Time_Index,Coal-new,NG Combustion Turbine (F-Frame),NG 2-on-1 Combined Cycle (H-Frame) 95% CCS,NG 2-on-1 Combined Cycle (F-Frame),RICE,HTGR,Microreactor,PBR-HTGR,iPWR_Pack,Land-Based Wind - Class 1 - Technology 1,Utility PV - Class 1,Utility-Scale Battery Storage - 10Hr
4504,1,1,1,1,1,1,1,1,1,0.1144527669350455,0.4209018535624462,1
4505,1,1,1,1,1,1,1,1,1,0.1167138150457234,0.2394518612539249,1
4506,1,1,1,1,1,1,1,1,1,0.1503411049102929,0.0660637096939016,1
4507,1,1,1,1,1,1,1,1,1,0.1664331235894273,0.0044193334223169,1
4508,1,1,1,1,1,1,1,1,1,0.1729934473576677,0.0,1
4509,1,1,1,1,1,1,1,1,1,0.1668725024227185,0.0,1
4510,1,1,1,1,1,1,1,1,1,0.1592250250852062,0.0,1
4511,1,1,1,1,1,1,1,1,1,0.1545623287128123,0.0,1
4512,1,1,1,1,1,1,1,1,1,0.1385432872992851,0.0,1
4513,1,1,1,1,1,1,1,1,1,0.1216798627337057,0.0,1
4514,1,1,1,1,1,1,1,1,1,0.1031738184741539,0.0,1
4515,1,1,1,1,1,1,1,1,1,0.086045220657396,0.0,1
4516,1,1,1,1,1,1,1,1,1,0.0671288869387948,0.0,1
4517,1,1,1,1,1,1,1,1,1,0.0492972090989997,0.0065507060532111,1
4518,1,1,1,1,1,1,1,1,1,0.0308279776537123,0.1801160586300537,1
4519,1,1,1,1,1,1,1,1,1,0.0103402188126177,0.4797425547674643,1
4520,1,1,1,1,1,1,1,1,1,0.0106567468191411,0.6616645560321717,1
4521,1,1,1,1,1,1,1,1,1,0.0124128614167847,0.6529188097702157,1
4522,1,1,1,1,1,1,1,1,1,0.0107847882628684,0.6096519180473198,1
4523,1,1,1,1,1,1,1,1,1,0.0201247018497083,0.5483489243715153,1
4524,1,1,1,1,1,1,1,1,1,0.0441309183798431,0.3643660043550076,1
4525,1,1,1,1,1,1,1,1,1,0.061600904426198,0.5678544775267508,1
4526,1,1,1,1,1,1,1,1,1,0.0885384145208624,0.3165146546711107,1
4527,1,1,1,1,1,1,1,1,1,0.1012227898351481,0.361377611736735,1
4528,1,1,1,1,1,1,1,1,1,0.1177564652954535,0.3273371896393963,1
4529,1,1,1,1,1,1,1,1,1,0.1311828115650914,0.2638653799576785,1
4530,1,1,1,1,1,1,1,1,1,0.18587469875811,0.1466425561455042,1
4531,1,1,1,1,1,1,1,1,1,0.2767035915253462,0.0153821987219946,1
4532,1,1,1,1,1,1,1,1,1,0.3510856764088828,0.0,1
4533,1,1,1,1,1,1,1,1,1,0.3864843802603508,0.0,1
4534,1,1,1,1,1,1,1,1,1,0.3758759683863341,0.0,1
4535,1,1,1,1,1,1,1,1,1,0.3434337349221394,0.0,1
4536,1,1,1,1,1,1,1,1,1,0.3033945151881327,0.0,1
4537,1,1,1,1,1,1,1,1,1,0.242113799011245,0.0,1
4538,1,1,1,1,1,1,1,1,1,0.1964581598820045,0.0,1
4539,1,1,1,1,1,1,1,1,1,0.1545012203536001,0.0,1
4540,1,1,1,1,1,1,1,1,1,0.1166557598122631,0.0,1
4541,1,1,1,1,1,1,1,1,1,0.0830944707707244,0.0077662025820674,1
4542,1,1,1,1,1,1,1,1,1,0.0565763732331094,0.1340359183987887,1
4543,1,1,1,1,1,1,1,1,1,0.0289390562496557,0.396123610648905,1
4544,1,1,1,1,1,1,1,1,1,0.0305795652618507,0.4904325049254582,1
4545,1,1,1,1,1,1,1,1,1,0.0291262649796657,0.4627826074873142,1
4546,1,1,1,1,1,1,1,1,1,0.0262804926871209,0.6546086362293063,1
4547,1,1,1,1,1,1,1,1,1,0.0383247346034868,0.7296571277378302,1
4548,1,1,1,1,1,1,1,1,1,0.0615435150209929,0.6977101172607711,1
4549,1,1,1,1,1,1,1,1,1,0.0903815696634138,0.622184059799337,1
4550,1,1,1,1,1,1,1,1,1,0.1044781693713161,0.594475282560512,1
4551,1,1,1,1,1,1,1,1,1,0.1241359892598498,0.4757751974965059,1
4552,1,1,1,1,1,1,1,1,1,0.1431630771486113,0.2831555291679788,1
4553,1,1,1,1,1,1,1,1,1,0.1618596391261708,0.2745697657855718,1
4554,1,1,1,1,1,1,1,1,1,0.1769310140255343,0.1624398729446363,1
4555,1,1,1,1,1,1,1,1,1,0.2085441793066107,0.0154776999927463,1
4556,1,1,1,1,1,1,1,1,1,0.2714463305334358,0.0,1
4557,1,1,1,1,1,1,1,1,1,0.3226852125974926,0.0,1
4558,1,1,1,1,1,1,1,1,1,0.3380465946921078,0.0,1
4559,1,1,1,1,1,1,1,1,1,0.3070253596596525,0.0,1
4560,1,1,1,1,1,1,1,1,1,0.2687177488741012,0.0,1
4561,1,1,1,1,1,1,1,1,1,0.2388232147101393,0.0,1
4562,1,1,1,1,1,1,1,1,1,0.2112203564339679,0.0,1
4563,1,1,1,1,1,1,1,1,1,0.1958833189238772,0.0,1
4564,1,1,1,1,1,1,1,1,1,0.1805999009825837,0.0,1
4565,1,1,1,1,1,1,1,1,1,0.1698342868688561,0.0088956073362953,1
4566,1,1,1,1,1,1,1,1,1,0.1361735410223845,0.170888835596962,1
4567,1,1,1,1,1,1,1,1,1,0.0820145102170727,0.4145161710302381,1
4568,1,1,1,1,1,1,1,1,1,0.0636367919372875,0.5230447553707385,1
4569,1,1,1,1,1,1,1,1,1,0.0458463413052581,0.5541900295468803,1
4570,1,1,1,1,1,1,1,1,1,0.0367516542653013,0.7355406456795548,1
4571,1,1,1,1,1,1,1,1,1,0.0398563237613773,0.8500216416362314,1
4572,1,1,1,1,1,1,1,1,1,0.052981593505499,0.8715101380079845,1
4573,1,1,1,1,1,1,1,1,1,0.0717649201353159,0.8426904958962217,1
4574,1,1,1,1,1,1,1,1,1,0.0920850375172095,0.5964398738475217,1
4575,1,1,1,1,1,1,1,1,1,0.0993928960348332,0.6702248515640302,1
4576,1,1,1,1,1,1,1,1,1,0.1296202685818017,0.692764220021092,1
4577,1,1,1,1,1,1,1,1,1,0.1551592377120929,0.5905540088131093,1
4578,1,1,1,1,1,1,1,1,1,0.1796477832183407,0.3711912059836873,1
4579,1,1,1,1,1,1,1,1,1,0.2455270548228158,0.0360982781185181,1
4580,1,1,1,1,1,1,1,1,1,0.3690308209312027,0.0,1
4581,1,1,1,1,1,1,1,1,1,0.4542072140551988,0.0,1
4582,1,1,1,1,1,1,1,1,1,0.4627950206435861,0.0,1
4583,1,1,1,1,1,1,1,1,1,0.4429077952942709,0.0,1
4584,1,1,1,1,1,1,1,1,1,0.4133461238262382,0.0,1
4585,1,1,1,1,1,1,1,1,1,0.4042278896067935,0.0,1
4586,1,1,1,1,1,1,1,1,1,0.3903884976418028,0.0,1
4587,1,1,1,1,1,1,1,1,1,0.3785017382297013,0.0,1
4588,1,1,1,1,1,1,1,1,1,0.3638987054832468,0.0,1
4589,1,1,1,1,1,1,1,1,1,0.348461187850297,0.0034727706709846,1
4590,1,1,1,1,1,1,1,1,1,0.3069924939924739,0.1577097811599661,1
4591,1,1,1,1,1,1,1,1,1,0.2026941732165526,0.5606843868108553,1
4592,1,1,1,1,1,1,1,1,1,0.1769775804744716,0.7548945248835733,1
4593,1,1,1,1,1,1,1,1,1,0.1414185929342515,0.7866461283073948,1
4594,1,1,1,1,1,1,1,1,1,0.1167985812226939,0.9100682328959054,1
4595,1,1,1,1,1,1,1,1,1,0.1306770568575797,0.926148966258439,1
4596,1,1,1,1,1,1,1,1,1,0.1563033262642628,0.9483251267951912,1
4597,1,1,1,1,1,1,1,1,1,0.1786468150880572,0.9381500782897524,1
4598,1,1,1,1,1,1,1,1,1,0.1798617997705399,0.930977964851632,1
4599,1,1,1,1,1,1,1,1,1,0.1879203319141452,0.814785216925865,1
4600,1,1,1,1,1,1,1,1,1,0.218829965533099,0.5992816259862088,1
4601,1,1,1,1,1,1,1,1,1,0.2380936764942846,0.6663799904585842,1
4602,1,1,1,1,1,1,1,1,1,0.2789006232457744,0.3838600200491392,1
4603,1,1,1,1,1,1,1,1,1,0.3877434026707746,0.0639801013338498,1
4604,1,1,1,1,1,1,1,1,1,0.5150806914597738,0.0,1
4605,1,1,1,1,1,1,1,1,1,0.5836975861548637,0.0,1
4606,1,1,1,1,1,1,1,1,1,0.583028764331694,0.0,1
4607,1,1,1,1,1,1,1,1,1,0.5724604544998672,0.0,1
4608,1,1,1,1,1,1,1,1,1,0.5369532460734722,0.0,1
4609,1,1,1,1,1,1,1,1,1,0.4749255034610733,0.0,1
4610,1,1,1,1,1,1,1,1,1,0.4366690040184359,0.0,1
4611,1,1,1,1,1,1,1,1,1,0.40632194510951,0.0,1
4612,1,1,1,1,1,1,1,1,1,0.3920418180768616,0.0,1
4613,1,1,1,1,1,1,1,1,1,0.3722466170630304,0.0046406421003793,1
4614,1,1,1,1,1,1,1,1,1,0.3295057927239359,0.1678907096882498,1
4615,1,1,1,1,1,1,1,1,1,0.2191426048489708,0.597836595584245,1
4616,1,1,1,1,1,1,1,1,1,0.1734410749490676,0.8326142707220838,1
4617,1,1,1,1,1,1,1,1,1,0.1285643404010115,0.8960456514377725,1
4618,1,1,1,1,1,1,1,1,1,0.1032476316310098,0.9360275500833268,1
4619,1,1,1,1,1,1,1,1,1,0.1101598560240508,0.925068898462869,1
4620,1,1,1,1,1,1,1,1,1,0.1223343413635275,0.8694170856470376,1
4621,1,1,1,1,1,1,1,1,1,0.1363985045269301,0.7539726051330928,1
4622,1,1,1,1,1,1,1,1,1,0.1520377995076609,0.7462435894128322,1
4623,1,1,1,1,1,1,1,1,1,0.1621770652486229,0.8193115272403165,1
4624,1,1,1,1,1,1,1,1,1,0.1889270163787188,0.705334520850077,1
4625,1,1,1,1,1,1,1,1,1,0.2246719320988444,0.5830755437009227,1
4626,1,1,1,1,1,1,1,1,1,0.2669753412865415,0.3428521933236506,1
4627,1,1,1,1,1,1,1,1,1,0.3362379834953928,0.0546713435886462,1
4628,1,1,1,1,1,1,1,1,1,0.4827515217027573,0.0,1
4629,1,1,1,1,1,1,1,1,1,0.5666853172994418,0.0,1
4630,1,1,1,1,1,1,1,1,1,0.5726120816151443,0.0,1
4631,1,1,1,1,1,1,1,1,1,0.5695356210325981,0.0,1
4632,1,1,1,1,1,1,1,1,1,0.548324694378461,0.0,1
4633,1,1,1,1,1,1,1,1,1,0.5203191564371062,0.0,1
4634,1,1,1,1,1,1,1,1,1,0.5058678593147561,0.0,1
4635,1,1,1,1,1,1,1,1,1,0.4798471949352946,0.0,1
4636,1,1,1,1,1,1,1,1,1,0.4563666962941952,0.0,1
4637,1,1,1,1,1,1,1,1,1,0.4431147410548043,0.0112637586901145,1
4638,1,1,1,1,1,1,1,1,1,0.4085422523714919,0.2537421162011861,1
4639,1,1,1,1,1,1,1,1,1,0.3313548049579182,0.6540634351619008,1
4640,1,1,1,1,1,1,1,1,1,0.2946948560595744,0.9131469679694332,1
4641,1,1,1,1,1,1,1,1,1,0.2318035169909683,0.957079410651612,1
4642,1,1,1,1,1,1,1,1,1,0.1772361626093235,0.9684013728104672,1
4643,1,1,1,1,1,1,1,1,1,0.1358763262785131,0.956778687736514,1
4644,1,1,1,1,1,1,1,1,1,0.1214078728141987,0.9464617161107576,1
4645,1,1,1,1,1,1,1,1,1,0.1288893565001725,0.9277308564775056,1
4646,1,1,1,1,1,1,1,1,1,0.1480002012575589,0.8911943248002465,1
4647,1,1,1,1,1,1,1,1,1,0.1714954868892533,0.8634417898131349,1
4648,1,1,1,1,1,1,1,1,1,0.2139911609656825,0.8740271694507528,1
4649,1,1,1,1,1,1,1,1,1,0.2285166687219667,0.7016270663887503,1
4650,1,1,1,1,1,1,1,1,1,0.2716274287764856,0.382317140963654,1
4651,1,1,1,1,1,1,1,1,1,0.3714701745186939,0.0599557734195648,1
4652,1,1,1,1,1,1,1,1,1,0.5016081735641728,0.0,1
4653,1,1,1,1,1,1,1,1,1,0.5677680451114147,0.0,1
4654,1,1,1,1,1,1,1,1,1,0.5677688270307314,0.0,1
4655,1,1,1,1,1,1,1,1,1,0.5827697861467536,0.0,1
4656,1,1,1,1,1,1,1,1,1,0.579719715402125,0.0,1
4657,1,1,1,1,1,1,1,1,1,0.5773406434383948,0.0,1
4658,1,1,1,1,1,1,1,1,1,0.5730281409155528,0.0,1
4659,1,1,1,1,1,1,1,1,1,0.5629997758869255,0.0,1
4660,1,1,1,1,1,1,1,1,1,0.539197186753499,0.0,1
4661,1,1,1,1,1,1,1,1,1,0.5151424435347587,0.0117418865778822,1
4662,1,1,1,1,1,1,1,1,1,0.4593377553413428,0.2449417599600416,1
4663,1,1,1,1,1,1,1,1,1,0.3338026470137045,0.7106855505883158,1
4664,1,1,1,1,1,1,1,1,1,0.2733697911033659,0.8205234580626833,1
4665,1,1,1,1,1,1,1,1,1,0.1928046836383488,0.9404168311936132,1
4666,1,1,1,1,1,1,1,1,1,0.1252985177954927,0.9104245344844576,1
4667,1,1,1,1,1,1,1,1,1,0.0876288473362452,0.9173606093558192,1
4668,1,1,1,1,1,1,1,1,1,0.0917964044294947,0.8903657152354902,1
4669,1,1,1,1,1,1,1,1,1,0.1166672054592181,0.9487488151791093,1
4670,1,1,1,1,1,1,1,1,1,0.143732663498829,0.7927290684030933,1
4671,1,1,1,1,1,1,1,1,1,0.175203435808437,0.6939329983050314,1
4672,1,1,1,1,1,1,1,1,1,0.2060884510720203,0.5665523992427012,1
4673,1,1,1,1,1,1,1,1,1,0.2512321302629405,0.5210184065594601,1
4674,1,1,1,1,1,1,1,1,1,0.2893352854172237,0.2303708344274738,1
4675,1,1,1,1,1,1,1,1,1,0.3866740702886314,0.0257467832841203,1
4676,1,1,1,1,1,1,1,1,1,0.548096258847768,0.0,1
4677,1,1,1,1,1,1,1,1,1,0.6214985538645335,0.0,1
4678,1,1,1,1,1,1,1,1,1,0.6255482915006422,0.0,1
4679,1,1,1,1,1,1,1,1,1,0.6114401199601703,0.0,1
4680,1,1,1,1,1,1,1,1,1,0.6104560603150101,0.0,1
4681,1,1,1,1,1,1,1,1,1,0.6050076052950146,0.0,1
4682,1,1,1,1,1,1,1,1,1,0.5974363574385692,0.0,1
4683,1,1,1,1,1,1,1,1,1,0.5992208837804038,0.0,1
4684,1,1,1,1,1,1,1,1,1,0.5810215794997053,0.0,1
4685,1,1,1,1,1,1,1,1,1,0.5584856231268285,0.0089813298010361,1
4686,1,1,1,1,1,1,1,1,1,0.5020687395901693,0.1875248404910585,1
4687,1,1,1,1,1,1,1,1,1,0.3844303119121982,0.455356438614107,1
4688,1,1,1,1,1,1,1,1,1,0.3156406100145254,0.5416805715776339,1
4689,1,1,1,1,1,1,1,1,1,0.2317654648492596,0.7505393672643105,1
4690,1,1,1,1,1,1,1,1,1,0.1767977235668995,0.91706905786032,1
4691,1,1,1,1,1,1,1,1,1,0.1509128245624889,0.7715743015455204,1
4692,1,1,1,1,1,1,1,1,1,0.1474807249719927,0.8873057170853454,1
4693,1,1,1,1,1,1,1,1,1,0.1584297246589136,0.8008617341970452,1
4694,1,1,1,1,1,1,1,1,1,0.1914702620550024,0.7059637874489902,1
4695,1,1,1,1,1,1,1,1,1,0.218650627929712,0.6679508401108694,1
4696,1,1,1,1,1,1,1,1,1,0.228904780380978,0.6787781796926049,1
4697,1,1,1,1,1,1,1,1,1,0.2451449261510093,0.5280581537388503,1
4698,1,1,1,1,1,1,1,1,1,0.2557478375118384,0.2325253552151939,1
4699,1,1,1,1,1,1,1,1,1,0.342803792081426,0.0235774639182408,1
4700,1,1,1,1,1,1,1,1,1,0.4729056945849592,0.0,1
4701,1,1,1,1,1,1,1,1,1,0.5393774288907272,0.0,1
4702,1,1,1,1,1,1,1,1,1,0.5917514671578337,0.0,1
4703,1,1,1,1,1,1,1,1,1,0.547132593377571,0.0,1
4704,1,1,1,1,1,1,1,1,1,0.5133506734236575,0.0,1
4705,1,1,1,1,1,1,1,1,1,0.4866070498894801,0.0,1
4706,1,1,1,1,1,1,1,1,1,0.4693183358904623,0.0,1
4707,1,1,1,1,1,1,1,1,1,0.4524598170527373,0.0,1
4708,1,1,1,1,1,1,1,1,1,0.4297825423084102,0.0,1
4709,1,1,1,1,1,1,1,1,1,0.4208012661312115,0.0012074209398446,1
4710,1,1,1,1,1,1,1,1,1,0.3640741585105794,0.1514905817838358,1
4711,1,1,1,1,1,1,1,1,1,0.2349360267041585,0.5104520430201983,1
4712,1,1,1,1,1,1,1,1,1,0.1826990476010488,0.7708427482068235,1
4713,1,1,1,1,1,1,1,1,1,0.1278348485967562,0.8939670229677301,1
4714,1,1,1,1,1,1,1,1,1,0.0853279692104264,0.9450972119725336,1
4715,1,1,1,1,1,1,1,1,1,0.0755929069563986,0.959991464694757,1
4716,1,1,1,1,1,1,1,1,1,0.0953517984572364,0.8585080134788856,1
4717,1,1,1,1,1,1,1,1,1,0.119231482520133,0.8458356561766567,1
4718,1,1,1,1,1,1,1,1,1,0.1352048398144614,0.7855421300761246,1
4719,1,1,1,1,1,1,1,1,1,0.154029302233066,0.8888584841886058,1
4720,1,1,1,1,1,1,1,1,1,0.1733850673933423,0.8591698002812276,1
4721,1,1,1,1,1,1,1,1,1,0.1904228014753543,0.6749173376924257,1
4722,1,1,1,1,1,1,1,1,1,0.2181529260558304,0.330293997460043,1
4723,1,1,1,1,1,1,1,1,1,0.310258308148821,0.0440249475431697,1
4724,1,1,1,1,1,1,1,1,1,0.4617834905633234,0.0,1
4725,1,1,1,1,1,1,1,1,1,0.5369793301999046,0.0,1
4726,1,1,1,1,1,1,1,1,1,0.5455404046772361,0.0,1
4727,1,1,1,1,1,1,1,1,1,0.5576319175673923,0.0,1
4728,1,1,1,1,1,1,1,1,1,0.5510073237009526,0.0,1
4729,1,1,1,1,1,1,1,1,1,0.5413177384958345,0.0,1
4730,1,1,1,1,1,1,1,1,1,0.5467166320030736,0.0,1
4731,1,1,1,1,1,1,1,1,1,0.5400494472098532,0.0,1
4732,1,1,1,1,1,1,1,1,1,0.5347482369535406,0.0,1
4733,1,1,1,1,1,1,1,1,1,0.518710667131773,0.0016944722481634,1
4734,1,1,1,1,1,1,1,1,1,0.4720408101978559,0.1825623973490075,1
4735,1,1,1,1,1,1,1,1,1,0.3197544930446998,0.595914866329809,1
4736,1,1,1,1,1,1,1,1,1,0.232905441468171,0.8581253907668621,1
4737,1,1,1,1,1,1,1,1,1,0.1632449510067899,0.9438069305435322,1
4738,1,1,1,1,1,1,1,1,1,0.0937852828907203,0.954549572176984,1
4739,1,1,1,1,1,1,1,1,1,0.0519820570735319,0.9599060059770672,1
4740,1,1,1,1,1,1,1,1,1,0.0537359742655459,0.9597534728634304,1
4741,1,1,1,1,1,1,1,1,1,0.0696494541888895,0.9519408714776556,1
4742,1,1,1,1,1,1,1,1,1,0.0874721677644241,0.9456039482212444,1
4743,1,1,1,1,1,1,1,1,1,0.0941406806812744,0.9127167058183028,1
4744,1,1,1,1,1,1,1,1,1,0.0988577827379404,0.8276184139654772,1
4745,1,1,1,1,1,1,1,1,1,0.1121022428713716,0.6399561387271548,1
4746,1,1,1,1,1,1,1,1,1,0.146907107557886,0.3124245721203937,1
4747,1,1,1,1,1,1,1,1,1,0.2531031833444023,0.0362070401684832,1
4748,1,1,1,1,1,1,1,1,1,0.4030725769638795,0.0,1
4749,1,1,1,1,1,1,1,1,1,0.5155264168043954,0.0,1
4750,1,1,1,1,1,1,1,1,1,0.5655604088045791,0.0,1
4751,1,1,1,1,1,1,1,1,1,0.5884280711341365,0.0,1
4752,1,1,1,1,1,1,1,1,1,0.6126394225757509,0.0,1
4753,1,1,1,1,1,1,1,1,1,0.6095918691824702,0.0,1
4754,1,1,1,1,1,1,1,1,1,0.6013285199577225,0.0,1
4755,1,1,1,1,1,1,1,1,1,0.5949577505924929,0.0,1
4756,1,1,1,1,1,1,1,1,1,0.5773617504936873,0.0,1
4757,1,1,1,1,1,1,1,1,1,0.5547692369237474,0.0012927032926982,1
4758,1,1,1,1,1,1,1,1,1,0.5223063353986787,0.1454485114702322,1
4759,1,1,1,1,1,1,1,1,1,0.3725258704784869,0.5582980017655873,1
4760,1,1,1,1,1,1,1,1,1,0.2642469768607419,0.8358751144920824,1
4761,1,1,1,1,1,1,1,1,1,0.1965921362907269,0.947379467377508,1
4762,1,1,1,1,1,1,1,1,1,0.1285965845533475,0.9462349883270263,1
4763,1,1,1,1,1,1,1,1,1,0.0786115378206253,0.9735600804397364,1
4764,1,1,1,1,1,1,1,1,1,0.0556851270243485,0.9702155036387596,1
4765,1,1,1,1,1,1,1,1,1,0.0582956405482457,0.9672794446449704,1
4766,1,1,1,1,1,1,1,1,1,0.0629500532269553,0.9661182931319424,1
4767,1,1,1,1,1,1,1,1,1,0.0661319239069326,0.9411116307406,1
4768,1,1,1,1,1,1,1,1,1,0.0804258161064483,0.8546837841785473,1
4769,1,1,1,1,1,1,1,1,1,0.1028821526865915,0.7112508088507494,1
4770,1,1,1,1,1,1,1,1,1,0.1451896674098077,0.3760324412877502,1
4771,1,1,1,1,1,1,1,1,1,0.2738002131826379,0.0523805317044061,1
4772,1,1,1,1,1,1,1,1,1,0.4678949909714538,0.0,1
4773,1,1,1,1,1,1,1,1,1,0.6444904699080366,0.0,1
4774,1,1,1,1,1,1,1,1,1,0.7145783785962642,0.0,1
4775,1,1,1,1,1,1,1,1,1,0.7166084354296149,0.0,1
4776,1,1,1,1,1,1,1,1,1,0.7133481044975202,0.0,1
4777,1,1,1,1,1,1,1,1,1,0.7096302684646456,0.0,1
4778,1,1,1,1,1,1,1,1,1,0.6771996441396696,0.0,1
4779,1,1,1,1,1,1,1,1,1,0.663829492176669,0.0,1
4780,1,1,1,1,1,1,1,1,1,0.6511875355730424,0.0,1
4781,1,1,1,1,1,1,1,1,1,0.6297131150491236,0.0019306916608981,1
4782,1,1,1,1,1,1,1,1,1,0.5835930616926691,0.1615701665320593,1
4783,1,1,1,1,1,1,1,1,1,0.442985483132623,0.531620504751342,1
4784,1,1,1,1,1,1,1,1,1,0.3304781244534336,0.8297312338478103,1
4785,1,1,1,1,1,1,1,1,1,0.2443779177424934,0.9311417636132712,1
4786,1,1,1,1,1,1,1,1,1,0.1723062124611621,0.9689296864486768,1
4787,1,1,1,1,1,1,1,1,1,0.1228060828149368,0.9706484335400972,1
4788,1,1,1,1,1,1,1,1,1,0.1022617226310567,0.9715705441871082,1
4789,1,1,1,1,1,1,1,1,1,0.1030303926353665,0.9722008928531096,1
4790,1,1,1,1,1,1,1,1,1,0.1105561764315744,0.964440059251968,1
4791,1,1,1,1,1,1,1,1,1,0.1161717674417687,0.9342736072282848,1
4792,1,1,1,1,1,1,1,1,1,0.134992374501154,0.8621059009496115,1
4793,1,1,1,1,1,1,1,1,1,0.1667054950417907,0.7215182658726862,1
4794,1,1,1,1,1,1,1,1,1,0.2178433529711941,0.340411123848267,1
4795,1,1,1,1,1,1,1,1,1,0.3985662127626084,0.0437913092026065,1
4796,1,1,1,1,1,1,1,1,1,0.593072074352988,0.0,1
4797,1,1,1,1,1,1,1,1,1,0.6979690881908676,0.0,1
4798,1,1,1,1,1,1,1,1,1,0.747032511667788,0.0,1
4799,1,1,1,1,1,1,1,1,1,0.7586412106232437,0.0,1
4800,1,1,1,1,1,1,1,1,1,0.7479812327581594,0.0,1
4801,1,1,1,1,1,1,1,1,1,0.75276455312392,0.0,1
4802,1,1,1,1,1,1,1,1,1,0.750762900729266,0.0,1
4803,1,1,1,1,1,1,1,1,1,0.7408506899813868,0.0,1
4804,1,1,1,1,1,1,1,1,1,0.7204524669284001,0.0,1
4805,1,1,1,1,1,1,1,1,1,0.6940993360085564,0.0044236538806828,1
4806,1,1,1,1,1,1,1,1,1,0.6465872052299746,0.2249834024108881,1
4807,1,1,1,1,1,1,1,1,1,0.4642351791359198,0.67108663781911,1
4808,1,1,1,1,1,1,1,1,1,0.3468237860607002,0.9154253385467898,1
4809,1,1,1,1,1,1,1,1,1,0.2764396254739325,0.9567021912332376,1
4810,1,1,1,1,1,1,1,1,1,0.2150676068496406,0.9521038032668891,1
4811,1,1,1,1,1,1,1,1,1,0.1743665515266182,0.964799263466438,1
4812,1,1,1,1,1,1,1,1,1,0.1547548386598408,0.9710001684636912,1
4813,1,1,1,1,1,1,1,1,1,0.1498120331623635,0.9667135211254124,1
4814,1,1,1,1,1,1,1,1,1,0.1551737248879281,0.9627462349125188,1
4815,1,1,1,1,1,1,1,1,1,0.1687838658778419,0.9265989531680842,1
4816,1,1,1,1,1,1,1,1,1,0.1981790635420417,0.8515992081961183,1
4817,1,1,1,1,1,1,1,1,1,0.2269326157557152,0.7360345969180041,1
4818,1,1,1,1,1,1,1,1,1,0.2700686348891483,0.4039414785255501,1
4819,1,1,1,1,1,1,1,1,1,0.4166293545645049,0.0546613742061861,1
4820,1,1,1,1,1,1,1,1,1,0.5934403112658818,0.0,1
4821,1,1,1,1,1,1,1,1,1,0.6832047580561131,0.0,1
4822,1,1,1,1,1,1,1,1,1,0.7192881283137122,0.0,1
4823,1,1,1,1,1,1,1,1,1,0.6910348720787551,0.0,1
4824,1,1,1,1,1,1,1,1,1,0.6745826659062409,0.0,1
4825,1,1,1,1,1,1,1,1,1,0.6721125941420272,0.0,1
4826,1,1,1,1,1,1,1,1,1,0.6778968901536223,0.0,1
4827,1,1,1,1,1,1,1,1,1,0.6633954908481644,0.0,1
4828,1,1,1,1,1,1,1,1,1,0.6274002678306879,0.0,1
4829,1,1,1,1,1,1,1,1,1,0.593504031277022,0.003088562275842,1
4830,1,1,1,1,1,1,1,1,1,0.5320771585756181,0.2054627168326216,1
4831,1,1,1,1,1,1,1,1,1,0.3521962761622247,0.6090036766405477,1
4832,1,1,1,1,1,1,1,1,1,0.2323293074268308,0.8476071602321839,1
4833,1,1,1,1,1,1,1,1,1,0.1703094339876172,0.92547421584043,1
4834,1,1,1,1,1,1,1,1,1,0.1164652974557985,0.9403282989905682,1
4835,1,1,1,1,1,1,1,1,1,0.0833060564115934,0.9425685845577868,1
4836,1,1,1,1,1,1,1,1,1,0.0802983058114123,0.9561804786971894,1
4837,1,1,1,1,1,1,1,1,1,0.0926529021675799,0.9448813467903404,1
4838,1,1,1,1,1,1,1,1,1,0.1084905142939347,0.9166255291044948,1
4839,1,1,1,1,1,1,1,1,1,0.1247747392658021,0.8824667397633167,1
4840,1,1,1,1,1,1,1,1,1,0.1395839271732922,0.8005854263208455,1
4841,1,1,1,1,1,1,1,1,1,0.1620574933739919,0.6356277194254243,1
4842,1,1,1,1,1,1,1,1,1,0.1947300922513847,0.31600485121064,1
4843,1,1,1,1,1,1,1,1,1,0.3254694327569368,0.0422814103414987,1
4844,1,1,1,1,1,1,1,1,1,0.5034609020962537,0.0,1
4845,1,1,1,1,1,1,1,1,1,0.6012777967930256,0.0,1
4846,1,1,1,1,1,1,1,1,1,0.6313039779368912,0.0,1
4847,1,1,1,1,1,1,1,1,1,0.6095875592223884,0.0,1
4848,1,1,1,1,1,1,1,1,1,0.6025663452347702,0.0,1
4849,1,1,1,1,1,1,1,1,1,0.6101324522102236,0.0,1
4850,1,1,1,1,1,1,1,1,1,0.6076135838405999,0.0,1
4851,1,1,1,1,1,1,1,1,1,0.6045756285607254,0.0,1
4852,1,1,1,1,1,1,1,1,1,0.583954795908102,0.0,1
4853,1,1,1,1,1,1,1,1,1,0.5580445588512173,0.0040416471332527,1
4854,1,1,1,1,1,1,1,1,1,0.5058888007024321,0.1829754030171191,1
4855,1,1,1,1,1,1,1,1,1,0.3370956762854064,0.6438497210827305,1
4856,1,1,1,1,1,1,1,1,1,0.2146919301582079,0.8770070704382457,1
4857,1,1,1,1,1,1,1,1,1,0.1614767908437454,0.9611612782498876,1
4858,1,1,1,1,1,1,1,1,1,0.1090882743178412,0.9717966197090186,1
