Resource,Battery_A_Existing,Battery_A_New,Battery_B_New,Battery_C_Existing,Battery_C_New,Battery_D_Existing,Battery_D_New,Battery_E_New,Battery_F_Existing,Battery_F_New,Battery_G_Existing,Battery_G_New,Battery_H_New,Battery_I_New,Battery_J_New,Battery_K_New,Hydro_A,Hydro_B,Hydro_C,Hydro_D,Hydro_E,Hydro_F,Hydro_G,PumpedHydro_A,PumpedHydro_F,Total
t2275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14819.280726980574,295.1199612148521,965.7224299065313,8725.861869158756,2714.358565567893,2487.505736112328,694.7197613062632,1976.7994579945816,11673.023021535784,44352.39152977757
t2276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13989.986306248868,276.6506680802541,960.8131931464065,8673.9254049843,2697.4253217984224,2474.4853895391193,691.1465253249547,1907.322493224934,11620.48875362301,43292.244055970266
t2277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13160.69188551716,258.1813749456561,955.9039563862818,8621.988940809844,2680.4920780289517,2461.4650429659105,687.5732893436463,1837.8455284552865,11567.954485710237,42232.09658216298
t2278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12844.569591002006,239.7120818110581,950.9947196261571,8570.052476635388,2663.558834259481,2448.4446963927016,684.0000533623378,1768.368563685639,11515.420217797464,41685.12123457223
t2279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13478.803456379645,221.24278867646012,946.0854828660324,8518.116012460932,2646.6255904900104,2435.424349819493,680.4268173810293,1698.8915989159914,11462.88594988469,42088.50204687429
t2280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14910.971771980192,202.77349554186213,941.1762461059077,8466.179548286476,2629.6923467205397,2422.404003246284,676.8535813997208,1687.9241519574357,11410.351681971917,43348.32682721034
t2281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16659.907351248487,216.20420240726415,936.267009345783,8494.225619840397,2612.759102951069,2409.383656673075,673.2803454184124,1796.9567049988798,11357.817414059144,45156.80140694251
t2282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18408.84293051678,255.15490927266615,931.3577725856583,8932.091787703965,2595.8258591815984,2396.3633100998663,669.7071094371039,1903.6589462285615,11305.28314614637,47398.285771172574
t2283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20157.778509785076,267.9765695573618,940.7129906221062,9363.462441818616,2578.8926154121277,2383.3429635266575,666.1338734557954,2050.181981458914,11252.748878233597,49661.23082387025
t2284,0.0,0.0,0.0,0.0,0.0,0.8772765763225291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21906.71408905337,306.92727642276384,953.6414018691739,9311.52597764416,2561.959371642657,2370.3226169534487,662.560637474487,2137.910550371129,11200.214610320823,51412.65380832834
t2285,0.0,0.0,0.0,0.0,0.0,0.8769256656920001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23349.140991297852,313.97798328816583,948.7321651090492,9259.589513469704,2545.0261278731864,2357.30227038024,658.9874014931785,2105.639119283344,11147.68034240805,52686.95284026846
t2286,0.0,0.0,0.0,0.0,0.0,0.8765748954257234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24327.398153088372,295.50869015356784,943.8229283489245,9207.653049295248,2528.0928841037157,2344.281923807031,655.41416551187,2156.1621545136964,11095.146074495276,53554.35659821313
t2287,0.0,0.0,0.0,0.0,0.0,0.8762242654675532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23921.624210074155,277.03939701896985,938.9136915887998,9155.716585120792,2511.159640334245,2331.261577233822,651.8409295305615,2086.685189744049,11042.611806582503,52917.729251493365
t2288,0.0,0.0,0.0,0.0,0.0,0.8758737757613662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23092.32978934245,258.57010388437186,934.0044548286751,9103.780120946336,2494.2263965647744,2318.2412306606134,648.2676935492531,2017.2082249744012,10990.07753866973,51857.58142719637
t2289,0.0,0.0,0.0,0.0,0.0,0.8755234262510616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22263.035368610745,240.10081074977387,929.0952180685504,9051.84365677188,2477.2931527953037,2305.2208840874046,644.6944575679446,1947.7312602047537,10937.543270756956,50797.433603039564
t2290,0.0,0.0,0.0,0.0,0.0,0.8751732168805613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21433.74094787904,221.63151761517588,924.1859813084257,8999.907192597424,2460.359909025833,2292.2005375141957,641.1212215866361,1878.254295435106,10885.009002844183,49737.2857790229
t2291,0.0,0.0,0.0,0.0,0.0,0.8748231475938091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20604.446527147335,203.1622244805779,919.2767445483009,8947.970728422968,2443.4266652563624,2279.180190940987,637.5479856053277,1808.7773306654585,10832.47473493141,48677.13795514632
t2292,0.0,0.0,0.0,0.0,0.0,0.8744732183347715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19775.15210641563,184.6929313459799,914.3675077881762,8896.034264248512,2426.4934214868917,2266.159844367778,633.9747496240192,1739.300365895811,10779.940467018636,47616.99013140976
t2293,0.0,0.0,0.0,0.0,0.0,0.8741234290474377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18945.857685683925,166.2236382113819,909.4582710280515,8844.097800074056,2409.560177717421,2253.1394977945693,630.4015136427107,1669.8234011261634,10727.406199105862,46556.84230781319
t2294,0.0,0.0,0.0,0.0,0.0,0.8737737796758187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18116.56326495222,147.75434507678392,904.5490342679268,8792.1613358996,2392.6269339479504,2240.1191512213604,626.8282776614022,1600.3464363565158,10674.871931193089,45496.69448435652
t2295,0.0,0.0,0.0,0.0,0.0,0.8734242701639484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17287.268844220514,129.28505194218593,899.6397975078021,8740.224871725144,2375.6936901784798,2227.0988046481516,623.2550416800938,1530.8694715868683,10622.337663280316,44436.54666103973
t2296,0.0,0.0,0.0,0.0,0.0,0.8730749004558829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16611.027196858013,110.81575880758794,894.7305607476774,8688.288407550688,2358.760446409009,2214.078458074943,619.6818056987853,1461.3925068172207,10569.803395367542,43529.451611231925
t2297,0.0,0.0,0.0,0.0,0.0,0.8727256704957006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15781.732776126306,124.24646567298996,889.8213239875527,8636.351943376232,2341.8272026395384,2201.058111501734,616.1085697174768,1454.7237744688393,10517.269127454769,42564.01202061593
t2298,0.0,0.0,0.0,0.0,0.0,0.8723765802275023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14952.438355394599,105.77717253839197,884.912087227428,8584.415479201776,2324.8939588700678,2188.037764928525,612.5353337361684,1385.2468096991918,10464.734859541995,41503.864197718365
t2299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14123.143934662892,87.30787940379398,880.0028504673032,8532.47901502732,2307.960715100597,2175.0174183553163,608.9620977548599,1315.7698449295442,10412.200591629222,40442.84434733084
t2300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13293.849513931185,68.83858626919599,875.0936137071785,8480.542550852864,2291.0274713311264,2161.9970717821075,605.3888617735514,1297.8479626735752,10359.666323716448,39434.25195603723
t2301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12464.555093199479,50.36929313459799,870.1843769470538,8428.606086678408,2274.0942275616558,2148.9767252088986,601.8156257922429,1228.3709979039277,10307.132055803675,38374.10448222994
t2302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11701.386199449522,63.8,865.2751401869291,8376.669622503952,2257.160983792185,2135.95637863569,598.2423898109345,1158.89403313428,10254.597787890902,37411.98253540439
t2303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11394.626336689675,45.33070686540201,860.3659034268044,8324.733158329496,2240.2277400227144,2122.936032062481,594.669153829626,1089.4170683646325,10202.063519978128,36874.369619568955
t2304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11176.430176713899,47.806439831911206,855.4566666666797,8272.79669415504,2223.294496253244,2109.915685489272,591.0959178483175,1019.940103594985,10149.529252065355,36446.265432618704
t2305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11312.0500307326,82.18217279842042,850.547429906555,8220.860229980584,2206.361252483773,2096.8953389160633,587.522681867009,950.4631388253374,10096.994984152581,36403.87725966293
t2306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11746.274765269145,121.13287966382242,845.6381931464302,8168.923765806129,2189.4280087143025,2083.8749923428545,583.9494458857006,1000.9861740556898,10044.460716239808,36784.668941123884
t2307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12653.41511301014,160.08358652922442,840.7289563863055,8116.987301631674,2172.494764944832,2070.8546457696457,580.3762099043921,931.5092092860423,9991.926448327034,37518.37623578929
t2308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13700.719748145644,199.03429339462642,835.8197196261808,8065.050837457219,2155.561521175361,2057.834299196437,576.8029739230836,913.5703228002018,9939.392180414261,38443.78589613301
t2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14446.224111435049,237.98500026002841,830.9104828660561,8013.114373282764,2138.6282774058905,2044.813952623228,573.2297379417752,1015.631436314361,9886.857912501488,39187.39528463064
t2310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14654.405147325358,276.93570712543044,826.0012461059314,7961.177909108309,2121.69503363642,2031.7936060500192,569.6565019604667,1162.1544715447135,9834.323644588714,39438.14326744536
t2311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14248.503926180416,297.1336123703031,821.0920093458067,7909.241444933854,2104.761789866949,2018.7732594768104,566.0832659791582,1212.677506775066,9781.78937667594,38960.05619160431
t2312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13419.209505448709,285.4315176151759,816.182772585682,7857.304980759399,2087.8285460974785,2005.7529129036016,562.5100299978498,1143.2005420054184,9729.255108763167,37906.675916176486
t2313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12589.915084717002,266.9622244805779,811.2735358255572,7805.368516584944,2070.895302328008,1992.7325663303927,558.9367940165413,1073.7235772357708,9676.720840850394,36846.52844236919
t2314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11760.620663985295,248.4929313459799,806.3642990654325,7753.432052410489,2053.962058558537,1979.712219757184,555.3635580352328,1004.2466124661232,9624.18657293762,35786.38096856189
t2315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10931.326243253588,230.02363821138192,801.4550623053078,7701.495588236034,2037.0288147890665,1966.691873183975,551.7903220539243,934.7696476964757,9571.652305024847,34726.233494754604
t2316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10102.031822521882,211.55434507678393,796.5458255451831,7649.559124061579,2020.0955710195958,1953.6715266107663,548.2170860726159,865.2926829268281,9519.118037112074,33666.0860209473
t2317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9272.737401790175,193.08505194218594,791.6365887850584,7597.6226598871235,2003.1623272501251,1940.6511800375574,544.6438500913074,795.8157181571805,9466.5837691993,32605.938547140013
t2318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8443.44298105847,174.61575880758795,786.7273520249337,7545.686195712668,1986.2290834806545,1927.6308334643486,541.0706141099989,726.338753387533,9414.049501286527,31545.791073332723
t2319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7614.148560326763,156.14646567298996,781.818115264809,7493.749731538213,1969.2958397111838,1914.6104868911398,537.4973781286905,656.8617886178854,9361.515233373753,30485.643599525425
t2320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6784.854139595058,137.67717253839197,776.9088785046843,7441.813267363758,1952.3625959417132,1901.590140317931,533.924142147382,587.3848238482378,9308.98096546098,29425.496125718135
t2321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5955.559718863351,119.20787940379397,771.9996417445595,7389.876803189303,1935.4293521722425,1888.5697937447221,530.3509061660735,517.9078590785903,9256.446697548206,28365.348651910845
t2322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5126.265298131646,100.73858626919598,767.0904049844348,7337.940339014848,1918.4961084027718,1875.5494471715133,526.777670184765,448.4308943089427,9203.912429635433,27305.201178103547
t2323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4296.970877399939,82.26929313459799,762.1811682243101,7286.003874840393,1901.5628646333012,1862.5291005983045,523.2044342034566,378.95392953929513,9151.37816172266,26245.053704296257
t2324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3467.676456668233,63.8,757.2719314641854,7234.067410665938,1884.6296208638305,1849.5087540250956,519.6311982221481,309.47696476964757,9098.843893809886,25184.906230488967
t2325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2638.382035936527,45.33070686540201,752.3626947040607,7182.130946491483,1867.6963770943598,1836.4884074518868,516.0579622408396,240.0,9046.309625897113,24124.758756681673
t2326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2035.4055792682934,45.33070686540201,747.453457943936,7130.194482317028,1850.7631333248892,1823.468060878678,512.4847262595312,170.5230352303524,8993.77535798434,23309.39854007245
t2327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2035.4055792682934,45.33070686540201,742.5442211838113,7078.258018142573,1833.8298895554185,1810.4477143054692,508.9114902782227,170.5230352303524,8941.241090071566,23166.491744901105
t2328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2925.0534417310023,45.33070686540201,737.6349844236865,7026.321553968118,1816.8966457859478,1797.4273677322603,505.3382542969142,290.52303523035243,8888.706822158792,24033.232812192473
t2329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4459.9226941521165,77.230706865402,732.7257476635618,6974.385089793663,1799.9634020164772,1784.4070211590515,501.76501831560574,437.04607046070487,8836.172554246019,25603.6183046726
t2330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6208.85827342041,116.18141373080401,727.8165109034371,7000.098884959553,1783.0301582470065,1771.3866745858427,498.1917823342973,583.5691056910573,8783.638286333246,27472.771090205657
t2331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7957.793852688704,155.13212059620602,722.9072741433124,7439.041021699939,1766.0969144775358,1758.3663280126339,494.6185463529888,730.0921409214097,8731.104018420472,29755.1522173132
t2332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9706.729431956997,194.08282746160802,717.9980373831877,8311.753755104672,1749.1636707080652,1745.345981439425,491.04531037168033,876.6151761517622,8678.569750507699,32471.30394108509
t2333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11455.66501122529,233.03353432701002,713.088800623063,8833.217290930217,1919.1804269385946,1753.085691089589,526.9220743903719,1023.1382113821146,8626.035482594925,35083.36652350118
t2334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13200.004911249349,240.08424119241204,708.1795638629383,8781.280826755761,1902.247183169124,1740.0653445163803,523.3488384090634,1169.661246612467,8573.501214682152,36838.37337044965
t2335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13994.25113692626,279.03494805781406,703.2703271028136,8729.344362581305,1885.3139393996532,1727.0449979431714,519.775602427755,1316.1842818428195,8520.966946769378,37675.186543050964
t2336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14181.545664262756,286.08565492321605,698.3610903426888,8677.40789840685,1868.3806956301826,1714.0246513699626,516.2023664464465,1342.707317073172,8468.432678856605,37753.148017311876
t2337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13868.424553025558,290.4701038843719,693.4518535825641,8625.471434232393,1851.447451860712,1701.0043047967538,512.629130465138,1348.0548794840327,8415.898410943832,37306.852122275355
t2338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13433.475094256875,272.0008107497739,688.5426168224394,8573.534970057937,1834.5142080912412,1687.983958223545,509.05589448382955,1278.577914714385,8363.364143031058,36641.04961043109
t2339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12604.180673525168,253.53151761517591,683.6333800623147,8521.598505883481,1817.5809643217706,1674.9636116503361,505.4826585025211,1209.1009499447375,8310.829875118285,35580.90213662379
t2340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11774.886252793462,235.0622244805779,678.72414330219,8469.662041709025,1800.6477205523,1661.9432650771273,501.9094225212126,1139.62398517509,8258.295607205511,34520.7546628165
t2341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10945.591832061755,216.5929313459799,673.8149065420653,8417.72557753457,1783.7144767828293,1648.9229185039185,498.33618653990413,1070.1470204054424,8205.761339292738,33460.6071890092
t2342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10328.349786585353,230.02363821138192,668.9056697819406,8365.789113360113,1766.7812330133586,1635.9025719307097,494.76295055859566,1120.6700556357948,8153.227071379964,32764.412090457212
t2343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9499.055365853648,211.55434507678393,663.9964330218158,8313.852649185657,1749.847989243888,1622.8822253575008,491.1897145772872,1051.1930908661473,8100.692803467191,31704.26461664992
t2344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8669.760945121941,193.08505194218594,659.0871962616911,8261.916185011201,1732.9147454744173,1609.861878784292,487.6164785959787,981.7161260964997,8048.1585355544175,30644.117142842624
t2345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7840.4665243902355,174.61575880758795,654.1779595015664,8209.979720836745,1715.9815017049466,1596.8415322110832,484.04324261467025,912.2391613268521,7995.624267641644,29583.96966903533
t2346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7011.1721036585295,156.14646567298996,649.2687227414417,8158.04325666229,1699.048257935476,1583.8211856378744,480.4700066333618,842.7621965572046,7943.089999728871,28523.822195228036
t2347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6181.877682926824,137.67717253839197,644.359485981317,8106.106792487835,1682.1150141660053,1570.8008390646655,476.8967706520533,773.285231787557,7890.555731816097,27463.67472142075
t2348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5352.583262195118,119.20787940379397,639.4502492211923,8054.17032831338,1665.1817703965346,1557.7804924914567,473.32353467074483,703.8082670179094,7838.021463903324,26403.527247613456
t2349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4523.288841463412,100.73858626919598,634.5410124610676,8002.233864138925,1648.248526627064,1544.7601459182479,469.75029868943636,634.3313022482619,7785.48719599055,25343.37977380616
t2350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3693.9944207317058,82.26929313459799,629.6317757009429,7950.29739996447,1631.3152828575933,1531.739799345039,466.1770627081279,564.8543374786143,7732.952928077777,24283.23229999887
t2351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2864.7,63.8,624.7225389408181,7898.360935790015,1614.3820390881226,1518.7194527718302,462.6038267268194,495.37737270896673,7680.4186601650035,23223.084826191574
t2352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2035.4055792682936,45.33070686540201,619.8133021806934,7846.42447161556,1597.448795318652,1505.6991061986214,459.03059074551095,425.90040793931917,7627.88439225223,22162.93735238428
t2353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2551.843669418138,58.761413730804016,614.9040654205687,7794.488007441105,1580.5155515491813,1492.6787596254126,455.4573547642025,476.4234431696716,7575.350124339457,22600.42238945854
t2354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785.674938746163,45.330706865402014,609.994828660444,7742.55154326665,1563.5823077797106,1479.6584130522037,451.884118782894,502.94647840002403,7522.815856426683,23704.43919198018
t2355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5117.893384763899,45.330706865402,605.0855919003193,7690.615079092195,1546.64906401024,1466.638066478995,448.31088280158554,649.4695136303765,7470.28158851391,25040.273878056927
t2356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6477.917083002448,45.330706865402014,600.1763551401946,7638.67861491774,1529.7158202407693,1453.617719905786,444.73764682027706,795.9925488607289,7417.747320601136,26403.913816354485
t2357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7403.82444205363,45.330706865402,595.2671183800699,7586.742150743285,1512.7825764712986,1440.5973733325773,441.1644108389686,822.5155840910813,7365.213052688363,27213.437415464676
t2358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7948.317827147373,77.230706865402,590.3578816199451,7534.8056865688295,1495.849332701828,1427.5770267593684,437.5911748576601,784.5816402840205,7312.6787847755895,27608.99006158002
t2359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7617.286832047227,116.18141373080401,585.4486448598204,7482.869222394374,1478.9160889323573,1414.5566801861596,434.01793887635165,866.6476964769599,7260.144516862816,27256.06903436687
t2360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6826.9664512454565,155.13212059620602,580.5394080996957,7430.932758219919,1461.9828451628866,1401.5363336129508,430.4447028950432,1013.1707317073124,7207.610248950043,26508.315600489514
t2361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5997.6720305137505,177.6941747867657,575.630171339571,7378.996294045464,1445.049601393416,1388.515987039742,426.8714669137347,1039.6937669376648,7155.075981037269,25585.19947400738
t2362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5232.602934244613,210.92379493462772,570.7209345794463,7327.059829871009,1428.1163576239453,1375.4956404665331,423.29823093242624,970.2168021680172,7102.541713124496,24640.976237945113
t2363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4694.366889602192,212.25341508248977,565.8116978193216,7275.123365696554,1411.1831138544746,1362.4752938933243,419.72499495111776,900.7398373983697,7050.007445211722,23891.686053509566
t2364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4226.881646069515,245.4830352303518,560.9024610591969,7223.186901522099,1394.249870085004,1349.4549473201155,416.1517589698093,831.2628726287221,6997.473177298949,23245.04667018376
t2365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4109.485504862581,284.4337420957538,555.9932242990722,7171.250437347644,1377.3166263155333,1336.4346007469067,412.5785229885008,761.7859078590745,6944.9389093861755,22954.21747590124
