Zone,1,2,3,4,5,6,7,8,9,10,11
t68,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79
t69,47.79,47.79,34.97513373997176,34.97513373997176,34.97513373997176,34.97513373997176,34.97513373997176,34.97513373997176,34.97513373997176,34.97513373997176,34.97513373997176
t70,47.79,47.79,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t71,47.79,47.79,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t72,31.731222222222218,31.731222222222218,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94
t73,31.731222222222218,31.731222222222218,6.940000000000001,6.940000000000005,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.94
t74,31.731222222222204,31.731222222222204,6.939999999999998,6.939999999999998,6.939999999999998,6.939999999999998,6.939999999999998,6.939999999999998,6.939999999999998,6.939999999999998,6.94
t75,31.731222222222243,31.731222222222243,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.94
t76,31.73122222222222,31.73122222222222,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.94
t77,31.731222222222218,31.731222222222218,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94
t78,31.731222222222218,31.731222222222218,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94
t79,47.79,47.79,17.67979166666666,17.67979166666666,17.67979166666666,17.67979166666666,17.67979166666666,17.67979166666666,17.67979166666666,17.67979166666666,17.67979166666666
t80,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79
t81,47.79,47.79,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t82,47.79,47.79,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t83,47.79,47.79,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t84,47.79,47.79,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t85,47.79,47.79,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t86,47.79,47.79,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t87,40.41710290711296,40.41710290711296,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t88,40.4332762176,40.4332762176,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t89,47.79,47.79,46.22484265596989,46.22484265596989,46.22484265596989,46.22484265596989,46.22484265596989,46.22484265596989,46.22484265596989,46.22484265596989,46.22484265596989
t90,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79
t91,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79
t92,47.79,47.79,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222
t93,47.79,47.79,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t94,47.79,47.79,33.89205260175142,33.89205260175142,33.89205260175142,33.89205260175142,33.89205260175142,33.89205260175142,33.89205260175142,33.89205260175142,33.89205260175142
t95,31.731222222222218,31.731222222222218,29.84049564013416,29.84049564013416,29.84049564013416,29.84049564013416,29.84049564013416,29.84049564013416,29.84049564013416,29.84049564013416,29.84049564013416
t96,31.731222222222218,31.731222222222218,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94
t97,31.731222222222218,31.731222222222218,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94
t98,31.731222222222218,31.731222222222218,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94
t99,31.731222222222218,31.731222222222218,6.940000000000002,6.940000000000002,6.940000000000002,6.940000000000002,6.940000000000002,6.940000000000002,6.940000000000002,6.940000000000002,6.94
t100,31.731222222222218,31.731222222222218,6.939999999999998,6.939999999999998,6.939999999999998,6.939999999999998,6.939999999999998,6.939999999999998,6.939999999999998,6.939999999999998,6.94
t101,31.731222222222218,31.731222222222218,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.94
t102,31.731222222222218,31.731222222222218,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94
t103,31.731222222222218,31.731222222222218,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94
t104,31.73122222222222,31.73122222222222,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94
t105,31.731222222222218,31.731222222222218,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94
t106,31.731222222222218,31.731222222222218,31.731222222222215,31.731222222222215,31.731222222222215,31.731222222222215,31.731222222222215,31.731222222222215,31.731222222222215,31.731222222222215,31.731222222222215
t107,31.76933017118239,31.76933017118239,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t108,31.78204298837774,31.78204298837774,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t109,31.794760892734832,31.794760892734832,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t110,31.807483886289347,31.807483886289347,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t111,31.82021197107778,31.82021197107778,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t112,47.71358186616699,47.71358186616699,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t113,47.79,47.79,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t114,47.79,47.79,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t115,47.79,47.79,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t116,47.79,47.79,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t117,47.79,47.79,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t118,47.79,47.79,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t119,31.731222222222215,31.731222222222215,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t120,31.73122222222222,31.73122222222222,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000005,6.940000000000005,6.94
t121,31.731222222222218,31.731222222222218,6.940000000000002,6.940000000000002,6.940000000000002,6.940000000000002,6.940000000000002,6.940000000000005,6.940000000000005,6.940000000000005,6.94
t122,31.731222222222218,31.731222222222218,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94
t123,31.731222222222218,31.731222222222218,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94
t124,31.731222222222218,31.731222222222218,6.940000000000002,6.940000000000002,6.940000000000002,6.940000000000002,6.940000000000002,6.940000000000002,6.940000000000002,6.940000000000002,6.94
t125,31.731222222222218,31.731222222222218,6.939999999999991,6.939999999999991,6.939999999999991,6.939999999999991,6.939999999999991,6.939999999999991,6.939999999999991,6.939999999999991,6.94
t126,31.731222222222218,31.731222222222218,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94
t127,31.73122222222223,31.73122222222223,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94
t128,31.731222222222218,31.731222222222218,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94
t129,31.731222222222218,31.731222222222218,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94
t130,31.731222222222218,31.731222222222218,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94
t131,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t132,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t133,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t134,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t135,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t136,31.731222222222225,31.731222222222225,31.731222222222215,31.731222222222215,31.731222222222215,31.731222222222215,31.731222222222215,31.731222222222215,31.731222222222215,31.731222222222215,31.731222222222215
t137,47.79,47.79,31.73122222222223,31.73122222222223,31.73122222222223,31.73122222222223,31.73122222222223,31.73122222222223,31.73122222222223,31.73122222222223,31.73122222222223
t138,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79
t139,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79
t140,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79
t141,47.79,47.79,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t142,47.79,47.79,31.87117526332905,31.87117526332905,31.87117526332905,31.87117526332905,31.87117526332905,31.87117526332905,31.87117526332905,31.87117526332905,31.87117526332905
t143,31.73122222222221,31.73122222222221,31.60876331125374,31.60876331125374,31.60876331125374,31.60876331125374,31.60876331125374,31.60876331125374,31.60876331125374,31.60876331125374,31.60876331125374
t144,31.731222222222218,31.731222222222218,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94
t145,31.731222222222218,31.731222222222218,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94
t146,31.731222222222218,31.731222222222218,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.94
t147,31.731222222222218,31.731222222222218,6.9399999999999995,6.9399999999999995,6.9399999999999995,6.9399999999999995,6.9399999999999995,6.9399999999999995,6.9399999999999995,6.9399999999999995,6.9399999999999995
t148,31.731222222222218,31.731222222222218,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94
t149,31.731222222222218,31.731222222222218,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94
t150,31.782042988377736,31.782042988377736,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94
t151,47.79,47.79,43.75532222222221,43.75532222222221,43.75532222222221,43.75532222222221,43.75532222222221,43.75532222222221,43.75532222222221,43.75532222222221,43.75532222222221
t152,47.79,47.79,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222
t153,47.79,47.79,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222
t154,47.79,47.79,43.755322222222226,43.755322222222226,43.755322222222226,43.755322222222226,43.755322222222226,43.755322222222226,43.755322222222226,43.755322222222226,43.755322222222226
t155,47.79,47.79,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222
t156,47.79,47.79,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222
t157,47.79,47.79,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222
t158,47.79,47.79,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222
t159,47.79,47.79,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222
t160,47.79,47.79,43.75532222222221,43.75532222222221,43.75532222222221,43.75532222222221,43.75532222222221,43.75532222222221,43.75532222222221,43.75532222222221,43.75532222222221
t161,47.79,47.79,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222
t162,47.79,47.79,43.75532222222221,43.75532222222221,43.75532222222221,43.75532222222221,43.75532222222221,43.75532222222221,43.75532222222221,43.75532222222221,43.75532222222221
t163,47.79,47.79,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222
t164,47.79,47.79,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222
t165,47.79,47.79,43.755322222222205,43.755322222222205,43.755322222222205,43.755322222222205,43.755322222222205,43.755322222222205,43.755322222222205,43.755322222222205,43.755322222222205
t166,47.79,47.79,43.75532222222221,43.75532222222221,43.75532222222221,43.75532222222221,43.75532222222221,43.75532222222221,43.75532222222221,43.75532222222221,43.75532222222221
t167,47.79,47.79,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222,43.75532222222222
t168,32.56712222222222,32.56712222222222,10.689047222222225,10.689047222222225,10.689047222222225,10.689047222222225,10.689047222222225,10.689047222222225,10.689047222222225,10.689047222222225,10.689047222222225
t169,32.56712222222222,32.56712222222222,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.94,6.94
t170,32.56712222222222,32.56712222222222,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001
t171,32.56712222222222,32.56712222222222,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.94
t172,32.56712222222222,32.56712222222222,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.94
t173,32.56712222222222,32.56712222222222,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001
t174,32.56712222222222,32.56712222222222,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001
t175,32.63233470076875,32.63233470076875,18.166479166666665,18.166479166666665,18.166479166666665,18.166479166666665,18.166479166666665,18.166479166666665,18.166479166666665,18.166479166666665,18.166479166666665
t176,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999
t177,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999
t178,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999
t179,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999
t180,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999
t181,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999
t182,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999
t183,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999,49.02499999999999
