Line,1,2,3,4,5,6,7,8,9,10,11,12
t5612,450.2639946601105,-358.68135186364407,-2220.3174322806317,-148.37428449342508,1808.5398248553377,-4667.5475786618135,4600.0,4995.961617399744,4540.261617399744,5063.239843926351,-1615.3782265266068,300.0
t5613,471.5992387800716,-323.27059970353,-2176.594496289901,-158.27428449342506,1799.6680941934333,-4625.452912009179,4600.0,5081.110585741244,4640.210585741244,4783.43984392635,-1212.5292581851054,300.0
t5614,-777.8915972499547,-1512.5614357335562,-3264.105438851035,-128.07428449342504,1710.0687772337783,-5559.264537610658,4600.0,4243.398814348174,3834.098814348174,4162.63984392635,-1321.8410295781764,300.0
t5615,-957.9301615163986,-1600.0,-3259.3215037729346,-121.07428449342504,1582.7687772337779,-5345.3806025325575,4600.0,4568.182749426274,4199.682749426274,4483.52377900445,-1201.3410295781764,-300.0
t5616,-855.0530015909815,-1425.561939646224,-2955.0834434191584,-117.97428449342507,1461.9687772337777,-4826.742542178781,4600.0,5216.72080978005,4884.5208097800505,5553.961839358226,-1518.241029578176,-300.0
t5617,-880.5030015909815,-1418.6119396462238,-2848.3334434191584,-107.07428449342507,1677.2395870138284,-4853.263351958832,4600.0,5294.8,5000.0,5955.841029578176,-1749.741029578176,-300.0
t5618,-802.7573271439142,-1296.346455775256,-2654.4679595481903,-96.9742844934251,2320.6144428542775,-5251.672723928313,4600.0,4977.890628030519,4699.390628030519,6480.531657608695,-2535.341029578176,300.0
t5619,-828.6386882490648,-1310.8285267326662,-2627.299609647174,-77.07428449342507,2824.658424042934,-5692.1483552159525,4600.0,4590.29062803052,4324.89062803052,6252.031657608695,-2652.1410295781757,300.0
t5620,-850.9679120674758,-1323.5577505510773,-2616.0174146920854,-75.15588817416106,3069.4976956419914,-5912.587035540658,4600.0,4265.790628030519,4017.890628030519,6038.531657608695,-2719.0410295781758,300.0
t5621,-860.4361461788493,-1336.5259846624508,-2645.685648803459,-75.85588817416111,3192.829461530616,-6071.787035540656,4600.0,4125.690628030522,3887.590628030522,5950.731657608696,-2737.441029578176,300.0
t5622,-790.1861461788492,-1271.4759846624506,-2649.0356488034586,-91.55588817416113,2956.1794615306167,-5889.9870355406565,4600.0,4287.590628030521,4043.890628030521,6085.831657608696,-2725.5410295781758,300.0
t5623,-908.4561461788493,-1455.425984662451,-2948.565716023012,-100.5558881741611,2034.749394311063,-5345.987035540656,4600.0,4774.690628030521,4510.090628030521,6421.531657608695,-2642.5410295781758,300.0
t5624,-854.81260981183,-1434.4804680678467,-3037.0220445950786,-113.47788851965008,1455.7756103692668,-4923.970595315234,4600.0,5281.1,5000.0,6158.841029578176,-1926.841029578176,-300.0
t5625,-930.5548137886094,-1566.592191050946,-3229.7093997924594,-101.99268081268904,1374.5400906476348,-5049.7011982277145,4600.0,5111.072434013749,4814.37243401375,5831.313463591925,-1803.0410295781758,-300.0
t5626,-941.0060259014804,-1600.0,-3303.5339992779427,-112.69268081268909,1467.4696867581993,-5234.623103584776,4600.0,4909.136224925269,4617.747462104302,5564.99972886151,-1729.4410295781759,-300.0
t5627,-906.8352484920838,-1600.0,-3344.482994038353,-86.99268081268902,1491.9895273420132,-5293.686195743777,4600.0,4817.127504155093,4525.546290042113,5447.906105507308,-1709.841029578176,-300.0
t5628,-889.1860764605674,-1600.0,-3368.557377602907,-91.29268081268904,1510.1837552939894,-5350.693680946267,4600.0,4732.581514272185,4432.77379794984,5323.8071112056705,-1691.5410295781758,-300.0
t5629,-875.4174254716115,-1600.0,-3383.816514990919,-110.87428449342505,1566.638689574291,-5455.232375658245,4600.0,4599.978673229523,4300.938000545778,5178.538357440208,-1685.1410295781757,-300.0
t5630,-862.2703181285167,-1600.0,-3407.8965845904877,-108.27428449342506,1588.7343019522561,-5512.254023334262,4600.0,4522.691777113022,4220.235863604065,5075.520979673284,-1673.9410295781759,-300.0
t5631,-856.4361953186049,-1600.0,-3405.780186888348,-106.47428449342507,1607.6041141634755,-5537.015516359641,4600.0,4473.859002373552,4174.609819600373,4930.401666405371,-1571.241029578176,-300.0
t5632,-849.4636331060065,-1600.0,-3392.5875085624375,-106.57428449342507,1665.0323909245758,-5574.408576489717,4600.0,4414.186932777577,4108.621100887758,4840.296298576115,-1557.4410295781759,-300.0
t5633,-835.7146393776873,-1600.0,-3392.361762048349,-105.9742844934251,1639.4369376918444,-5551.4356933655945,4600.0,4449.644474822233,4137.3672947363375,4864.131144228617,-1555.1410295781757,-300.0
t5634,-830.382860849124,-1600.0,-2748.1087996113997,-116.77428449342506,1616.6889861637524,-4892.772137924642,4600.0,5128.273846370787,4816.646042872342,5537.359268952073,-1539.741029578176,-300.0
t5635,-851.4615198459951,-1600.0,-2148.2830186984547,-122.27428449342503,2060.8135145115584,-4733.16845418224,4600.0,5306.8550320900495,5000.0,5768.485997488126,-1569.4410295781759,-300.0
t5636,-889.3817426631936,-1600.0,-2007.5789184181806,-115.37428449342505,2239.5017003914722,-4753.370940335498,4600.0,5298.4,5000.0,5837.341029578176,-1619.9410295781759,-300.0
t5637,-897.3301615163984,-1600.0,-2012.042988855156,-134.9742844934251,2233.7301873694237,-4771.1634977504245,4600.0,5299.0,5000.0,5867.841029578176,-1643.741029578176,-300.0
t5638,-946.8301615163984,-1600.0,-1940.3630953862641,-101.87428449342508,-3600.0,1212.546583087891,-1281.4014470850743,4930.690628030518,4644.490628030519,6285.931657608695,-2383.841029578176,300.0
t5639,-877.2754519800014,-1454.445290463603,-1686.2083858498668,-92.87428449342508,3121.2936354816525,-5182.092342857364,4600.0,4413.490628030519,4146.990628030519,6032.931657608695,-2590.1410295781757,300.0
t5640,-764.4754519800015,-1267.245290463603,-1388.1083858498669,-103.07428449342507,3600.0,-5286.298707375711,4600.0,3807.8906280305205,3568.0906280305203,5717.331657608696,-2804.741029578176,300.0
t5641,-772.0507461490724,-1242.6405846326738,-1274.9036800189376,-94.17428449342509,3600.0,-5108.094001544783,3849.8288000000002,3234.7906280305206,3026.3906280305205,4798.831657608696,-2384.941029578176,-300.0
t5642,-954.2808072564251,-1594.0362989143562,-1727.0987329012976,-188.72261609835428,3600.0,-5703.213300430012,3916.5288,2734.3906280305196,2569.2906280305197,5113.731657608696,-3122.841029578176,300.0
t5643,-936.4720627742322,-1575.9497541931157,-2152.063369148134,-158.0226160983543,3600.0,-6112.3133004300125,3956.0288,2434.7906280305187,2248.190628030519,4914.031657608695,-3216.441029578176,300.0
t5644,-933.9598801763603,-1600.0,-2410.0633691481335,-159.42261609835433,3600.0,-6360.913300430012,3969.7288,2221.09062803052,2041.39062803052,4776.231657608696,-3264.5410295781758,300.0
t5645,-942.5598801763603,-1600.0,-2430.063369148135,-254.72261609835212,3600.0,-6487.313300430011,3970.5288,2094.3906280305196,1923.8906280305196,4690.231657608696,-3286.741029578176,300.0
t5646,-930.6598801763603,-1600.0,-2455.2633691481346,-164.3226160983543,3600.0,-6440.8133004300125,3949.9287999999997,2106.790628030519,1932.4906280305192,4681.531657608695,-3274.241029578176,300.0
t5647,-966.7051494683133,-1600.0,-2372.613488975244,-59.47428449342508,3600.0,-6281.915088652193,3923.717431839589,2216.490628030521,2036.890628030521,4754.831657608696,-3253.441029578176,300.0
t5648,-1021.4742976900015,-1600.0,-1901.917480889566,-70.77428449342503,3600.0,-5841.771744077495,3871.3026870049043,2564.563820946326,2376.0238908238584,4977.924990279567,-3160.741029578176,300.0
t5649,-786.8633520076309,-1268.7805772421962,-1371.9171530237572,-87.17428449342506,3600.0,-5280.755075101468,3833.6259315042607,3044.3023501030407,2840.8059998369645,5265.550679149064,-3017.841029578176,300.0
t5650,-756.1201826176928,-1250.187126206906,-1408.9529400208867,-102.07428449342504,3600.0,-5349.088121511879,4291.279508613612,3417.8284601740247,3210.098331392606,5495.709232189363,-2901.6410295781757,300.0
t5651,-797.4167141178375,-1309.0266706440568,-1502.1363028619317,-116.07428449342504,3600.0,-5461.789217430329,4409.026464605256,3720.837523458077,3509.2126451652844,5681.728796450667,-2806.1410295781757,300.0
t5652,-813.7069014479366,-1338.790503649228,-1542.5172491942994,-134.67428449342503,3600.0,-5519.998091305495,4600.0,3924.2643243432226,3709.598370423341,5790.173446081635,-2720.941029578176,300.0
t5653,-814.8118360973133,-1343.6593456828703,-1552.234205747117,-135.47428449342507,3348.9593621959793,-5272.283206123029,4600.0,4059.4856747771396,3843.4916484711985,5831.238651743433,-2637.441029578176,300.0
t5654,-822.5275867005053,-1353.9090805174212,-1547.132147818837,-116.27428449342503,3335.184051537165,-5238.036562237496,4600.0,4170.297056580928,3950.110589046039,5842.965151089325,-2548.941029578176,300.0
t5655,-833.8741873839651,-1369.698683304223,-1560.617097256078,-94.67428449342509,3341.1509832550537,-5253.368395805958,4600.0,4314.6327501186715,4092.0950675200925,5873.098414499689,-2441.5410295781758,300.0
t5656,-845.007663013547,-1382.234732072797,-1573.5031415331564,-112.57428449342507,2864.644201023317,-4808.043705556822,4600.0,4447.195512356127,4214.893874664702,5287.0332665514525,-1746.5410295781758,-300.0
t5657,-874.7198412832206,-1422.2813326688574,-1632.0536055787306,-127.67428449342506,2709.9510874252574,-4748.06084196029,4600.0,4575.251261067586,4330.775712871369,5289.441194253328,-1648.1410295781757,-300.0
t5658,-884.9496482961679,-1451.7619537193855,-1688.559681216872,-138.77428449342503,2637.839803780692,-4764.907043964639,4600.0,4635.987466842686,4377.439199063567,5268.8319608626225,-1594.741029578176,-300.0
t5659,-869.711805792947,-1442.6141520772662,-1696.1639453242249,-141.174284493425,3087.1310396546396,-5241.236037046498,4600.0,4529.337874552252,4260.664579424083,5807.23231387409,-2257.841029578176,300.0
t5660,-857.9919690511138,-1433.9618075347153,-1687.118214668828,-141.57428449342513,3111.8560099347687,-5257.564546129442,4600.0,4337.690628030521,4073.690628030521,5743.231657608696,-2375.441029578176,300.0
t5661,-879.5474823726352,-1478.6173208562366,-1750.2603097113927,-146.87428449342508,3083.163645418051,-5308.914276655289,4600.0,4280.590628030521,4019.5906280305203,5731.831657608696,-2423.6410295781757,300.0
t5662,-855.7754519800014,-1423.545290463603,-1643.5083858498667,-106.87428449342508,3270.5316071062625,-5326.430314481974,4600.0,4009.9906280305195,3760.3906280305196,5622.631657608696,-2557.6410295781757,300.0
t5663,-774.1754519800015,-1278.445290463603,-1409.0083858498667,-119.57428449342507,-3600.0,1826.0012926242882,-2674.5858203702114,3633.690628030519,3398.490628030519,5461.431657608695,-2726.441029578176,300.0
t5664,-705.604339436146,-1164.8598835179014,-1200.4229789041651,-106.37428449342508,3600.0,-5086.313300430011,3815.1287999999995,3175.790628030521,2956.890628030521,4651.731657608696,-2318.6410295781757,-300.0
t5665,-887.9060026621785,-1455.3050060611663,-1598.6006759107022,-241.33972769885966,3600.0,-5665.913300430013,3880.5288,2732.5906280305194,2539.3906280305196,5017.831657608696,-3068.341029578176,300.0
t5666,-927.7436648929117,-1568.088011388837,-1970.3854077044443,-315.25301442132894,3600.0,-6114.913300430013,3924.8288000000002,2377.0906280305185,2199.8906280305187,4820.931657608695,-3185.141029578176,300.0
t5667,-897.843664892912,-1512.2880113888373,-2318.985407704443,-312.75301442132894,3600.0,-6442.713300430012,3944.7288,2097.690628030519,1926.6906280305188,4661.931657608695,-3276.641029578176,300.0
t5668,-991.5701286499461,-1590.1144751458712,-2567.1854077044463,-309.453014421329,3600.0,-6673.513300430015,3961.5288,1896.390628030519,1735.7906280305192,4538.931657608695,-3322.5410295781758,300.0
t5669,-901.2705661964666,-1600.0,-2645.063234266066,-347.37518785970894,3600.0,-6803.013300430014,3961.8288000000002,1784.6906280305188,1626.7906280305187,4468.531657608695,-3349.241029578176,300.0
t5670,-1016.7100555067765,-1600.0,-2675.563234266066,-314.85301442132896,3600.0,-6789.013300430011,3950.9287999999997,1780.7906280305192,1627.890628030519,4460.031657608695,-3340.741029578176,300.0
t5671,-1006.7100555067765,-1600.0,-2594.0492998695718,-331.34371079717675,3600.0,-6737.990062409366,3942.0999792478933,1817.0906280305207,1659.2906280305208,4492.331657608696,-3343.0410295781758,300.0
t5672,-921.3168503726874,-1519.64402634922,-2410.9752206749286,-194.3708130640475,3600.0,-6433.271056121874,3906.1978018287127,2056.4911759869497,1891.7754608509413,4643.000775293109,-3282.441029578176,300.0
t5673,-977.9884933649585,-1548.8994849538217,-2016.8673463469604,-121.27428449342503,3600.0,-5939.862164767742,3859.986097955306,2460.899741695667,2279.470927565382,4876.783143013274,-3157.141029578176,300.0
t5674,-921.704014924842,-1507.168939102381,-1582.8035897917948,-129.77428449342503,3600.0,-5540.261362201991,3835.198794150533,2797.02132491574,2608.0935745537495,5088.406853769935,-3059.1410295781757,300.0
t5675,-706.4126317014004,-1162.9520879443387,-1285.2065219809874,-129.77428449342503,3600.0,-5255.979844319243,3813.664967476765,3094.856988492713,2899.8256218550414,5273.635284795546,-2969.1410295781757,300.0
t5676,-729.2318711141413,-1227.1391359004854,-1413.370700156151,-134.174284493425,3600.0,-5403.730646097007,3998.3145667216795,3367.614920901629,3167.9987681289454,5423.923644934437,-2862.341029578176,300.0
t5677,-771.7019435500131,-1300.0705759293814,-1512.3260508560193,-133.4742844934251,3600.0,-5510.845772192839,4388.989331863314,3634.7112999036844,3426.7087318888953,5533.347193452282,-2728.841029578176,300.0
t5678,-805.7767848016408,-1363.3752590011288,-1585.3291685072468,-133.87428449342508,3600.0,-5577.044109292598,4600.0,3769.4494379923703,3556.8788433203335,5611.349278226473,-2689.341029578176,300.0
t5679,-830.6157098137435,-1407.2437449725787,-1626.1665711422274,-121.27428449342503,3600.0,-5611.906694799971,4469.127766975593,3876.7784514347395,3662.2588683974705,5634.080314938377,-2617.241029578176,300.0
t5680,-875.513981202062,-1475.2430571508626,-1726.4834579480034,-96.07428449342504,3511.9948870696353,-5622.613430250519,4600.0,4054.9231595115316,3835.4789727683046,5690.975815603253,-2517.5410295781758,300.0
t5681,-916.1210192078802,-1546.6953797700878,-1837.1684251195343,-103.87428449342505,2826.6444849481354,-5088.7190466874545,4600.0,4235.244304269532,3999.137741672667,5158.672208653978,-1842.6410295781757,-300.0
t5682,-927.6160881187138,-1600.0,-1956.9507579008568,-140.57428449342513,2446.5232619455705,-4898.740677870413,4600.0,4309.428844401632,4052.8667841028628,5153.04575338227,-1800.5410295781758,-300.0
t5683,-908.9636696453776,-1600.0,-1988.5679800035532,-116.9742844934251,2587.5940210165104,-5075.662149163995,4600.0,4226.747079260917,3966.670715896527,5701.435382110312,-2440.941029578176,300.0
t5684,-918.9301615163986,-1600.0,-1969.442904689025,-148.5742844934251,2985.156340053831,-5476.7895662687015,4600.0,4159.59062803052,3900.49062803052,5678.731657608696,-2485.941029578176,300.0
t5685,-906.8301615163984,-1600.0,-1972.0429888551562,-123.67428449342506,2939.913059213608,-5419.346369594609,4600.0,4219.9906280305195,3958.6906280305193,5729.431657608695,-2493.0410295781758,300.0
t5686,-929.6754519800015,-1579.5452904636031,-1881.308385849867,-102.57428449342504,3088.1711999999998,-5411.969907375712,4600.0,3976.8906280305187,3726.690628030519,5639.931657608695,-2614.841029578176,300.0
t5687,-847.5769245737599,-1423.0467630573614,-1613.0098584436253,-109.27428449342506,3600.0,-5596.70017996947,4583.838158363711,3513.5906280305194,3287.3906280305196,4812.131657608696,-2188.441029578176,-300.0
t5688,-870.5269245737597,-1453.059883517904,-1529.1229789041677,-109.27428449342511,3600.0,-5427.8133004300125,3852.5288,2916.7906280305197,2721.3906280305196,5133.031657608695,-3021.941029578176,300.0
t5689,-921.6132073860904,-1536.9019569795387,-2092.0432094750163,-198.3036097097649,3600.0,-6122.013300430011,3917.0288,2348.490628030521,2187.0906280305207,4828.331657608696,-3200.0410295781758,300.0
t5690,-876.4997570729682,-1346.8137799422266,-2460.2047582454907,-287.06397696015085,3600.0,-6592.813300430012,3961.3288000000002,1973.5906280305203,1818.6906280305202,4593.231657608696,-3302.241029578176,300.0
t5691,-905.8421070716277,-1482.9087996926478,-2652.735984517876,-388.904214459138,3600.0,-6901.913300430013,3980.9287999999997,1709.0906280305185,1565.9906280305186,4426.931657608695,-3363.841029578176,300.0
t5692,-919.6566401148903,-1600.0,-2778.7347090076987,-397.0054899693151,3600.0,-7035.713300430012,3985.6287999999995,1596.2906280305192,1455.890628030519,4354.531657608695,-3389.441029578176,300.0
t5693,-948.7681928565132,-1600.0,-2782.684790690688,-353.05896198881004,3600.0,-6961.513300430013,3969.5288,1656.29062803052,1513.4906280305202,4379.331657608696,-3356.141029578176,300.0
t5694,-971.8391148494034,-1600.0,-2380.4702467009943,-311.22305372901883,3600.0,-6538.113300430014,3916.1287999999995,1983.2906280305192,1834.1906280305193,4594.931657608695,-3274.141029578176,300.0
t5695,-949.3840260859572,-1502.0487967566849,-1830.9339139136487,-164.7481834804209,3600.0,-5833.6020973940695,3843.283835535636,2563.790628030519,2393.390628030519,4987.131657608696,-3152.0410295781758,300.0
t5696,-881.0561393157311,-1454.9010078397619,-1704.7280562015503,-113.87428449342505,3600.0,-5695.518846597526,3884.3796001523115,3160.5626274386595,2963.923095152081,5379.924592443678,-3022.941029578176,300.0
t5697,-921.2777207317467,-1548.4777242853083,-1849.0676512362202,-129.57428449342507,3600.0,-5869.1201130276495,4600.0,3668.497842716995,3461.0029949129344,5735.74917668705,-2909.441029578176,300.0
t5698,-935.2214082464982,-1600.0,-1931.5344849366322,-121.9742844934251,3305.2699440465244,-5656.15002640671,4600.0,4006.4045029886956,3801.9490266023868,5968.034579794254,-2818.341029578176,300.0
t5699,-899.2790371405683,-1600.0,-1965.9422847501548,-116.17428449342509,3468.4529255054013,-5850.710857866465,4600.0,4209.69277819092,4011.1494816538457,6115.247214694948,-2763.941029578176,300.0
t5700,-861.1706511962011,-1600.0,-1987.5329954378694,-148.0742844934251,3226.057664224701,-5661.948379965216,4600.0,4381.889373750396,4178.615070028123,6212.581795884027,-2703.6410295781757,300.0
t5701,-843.6217111990488,-1600.0,-2003.9251419440288,-125.47428449342507,2702.7810543364767,-5143.349041015645,4600.0,4609.755698832025,4395.404997841122,6326.295326428395,-2613.741029578176,300.0
t5702,-818.2577433720526,-1600.0,-2019.6884351619176,-117.9742844934251,2281.750816091692,-4750.709019092131,4600.0,4827.007610277985,4601.15095817741,5815.935335655011,-1912.6410295781757,-300.0
t5703,-809.3547855460642,-1600.0,-2044.4663067155996,-130.57428449342507,2140.859055377065,-4655.248623887174,4600.0,5049.674287577155,4820.556092492414,5896.37892698585,-1787.4410295781759,-300.0
t5704,-797.05982229349,-1600.0,-2071.730041925817,-137.27428449342503,2388.973563811289,-4943.95883443515,4600.0,5244.719346077271,5000.0,5984.521683500904,-1721.341029578176,-300.0
t5705,-781.6883604563889,-1600.0,-2104.314978380235,-161.37428449342508,2242.9282850429545,-4871.039106959859,4600.0,5261.440134691835,5000.0,5922.800894886341,-1680.4410295781759,-300.0
t5706,-779.1432063326547,-1600.0,-2112.916967566836,-163.07428449342513,1628.568114969957,-4296.147473459601,4600.0,5280.324498342907,5000.0,5867.016531235269,-1636.841029578176,-300.0
t5707,-781.5821965089158,-1600.0,-2112.935035664422,-136.37428449342505,1659.711959209631,-4320.752364345753,4600.0,5110.554094891797,4825.27539298378,5740.4377206539375,-1671.1410295781757,-300.0
t5708,-814.9301615163986,-1600.0,-2089.6296991807444,-130.17428449342506,-3600.0,966.0799792934108,-994.876175598738,4829.29062803052,4552.89062803052,6158.131657608696,-2346.5410295781758,300.0
t5709,-809.5301615163985,-1600.0,-2087.542988855156,-132.97428449342507,2587.3204640738513,-5234.653774454852,4600.0,4682.59062803052,4405.79062803052,6047.831657608696,-2379.441029578176,300.0
t5710,-874.5301615163985,-1600.0,-1987.263095386264,-146.57428449342513,3117.0853019218357,-5617.138718833945,4600.0,4222.79062803052,3962.8906280305196,5816.731657608696,-2554.741029578176,300.0
t5711,-966.0301615163985,-1600.0,-1859.6630953862639,-115.47428449342507,3600.0,-5874.353416912109,4600.0,3615.6906280305193,3380.1906280305193,5516.631657608696,-2791.341029578176,300.0
t5712,-823.7754519800014,-1376.945290463603,-1510.208385849867,-107.07428449342507,3600.0,-5435.398707375712,3931.7142069457004,2967.5906280305207,2759.1906280305207,5175.331657608696,-3018.941029578176,300.0
t5713,-886.260013603946,-1553.7639599843646,-2073.5084654463344,-121.4887979512589,3600.0,-6055.513300430013,3889.5288,2380.29062803052,2194.19062803052,4837.231657608696,-3203.841029578176,300.0
t5714,-965.0530448298061,-1495.5566073278478,-2406.7039676685486,-253.0990893699438,3600.0,-6514.313300430012,3936.9287999999997,2014.7906280305192,1841.1906280305193,4618.131657608696,-3310.341029578176,300.0
t5715,-942.9876681158637,-1466.299706360419,-2570.5755379577886,-323.5177624722241,3600.0,-6826.113300430012,3964.7288,1757.1906280305207,1591.8906280305207,4466.331657608696,-3385.241029578176,300.0
t5716,-960.5675778730687,-1600.0,-2744.975537957786,-320.61776247222406,3600.0,-6989.21330043001,3977.7288,1619.6906280305188,1462.2906280305187,4382.431657608695,-3417.241029578176,300.0
t5717,-963.0675778730686,-1600.0,-2690.540286008682,-314.25301442132894,-3600.0,267.0866995699892,-3230.8712,1667.99062803052,1505.49062803052,3803.8316576086963,-2796.141029578176,-300.0
t5718,-997.7876681158638,-1600.0,-2298.568711906318,-234.40441438529746,3600.0,-6492.102882900095,3877.875623022184,1978.89062803052,1805.89062803052,4010.231657608696,-2726.5410295781758,-300.0
t5719,-925.1250171973928,-1510.8148556809945,-1756.5229789041664,-115.4742844934251,-3600.0,1398.5866995699885,-3363.8712,2579.1906280305207,2389.1906280305207,4443.731657608696,-2618.941029578176,-300.0
t5720,-924.722047060364,-1556.6918855439656,-1853.4224492803,-100.07428449342504,3600.0,-5879.5940780704095,4600.0,3309.8906280305196,3094.8906280305196,5545.531657608695,-3073.241029578176,300.0
t5721,-918.0371177854024,-1600.0,-1973.207471563805,-112.67428449342506,-3600.0,1158.668199124027,-1879.6610174015314,3908.518926111785,3679.450383842794,5953.522871151979,-2928.941029578176,300.0
t5722,-892.7497249535279,-1600.0,-2006.4397493438832,-146.87428449342508,2341.2273881526935,-4844.5924819655875,4600.0,4263.784204894778,4037.1354945397748,6194.927813762948,-2831.941029578176,300.0
t5723,-863.0605238020817,-1600.0,-2022.2832441586952,-152.87428449342508,2056.6303814485473,-4589.103471431787,4600.0,4524.619581708663,4282.734017332341,6330.589482534195,-2744.6410295781757,300.0
t5724,-820.472108412825,-1600.0,-2029.9897835330426,-130.37428449342505,1967.5650671050116,-4480.149923653185,4600.0,4725.529926931689,4479.608772148986,6421.1286469444585,-2650.841029578176,300.0
t5725,-788.9436974148782,-1600.0,-2088.9362618746095,-119.27428449342503,1832.9440952474065,-4392.849218845323,4600.0,4804.379090239262,4552.953925445947,6457.469790230807,-2618.241029578176,300.0
t5726,-754.1676486987415,-1600.0,-2139.053083562285,-146.97428449342507,1577.853209930964,-4213.397300907207,4600.0,4936.188321119318,4692.871432071633,6570.595572602123,-2595.341029578176,300.0
t5727,-732.7527687732495,-1600.0,-2104.404365462255,-153.67428449342503,2014.3859710340448,-4633.319178119241,4600.0,5026.644422213364,4789.902848916554,6622.7023051979195,-2560.0410295781758,300.0
t5728,-711.2221553545223,-1600.0,-2082.5388164525607,-134.57428449342513,1962.1991193537988,-4549.877649326714,4600.0,5222.27281170951,4968.678740900291,6099.825699669247,-1881.841029578176,-300.0
t5729,-707.154394778443,-1600.0,-2085.2449321942054,-154.5742844934251,1973.198935032523,-4605.146364041819,4600.0,5278.720935686374,5000.0,5962.420093891802,-1735.1410295781757,-300.0
t5730,-706.5334184002702,-1600.0,-2079.019043401681,-126.27428449342506,1966.2884974913409,-4582.053576605293,4600.0,5287.229353010047,5000.0,6602.013046093549,-2376.9423991035956,300.0
t5731,-717.784911195645,-1600.0,-2088.358294216655,-124.67428449342509,-3600.0,973.4513842574997,-1181.6696500559592,5054.712851310843,4758.081230596476,6329.190639460287,-2342.7410295781765,300.0
t5732,-724.5301615163985,-1600.0,-2096.809155766315,-144.0742844934251,2343.062817295003,-5000.062294587163,4600.0,4864.09062803052,4567.4906280305195,6173.531657608695,-2368.841029578176,300.0
t5733,-723.3301615163984,-1600.0,-2110.242988855156,-142.27428449342503,-3600.0,930.666689618999,-1004.3073718816368,4754.99062803052,4459.69062803052,6090.731657608696,-2385.4410295781763,300.0
t5734,-783.6301615163984,-1600.0,-2033.863095386264,-115.77428449342503,3058.8639537313525,-5583.317370643461,4600.0,4343.890628030519,4064.6906280305193,5889.131657608696,-2543.341029578176,300.0
t5735,-872.2301615163985,-1600.0,-1917.2630953862638,-112.9742844934251,3461.0477291477227,-5794.401146059831,4600.0,3769.59062803052,3518.49062803052,5602.231657608696,-2751.241029578176,300.0
t5736,-911.0354655301409,-1556.1149490876123,-1765.9780444738763,-99.57428449342507,3600.0,-5700.668365999722,4073.0683212338045,3164.9906280305186,2930.7906280305187,4686.931657608695,-2374.7410295781765,-300.0
t5737,-984.1205164425286,-1600.0,-1739.9229789041665,-114.57428449342507,3600.0,-5722.113300430012,3827.0288,2627.1906280305207,2421.5906280305207,4993.831657608696,-3143.841029578176,300.0
t5738,-1011.2101615163986,-1600.0,-2153.680852514077,-124.81244791593394,3600.0,-6143.813300430011,3877.2288,2288.3906280305205,2099.7906280305206,4793.231657608696,-3239.0410295781758,300.0
t5739,-1036.9263763194513,-1600.0,-2424.7808525140777,-122.61244791593396,3600.0,-6399.013300430011,3903.6287999999995,2087.1906280305193,1901.0906280305194,4670.631657608696,-3296.441029578176,300.0
t5740,-1032.7129260063293,-1600.0,-2526.5808525140787,-142.012447915934,3600.0,-6508.213300430013,3911.0288,1999.1906280305188,1817.1906280305188,4613.431657608695,-3314.841029578176,300.0
t5741,-1019.6226958657273,-1600.0,-2422.880852514077,-115.31244791593394,3600.0,-6399.013300430012,3891.0288,2084.0906280305203,1901.8906280305202,4656.731657608696,-3279.841029578176,300.0
t5742,-1005.9463763194512,-1600.0,-1929.7165942895076,-98.9558881741611,3600.0,-5878.892482463669,3801.8652225857672,2471.4906280305204,2276.2906280305206,4906.731657608696,-3187.0410295781758,300.0
t5743,-947.2301615163985,-1600.0,-1911.763095386264,-116.17428449342506,3600.0,-5934.253416912109,4319.894054961296,3204.29062803052,2984.79062803052,4812.331657608696,-2440.741029578176,-300.0
t5744,-867.4301615163986,-1600.0,-1994.7327912335613,-122.87428449342505,3449.482346023241,-5931.405458782647,4600.0,3986.2733917919754,3742.0820099112475,5937.631657608696,-2866.941029578176,300.0
t5745,-811.1447202549564,-1600.0,-2054.2540228071257,-148.77428449342506,3030.149160037974,-5628.653786256523,4600.0,4648.479298212792,4386.057298576799,6372.976328518982,-2695.441029578176,300.0
t5746,-769.1480528944232,-1600.0,-2103.176022658895,-155.4742844934251,1943.1209818596194,-4607.049162539456,4600.0,5094.131562835938,4821.800399833882,6658.210266410002,-2565.7410295781765,300.0
t5747,-738.7278266843794,-1600.0,-2149.7248960441375,-155.57428449342513,1826.1674197585776,-4547.147229360877,4600.0,5276.113770980477,5000.0,6085.727258597699,-1824.941029578176,-300.0
t5748,-706.3094503816758,-1600.0,-2178.8293038540332,-140.17428449342503,2092.8199019587123,-4840.087778502062,4600.0,5281.4160555451635,5000.0,5998.324974033012,-1754.741029578176,-300.0
t5749,-682.4765437069666,-1600.0,-2187.6770686503255,-131.27428449342506,2028.046982190132,-4792.0524909498945,4600.0,5297.246670934908,5000.0,5902.894358643267,-1673.6410295781757,-300.0
t5750,-659.3601723351853,-1600.0,-2189.0204542094366,-141.0742844934251,1923.1110997493365,-4708.256897755165,4600.0,5298.4564836837935,5000.0,5923.884545894383,-1699.3410295781764,-300.0
t5751,-647.3592898169763,-1600.0,-2188.2772011810043,-167.77428449342503,1752.2515319953768,-4563.431984717709,4600.0,5306.775983838479,5000.0,5907.665045739697,-1690.241029578176,-300.0
