Resource,CombinedCycle_NaturalGas_A_New,CombinedCycle_NaturalGas_A_Existing,CombustionTurbine_NaturalGas_A_New,CombustionTurbine_NaturalGas_A_Existing,SteamTurbine_NaturalGas_A_New,SteamTurbine_NaturalGas_A_Existing,CombinedCycle_NaturalGas_B_New,CombinedCycle_NaturalGas_B_Existing,SteamTurbine_NaturalGas_B_New,SteamTurbine_NaturalGas_B_Existing,CombinedCycle_NaturalGas_C_New,CombinedCycle_NaturalGas_C_Existing,SteamTurbine_FuelOil6_C_New,SteamTurbine_FuelOil6_C_Existing,SteamTurbine_NaturalGas_C_New,SteamTurbine_NaturalGas_C_Existing,CombinedCycle_NaturalGas_D_New,CombinedCycle_NaturalGas_D_Existing,CombinedCycle_NaturalGas_E_New,CombinedCycle_NaturalGas_E_Existing,CombinedCycle_NaturalGas_F_New,CombinedCycle_NaturalGas_F_Existing,CombinedCycle_NaturalGas_G_New,CombinedCycle_NaturalGas_G_Existing,CombustionTurbine_NaturalGas_G_New,CombustionTurbine_NaturalGas_G_Existing,SteamTurbine_NaturalGas_G_New,SteamTurbine_NaturalGas_G_Existing,CombinedCycle_NaturalGas_J_New,CombinedCycle_NaturalGas_J_Existing,CombustionTurbine_NaturalGas_J_New,CombustionTurbine_NaturalGas_J_Existing,SteamTurbine_NaturalGas_J_New,SteamTurbine_NaturalGas_J_Existing,CombinedCycle_NaturalGas_K_New,CombinedCycle_NaturalGas_K_Existing,CombustionTurbine_FuelOil2_K_New,CombustionTurbine_FuelOil2_K_Existing,CombustionTurbine_NaturalGas_K_New,CombustionTurbine_NaturalGas_K_Existing,SteamTurbine_NaturalGas_K_New,SteamTurbine_NaturalGas_K_Existing,Nuclear_A_New,Nuclear_B_New,Nuclear_B_Existing,Nuclear_C_New,Nuclear_C_Existing,Nuclear_D_New,Nuclear_E_New,Nuclear_F_New,Nuclear_G_New,Nuclear_H_New,Nuclear_I_New,Nuclear_J_New,Nuclear_K_New,Total
t4266,0.0,440.4,1497.5973395760213,47.3,0.0,53.7,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,112.5,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,21.6,0.0,0.0,0.0,3739.2,3258.249189033044,1195.1,0.0,0.0,0.0,806.6,0.0,0.0,543.8127936811146,702.0,0.0,2035.1767819246315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.296028117176
t4267,0.0,440.4,1497.5973395760213,47.3,0.0,53.7,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,112.5,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,21.6,0.0,0.0,0.0,3739.2,3258.249189033044,1195.1,0.0,0.0,0.0,806.6,0.0,0.0,543.8127936811146,702.0,0.0,2035.1767819246315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.296028117176
t4268,0.0,440.4,1497.5973395760213,47.3,0.0,53.7,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,112.50000000000003,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,21.6,0.0,0.0,0.0,3739.2,3258.249189033044,1195.1,0.0,0.0,0.0,806.6,0.0,0.0,543.8127936811146,702.0,0.0,2035.1767819246315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.296028117176
t4269,0.0,440.4,1497.5973395760213,47.3,0.0,53.7,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,112.5,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,0.0,0.0,0.0,0.0,3739.2,3258.249189033044,1195.1,0.0,0.0,0.0,806.6,0.0,0.0,0.0,243.12740781612268,0.0,2035.1767819246315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21616.010642252186
t4270,0.0,440.4,1456.2776721150149,47.3,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,42.32035928143716,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,0.0,0.0,0.0,0.0,3739.2,3258.249189033044,1195.1,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,559.3578310263896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19731.86497535825
t4271,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,0.0,0.0,0.0,0.0,3739.2,3229.064426002513,1195.1,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17597.42434990488
t4272,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,0.0,0.0,0.0,0.0,3739.2,1682.0917582551715,1195.1,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16050.451682157536
t4273,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,0.0,0.0,0.0,0.0,3739.2,581.4351186733138,1195.1,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14949.795042575679
t4274,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,902.3925678598431,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14075.652491762206
t4275,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,274.56783115169867,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13447.827755054062
t4276,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13173.259923902364
t4277,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13173.259923902364
t4278,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,39.43598641468711,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13212.69591031705
t4279,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,994.9233660484317,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14168.183289950795
t4280,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,0.0,0.0,0.0,0.0,3739.2,1068.0553997837503,1195.1,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15436.415323686115
t4281,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,0.0,0.0,365.00438430991494,0.0,3739.2,2744.7545704987187,1195.1,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17478.118878710997
t4282,0.0,440.4,132.3976234852561,47.3,0.0,53.7,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,70.17964071856284,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,0.0,0.0,572.032979316277,0.0,3739.2,3258.249189033044,1195.1,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,1740.6421689736103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20242.861525429118
t4283,0.0,440.4,1176.6301263991459,47.3,0.0,53.7,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,112.5,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,0.0,0.0,572.032979316277,0.0,3739.2,3258.249189033044,1195.1,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21888.772218650833
t4284,0.0,440.4,1497.5973395760213,47.3,0.0,53.7,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,112.5,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,0.0,0.0,572.032979316277,0.0,3739.2,3258.249189033044,1195.1,0.0,0.0,0.0,806.6,0.0,0.0,0.0,701.9999024823999,0.0,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22911.739334310107
t4285,0.0,440.4,1497.5973395760213,47.3,0.0,53.7,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,112.5,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,21.6,0.0,572.032979316277,0.0,3739.2,3258.249189033044,1195.1,0.0,0.0,0.0,806.6,0.0,0.0,543.8127936811146,702.0,0.0,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23477.15222550882
t4286,0.0,440.4,1497.5973395760213,47.3,0.0,53.7,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,112.5,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,21.6,0.0,572.032979316277,0.0,3739.2,3258.249189033044,1195.1,0.0,0.0,0.0,806.6,0.0,0.0,543.8127936811146,702.0,0.0,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23477.15222550882
t4287,0.0,440.4,1497.5973395760213,47.3,0.0,53.7,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,112.5,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,21.6,0.0,572.032979316277,0.0,3739.2,3258.249189033044,1195.1,0.0,0.0,0.0,806.6,0.0,0.0,543.8127936811146,702.0,0.0,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23477.15222550882
t4288,0.0,440.4,1497.5973395760213,47.3,0.0,53.7,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,112.5,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,21.6,0.0,572.032979316277,0.0,3739.2,3258.249189033044,1195.1,0.0,0.0,0.0,806.6,0.0,0.0,543.8127936811146,702.0,0.0,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23477.15222550882
t4289,0.0,440.4,1497.5973395760213,47.3,0.0,53.7,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,112.5,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,21.6,0.0,572.032979316277,0.0,3739.2,3258.249189033044,1195.1,0.0,0.0,0.0,806.6,0.0,0.0,543.8127936811146,702.0,0.0,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23477.15222550882
t4290,0.0,440.4,1497.5973395760213,47.3,0.0,53.7,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,112.5,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,21.6,0.0,572.032979316277,0.0,3739.2,3258.249189033044,1195.1,0.0,0.0,0.0,806.6,0.0,0.0,543.8127936811146,702.0,0.0,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23477.15222550882
t4291,0.0,440.4,1497.5973395760213,47.3,0.0,53.7,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,112.5,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,0.0,0.0,572.032979316277,0.0,3739.2,3258.249189033044,1195.1,0.0,0.0,0.0,806.6,0.0,0.0,506.08869260967816,702.0,0.0,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23417.828124437387
t4292,0.0,440.4,1497.5973395760213,47.3,0.0,53.7,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,112.5,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,0.0,0.0,572.032979316277,0.0,3739.2,3258.249189033044,1195.1,0.0,0.0,0.0,806.6,0.0,0.0,0.0,256.58649721629575,0.0,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22466.325929044004
t4293,0.0,440.4,0.0,0.0,0.0,53.7,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,112.5,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,0.0,0.0,207.028595006362,0.0,3739.2,3258.249189033044,1195.1,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20299.83770794177
t4294,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,42.32035928143716,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,0.0,0.0,0.0,0.0,3739.2,3258.249189033044,1195.1,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,559.3578310263897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18228.287303243236
t4295,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,0.0,0.0,0.0,0.0,3739.2,1976.2706276506885,1195.1,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16344.630551553053
t4296,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,0.0,0.0,0.0,0.0,3739.2,313.3089880660806,1195.1,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14681.668911968445
t4297,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,519.2315356703883,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13692.491459572751
t4298,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13173.259923902364
t4299,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13173.259923902364
t4300,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13173.259923902364
t4301,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13173.259923902364
t4302,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,0.0,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13173.259923902364
t4303,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,22.59654425951446,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13195.85646816188
t4304,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,0.0,0.0,0.0,0.0,3739.2,0.0,688.4338161287528,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13861.693740031116
t4305,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,0.0,0.0,0.0,0.0,3739.2,295.47368848486946,1195.1,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14663.833612387234
t4306,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,0.0,0.0,0.0,0.0,3739.2,1297.2365201175528,1195.1,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15665.596444019917
t4307,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,0.0,0.0,0.0,0.0,3739.2,2492.7332685459405,1195.1,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16861.093192448305
t4308,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,0.0,0.0,0.0,0.0,3739.2,3258.249189033044,1195.1,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17626.60911293541
t4309,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,0.0,0.0,0.0,0.0,3739.2,3258.249189033044,1195.1,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17626.60911293541
t4310,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,0.0,0.0,0.0,0.0,3739.2,3258.1529392518323,1195.1,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17626.512863154196
t4311,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,0.0,0.0,0.0,0.0,3739.2,3124.8913197234288,1195.1,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17493.251243625793
t4312,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,0.0,0.0,0.0,0.0,3739.2,3158.880834896091,1195.1,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17527.240758798456
t4313,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,0.0,0.0,0.0,0.0,3739.2,3234.6558641232955,1195.1,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17603.01578802566
t4314,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,0.0,0.0,0.0,0.0,3739.2,2708.9356508860665,1195.1,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17077.295574788433
t4315,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,0.0,0.0,0.0,0.0,3739.2,2323.9625534360994,1195.1,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16692.322477338465
t4316,0.0,440.4,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,1593.3,0.0,0.0,0.0,0.0,240.85992390236453,387.7000000000001,0.0,236.0,0.0,3648.0,0.0,1946.9,0.0,0.0,0.0,0.0,0.0,3739.2,1728.1860073879884,1195.1,0.0,0.0,0.0,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16096.545931290353
