localdatetime,datetime_issue,CAPITAL,GENESE,HUDVL,LONGIL,MHKVL,NYC,NORTH,WEST
2019-04-20T09:00:00.0,2019-04-19T00:00:00.0,8.312782372,4.974460737,2.921305881,12.31154216,4.455590191,0.295431369,0.73104706,5.530964685
2019-04-20T10:00:00.0,2019-04-19T00:00:00.0,10.84559612,6.708752904,3.777590198,16.01460816,5.807025496,0.379650976,0.938156865,7.545592123
2019-04-20T11:00:00.0,2019-04-19T00:00:00.0,13.97044708,9.79664698,5.327731373,15.04334056,11.79448041,0.579849006,1.185435301,13.5152626
2019-04-20T12:00:00.0,2019-04-19T00:00:00.0,15.09615688,10.73767638,5.722088243,16.1091292,12.6979529,0.61915489,1.254200005,14.92550577
2019-04-20T13:00:00.0,2019-04-19T00:00:00.0,14.97970788,10.82429601,5.689482351,15.9120799,12.65400196,0.617890186,1.240984315,15.13355089
2019-04-20T14:00:00.0,2019-04-19T00:00:00.0,12.55534904,19.20975084,6.669158807,12.76709106,14.43904313,0.771754886,1.432421569,24.24441361
2019-04-20T15:00:00.0,2019-04-19T00:00:00.0,10.50839022,16.71084107,5.629535295,10.6970144,12.18050588,0.658492152,1.208700001,21.25148417
2019-04-20T16:00:00.0,2019-04-19T00:00:00.0,8.209351009,13.54839599,4.393388246,8.301447485,9.405843142,0.513747054,0.938713732,16.96739597
2019-04-20T17:00:00.0,2019-04-19T00:00:00.0,6.5109765,11.49187249,3.916741185,5.180125346,7.373003939,0.445235287,0.395003924,12.80472931
2019-04-20T18:00:00.0,2019-04-19T00:00:00.0,2.976139224,5.408272525,1.71938358,2.127958964,3.20294118,0.1961549,0.191952943,5.926925462
2019-04-20T19:00:00.0,2019-04-19T00:00:00.0,0,0.957499997,0,0,0.012645098,0,0,1.184984306
2019-04-20T20:00:00.0,2019-04-19T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-20T21:00:00.0,2019-04-19T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-20T22:00:00.0,2019-04-19T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-20T23:00:00.0,2019-04-19T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-21T00:00:00.0,2019-04-19T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-21T01:00:00.0,2019-04-19T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-21T02:00:00.0,2019-04-20T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-21T03:00:00.0,2019-04-20T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-21T04:00:00.0,2019-04-20T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-21T05:00:00.0,2019-04-20T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-21T06:00:00.0,2019-04-20T00:00:00.0,0.633150979,0,0.026535294,0.454898119,0.0291,0,0.087907842,0
2019-04-21T07:00:00.0,2019-04-20T00:00:00.0,7.642500025,3.319388235,2.294978433,6.671512715,4.824235308,0.245099996,0.64511177,1.757049009
2019-04-21T08:00:00.0,2019-04-20T00:00:00.0,23.16457655,8.139676445,11.52182349,18.39467282,14.75952154,1.199501933,2.172962747,5.727754875
2019-04-21T09:00:00.0,2019-04-20T00:00:00.0,34.46884118,12.45175088,18.17548037,27.82270357,24.12170583,2.011415639,3.590319622,8.997268588
2019-04-21T10:00:00.0,2019-04-20T00:00:00.0,39.04188246,14.37930578,18.86706865,49.61270514,24.31425288,2.377096002,4.176299994,12.44698225
2019-04-21T11:00:00.0,2019-04-20T00:00:00.0,44.98440012,17.10157824,20.28411565,73.47380359,25.40981764,2.526376362,4.821102027,16.49294102
2019-04-21T12:00:00.0,2019-04-20T00:00:00.0,47.64991182,18.56813119,21.73379555,78.10201965,27.20838434,2.583627316,5.095398082,18.08253907
2019-04-21T13:00:00.0,2019-04-20T00:00:00.0,47.39765113,18.75280957,21.60355949,77.35813685,27.18784901,2.579856724,5.045252988,18.3199665
2019-04-21T14:00:00.0,2019-04-20T00:00:00.0,24.40742941,18.77215474,15.4326772,93.77853938,20.37569219,2.061966622,1.755301965,21.89114501
2019-04-21T15:00:00.0,2019-04-20T00:00:00.0,20.46751177,16.31523907,12.87855365,80.9664874,17.33761765,1.765335249,1.458143149,19.24227245
2019-04-21T16:00:00.0,2019-04-20T00:00:00.0,15.65481771,13.01167243,9.687296041,61.27639718,13.23364123,1.298976456,1.086047069,15.51483127
2019-04-21T17:00:00.0,2019-04-20T00:00:00.0,11.73963139,13.22717836,7.195287008,41.35967308,10.43326078,0.81305881,0.915770596,12.83914894
2019-04-21T18:00:00.0,2019-04-20T00:00:00.0,4.52150981,6.062743116,2.682496078,12.13849802,3.986588244,0.262368624,0.327560782,6.097909785
2019-04-21T19:00:00.0,2019-04-20T00:00:00.0,0,1.001350968,0,0,0.090631374,0,0,1.263533341
2019-04-21T20:00:00.0,2019-04-20T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-21T21:00:00.0,2019-04-20T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-21T22:00:00.0,2019-04-20T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-21T23:00:00.0,2019-04-20T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-22T00:00:00.0,2019-04-20T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-22T01:00:00.0,2019-04-20T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-22T02:00:00.0,2019-04-21T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-22T03:00:00.0,2019-04-21T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-22T04:00:00.0,2019-04-21T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-22T05:00:00.0,2019-04-21T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-22T06:00:00.0,2019-04-21T00:00:00.0,0.937784317,0,0.300990196,1.693880645,0.059115683,0.000931373,0.101962745,0
2019-04-22T07:00:00.0,2019-04-21T00:00:00.0,9.238080389,5.041162715,4.813245114,14.27558057,4.997290217,0.312033328,0.788380392,4.525721563
2019-04-22T08:00:00.0,2019-04-21T00:00:00.0,24.89597845,12.62987052,11.0517387,25.34709152,12.5344392,0.702621552,2.210352924,13.34371755
2019-04-22T09:00:00.0,2019-04-21T00:00:00.0,37.0075451,19.04144302,17.24244924,38.58755553,20.26820586,1.108739197,3.676474492,20.36501167
2019-04-22T10:00:00.0,2019-04-21T00:00:00.0,46.42646864,23.96626067,22.37187593,50.18344318,26.70484702,1.465654861,4.832947066,25.77183909
2019-04-22T11:00:00.0,2019-04-21T00:00:00.0,47.33658627,25.1319801,19.55513798,50.43434115,31.12138424,1.373723501,5.586649146,29.12460967
2019-04-22T12:00:00.0,2019-04-21T00:00:00.0,49.41242158,26.74075448,17.8727654,52.37751362,34.90241188,1.317539168,5.836357028,31.62963136
2019-04-22T13:00:00.0,2019-04-21T00:00:00.0,49.11539627,26.91927222,17.75624503,51.4542951,34.86098046,1.30711173,5.826023693,31.85218626
2019-04-22T14:00:00.0,2019-04-21T00:00:00.0,40.5078942,27.72449979,17.5542647,39.35677832,28.10069419,1.279013704,5.894751153,31.91230196
2019-04-22T15:00:00.0,2019-04-21T00:00:00.0,34.5723647,25.08521367,14.54128627,32.43441813,24.64829803,1.062105861,5.34444119,29.86535078
2019-04-22T16:00:00.0,2019-04-21T00:00:00.0,26.57272939,20.97768427,10.81681174,24.26794706,19.25449609,0.796803904,3.970754921,24.83723117
2019-04-22T17:00:00.0,2019-04-21T00:00:00.0,19.83152355,17.01068238,6.687009813,9.77836328,14.53285491,0.486582346,1.969911762,18.89080185
2019-04-22T18:00:00.0,2019-04-21T00:00:00.0,7.079415669,8.234299951,2.39411765,3.698785628,5.244998063,0.188398036,0.458776474,8.879752909
2019-04-22T19:00:00.0,2019-04-21T00:00:00.0,0,1.501660775,0,0,0.250682356,0,0,1.74216667
2019-04-22T20:00:00.0,2019-04-21T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-22T21:00:00.0,2019-04-21T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-22T22:00:00.0,2019-04-21T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-22T23:00:00.0,2019-04-21T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-23T00:00:00.0,2019-04-21T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-23T01:00:00.0,2019-04-21T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-23T02:00:00.0,2019-04-22T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-23T03:00:00.0,2019-04-22T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-23T04:00:00.0,2019-04-22T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-23T05:00:00.0,2019-04-22T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-23T06:00:00.0,2019-04-22T00:00:00.0,1.917349018,0,0.588858573,2.482432607,0.144662744,0.010882353,0.110686274,0
2019-04-23T07:00:00.0,2019-04-22T00:00:00.0,13.67749416,5.000448988,6.25207842,18.80363572,5.6966902,0.448650973,0.80316473,5.034266635
2019-04-23T08:00:00.0,2019-04-22T00:00:00.0,32.96150589,14.29913718,16.69916655,52.20074242,17.27829799,1.469476437,2.254568628,13.21231759
2019-04-23T09:00:00.0,2019-04-22T00:00:00.0,46.94299994,20.84964696,25.37986338,79.78375679,27.93999207,2.46470387,3.70053529,20.51033323
2019-04-23T10:00:00.0,2019-04-22T00:00:00.0,56.68452552,25.49087435,31.31253524,98.71779729,35.19136465,2.6981998,4.816782366,26.12269002
2019-04-23T11:00:00.0,2019-04-22T00:00:00.0,61.65119234,22.84853709,33.97465904,103.7783387,40.51566683,2.6981998,5.773615863,23.00443906
2019-04-23T12:00:00.0,2019-04-22T00:00:00.0,61.58975508,23.39170763,34.01417545,103.5973638,40.76081585,2.6981998,5.790374681,24.03409598
2019-04-23T13:00:00.0,2019-04-22T00:00:00.0,62.35832749,24.54463894,34.47068596,106.3833601,41.51905908,2.6981998,5.823160953,25.58135278
2019-04-23T14:00:00.0,2019-04-22T00:00:00.0,56.05924915,16.53629981,30.14508,103.7778635,31.1441882,2.694444908,5.265109896,15.74493323
2019-04-23T15:00:00.0,2019-04-22T00:00:00.0,50.3304942,14.2779783,26.68626262,92.2688546,27.0214313,2.675086088,4.505621572,13.60548811
2019-04-23T16:00:00.0,2019-04-22T00:00:00.0,40.68519015,11.32029992,20.82819403,72.07947601,20.77400779,2.241301925,3.2971549,10.68897639
2019-04-23T17:00:00.0,2019-04-22T00:00:00.0,16.02869021,2.813886248,9.702521547,45.12906904,7.088074515,1.128305851,0.999596081,5.624597999
2019-04-23T18:00:00.0,2019-04-22T00:00:00.0,6.50712744,1.310862738,3.658098019,13.50785918,2.85320588,0.300423521,0.369115686,2.586166655
2019-04-23T19:00:00.0,2019-04-22T00:00:00.0,0,0.196668625,0,0,0.090741178,0,0,0.527556861
2019-04-23T20:00:00.0,2019-04-22T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-23T21:00:00.0,2019-04-22T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-23T22:00:00.0,2019-04-22T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-23T23:00:00.0,2019-04-22T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-24T00:00:00.0,2019-04-22T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-24T01:00:00.0,2019-04-22T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-24T02:00:00.0,2019-04-23T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-24T03:00:00.0,2019-04-23T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-24T04:00:00.0,2019-04-23T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-24T05:00:00.0,2019-04-23T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-24T06:00:00.0,2019-04-23T00:00:00.0,1.240360786,0,0.736227448,3.444966352,0.1870451,0.025692157,0.103468628,0
2019-04-24T07:00:00.0,2019-04-23T00:00:00.0,7.925611785,5.146792131,6.312466677,22.28063743,3.718968644,0.452447055,0.534664707,4.631180374
2019-04-24T08:00:00.0,2019-04-23T00:00:00.0,15.74848439,8.297250929,17.47024579,61.17583188,6.830776487,1.529994085,0.491390197,11.44874307
2019-04-24T09:00:00.0,2019-04-23T00:00:00.0,22.79704711,12.72743131,26.90950069,92.16276285,11.13898235,2.582282284,0.691049025,19.26691745
2019-04-24T10:00:00.0,2019-04-23T00:00:00.0,28.90261187,16.57984692,33.20817994,110.8678236,14.57841176,2.698017451,0.872658825,25.76388605
2019-04-24T11:00:00.0,2019-04-23T00:00:00.0,23.4498471,21.65678024,34.92270411,120.6706016,19.20100389,2.6981998,0.659886278,29.48624498
2019-04-24T12:00:00.0,2019-04-23T00:00:00.0,25.17957458,23.19228999,35.5781715,123.0731003,20.23306665,2.6981998,0.701545102,30.90268027
2019-04-24T13:00:00.0,2019-04-23T00:00:00.0,28.33205692,25.92523885,34.80271098,119.7466042,20.11104509,2.6981998,0.661388242,32.49680188
2019-04-24T14:00:00.0,2019-04-23T00:00:00.0,32.49558437,28.80410731,34.02603105,116.1257045,19.92109803,2.6981998,0.624276477,33.75576869
2019-04-24T15:00:00.0,2019-04-23T00:00:00.0,28.10688441,26.44575666,31.08270801,104.5330525,17.1625295,2.6981998,0.535052945,32.01875488
2019-04-24T16:00:00.0,2019-04-23T00:00:00.0,22.48725691,21.8558528,24.26865287,81.37130614,13.0511412,2.460668586,0.423058827,26.65065466
2019-04-24T17:00:00.0,2019-04-23T00:00:00.0,14.42878635,18.29065685,15.96274897,49.45832322,8.888629408,1.359354874,0.366498041,20.48803133
2019-04-24T18:00:00.0,2019-04-23T00:00:00.0,5.90637648,8.751111712,5.029813697,14.02708398,3.098286291,0.308939207,0.167503921,9.766352909
2019-04-24T19:00:00.0,2019-04-23T00:00:00.0,0,1.826331375,0,0,0.15271961,0,0,2.035294114
2019-04-24T20:00:00.0,2019-04-23T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-24T21:00:00.0,2019-04-23T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-24T22:00:00.0,2019-04-23T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-24T23:00:00.0,2019-04-23T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-25T00:00:00.0,2019-04-23T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-25T01:00:00.0,2019-04-23T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-25T02:00:00.0,2019-04-24T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-25T03:00:00.0,2019-04-24T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-25T04:00:00.0,2019-04-24T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-25T05:00:00.0,2019-04-24T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-25T06:00:00.0,2019-04-24T00:00:00.0,2.598627468,0,0.77203137,2.939591561,0.592958824,0.038690195,0.139121574,0
2019-04-25T07:00:00.0,2019-04-24T00:00:00.0,14.66568436,6.808286224,5.017980386,14.92503969,6.269709811,0.400437251,0.813158842,5.684019626
2019-04-25T08:00:00.0,2019-04-24T00:00:00.0,34.96397848,16.9283549,17.54231952,52.88686145,18.82016077,1.336021539,2.398345107,15.97094697
2019-04-25T09:00:00.0,2019-04-24T00:00:00.0,49.24572547,23.21039612,26.29442425,79.14368715,29.6661608,2.206427405,3.930980393,23.81208813
2019-04-25T10:00:00.0,2019-04-24T00:00:00.0,58.93145109,27.59134305,32.10659365,96.9255815,36.99156067,2.522227289,5.118362775,29.70929981
2019-04-25T11:00:00.0,2019-04-24T00:00:00.0,61.35799822,28.47357795,34.53856557,114.1983113,40.2756591,2.659386086,4.467335369,29.62606657
2019-04-25T12:00:00.0,2019-04-24T00:00:00.0,62.41864909,29.25883477,35.23423028,118.0309818,41.20783559,2.666368435,4.642009882,31.0650844
2019-04-25T13:00:00.0,2019-04-24T00:00:00.0,62.2524001,29.33778771,35.24108128,118.1282053,41.18457084,2.666293924,4.606170654,31.28169214
2019-04-25T14:00:00.0,2019-04-24T00:00:00.0,60.31962365,26.79468195,33.14033171,108.5338827,39.3112806,2.618601794,4.607556919,26.05734885
2019-04-25T15:00:00.0,2019-04-24T00:00:00.0,56.92009411,22.78083115,29.04575109,97.16182881,35.62608628,2.389623407,4.510462743,20.22523323
2019-04-25T16:00:00.0,2019-04-24T00:00:00.0,46.05847055,19.00494496,22.70657643,75.58718441,28.1028588,1.892376437,3.335652935,16.67382932
2019-04-25T17:00:00.0,2019-04-24T00:00:00.0,24.26615295,8.894780313,8.447292128,33.14317051,13.23813919,0.731078414,2.066247055,6.742682326
2019-04-25T18:00:00.0,2019-04-24T00:00:00.0,9.261637227,4.470062725,3.460205872,11.31820048,4.984556879,0.25638039,0.478611764,3.523435285
2019-04-25T19:00:00.0,2019-04-24T00:00:00.0,0.012417647,1.216668627,0,0,0.569725493,0,0,1.017152943
2019-04-25T20:00:00.0,2019-04-24T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-25T21:00:00.0,2019-04-24T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-25T22:00:00.0,2019-04-24T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-25T23:00:00.0,2019-04-24T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-26T00:00:00.0,2019-04-24T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-26T01:00:00.0,2019-04-24T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-26T02:00:00.0,2019-04-25T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-26T03:00:00.0,2019-04-25T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-26T04:00:00.0,2019-04-25T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-26T05:00:00.0,2019-04-25T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-26T06:00:00.0,2019-04-25T00:00:00.0,0.231674512,0,0.083800001,1.014542229,0.098923528,0.008709804,0.125115684,0
2019-04-26T07:00:00.0,2019-04-25T00:00:00.0,1.952796086,0.335311762,1.053709802,5.909474909,1.159258817,0.118660782,0.515109806,0.332947057
2019-04-26T08:00:00.0,2019-04-25T00:00:00.0,3.148168639,1.608325482,2.711149024,11.43625075,2.392833334,0.435205876,0.526164707,2.581113707
2019-04-26T09:00:00.0,2019-04-25T00:00:00.0,4.398778442,2.341380379,3.786418389,16.13003232,3.367752944,0.625474499,0.736219611,3.865835261
2019-04-26T10:00:00.0,2019-04-25T00:00:00.0,5.547107851,3.025637239,4.764375248,20.5378424,4.215103923,0.79790391,0.919045106,5.086817605
2019-04-26T11:00:00.0,2019-04-25T00:00:00.0,8.650988254,13.59851168,5.55007254,28.12234051,6.941960796,0.714133318,0.696884317,17.14658227
2019-04-26T12:00:00.0,2019-04-25T00:00:00.0,9.294323557,14.77183126,5.931180397,29.93686923,7.447488253,0.758647042,0.737601961,18.63469989
2019-04-26T13:00:00.0,2019-04-25T00:00:00.0,9.185341202,14.83246066,5.871541176,29.46443588,7.419800003,0.7523745,0.731268633,18.89925679
2019-04-26T14:00:00.0,2019-04-25T00:00:00.0,7.776878455,10.49758029,8.115623532,34.35651319,10.09997059,1.07118822,0.819766666,11.8635901
2019-04-26T15:00:00.0,2019-04-25T00:00:00.0,6.324441197,8.607739152,6.598598799,27.74662187,8.271064732,0.871660768,0.682390197,9.932160707
2019-04-26T16:00:00.0,2019-04-25T00:00:00.0,5.074303943,6.990894042,5.240762756,21.89151611,6.637045111,0.68420783,0.551331375,8.158176417
2019-04-26T17:00:00.0,2019-04-25T00:00:00.0,3.425741189,2.905817616,2.366768639,12.45195545,3.377735294,0.267743131,0.499496083,3.018284287
2019-04-26T18:00:00.0,2019-04-25T00:00:00.0,1.452382359,1.496376455,1.046692156,5.182648176,1.57355098,0.115882351,0.227670589,1.652186264
2019-04-26T19:00:00.0,2019-04-25T00:00:00.0,0.001223529,0.319727449,0,0,0.121754903,0,0.000113725,0.415123529
2019-04-26T20:00:00.0,2019-04-25T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-26T21:00:00.0,2019-04-25T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-26T22:00:00.0,2019-04-25T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-26T23:00:00.0,2019-04-25T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-27T00:00:00.0,2019-04-25T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-27T01:00:00.0,2019-04-25T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-27T02:00:00.0,2019-04-26T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-27T03:00:00.0,2019-04-26T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-27T04:00:00.0,2019-04-26T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-27T05:00:00.0,2019-04-26T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-27T06:00:00.0,2019-04-26T00:00:00.0,0.263501965,0.003101961,0.536128674,1.504335133,0.218015683,0.056054902,0.023292157,0
2019-04-27T07:00:00.0,2019-04-26T00:00:00.0,2.174964715,1.193517635,3.794182362,8.552067934,2.195198051,0.47417647,0.155172548,1.003549012
2019-04-27T08:00:00.0,2019-04-26T00:00:00.0,11.32886082,3.025337234,12.9253713,62.82149969,4.094529407,1.631684281,0.4169451,2.162192139
2019-04-27T09:00:00.0,2019-04-26T00:00:00.0,16.01874907,4.397041155,20.56077449,93.83005583,6.058139205,2.692668463,0.576054902,3.210807825
2019-04-27T10:00:00.0,2019-04-26T00:00:00.0,20.33691764,5.736196049,26.53860544,112.5303802,7.90831371,2.6981998,0.718829416,4.217729395
2019-04-27T11:00:00.0,2019-04-26T00:00:00.0,28.86130005,5.352305835,20.78532938,90.75799687,9.93563725,2.145021503,1.821190207,8.685684237
2019-04-27T12:00:00.0,2019-04-26T00:00:00.0,30.85737068,5.926813668,22.31120261,95.59200042,10.71461568,2.255570496,1.935468624,9.589019532
2019-04-27T13:00:00.0,2019-04-26T00:00:00.0,30.62342161,5.987248999,22.19887718,94.85029831,10.69892352,2.24843324,1.917190208,9.737035221
2019-04-27T14:00:00.0,2019-04-26T00:00:00.0,18.12680198,15.41544879,13.9407451,53.16432488,8.913596059,2.297484201,1.977019612,21.1071744
2019-04-27T15:00:00.0,2019-04-26T00:00:00.0,15.13760395,13.33294687,11.61266472,43.9467584,7.55279019,2.091644992,1.665750993,18.46829206
2019-04-27T16:00:00.0,2019-04-26T00:00:00.0,10.18780396,13.3432979,9.462958813,34.58706012,6.006515691,1.759535264,1.092211766,16.62872143
2019-04-27T17:00:00.0,2019-04-26T00:00:00.0,5.681978453,15.04661951,7.429315201,26.05270368,4.711005889,1.195113696,0.577713727,15.39286265
2019-04-27T18:00:00.0,2019-04-26T00:00:00.0,2.626905899,7.253378385,2.704696081,9.209808293,2.033949027,0.319150973,0.253558823,7.287672483
2019-04-27T19:00:00.0,2019-04-26T00:00:00.0,0.010962745,1.806880384,0.002211765,0,0.181450983,0,0.004390196,1.822023526
2019-04-27T20:00:00.0,2019-04-26T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-27T21:00:00.0,2019-04-26T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-27T22:00:00.0,2019-04-26T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-27T23:00:00.0,2019-04-26T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-28T00:00:00.0,2019-04-26T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-28T01:00:00.0,2019-04-26T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-28T02:00:00.0,2019-04-27T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-28T03:00:00.0,2019-04-27T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-28T04:00:00.0,2019-04-27T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-28T05:00:00.0,2019-04-27T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-28T06:00:00.0,2019-04-27T00:00:00.0,2.982792173,0.035956862,1.287313731,4.662583096,0.939839222,0.064841176,0.170058821,0
2019-04-28T07:00:00.0,2019-04-27T00:00:00.0,14.1428726,1.555074502,6.823299998,23.61587275,5.922072558,0.442176469,0.789662754,0.914221564
2019-04-28T08:00:00.0,2019-04-27T00:00:00.0,10.68405492,4.800750928,5.180666642,41.13557168,7.501149008,0.667839205,1.684413731,3.895213709
2019-04-28T09:00:00.0,2019-04-27T00:00:00.0,15.21907844,7.035427408,7.37820391,60.92907389,11.19967839,1.026860759,2.632615709,5.875548969
2019-04-28T10:00:00.0,2019-04-27T00:00:00.0,19.2930902,9.167456817,9.394810486,76.11531163,14.5257372,1.356758795,3.44234315,7.733556784
2019-04-28T11:00:00.0,2019-04-27T00:00:00.0,18.64044707,14.86906249,7.023907845,34.54307414,19.68866672,1.438123504,4.929051053,18.97318023
2019-04-28T12:00:00.0,2019-04-27T00:00:00.0,19.95981369,15.90871738,7.635422287,37.26733701,20.56563733,1.557547032,5.097804021,20.17333519
2019-04-28T13:00:00.0,2019-04-27T00:00:00.0,19.76498823,16.02910754,7.572873291,36.7562063,20.54895889,1.548831339,5.069435375,20.38113326
2019-04-28T14:00:00.0,2019-04-27T00:00:00.0,16.56330782,26.13308184,5.520291676,43.08047565,21.46179222,1.583021515,5.413155025,30.11752545
2019-04-28T15:00:00.0,2019-04-27T00:00:00.0,13.8718157,24.42161719,4.573753692,35.31062904,18.88548435,1.320752909,4.866402001,27.95019012
2019-04-28T16:00:00.0,2019-04-27T00:00:00.0,10.69588824,20.431941,3.490584332,26.05001259,14.84034703,0.974778409,3.593096074,23.38402928
2019-04-28T17:00:00.0,2019-04-27T00:00:00.0,9.106113728,16.11703317,2.727480398,14.38451989,10.97010979,0.544839209,1.913301965,17.62938421
2019-04-28T18:00:00.0,2019-04-27T00:00:00.0,7.011198061,10.18002741,1.904672551,3.422067864,5.761876506,0.149909801,0.474666667,10.33628233
2019-04-28T19:00:00.0,2019-04-27T00:00:00.0,0.184900002,2.451282355,0.009756863,0,0.958154909,0,0.03007451,2.449647035
2019-04-28T20:00:00.0,2019-04-27T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-28T21:00:00.0,2019-04-27T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-28T22:00:00.0,2019-04-27T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-28T23:00:00.0,2019-04-27T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-29T00:00:00.0,2019-04-27T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-29T01:00:00.0,2019-04-27T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-29T02:00:00.0,2019-04-28T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-29T03:00:00.0,2019-04-28T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-29T04:00:00.0,2019-04-28T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-29T05:00:00.0,2019-04-28T00:00:00.0,0,0,0,0,0,0,0,0
2019-04-29T06:00:00.0,2019-04-28T00:00:00.0,3.87989416,0.555513721,1.503996326,5.536206766,1.241025501,0.071596076,0.15416666,0.048078431
2019-04-29T07:00:00.0,2019-04-28T00:00:00.0,17.42558045,7.715970577,7.647156798,27.57083718,7.23136669,0.489013725,0.930047065,6.382790161
2019-04-29T08:00:00.0,2019-04-28T00:00:00.0,37.12322539,17.33403336,18.09654114,64.66989277,20.70090392,1.644203888,2.977723542,16.50126261
2019-04-29T09:00:00.0,2019-04-28T00:00:00.0,52.0205039,23.81548233,27.13114894,94.72997025,32.1215097,2.675162694,4.881503922,24.75015279
2019-04-29T10:00:00.0,2019-04-28T00:00:00.0,61.46207862,28.65106652,33.18163499,111.783207,39.80369426,2.6981998,5.9994002,31.17565078
