Time_Index,Combined_Cycle_Natural_Gas_A,Combined_Cycle_Natural_Gas_B,Combined_Cycle_Natural_Gas_C,Combined_Cycle_Natural_Gas_D,Combined_Cycle_Natural_Gas_E,Combined_Cycle_Natural_Gas_F,Combined_Cycle_Natural_Gas_G,Combined_Cycle_Natural_Gas_J,Combined_Cycle_Natural_Gas_K,Combustion_Turbine_Fuel_Oil_2_K,Combustion_Turbine_Natural_Gas_A,Combustion_Turbine_Natural_Gas_J,Combustion_Turbine_Natural_Gas_K,Jet_Engine_Fuel_Oil_2_K,Jet_Engine_Kerosene_J,Jet_Engine_Kerosene_K,Jet_Engine_Natural_Gas_G,Jet_Engine_Natural_Gas_K,Steam_Turbine_Coal_A,Steam_Turbine_Coal_C,Steam_Turbine_Fuel_Oil_2_J,Steam_Turbine_Fuel_Oil_6_C,Steam_Turbine_Fuel_Oil_6_G,Steam_Turbine_Fuel_Oil_6_J,Steam_Turbine_Fuel_Oil_6_K,Steam_Turbine_Natural_Gas_C,Steam_Turbine_Natural_Gas_G,Steam_Turbine_Natural_Gas_J,Steam_Turbine_Natural_Gas_K
7886,0.0,0.0,0.14458095255481115,0.0,0.0,0.08054737571453317,0.7714285714285715,0.512694713602355,0.17033432077867117,0.0,0.0,0.0,0.056140350877192984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04597701149425287,0.12234042553191489,0.0,0.0,0.06630292147247738,0.10083160083160084
7887,0.0,0.0,0.18802825900436299,0.0,0.0,0.08678330157630348,0.8155844155844156,0.5574635103642831,0.17774016081252644,0.0,0.0,0.0,0.056140350877192984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04597701149425287,0.12234042553191489,0.0,0.0,0.06630292147247738,0.16683991683991684
7888,0.0,0.0,0.1789006736158017,0.0,0.0,0.1269703793521566,0.8155844155844156,0.5448914509996321,0.20207363520947946,0.0,0.0,0.0,0.11649122807017544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04707170224411604,0.15691489361702127,0.0,0.0,0.06630292147247738,0.20322245322245322
7889,0.0,0.0,0.18547253509556583,0.0,0.0,0.1276632600034644,0.8350649350649351,0.6350423157120079,0.23592890393567498,0.0,0.0,0.0,0.1880701754385965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05856595511767926,0.34574468085106386,0.0,0.0,0.06630292147247738,0.24740124740124741
7890,0.0,0.0,0.17871812190803046,0.0,0.0,0.1288758011432531,0.8532467532467533,0.6653992395437263,0.2570884468895472,0.0,0.0,0.0,0.18666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09852216748768473,0.47074468085106386,0.0,0.0,0.06630292147247738,0.2733887733887734
7891,0.0,0.0,0.18821081071213422,0.0,0.0,0.13528494716785033,0.887012987012987,0.6316693241751503,0.2729581041049513,0.0,0.0,0.0,0.18666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06458675424192666,0.43351063829787234,0.0,0.0,0.06630292147247738,0.2920997920997921
7892,0.0,0.0,0.1830993628945399,0.0,0.0,0.13563138749350426,0.8376623376623377,0.6230835275358764,0.2740160812526449,0.0,0.0,0.0,0.1880701754385965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0481663929939792,0.3058510638297872,0.0,0.0,0.06630292147247738,0.2702702702702703
7893,0.0,0.0,0.1652092955329597,0.0,0.0,0.14810323921704485,0.8194805194805195,0.5703422053231939,0.2634363097757088,0.0,0.0,0.0,0.14736842105263157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0481663929939792,0.2154255319148936,0.0,0.0,0.06630292147247738,0.2583160083160083
7894,0.0,0.0,0.17159860530495263,0.0,0.0,0.12315953576996362,0.8168831168831169,0.5258800441555256,0.21476936098180277,0.0,0.0,0.0,0.05473684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0481663929939792,0.14095744680851063,0.0,0.0,0.06630292147247738,0.24844074844074845
7895,0.0,0.0,0.08817247485350226,0.0,0.0,0.12038801316473237,0.6805194805194805,0.42131730651294,0.17668218366483282,0.0,0.0,0.0,0.05473684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04707170224411604,0.1196808510638298,0.0,0.0,0.06630292147247738,0.17255717255717257
7896,0.0,0.0,0.009675240511874988,0.0,0.0,0.08245279750562966,0.6688311688311688,0.37317551821415434,0.1396529834955565,0.0,0.0,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04707170224411604,0.1196808510638298,0.0,0.0,0.06630292147247738,0.1257796257796258
7897,0.0,0.0,0.0,0.0,0.0,0.03325827126277499,0.6116883116883117,0.3765485097510119,0.07829030892932712,0.0,0.0,0.0,0.05473684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04707170224411604,0.12234042553191489,0.0,0.0,0.06630292147247738,0.11850311850311851
7898,0.0,0.0,0.0,0.0,0.0,0.02373116230729257,0.5766233766233766,0.3716423402428554,0.03914515446466356,0.0,0.0,0.0,0.05473684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04707170224411604,0.125,0.0,0.0,0.06630292147247738,0.11122661122661123
7899,0.0,0.0,0.0,0.0,0.0,0.02390438247011952,0.5727272727272728,0.3713357046485956,0.03914515446466356,0.0,0.0,0.0,0.036491228070175435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04707170224411604,0.125,0.0,0.0,0.06630292147247738,0.11226611226611227
7900,0.0,0.0,0.0,0.0,0.0,0.024770483284254286,0.6090909090909091,0.37256224702563473,0.03914515446466356,0.0,0.0,0.0,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04707170224411604,0.125,0.0,0.0,0.06630292147247738,0.11070686070686071
7901,0.0,0.0,0.0,0.0,0.0,0.03239217044864022,0.7740259740259741,0.43450263706611064,0.03914515446466356,0.0,0.0,0.0,0.03368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046524356869184456,0.125,0.0,0.0,0.06630292147247738,0.09667359667359668
7902,0.0,0.0,0.009675240511874988,0.0,0.0,0.0450372423350078,0.7545454545454545,0.502882374586042,0.041261108760050784,0.0,0.0,0.0,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04597701149425287,0.18085106382978725,0.0,0.0,0.06630292147247738,0.10343035343035344
7903,0.0,0.0,0.06480585625878531,0.013366998366255755,0.0,0.0822795773428027,0.6038961038961039,0.5494909849135288,0.041261108760050784,0.0,0.0,0.0,0.036491228070175435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04597701149425287,0.3271276595744681,0.0,0.0,0.06630292147247738,0.15332640332640332
7904,0.0,0.0,0.12157943737563666,0.02673399673251151,0.0,0.099601593625498,0.8103896103896104,0.5648227646265179,0.041261108760050784,0.0,0.0,0.0,0.037894736842105266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04597701149425287,0.4946808510638298,0.0,0.0,0.06630292147247738,0.19074844074844075
7905,0.0,0.0,0.12139688566786543,0.06683499183127876,0.0,0.06062705698943357,0.8220779220779221,0.6647859683552068,0.03914515446466356,0.0,0.0,0.0,0.05754385964912281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.5425531914893617,0.0,0.0,0.06630292147247738,0.15748440748440748
7906,0.0,0.0,0.13125467788751163,0.09208376652309519,0.0,0.05958773601247185,0.8207792207792208,0.6739850361830002,0.03914515446466356,0.0,0.0,0.0,0.10666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012077294685990338,0.04597701149425287,0.5425531914893617,0.0,0.0,0.06630292147247738,0.15644490644490644
7907,0.0,0.0,0.10770550758502347,0.11287687509282636,0.0,0.08089381604018708,0.7571428571428571,0.626456519072734,0.03914515446466356,0.0,0.0,0.0,0.07578947368421053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039452495974235106,0.04597701149425287,0.5425531914893617,0.0,0.0,0.06630292147247738,0.170997920997921
7908,0.0,0.0,0.10953102466273573,0.11436209713352145,0.0,0.11692360990819331,0.7324675324675325,0.6414816631914633,0.03914515446466356,0.0,0.0,0.0,0.030877192982456142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0966183574879227,0.04597701149425287,0.5425531914893617,0.0,0.0,0.06630292147247738,0.1496881496881497
7909,0.0,0.0,0.1385567461983607,0.11436209713352145,0.0,0.084877879785207,0.8090909090909091,0.6387219428431252,0.04655099449851883,0.0,0.08456659619450317,0.0,0.032280701754385965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1497584541062802,0.04597701149425287,0.4973404255319149,0.0,0.0,0.06630292147247738,0.12266112266112267
7910,0.0,0.0,0.14439840084703992,0.11584731917421653,0.0,0.05750909405854841,0.8064935064935065,0.5553170612044647,0.06982649174777825,0.0,0.7610993657505286,0.0,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1706924315619968,0.04597701149425287,0.34308510638297873,0.0,0.0,0.06630292147247738,0.1262993762993763
7911,0.0,0.0,0.15279577940451633,0.10842120897074112,0.0,0.05750909405854841,0.8064935064935065,0.522507052618668,0.08252221752010157,0.0,0.7610993657505286,0.0,0.08421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1706924315619968,0.04597701149425287,0.1622340425531915,0.0,0.0,0.06630292147247738,0.14293139293139293
7912,0.0,0.0,0.15060515891126164,0.017822664488341005,0.0,0.05750909405854841,0.7922077922077922,0.5292530356923832,0.0983918747355057,0.0,0.8033826638477801,0.0,0.1543859649122807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17149758454106281,0.04597701149425287,0.13829787234042554,0.0,0.0,0.06630292147247738,0.2047817047817048
7913,0.0,0.0,0.15991529600759416,0.0,0.0,0.06218603845487615,0.8090909090909091,0.5847540782534036,0.1428269149386373,0.0,0.7822410147991544,0.0,0.16842105263157894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17149758454106281,0.06458675424192666,0.300531914893617,0.0,0.0,0.06630292147247738,0.28274428274428276
7914,0.0,0.0,0.1851074316800234,0.0,0.0,0.09319244760090074,0.8519480519480519,0.6853305531706121,0.15552264071096064,0.0,0.7610993657505286,0.0,0.18385964912280703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1706924315619968,0.12096332785987958,0.4627659574468085,0.0,0.0,0.07459078665653705,0.2692307692307692
7915,0.0,0.0,0.17944832873911537,0.0,0.0,0.09752295167157457,0.8363636363636363,0.6270697902612535,0.1618705035971223,0.0,0.8033826638477801,0.0,0.1824561403508772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1706924315619968,0.10727969348659004,0.42819148936170215,0.0,0.0,0.06837488776849229,0.2707900207900208
7916,0.0,0.0,0.18711550046550687,0.0,0.0,0.09786939199722848,0.8194805194805195,0.6313626885808905,0.1618705035971223,0.0,0.613107822410148,0.0,0.18526315789473685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08373590982286634,0.06458675424192666,0.32978723404255317,0.0,0.0,0.06630292147247738,0.262993762993763
7917,0.0,0.0,0.1810912941090564,0.0,0.0,0.09752295167157457,0.8194805194805195,0.5780080951796885,0.149174777824799,0.0,0.0,0.0,0.1824561403508772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04597701149425287,0.3537234042553192,0.0,0.0,0.06630292147247738,0.25935550935550933
7918,0.0,0.0,0.16192336479307765,0.0,0.0,0.05889485536116404,0.8233766233766234,0.5497976205077886,0.08463817181548879,0.0,0.0,0.0,0.1824561403508772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04542966611932129,0.18351063829787234,0.0,0.0,0.06630292147247738,0.20738045738045738
7919,0.0,0.0,0.09200606071669801,0.0,0.0,0.06426468040879958,0.8220779220779221,0.49981601864344416,0.05924672027084215,0.0,0.0,0.0,0.15859649122807018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04542966611932129,0.13031914893617022,0.0,0.0,0.06630292147247738,0.13617463617463618
7920,0.0,0.0,0.008945033680790084,0.0,0.0,0.06807552399099255,0.8233766233766234,0.38789402673862383,0.03914515446466356,0.0,0.0,0.0,0.10947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04542966611932129,0.12234042553191489,0.0,0.0,0.06630292147247738,0.10343035343035344
7921,0.0,0.0,0.0,0.0,0.0,0.029793868006235926,0.787012987012987,0.345578314730774,0.03914515446466356,0.0,0.0,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04542966611932129,0.1196808510638298,0.0,0.0,0.06630292147247738,0.08575883575883576
7922,0.0,0.0,0.0,0.0,0.0,0.023557942144465615,0.6948051948051948,0.31123512817367843,0.03914515446466356,0.0,0.0,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04542966611932129,0.1196808510638298,0.0,0.0,0.06630292147247738,0.08627858627858628
7923,0.0,0.0,0.0,0.0,0.0,0.02373116230729257,0.6441558441558441,0.3051024162884828,0.03914515446466356,0.0,0.0,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04542966611932129,0.1196808510638298,0.0,0.0,0.06630292147247738,0.08575883575883576
7924,0.0,0.0,0.0,0.0,0.0,0.02373116230729257,0.6792207792207792,0.31123512817367843,0.03914515446466356,0.0,0.0,0.0,0.051929824561403506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04542966611932129,0.1196808510638298,0.0,0.0,0.06630292147247738,0.08627858627858628
7925,0.0,0.0,0.0,0.0,0.0,0.020266759050753508,0.7207792207792207,0.3814546792591684,0.04866694879390605,0.0,0.0,0.0,0.051929824561403506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04542966611932129,0.1196808510638298,0.0,0.0,0.06630292147247738,0.08627858627858628
7926,0.0,0.0,0.0,0.0,0.0,0.039320976961718344,0.8077922077922078,0.4538206795044769,0.06559458315700381,0.0,0.0,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04597701149425287,0.1196808510638298,0.0,0.0,0.06630292147247738,0.08627858627858628
7927,0.0,0.0,0.015881998576096682,0.0,0.0,0.09648363069461285,0.8168831168831169,0.5620630442781799,0.0983918747355057,0.0,0.0,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052545155993431854,0.14361702127659576,0.0,0.0,0.06630292147247738,0.10187110187110188
7928,0.0,0.0,0.03833585863195751,0.0,0.0,0.0992551532998441,0.8168831168831169,0.6111247393597449,0.11637748624629707,0.0,0.0,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04597701149425287,0.14361702127659576,0.0,0.0,0.0656122660404724,0.11642411642411643
7929,0.0,0.0,0.03888351375527118,0.0,0.0,0.09908193313701714,0.8181818181818182,0.7101680363056544,0.13859500634786287,0.0,0.0,0.0,0.05473684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04707170224411604,0.14893617021276595,0.0,0.0,0.06630292147247738,0.1262993762993763
7930,0.0,0.0,0.03705799667755892,0.0,0.0,0.10029447427680582,0.8142857142857143,0.7619894517355575,0.14705882352941177,0.0,0.0,0.0,0.05473684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.125,0.0,0.0,0.06630292147247738,0.1392931392931393
7931,0.0,0.0,0.041804341079610806,0.0,0.0,0.11138056469773082,0.8220779220779221,0.7350055194406967,0.14705882352941177,0.0,0.0,0.0,0.10666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05363984674329502,0.13031914893617022,0.0,0.0,0.06630292147247738,0.16632016632016633
7932,0.0,0.0,0.0494715128060023,0.0,0.0,0.11397886714013511,0.8168831168831169,0.71630074819085,0.14600084638171815,0.0,0.0,0.0,0.12350877192982457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046524356869184456,0.1196808510638298,0.0,0.0,0.06630292147247738,0.1548856548856549
7933,0.0,0.0,0.04289965132623816,0.0,0.0,0.11449852762861597,0.8363636363636363,0.738685146571814,0.14600084638171815,0.0,0.0,0.0,0.12210526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05473453749315818,0.12234042553191489,0.0,0.0,0.06630292147247738,0.1995841995841996
7934,0.0,0.0,0.04582047865057778,0.0,0.0,0.11051446388359605,0.8103896103896104,0.7169140193793696,0.14494286923402455,0.0,0.0,0.0,0.12350877192982457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04597701149425287,0.12234042553191489,0.0,0.0,0.06630292147247738,0.1845114345114345
7935,0.0,0.0,0.048558754267146176,0.0,0.0,0.12056123332755933,0.8077922077922078,0.6969827057524838,0.14494286923402455,0.0,0.0,0.0,0.12210526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04597701149425287,0.125,0.0,0.0,0.06630292147247738,0.17983367983367984
7936,0.0,0.0,0.03979627229412731,0.0,0.0,0.13043478260869565,0.8064935064935065,0.6758248497485588,0.14494286923402455,0.0,0.0,0.0,0.12070175438596491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046524356869184456,0.2526595744680851,0.0,0.0,0.06630292147247738,0.2001039501039501
7937,0.0,0.0,0.04089158254075467,0.0,0.0,0.13996189156417807,0.8142857142857143,0.7294860787440206,0.14494286923402455,0.0,0.0,0.0,0.16421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07827038861521621,0.2925531914893617,0.0,0.0,0.06630292147247738,0.24532224532224534
7938,0.0,0.0,0.04326475474178061,0.0,0.0,0.13840291009873548,0.8727272727272727,0.6795044768796762,0.13859500634786287,0.0,0.0,0.0,0.1726315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12588943623426382,0.39361702127659576,0.0,0.0,0.06630292147247738,0.28846153846153844
7939,0.0,0.0,0.04326475474178061,0.0,0.0,0.1410012125411398,0.8558441558441559,0.6374954004660861,0.14494286923402455,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10509031198686371,0.43617021276595747,0.0,0.0,0.06630292147247738,0.2910602910602911
7940,0.0,0.0,0.040709030832983446,0.0,0.0,0.1468906980772562,0.8376623376623377,0.6847172819820925,0.14705882352941177,0.0,0.0,0.0,0.051929824561403506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06513409961685823,0.39361702127659576,0.0,0.0,0.07942537468057186,0.2915800415800416
7941,0.0,0.0,0.03614523813870279,0.0,0.0,0.14862289970552572,0.8324675324675325,0.7184471973506685,0.1396529834955565,0.0,0.0,0.0,0.051929824561403506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016967706622879036,0.22872340425531915,0.0,0.0,0.06906554320049726,0.2910602910602911
7942,0.0,0.0,0.01642965369941036,0.0,0.0,0.14844967954269878,0.8090909090909091,0.7267263583956826,0.11426153195090985,0.0,0.0,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.06768423233648732,0.22713097713097713
7943,0.0,0.0,0.0,0.0,0.0,0.1416940931924476,0.8142857142857143,0.6972893413467436,0.11531950909860346,0.0,0.0,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12234042553191489,0.0,0.0,0.06768423233648732,0.16735966735966737
7944,0.0,0.0,0.0,0.0,0.0,0.08816906287891911,0.8181818181818182,0.5182141542990311,0.11637748624629707,0.0,0.0,0.0,0.051929824561403506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1196808510638298,0.0,0.0,0.06768423233648732,0.1262993762993763
7945,0.0,0.0,0.0,0.0,0.0,0.02944742768058202,0.7740259740259741,0.3379124248742794,0.08463817181548879,0.0,0.0,0.0,0.05052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10372340425531915,0.0,0.0,0.06768423233648732,0.1075883575883576
7946,0.0,0.0,0.0,0.0,0.0,0.02390438247011952,0.7597402597402597,0.2814914755304796,0.04020313161235717,0.0,0.0,0.0,0.05052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06768423233648732,0.10602910602910603
7947,0.0,0.0,0.0,0.0,0.0,0.023557942144465615,0.6987012987012987,0.2827180179075187,0.04020313161235717,0.0,0.0,0.0,0.05052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06699357690448235,0.10602910602910603
7948,0.0,0.0,0.0,0.0,0.0,0.023557942144465615,0.6493506493506493,0.31430148411627623,0.04020313161235717,0.0,0.0,0.0,0.04912280701754386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.10602910602910603
7949,0.0,0.0,0.0,0.0,0.0,0.020093538887926556,0.7948051948051948,0.3388323316570588,0.04020313161235717,0.0,0.0,0.0,0.04912280701754386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.10602910602910603
7950,0.0,0.0,0.01825517077712262,0.0,0.0,0.020093538887926556,0.7246753246753247,0.3563105605298663,0.03914515446466356,0.0,0.0,0.0,0.05052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.10654885654885655
7951,0.0,0.0,0.03212910056773581,0.0,0.0,0.02043997921358046,0.6779220779220779,0.42254384888997915,0.04020313161235717,0.0,0.0,0.0,0.05052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.11850311850311851
7952,0.0,0.0,0.035049927892075436,0.0,0.0,0.049367746405681624,0.7480519480519481,0.4988961118606648,0.03914515446466356,0.0,0.0,0.0,0.05052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.13617463617463618
7953,0.0,0.0,0.03267675569104949,0.0,0.0,0.07119348692187771,0.7909090909090909,0.5108549000367963,0.04020313161235717,0.0,0.0,0.0,0.05052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.15644490644490644
7954,0.0,0.0,0.031763997152193364,0.0,0.0,0.07569721115537849,0.8272727272727273,0.6102048325769656,0.04020313161235717,0.0,0.0,0.0,0.05052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.14397089397089397
7955,0.0,0.0,0.03085123861333723,0.0,0.0,0.09752295167157457,0.825974025974026,0.6482276462651785,0.04020313161235717,0.0,0.0,0.0,0.05052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.16268191268191268
7956,0.0,0.0,0.030486135197794778,0.0,0.0,0.09752295167157457,0.887012987012987,0.6896234514902491,0.03914515446466356,0.0,0.0,0.0,0.10245614035087719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11533945714483043,0.20426195426195426
7957,0.0,0.0,0.0334069625221344,0.0,0.0,0.09752295167157457,0.8922077922077922,0.7077149515515762,0.03914515446466356,0.0,0.0,0.0,0.17964912280701753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12224601146488016,0.20738045738045738
7958,0.0,0.0,0.030668686905566005,0.0,0.0,0.09786939199722848,0.8948051948051948,0.6917699006500675,0.03914515446466356,0.0,0.0,0.0,0.1824561403508772,0.0,0.0,0.0,0.0,0.5785123966942148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12431797776089508,0.251039501039501
7959,0.0,0.0,0.041986892787382026,0.0,0.0,0.08920838385588083,0.8402597402597403,0.5396786458972158,0.03914515446466356,0.0,0.0,0.0,0.16280701754385965,0.0,0.0,0.0,0.0,0.9421487603305785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06699357690448235,0.20270270270270271
7960,0.0,0.0,0.04655068548166268,0.0,0.0,0.0855707604365148,0.8350649350649351,0.5390653747086962,0.04020313161235717,0.0,0.0,0.0,0.09263157894736843,0.0,0.0,0.0,0.0,0.9421487603305785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06699357690448235,0.21777546777546777
7961,0.0,0.0,0.043629858157323065,0.0,0.0,0.09821583232288239,0.8363636363636363,0.554703790015945,0.03914515446466356,0.0,0.0,0.0,0.0968421052631579,0.06924315619967794,0.0,0.0,0.0,0.9421487603305785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.23284823284823286
7962,0.0,0.0,0.04582047865057778,0.0,0.0,0.09804261216005543,0.8844155844155844,0.5724886544830124,0.03914515446466356,0.0,0.0,0.0,0.09543859649122807,0.08695652173913043,0.0,0.0,0.0,0.9421487603305785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.24792099792099792
7963,0.0,0.0,0.04490772011172165,0.0,0.0,0.095963970206132,0.8415584415584415,0.5559303323929842,0.03914515446466356,0.0,0.0,0.0,0.05052631578947368,0.07246376811594203,0.0,0.0,0.0,0.9421487603305785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06699357690448235,0.24792099792099792
7964,0.0,0.0,0.041986892787382026,0.0,0.0,0.0992551532998441,0.8441558441558441,0.5494909849135288,0.03914515446466356,0.0,0.0,0.0,0.05052631578947368,0.0,0.0,0.0,0.0,0.9421487603305785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06699357690448235,0.21985446985446985
7965,0.0,0.0,0.048741305974917395,0.0,0.0,0.09388532825220856,0.8467532467532467,0.5424383662455539,0.03914515446466356,0.0,0.0,0.0,0.04912280701754386,0.0322061191626409,0.0,0.0,0.0,0.9421487603305785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06699357690448235,0.21673596673596673
