Time_Index,Nuclear_B,Nuclear_C
127,0.041645189003436424,0.04189194139194139
128,0.041645189003436424,0.04189194139194139
129,0.041645189003436424,0.04189194139194139
130,0.041645189003436424,0.04189194139194139
131,0.041645189003436424,0.04189194139194139
132,0.041645189003436424,0.04189194139194139
133,0.041645189003436424,0.04189194139194139
134,0.041645189003436424,0.04189194139194139
135,0.041645189003436424,0.04189194139194139
136,0.041645189003436424,0.04189194139194139
137,0.041645189003436424,0.04189194139194139
138,0.041645189003436424,0.04189194139194139
139,0.041645189003436424,0.04189194139194139
140,0.041645189003436424,0.04189194139194139
141,0.041645189003436424,0.04189194139194139
142,0.041645189003436424,0.04189194139194139
143,0.041645189003436424,0.04189194139194139
144,0.041645189003436424,0.04189194139194139
145,0.041645189003436424,0.04246794871794872
146,0.041645189003436424,0.04246794871794872
147,0.041645189003436424,0.04246794871794872
148,0.041645189003436424,0.04246794871794872
149,0.041645189003436424,0.04246794871794872
150,0.041645189003436424,0.04246794871794872
151,0.041645189003436424,0.04246794871794872
152,0.041645189003436424,0.04246794871794872
153,0.041645189003436424,0.04246794871794872
154,0.041645189003436424,0.04246794871794872
155,0.041645189003436424,0.04246794871794872
156,0.041645189003436424,0.04246794871794872
157,0.041645189003436424,0.04246794871794872
158,0.041645189003436424,0.04246794871794872
159,0.041645189003436424,0.04246794871794872
160,0.041645189003436424,0.04246794871794872
161,0.041645189003436424,0.04246794871794872
162,0.041645189003436424,0.04246794871794872
163,0.041645189003436424,0.04246794871794872
164,0.041645189003436424,0.04246794871794872
165,0.041645189003436424,0.04246794871794872
166,0.041645189003436424,0.04246794871794872
167,0.041645189003436424,0.04246794871794872
168,0.041645189003436424,0.04246794871794872
169,0.041645189003436424,0.04246794871794872
170,0.041645189003436424,0.04246794871794872
171,0.041645189003436424,0.04246794871794872
172,0.041645189003436424,0.04246794871794872
173,0.041645189003436424,0.04246794871794872
174,0.041645189003436424,0.04246794871794872
175,0.041645189003436424,0.04246794871794872
176,0.041645189003436424,0.04246794871794872
177,0.041645189003436424,0.04246794871794872
178,0.041645189003436424,0.04246794871794872
179,0.041645189003436424,0.04246794871794872
180,0.041645189003436424,0.04246794871794872
181,0.041645189003436424,0.04246794871794872
182,0.041645189003436424,0.04246794871794872
183,0.041645189003436424,0.04246794871794872
184,0.041645189003436424,0.04246794871794872
185,0.041645189003436424,0.04246794871794872
186,0.041645189003436424,0.04246794871794872
187,0.041645189003436424,0.04246794871794872
188,0.041645189003436424,0.04246794871794872
189,0.041645189003436424,0.04246794871794872
190,0.041645189003436424,0.04246794871794872
191,0.041645189003436424,0.04246794871794872
192,0.041645189003436424,0.04246794871794872
193,0.041645189003436424,0.04246794871794872
194,0.041645189003436424,0.04246794871794872
195,0.041645189003436424,0.04246794871794872
196,0.041645189003436424,0.04246794871794872
197,0.041645189003436424,0.04246794871794872
198,0.041645189003436424,0.04246794871794872
199,0.041645189003436424,0.04246794871794872
200,0.041645189003436424,0.04246794871794872
201,0.041645189003436424,0.04246794871794872
202,0.041645189003436424,0.04246794871794872
203,0.041645189003436424,0.04246794871794872
204,0.041645189003436424,0.04246794871794872
205,0.041645189003436424,0.04246794871794872
206,0.041645189003436424,0.04246794871794872
207,0.041645189003436424,0.04246794871794872
208,0.041645189003436424,0.04246794871794872
209,0.041645189003436424,0.04246794871794872
210,0.041645189003436424,0.04246794871794872
211,0.041645189003436424,0.04246794871794872
212,0.041645189003436424,0.04246794871794872
213,0.041645189003436424,0.04246794871794872
214,0.041645189003436424,0.04246794871794872
215,0.041645189003436424,0.04246794871794872
216,0.041645189003436424,0.04246794871794872
217,0.041645189003436424,0.04246794871794872
218,0.041645189003436424,0.04246794871794872
219,0.041645189003436424,0.04246794871794872
220,0.041645189003436424,0.04246794871794872
221,0.041645189003436424,0.04246794871794872
222,0.041645189003436424,0.04246794871794872
223,0.041645189003436424,0.04246794871794872
224,0.041645189003436424,0.04246794871794872
225,0.041645189003436424,0.04246794871794872
226,0.041645189003436424,0.04246794871794872
227,0.041645189003436424,0.04246794871794872
228,0.041645189003436424,0.04246794871794872
229,0.041645189003436424,0.04246794871794872
230,0.041645189003436424,0.04246794871794872
231,0.041645189003436424,0.04246794871794872
232,0.041645189003436424,0.04246794871794872
233,0.041645189003436424,0.04246794871794872
234,0.041645189003436424,0.04246794871794872
235,0.041645189003436424,0.04246794871794872
236,0.041645189003436424,0.04246794871794872
237,0.041645189003436424,0.04246794871794872
238,0.041645189003436424,0.04246794871794872
239,0.041645189003436424,0.04246794871794872
240,0.041645189003436424,0.04246794871794872
241,0.041645189003436424,0.04246794871794872
242,0.041645189003436424,0.04246794871794872
243,0.041645189003436424,0.04246794871794872
244,0.041645189003436424,0.04246794871794872
245,0.041645189003436424,0.04246794871794872
246,0.041645189003436424,0.04246794871794872
247,0.041645189003436424,0.04246794871794872
248,0.041645189003436424,0.04246794871794872
249,0.041645189003436424,0.04246794871794872
250,0.041645189003436424,0.04246794871794872
251,0.041645189003436424,0.04246794871794872
252,0.041645189003436424,0.04246794871794872
253,0.041645189003436424,0.04246794871794872
254,0.041645189003436424,0.04246794871794872
255,0.041645189003436424,0.04246794871794872
256,0.041645189003436424,0.04246794871794872
257,0.041645189003436424,0.04246794871794872
258,0.041645189003436424,0.04246794871794872
259,0.041645189003436424,0.04246794871794872
260,0.041645189003436424,0.04246794871794872
261,0.041645189003436424,0.04246794871794872
262,0.041645189003436424,0.04246794871794872
263,0.041645189003436424,0.04246794871794872
264,0.041645189003436424,0.04246794871794872
265,0.041645189003436424,0.04246794871794872
266,0.041645189003436424,0.04246794871794872
267,0.041645189003436424,0.04246794871794872
268,0.041645189003436424,0.04246794871794872
269,0.041645189003436424,0.04246794871794872
270,0.041645189003436424,0.04246794871794872
271,0.041645189003436424,0.04246794871794872
272,0.041645189003436424,0.04246794871794872
273,0.041645189003436424,0.04246794871794872
274,0.041645189003436424,0.04246794871794872
275,0.041645189003436424,0.04246794871794872
276,0.041645189003436424,0.04246794871794872
277,0.041645189003436424,0.04246794871794872
278,0.041645189003436424,0.04246794871794872
279,0.041645189003436424,0.04246794871794872
280,0.041645189003436424,0.04246794871794872
281,0.041645189003436424,0.04246794871794872
282,0.041645189003436424,0.04246794871794872
283,0.041645189003436424,0.04246794871794872
284,0.041645189003436424,0.04246794871794872
285,0.041645189003436424,0.04246794871794872
286,0.041645189003436424,0.04246794871794872
287,0.041645189003436424,0.04246794871794872
288,0.041645189003436424,0.04246794871794872
289,0.041645189003436424,0.04246794871794872
290,0.041645189003436424,0.04246794871794872
291,0.041645189003436424,0.04246794871794872
292,0.041645189003436424,0.04246794871794872
293,0.041645189003436424,0.04246794871794872
294,0.041645189003436424,0.04246794871794872
295,0.041645189003436424,0.04246794871794872
296,0.041645189003436424,0.04246794871794872
297,0.041645189003436424,0.04246794871794872
298,0.041645189003436424,0.04246794871794872
299,0.041645189003436424,0.04246794871794872
300,0.041645189003436424,0.04246794871794872
301,0.041645189003436424,0.04246794871794872
302,0.041645189003436424,0.04246794871794872
303,0.041645189003436424,0.04246794871794872
304,0.041645189003436424,0.04246794871794872
305,0.041645189003436424,0.04246794871794872
306,0.041645189003436424,0.04246794871794872
307,0.041645189003436424,0.04246794871794872
308,0.041645189003436424,0.04246794871794872
309,0.041645189003436424,0.04246794871794872
310,0.041645189003436424,0.04246794871794872
311,0.041645189003436424,0.04246794871794872
312,0.041645189003436424,0.04246794871794872
313,0.041645189003436424,0.04246794871794872
314,0.041645189003436424,0.04246794871794872
315,0.041645189003436424,0.04246794871794872
316,0.041645189003436424,0.04246794871794872
317,0.041645189003436424,0.04246794871794872
318,0.041645189003436424,0.04246794871794872
319,0.041645189003436424,0.04246794871794872
320,0.041645189003436424,0.04246794871794872
321,0.041645189003436424,0.04246794871794872
322,0.041645189003436424,0.04246794871794872
323,0.041645189003436424,0.04246794871794872
324,0.041645189003436424,0.04246794871794872
325,0.041645189003436424,0.04246794871794872
326,0.041645189003436424,0.04246794871794872
327,0.041645189003436424,0.04246794871794872
328,0.041645189003436424,0.04246794871794872
329,0.041645189003436424,0.04246794871794872
330,0.041645189003436424,0.04246794871794872
331,0.041645189003436424,0.04246794871794872
332,0.041645189003436424,0.04246794871794872
333,0.041645189003436424,0.04246794871794872
334,0.041645189003436424,0.04246794871794872
335,0.041645189003436424,0.04246794871794872
336,0.041645189003436424,0.04246794871794872
337,0.041645189003436424,0.04246794871794872
338,0.041645189003436424,0.04246794871794872
339,0.041645189003436424,0.04246794871794872
340,0.041645189003436424,0.04246794871794872
341,0.041645189003436424,0.04246794871794872
342,0.041645189003436424,0.04246794871794872
343,0.041645189003436424,0.04246794871794872
344,0.041645189003436424,0.04246794871794872
345,0.041645189003436424,0.04246794871794872
346,0.041645189003436424,0.04246794871794872
347,0.041645189003436424,0.04246794871794872
348,0.041645189003436424,0.04246794871794872
349,0.041645189003436424,0.04246794871794872
350,0.041645189003436424,0.04246794871794872
351,0.041645189003436424,0.04246794871794872
352,0.041645189003436424,0.04246794871794872
353,0.041645189003436424,0.04246794871794872
354,0.041645189003436424,0.04246794871794872
355,0.041645189003436424,0.04246794871794872
356,0.041645189003436424,0.04246794871794872
357,0.041645189003436424,0.04246794871794872
358,0.041645189003436424,0.04246794871794872
359,0.041645189003436424,0.04246794871794872
360,0.041645189003436424,0.04246794871794872
361,0.041645189003436424,0.04246794871794872
362,0.041645189003436424,0.04246794871794872
363,0.041645189003436424,0.04246794871794872
364,0.041645189003436424,0.04246794871794872
365,0.041645189003436424,0.04246794871794872
366,0.041645189003436424,0.04246794871794872
367,0.041645189003436424,0.04246794871794872
368,0.041645189003436424,0.04246794871794872
369,0.041645189003436424,0.04246794871794872
370,0.041645189003436424,0.04246794871794872
371,0.041645189003436424,0.04246794871794872
372,0.041645189003436424,0.04246794871794872
373,0.041645189003436424,0.04246794871794872
374,0.041645189003436424,0.04246794871794872
375,0.041645189003436424,0.04246794871794872
376,0.041645189003436424,0.04246794871794872
377,0.041645189003436424,0.04246794871794872
378,0.041645189003436424,0.04246794871794872
379,0.041645189003436424,0.04246794871794872
380,0.041645189003436424,0.04246794871794872
381,0.041645189003436424,0.04246794871794872
382,0.041645189003436424,0.04246794871794872
383,0.041645189003436424,0.04246794871794872
384,0.041645189003436424,0.04246794871794872
385,0.041645189003436424,0.04246794871794872
386,0.041645189003436424,0.04246794871794872
387,0.041645189003436424,0.04246794871794872
388,0.041645189003436424,0.04246794871794872
389,0.041645189003436424,0.04246794871794872
390,0.041645189003436424,0.04246794871794872
391,0.041645189003436424,0.04246794871794872
392,0.041645189003436424,0.04246794871794872
393,0.041645189003436424,0.04246794871794872
394,0.041645189003436424,0.04246794871794872
395,0.041645189003436424,0.04246794871794872
396,0.041645189003436424,0.04246794871794872
397,0.041645189003436424,0.04246794871794872
398,0.041645189003436424,0.04246794871794872
399,0.041645189003436424,0.04246794871794872
400,0.041645189003436424,0.04246794871794872
401,0.041645189003436424,0.04246794871794872
402,0.041645189003436424,0.04246794871794872
403,0.041645189003436424,0.04246794871794872
404,0.041645189003436424,0.04246794871794872
405,0.041645189003436424,0.04246794871794872
406,0.041645189003436424,0.04246794871794872
407,0.041645189003436424,0.04246794871794872
408,0.041645189003436424,0.04246794871794872
409,0.041645189003436424,0.04246794871794872
410,0.041645189003436424,0.04246794871794872
411,0.041645189003436424,0.04246794871794872
412,0.041645189003436424,0.04246794871794872
413,0.041645189003436424,0.04246794871794872
414,0.041645189003436424,0.04246794871794872
415,0.041645189003436424,0.04246794871794872
416,0.041645189003436424,0.04246794871794872
417,0.041645189003436424,0.04246794871794872
418,0.041645189003436424,0.04246794871794872
419,0.041645189003436424,0.04246794871794872
420,0.041645189003436424,0.04246794871794872
421,0.041645189003436424,0.04246794871794872
422,0.041645189003436424,0.04246794871794872
423,0.041645189003436424,0.04246794871794872
424,0.041645189003436424,0.04246794871794872
425,0.041645189003436424,0.04246794871794872
426,0.041645189003436424,0.04246794871794872
427,0.041645189003436424,0.04246794871794872
428,0.041645189003436424,0.04246794871794872
429,0.041645189003436424,0.04246794871794872
430,0.041645189003436424,0.04246794871794872
431,0.041645189003436424,0.04246794871794872
432,0.041645189003436424,0.04246794871794872
433,0.041645189003436424,0.04246794871794872
434,0.041645189003436424,0.04246794871794872
435,0.041645189003436424,0.04246794871794872
436,0.041645189003436424,0.04246794871794872
437,0.041645189003436424,0.04246794871794872
438,0.041645189003436424,0.04246794871794872
439,0.041645189003436424,0.04246794871794872
440,0.041645189003436424,0.04246794871794872
441,0.041645189003436424,0.04246794871794872
442,0.041645189003436424,0.04246794871794872
443,0.041645189003436424,0.04246794871794872
444,0.041645189003436424,0.04246794871794872
445,0.041645189003436424,0.04246794871794872
446,0.041645189003436424,0.04246794871794872
447,0.041645189003436424,0.04246794871794872
448,0.041645189003436424,0.04246794871794872
449,0.041645189003436424,0.04246794871794872
450,0.041645189003436424,0.04246794871794872
451,0.041645189003436424,0.04246794871794872
452,0.041645189003436424,0.04246794871794872
453,0.041645189003436424,0.04246794871794872
454,0.041645189003436424,0.04246794871794872
455,0.041645189003436424,0.04246794871794872
456,0.041645189003436424,0.04246794871794872
457,0.041645189003436424,0.04246794871794872
458,0.041645189003436424,0.04246794871794872
459,0.041645189003436424,0.04246794871794872
460,0.041645189003436424,0.04246794871794872
461,0.041645189003436424,0.04246794871794872
462,0.041645189003436424,0.04246794871794872
463,0.041645189003436424,0.04246794871794872
464,0.041645189003436424,0.04246794871794872
465,0.041645189003436424,0.04246794871794872
466,0.041645189003436424,0.04246794871794872
467,0.041645189003436424,0.04246794871794872
468,0.041645189003436424,0.04246794871794872
469,0.041645189003436424,0.04246794871794872
470,0.041645189003436424,0.04246794871794872
471,0.041645189003436424,0.04246794871794872
472,0.041645189003436424,0.04246794871794872
473,0.041645189003436424,0.04246794871794872
474,0.041645189003436424,0.04246794871794872
475,0.041645189003436424,0.04246794871794872
476,0.041645189003436424,0.04246794871794872
477,0.041645189003436424,0.04246794871794872
478,0.041645189003436424,0.04246794871794872
479,0.041645189003436424,0.04246794871794872
480,0.041645189003436424,0.04246794871794872
481,0.041645189003436424,0.04246794871794872
482,0.041645189003436424,0.04246794871794872
483,0.041645189003436424,0.04246794871794872
484,0.041645189003436424,0.04246794871794872
485,0.041645189003436424,0.04246794871794872
486,0.041645189003436424,0.04246794871794872
487,0.041645189003436424,0.04246794871794872
488,0.041645189003436424,0.04246794871794872
489,0.041645189003436424,0.04246794871794872
490,0.041645189003436424,0.04246794871794872
491,0.041645189003436424,0.04246794871794872
492,0.041645189003436424,0.04246794871794872
493,0.041645189003436424,0.04246794871794872
494,0.041645189003436424,0.04246794871794872
495,0.041645189003436424,0.04246794871794872
496,0.041645189003436424,0.04246794871794872
497,0.041645189003436424,0.04246794871794872
498,0.041645189003436424,0.04246794871794872
499,0.041645189003436424,0.04246794871794872
500,0.041645189003436424,0.04246794871794872
501,0.041645189003436424,0.04246794871794872
502,0.041645189003436424,0.04246794871794872
503,0.041645189003436424,0.04246794871794872
504,0.041645189003436424,0.04246794871794872
505,0.041645189003436424,0.04246794871794872
506,0.041645189003436424,0.04246794871794872
507,0.041645189003436424,0.04246794871794872
508,0.041645189003436424,0.04246794871794872
509,0.041645189003436424,0.04246794871794872
510,0.041645189003436424,0.04246794871794872
511,0.041645189003436424,0.04246794871794872
512,0.041645189003436424,0.04246794871794872
513,0.041645189003436424,0.04246794871794872
514,0.041645189003436424,0.04246794871794872
515,0.041645189003436424,0.04246794871794872
516,0.041645189003436424,0.04246794871794872
517,0.041645189003436424,0.04246794871794872
518,0.041645189003436424,0.04246794871794872
519,0.041645189003436424,0.04246794871794872
520,0.041645189003436424,0.04246794871794872
521,0.041645189003436424,0.04246794871794872
522,0.041645189003436424,0.04246794871794872
523,0.041645189003436424,0.04246794871794872
524,0.041645189003436424,0.04246794871794872
525,0.041645189003436424,0.04246794871794872
526,0.041645189003436424,0.04246794871794872
527,0.041645189003436424,0.04246794871794872
528,0.041645189003436424,0.04246794871794872
529,0.041645189003436424,0.04246794871794872
530,0.041645189003436424,0.04246794871794872
531,0.041645189003436424,0.04246794871794872
532,0.041645189003436424,0.04246794871794872
533,0.041645189003436424,0.04246794871794872
534,0.041645189003436424,0.04246794871794872
535,0.041645189003436424,0.04246794871794872
536,0.041645189003436424,0.04246794871794872
537,0.041645189003436424,0.04246794871794872
538,0.041645189003436424,0.04246794871794872
539,0.041645189003436424,0.04246794871794872
540,0.041645189003436424,0.04246794871794872
541,0.041645189003436424,0.04246794871794872
542,0.041645189003436424,0.04246794871794872
543,0.041645189003436424,0.04246794871794872
544,0.041645189003436424,0.04246794871794872
545,0.041645189003436424,0.04246794871794872
546,0.041645189003436424,0.04246794871794872
547,0.041645189003436424,0.04246794871794872
548,0.041645189003436424,0.04246794871794872
549,0.041645189003436424,0.04246794871794872
550,0.041645189003436424,0.04246794871794872
551,0.041645189003436424,0.04246794871794872
552,0.041645189003436424,0.04246794871794872
553,0.041645189003436424,0.04246794871794872
554,0.041645189003436424,0.04246794871794872
555,0.041645189003436424,0.04246794871794872
556,0.041645189003436424,0.04246794871794872
557,0.041645189003436424,0.04246794871794872
558,0.041645189003436424,0.04246794871794872
559,0.041645189003436424,0.04246794871794872
560,0.041645189003436424,0.04246794871794872
561,0.041645189003436424,0.04246794871794872
562,0.041645189003436424,0.04246794871794872
563,0.041645189003436424,0.04246794871794872
564,0.041645189003436424,0.04246794871794872
565,0.041645189003436424,0.04246794871794872
566,0.041645189003436424,0.04246794871794872
567,0.041645189003436424,0.04246794871794872
568,0.041645189003436424,0.04246794871794872
569,0.041645189003436424,0.04246794871794872
570,0.041645189003436424,0.04246794871794872
571,0.041645189003436424,0.04246794871794872
572,0.041645189003436424,0.04246794871794872
573,0.041645189003436424,0.04246794871794872
574,0.041645189003436424,0.04246794871794872
575,0.041645189003436424,0.04246794871794872
576,0.041645189003436424,0.04246794871794872
577,0.041645189003436424,0.04246794871794872
578,0.041645189003436424,0.04246794871794872
579,0.041645189003436424,0.04246794871794872
580,0.041645189003436424,0.04246794871794872
581,0.041645189003436424,0.04246794871794872
582,0.041645189003436424,0.04246794871794872
583,0.041645189003436424,0.04246794871794872
584,0.041645189003436424,0.04246794871794872
585,0.041645189003436424,0.04246794871794872
586,0.041645189003436424,0.04246794871794872
587,0.041645189003436424,0.04246794871794872
588,0.041645189003436424,0.04246794871794872
589,0.041645189003436424,0.04246794871794872
590,0.041645189003436424,0.04246794871794872
591,0.041645189003436424,0.04246794871794872
592,0.041645189003436424,0.04246794871794872
593,0.041645189003436424,0.04246794871794872
594,0.041645189003436424,0.04246794871794872
595,0.041645189003436424,0.04246794871794872
596,0.041645189003436424,0.04246794871794872
597,0.041645189003436424,0.04246794871794872
598,0.041645189003436424,0.04246794871794872
599,0.041645189003436424,0.04246794871794872
600,0.041645189003436424,0.04246794871794872
601,0.041645189003436424,0.04246794871794872
602,0.041645189003436424,0.04246794871794872
603,0.041645189003436424,0.04246794871794872
604,0.041645189003436424,0.04246794871794872
605,0.041645189003436424,0.04246794871794872
606,0.041645189003436424,0.04246794871794872
607,0.041645189003436424,0.04246794871794872
608,0.041645189003436424,0.04246794871794872
609,0.041645189003436424,0.04246794871794872
610,0.041645189003436424,0.04246794871794872
611,0.041645189003436424,0.04246794871794872
612,0.041645189003436424,0.04246794871794872
613,0.041645189003436424,0.04246794871794872
614,0.041645189003436424,0.04246794871794872
615,0.041645189003436424,0.04246794871794872
616,0.041645189003436424,0.04246794871794872
617,0.041645189003436424,0.04246794871794872
618,0.041645189003436424,0.04246794871794872
619,0.041645189003436424,0.04246794871794872
620,0.041645189003436424,0.04246794871794872
621,0.041645189003436424,0.04246794871794872
622,0.041645189003436424,0.04246794871794872
623,0.041645189003436424,0.04246794871794872
624,0.041645189003436424,0.04246794871794872
625,0.041645189003436424,0.04246794871794872
626,0.041645189003436424,0.04246794871794872
627,0.041645189003436424,0.04246794871794872
628,0.041645189003436424,0.04246794871794872
629,0.041645189003436424,0.04246794871794872
630,0.041645189003436424,0.04246794871794872
631,0.041645189003436424,0.04246794871794872
632,0.041645189003436424,0.04246794871794872
633,0.041645189003436424,0.04246794871794872
634,0.041645189003436424,0.04246794871794872
635,0.041645189003436424,0.04246794871794872
636,0.041645189003436424,0.04246794871794872
637,0.041645189003436424,0.04246794871794872
638,0.041645189003436424,0.04246794871794872
639,0.041645189003436424,0.04246794871794872
640,0.041645189003436424,0.04246794871794872
641,0.041645189003436424,0.04246794871794872
642,0.041645189003436424,0.04246794871794872
643,0.041645189003436424,0.04246794871794872
644,0.041645189003436424,0.04246794871794872
645,0.041645189003436424,0.04246794871794872
646,0.041645189003436424,0.04246794871794872
647,0.041645189003436424,0.04246794871794872
648,0.041645189003436424,0.04246794871794872
649,0.041645189003436424,0.04246794871794872
650,0.041645189003436424,0.04246794871794872
651,0.041645189003436424,0.04246794871794872
652,0.041645189003436424,0.04246794871794872
653,0.041645189003436424,0.04246794871794872
654,0.041645189003436424,0.04246794871794872
655,0.041645189003436424,0.04246794871794872
656,0.041645189003436424,0.04246794871794872
657,0.041645189003436424,0.04246794871794872
658,0.041645189003436424,0.04246794871794872
659,0.041645189003436424,0.04246794871794872
660,0.041645189003436424,0.04246794871794872
661,0.041645189003436424,0.04246794871794872
662,0.041645189003436424,0.04246794871794872
663,0.041645189003436424,0.04246794871794872
664,0.041645189003436424,0.04246794871794872
665,0.041645189003436424,0.04246794871794872
666,0.041645189003436424,0.04246794871794872
667,0.041645189003436424,0.04246794871794872
668,0.041645189003436424,0.04246794871794872
669,0.041645189003436424,0.04246794871794872
670,0.041645189003436424,0.04246794871794872
671,0.041645189003436424,0.04246794871794872
672,0.041645189003436424,0.04246794871794872
673,0.041645189003436424,0.04246794871794872
674,0.041645189003436424,0.04246794871794872
675,0.041645189003436424,0.04246794871794872
676,0.041645189003436424,0.04246794871794872
677,0.041645189003436424,0.04246794871794872
678,0.041645189003436424,0.04246794871794872
679,0.041645189003436424,0.04246794871794872
680,0.041645189003436424,0.04246794871794872
681,0.041645189003436424,0.04246794871794872
682,0.041645189003436424,0.04246794871794872
683,0.041645189003436424,0.04246794871794872
684,0.041645189003436424,0.04246794871794872
685,0.041645189003436424,0.04246794871794872
686,0.041645189003436424,0.04246794871794872
687,0.041645189003436424,0.04246794871794872
688,0.041645189003436424,0.04246794871794872
689,0.041645189003436424,0.04246794871794872
690,0.041645189003436424,0.04246794871794872
691,0.041645189003436424,0.04246794871794872
692,0.041645189003436424,0.04246794871794872
693,0.041645189003436424,0.04246794871794872
694,0.041645189003436424,0.04246794871794872
695,0.041645189003436424,0.04246794871794872
696,0.041645189003436424,0.04246794871794872
697,0.041645189003436424,0.04246794871794872
