localdatetime,datetime_issue,CENTRAL,GENESE,MHKVL,NORTH,WEST
2019-08-05T15:00:00.0,2019-08-04T00:00:00.0,3.701252865,0.009360785,8.298822578,14.39216031,10.54487915
2019-08-05T16:00:00.0,2019-08-04T00:00:00.0,4.215949067,0.028470588,12.93785759,19.00782916,10.92137759
2019-08-05T17:00:00.0,2019-08-04T00:00:00.0,4.338203871,0.045854903,8.584889491,21.66678438,9.432202492
2019-08-05T18:00:00.0,2019-08-04T00:00:00.0,2.929747388,0.034078432,2.704483973,20.29206282,5.472633669
2019-08-05T19:00:00.0,2019-08-04T00:00:00.0,1.790690247,0.012401961,4.607029912,12.70931852,2.351635179
2019-08-05T20:00:00.0,2019-08-04T00:00:00.0,2.477180309,0.003839216,27.71322229,13.99908366,3.863970002
2019-08-05T21:00:00.0,2019-08-04T00:00:00.0,4.383143151,0.002803922,70.9647833,25.6712144,10.36205351
2019-08-05T22:00:00.0,2019-08-04T00:00:00.0,7.589528718,0.012315687,112.2917702,55.44757368,22.40692746
2019-08-05T23:00:00.0,2019-08-04T00:00:00.0,11.93262933,0.03489804,140.5952034,99.80847813,35.87808263
2019-08-06T00:00:00.0,2019-08-04T00:00:00.0,15.29170304,0.053145099,159.5997659,142.0689608,47.19776759
2019-08-06T01:00:00.0,2019-08-04T00:00:00.0,18.64725494,0.063800001,161.8199053,168.9967066,58.23957837
2019-08-06T02:00:00.0,2019-08-05T00:00:00.0,31.41874813,0.083707843,181.2647106,213.6456281,87.05485288
2019-08-06T03:00:00.0,2019-08-05T00:00:00.0,31.68450071,0.085778433,184.5389518,203.1606981,87.33215104
2019-08-06T04:00:00.0,2019-08-05T00:00:00.0,31.14595687,0.090782355,166.228078,206.4760479,88.11476446
2019-08-06T05:00:00.0,2019-08-05T00:00:00.0,30.56587582,0.09541961,147.724027,210.8085094,88.44200198
2019-08-06T06:00:00.0,2019-08-05T00:00:00.0,29.32287307,0.09524706,135.7604613,217.8907338,87.49452597
2019-08-06T07:00:00.0,2019-08-05T00:00:00.0,26.65657638,0.090437256,126.3202804,204.7545291,83.80148218
2019-08-06T08:00:00.0,2019-08-05T00:00:00.0,15.82846141,0.056466668,100.9139759,137.443385,61.96614524
2019-08-06T09:00:00.0,2019-08-05T00:00:00.0,5.302501461,0.009101961,43.17835517,54.76452777,26.19891228
2019-08-06T10:00:00.0,2019-08-05T00:00:00.0,5.716173632,0.004141177,31.87006579,46.22437441,26.50379041
2019-08-06T11:00:00.0,2019-08-05T00:00:00.0,11.03637431,0.008735294,41.77652371,74.04859617,38.16924752
2019-08-06T12:00:00.0,2019-08-05T00:00:00.0,13.8259909,0.015701961,59.88938027,83.3686801,48.86076054
2019-08-06T13:00:00.0,2019-08-05T00:00:00.0,14.4241797,0.019239216,63.54095982,80.69979316,54.84678056
2019-08-06T14:00:00.0,2019-08-05T00:00:00.0,16.18248966,0.021676471,65.75573386,83.9176855,61.82752993
2019-08-06T15:00:00.0,2019-08-05T00:00:00.0,16.49366783,0.026270589,66.14174007,81.81500445,61.42725747
2019-08-06T16:00:00.0,2019-08-05T00:00:00.0,15.69729011,0.019239216,60.88810067,75.95452142,59.36201684
2019-08-06T17:00:00.0,2019-08-05T00:00:00.0,12.6673516,0.02372549,48.94812932,74.3863582,51.52558892
2019-08-06T18:00:00.0,2019-08-05T00:00:00.0,8.032545366,0.029225491,28.33918624,57.96785314,38.87128637
2019-08-06T19:00:00.0,2019-08-05T00:00:00.0,5.418430731,0.029031373,12.18617907,38.84556968,28.73545053
2019-08-06T20:00:00.0,2019-08-05T00:00:00.0,7.169561613,0.043913726,23.26795608,45.33934062,31.50007103
2019-08-06T21:00:00.0,2019-08-05T00:00:00.0,13.81444891,0.06349804,49.48576427,62.71059042,43.64083267
2019-08-06T22:00:00.0,2019-08-05T00:00:00.0,19.50169835,0.077582353,72.06811585,87.05316583,54.204181
2019-08-06T23:00:00.0,2019-08-05T00:00:00.0,22.79743074,0.084786276,91.74668275,106.8200773,60.7508784
2019-08-07T00:00:00.0,2019-08-05T00:00:00.0,24.31288264,0.086252942,110.4376126,118.9688663,65.65718642
2019-08-07T01:00:00.0,2019-08-05T00:00:00.0,26.21437047,0.091278433,118.3017638,128.6987482,70.58421674
2019-08-07T02:00:00.0,2019-08-06T00:00:00.0,5.050270828,0.00849804,76.93736004,96.42987205,8.875962283
2019-08-07T03:00:00.0,2019-08-06T00:00:00.0,5.934402504,0.002782353,60.38449556,93.21620663,11.74619041
2019-08-07T04:00:00.0,2019-08-06T00:00:00.0,6.769465844,0.00125098,42.85410552,87.58624023,15.64326218
2019-08-07T05:00:00.0,2019-08-06T00:00:00.0,8.837016812,0.002545098,30.91295736,83.80293326,19.37688139
2019-08-07T06:00:00.0,2019-08-06T00:00:00.0,12.66523356,0.001639216,23.6360122,73.90011265,28.78536292
2019-08-07T07:00:00.0,2019-08-06T00:00:00.0,20.05695856,0.002890196,24.17881234,59.06527544,38.76915685
2019-08-07T08:00:00.0,2019-08-06T00:00:00.0,29.7707459,0.005392157,21.96937215,45.27588108,42.84566884
2019-08-07T09:00:00.0,2019-08-06T00:00:00.0,41.77537868,0.005370588,27.05189461,43.12844,48.39412297
2019-08-07T10:00:00.0,2019-08-06T00:00:00.0,48.38453775,0.017233334,36.37924297,29.72249507,47.03746937
2019-08-07T11:00:00.0,2019-08-06T00:00:00.0,45.31118532,0.04732157,38.03080864,16.64620315,41.95729453
2019-08-07T12:00:00.0,2019-08-06T00:00:00.0,39.42062896,0.06459804,39.96425413,8.381463361,41.37170041
2019-08-07T13:00:00.0,2019-08-06T00:00:00.0,33.16843055,0.058407845,48.94590312,7.028563527,38.72179716
2019-08-07T14:00:00.0,2019-08-06T00:00:00.0,29.97212556,0.061362746,81.98891206,4.812582049,42.13101438
2019-08-07T15:00:00.0,2019-08-06T00:00:00.0,26.24705538,0.079933335,123.6322705,4.36635709,38.63780759
2019-08-07T16:00:00.0,2019-08-06T00:00:00.0,18.91902969,0.059788237,150.9744134,5.057930954,30.90012882
2019-08-07T17:00:00.0,2019-08-06T00:00:00.0,12.21620641,0.037745099,145.1819712,12.66694059,22.70674502
2019-08-07T18:00:00.0,2019-08-06T00:00:00.0,6.344366455,0.013135294,114.2591426,25.52730373,13.79348645
2019-08-07T19:00:00.0,2019-08-06T00:00:00.0,1.825010416,0.003752941,82.29814458,42.87148655,6.987158909
2019-08-07T20:00:00.0,2019-08-06T00:00:00.0,1.920215381,0.005888236,56.97030456,55.3689182,10.1826831
2019-08-07T21:00:00.0,2019-08-06T00:00:00.0,4.846810926,0.017427451,49.87047711,76.80644568,23.04013421
2019-08-07T22:00:00.0,2019-08-06T00:00:00.0,7.918478362,0.044129413,48.94746001,105.6600887,35.68934849
2019-08-07T23:00:00.0,2019-08-06T00:00:00.0,10.78801856,0.06947255,57.71124352,135.5830692,46.59912568
2019-08-08T00:00:00.0,2019-08-06T00:00:00.0,13.63798704,0.073182354,61.09461296,164.0117348,54.651825
2019-08-08T01:00:00.0,2019-08-06T00:00:00.0,16.04351274,0.078574511,59.08308682,191.1562067,60.77670091
2019-08-08T02:00:00.0,2019-08-07T00:00:00.0,34.30712136,0.087309806,48.16442325,40.56303902,82.89168669
2019-08-08T03:00:00.0,2019-08-07T00:00:00.0,33.51789903,0.095613727,45.13029028,54.63169064,78.52240658
2019-08-08T04:00:00.0,2019-08-07T00:00:00.0,30.2531234,0.100445099,40.0494869,66.88950816,75.06404953
2019-08-08T05:00:00.0,2019-08-07T00:00:00.0,28.1212336,0.101156864,35.60496142,77.24051035,76.37983363
2019-08-08T06:00:00.0,2019-08-07T00:00:00.0,28.66290883,0.106333334,40.06007383,83.1096614,77.86016121
2019-08-08T07:00:00.0,2019-08-07T00:00:00.0,29.84407701,0.110000002,48.71061722,84.2675037,77.12128266
2019-08-08T08:00:00.0,2019-08-07T00:00:00.0,23.22711463,0.080817649,64.71227781,80.62527665,68.88065573
2019-08-08T09:00:00.0,2019-08-07T00:00:00.0,13.46730833,0.040570589,68.82843812,103.5644354,43.72582999
2019-08-08T10:00:00.0,2019-08-07T00:00:00.0,12.41721629,0.019282354,59.79512627,91.43466518,49.85160027
2019-08-08T11:00:00.0,2019-08-07T00:00:00.0,21.11980215,0.023401962,51.97616718,75.7018763,85.50466169
2019-08-08T12:00:00.0,2019-08-07T00:00:00.0,38.22448148,0.064705884,50.49676119,83.1419952,147.0582439
2019-08-08T13:00:00.0,2019-08-07T00:00:00.0,61.44317187,0.200782356,59.74476915,91.14884656,197.2303957
2019-08-08T14:00:00.0,2019-08-07T00:00:00.0,79.90274994,0.297237263,92.27438199,91.45479359,213.0905127
2019-08-08T15:00:00.0,2019-08-07T00:00:00.0,81.78961211,0.331078436,141.3947339,112.5903187,221.2088133
2019-08-08T16:00:00.0,2019-08-07T00:00:00.0,84.5963581,0.340245103,196.4816344,163.497965,223.2685789
2019-08-08T17:00:00.0,2019-08-07T00:00:00.0,91.19599238,0.306490203,208.7130096,196.1476532,222.1907289
2019-08-08T18:00:00.0,2019-08-07T00:00:00.0,87.03244049,0.246594122,189.9681429,192.2660447,193.2479925
2019-08-08T19:00:00.0,2019-08-07T00:00:00.0,71.87414007,0.231970591,188.3123339,234.496391,137.4489803
2019-08-08T20:00:00.0,2019-08-07T00:00:00.0,53.06291013,0.200394121,186.1742528,297.469703,106.1964326
2019-08-08T21:00:00.0,2019-08-07T00:00:00.0,45.86779781,0.175698041,176.752095,330.6579509,96.33048541
2019-08-08T22:00:00.0,2019-08-07T00:00:00.0,41.58478597,0.162476472,169.3623635,331.5047921,84.2271744
2019-08-08T23:00:00.0,2019-08-07T00:00:00.0,36.93192287,0.147701962,167.2244539,333.6361416,72.21631925
2019-08-09T00:00:00.0,2019-08-07T00:00:00.0,32.09231463,0.147076473,162.5049435,333.7067925,63.18662478
2019-08-09T01:00:00.0,2019-08-07T00:00:00.0,28.86866218,0.149276473,147.9302697,296.3787829,59.82740835
2019-08-09T02:00:00.0,2019-08-08T00:00:00.0,25.77109523,0.138535296,153.2632799,251.9510883,50.05052737
2019-08-09T03:00:00.0,2019-08-08T00:00:00.0,21.97786198,0.17776863,138.9420852,205.1121789,40.36398352
2019-08-09T04:00:00.0,2019-08-08T00:00:00.0,20.67565348,0.194894121,133.4297785,174.4249245,40.38937102
2019-08-09T05:00:00.0,2019-08-08T00:00:00.0,22.8037561,0.210423532,136.0522831,166.716274,47.7865488
2019-08-09T06:00:00.0,2019-08-08T00:00:00.0,24.80208441,0.213270591,136.8853755,166.7307201,52.00256316
2019-08-09T07:00:00.0,2019-08-08T00:00:00.0,25.6124992,0.195649023,134.9754208,170.1591516,53.1372393
2019-08-09T08:00:00.0,2019-08-08T00:00:00.0,18.02661086,0.144509806,141.9935187,168.8428335,42.86532401
2019-08-09T09:00:00.0,2019-08-08T00:00:00.0,16.13948847,0.137262747,186.6406424,155.9642803,39.66756272
2019-08-09T10:00:00.0,2019-08-08T00:00:00.0,35.02043814,0.184670592,210.6202651,147.4688191,81.15825017
2019-08-09T11:00:00.0,2019-08-08T00:00:00.0,59.88143329,0.280909807,218.783314,144.6955037,129.4933602
2019-08-09T12:00:00.0,2019-08-08T00:00:00.0,82.11617423,0.324823535,247.4493684,172.83859,158.0850049
2019-08-09T13:00:00.0,2019-08-08T00:00:00.0,90.09597335,0.343933339,274.7304096,207.7460803,172.5632309
2019-08-09T14:00:00.0,2019-08-08T00:00:00.0,92.81363609,0.355774517,276.9458509,240.1642796,185.9490891
2019-08-09T15:00:00.0,2019-08-08T00:00:00.0,93.8538997,0.362913733,274.6377122,256.522003,190.2727318
2019-08-09T16:00:00.0,2019-08-08T00:00:00.0,92.31719977,0.371800006,278.9817739,253.5698927,188.7883822
2019-08-09T17:00:00.0,2019-08-08T00:00:00.0,84.719182,0.369190205,275.8268999,244.2710739,170.3545945
2019-08-09T18:00:00.0,2019-08-08T00:00:00.0,62.99653539,0.301507848,222.2045986,219.0213011,141.9458397
2019-08-09T19:00:00.0,2019-08-08T00:00:00.0,55.72595117,0.231927454,205.9973743,231.0990515,144.889916
2019-08-09T20:00:00.0,2019-08-08T00:00:00.0,47.22824719,0.175180395,186.7041401,221.0114699,128.9121242
2019-08-09T21:00:00.0,2019-08-08T00:00:00.0,39.9361025,0.125313728,186.3281903,219.3155115,107.3565887
2019-08-09T22:00:00.0,2019-08-08T00:00:00.0,32.94250474,0.106203923,187.6846046,217.3379516,83.47253346
2019-08-09T23:00:00.0,2019-08-08T00:00:00.0,29.80303968,0.108231375,184.7535976,225.685102,67.55650572
2019-08-10T00:00:00.0,2019-08-08T00:00:00.0,28.64469591,0.119533336,173.303956,225.0987411,57.9357599
2019-08-10T01:00:00.0,2019-08-08T00:00:00.0,27.48930744,0.136745101,162.2116757,219.4392025,53.31458103
2019-08-10T02:00:00.0,2019-08-09T00:00:00.0,30.9970126,0.21061765,146.0308042,219.9552829,74.05305189
2019-08-10T03:00:00.0,2019-08-09T00:00:00.0,38.73193704,0.203823532,114.072387,228.759912,88.17710673
2019-08-10T04:00:00.0,2019-08-09T00:00:00.0,44.8371183,0.178394121,98.57846617,238.2552219,92.81863038
2019-08-10T05:00:00.0,2019-08-09T00:00:00.0,44.75783824,0.139160786,89.22511349,227.2888914,90.3934802
2019-08-10T06:00:00.0,2019-08-09T00:00:00.0,40.04961016,0.101307845,79.4505468,204.4115311,79.46910116
2019-08-10T07:00:00.0,2019-08-09T00:00:00.0,34.85689944,0.076137257,80.23523076,203.0996912,67.67497439
2019-08-10T08:00:00.0,2019-08-09T00:00:00.0,23.84282249,0.057652943,73.06249737,173.6656633,45.64681632
2019-08-10T09:00:00.0,2019-08-09T00:00:00.0,43.2207294,0.104025492,71.34014454,133.4533065,60.48973021
2019-08-10T10:00:00.0,2019-08-09T00:00:00.0,45.55179394,0.134631376,108.9031,126.406707,65.02802156
2019-08-10T11:00:00.0,2019-08-09T00:00:00.0,48.82499532,0.161009807,172.0804944,159.4430176,74.7436794
2019-08-10T12:00:00.0,2019-08-09T00:00:00.0,59.53274831,0.222092161,226.238409,203.7805936,95.42868047
2019-08-10T13:00:00.0,2019-08-09T00:00:00.0,70.27519515,0.304419613,261.5469816,232.2407281,114.5691825
2019-08-10T14:00:00.0,2019-08-09T00:00:00.0,74.40679918,0.356831375,271.4205234,251.1551736,117.4518946
2019-08-10T15:00:00.0,2019-08-09T00:00:00.0,73.34114436,0.344860791,268.0130507,277.1017766,108.2223423
2019-08-10T16:00:00.0,2019-08-09T00:00:00.0,63.72627275,0.313780398,252.2217426,203.0916134,99.82726202
2019-08-10T17:00:00.0,2019-08-09T00:00:00.0,53.78008526,0.255221574,220.1115944,189.8182346,93.70515507
2019-08-10T18:00:00.0,2019-08-09T00:00:00.0,35.49010072,0.184778432,153.8141759,170.9817222,71.46861289
2019-08-10T19:00:00.0,2019-08-09T00:00:00.0,19.07913238,0.133294119,106.0581127,130.2753167,44.26750174
2019-08-10T20:00:00.0,2019-08-09T00:00:00.0,13.83842213,0.104586275,76.7371332,118.2502587,37.24133602
2019-08-10T21:00:00.0,2019-08-09T00:00:00.0,12.53159226,0.074174511,64.82142615,124.7935551,33.5233752
2019-08-10T22:00:00.0,2019-08-09T00:00:00.0,9.766025102,0.048809805,57.25447989,131.0638331,22.95002159
2019-08-10T23:00:00.0,2019-08-09T00:00:00.0,7.431477878,0.03302157,51.70931594,135.1251007,16.11080374
2019-08-11T00:00:00.0,2019-08-09T00:00:00.0,6.613729496,0.02562353,46.53402427,138.8635974,13.33556042
2019-08-11T01:00:00.0,2019-08-09T00:00:00.0,6.104675793,0.016888236,40.87852072,138.6167762,11.48089784
2019-08-11T02:00:00.0,2019-08-10T00:00:00.0,4.585532674,0.025925491,33.30747432,170.338299,6.813255411
2019-08-11T03:00:00.0,2019-08-10T00:00:00.0,6.349261879,0.014537255,39.3398691,154.7450105,9.208944257
2019-08-11T04:00:00.0,2019-08-10T00:00:00.0,9.536284789,0.027090197,46.60902078,152.4928237,16.46335573
2019-08-11T05:00:00.0,2019-08-10T00:00:00.0,13.50277384,0.065762746,55.54765125,188.2961724,24.04723217
2019-08-11T06:00:00.0,2019-08-10T00:00:00.0,16.42148429,0.093521571,62.36556519,233.0042675,28.12586026
2019-08-11T07:00:00.0,2019-08-10T00:00:00.0,17.12215967,0.096347061,60.55797562,218.6952434,29.17334515
2019-08-11T08:00:00.0,2019-08-10T00:00:00.0,11.22683034,0.062139217,39.37771215,152.8952363,21.95950548
2019-08-11T09:00:00.0,2019-08-10T00:00:00.0,4.058939018,0.031425491,47.16889284,118.6849852,9.258298005
2019-08-11T10:00:00.0,2019-08-10T00:00:00.0,9.151636872,0.032417648,84.17944696,138.0482272,16.11467292
2019-08-11T11:00:00.0,2019-08-10T00:00:00.0,13.48499036,0.039794119,95.68590333,186.9601941,21.23930477
2019-08-11T12:00:00.0,2019-08-10T00:00:00.0,12.75197385,0.045747061,103.6798017,191.0389328,22.5782361
2019-08-11T13:00:00.0,2019-08-10T00:00:00.0,10.60928469,0.048162746,101.3683314,191.5545553,23.53186597
2019-08-11T14:00:00.0,2019-08-10T00:00:00.0,10.27049337,0.056013727,105.5402511,236.9453233,27.62410237
2019-08-11T15:00:00.0,2019-08-10T00:00:00.0,11.3102945,0.069558825,105.7464928,279.4433209,31.38653681
2019-08-11T16:00:00.0,2019-08-10T00:00:00.0,11.26990388,0.059680394,87.4506809,242.5244015,27.57161057
2019-08-11T17:00:00.0,2019-08-10T00:00:00.0,8.970129758,0.030433334,80.74803913,207.3568725,19.16493717
2019-08-11T18:00:00.0,2019-08-10T00:00:00.0,6.158212384,0.009813726,72.75662892,149.4475653,13.79033483
2019-08-11T19:00:00.0,2019-08-10T00:00:00.0,5.657298374,0.004658824,68.60962657,169.5386362,13.25908441
2019-08-11T20:00:00.0,2019-08-10T00:00:00.0,9.166335081,0.024631373,82.28035491,240.3613467,24.45744522
2019-08-11T21:00:00.0,2019-08-10T00:00:00.0,14.13231985,0.084009806,94.68825003,291.3925303,42.93791581
2019-08-11T22:00:00.0,2019-08-10T00:00:00.0,18.09416582,0.124213728,99.02227953,314.4866477,56.98488927
2019-08-11T23:00:00.0,2019-08-10T00:00:00.0,21.42754873,0.139139219,103.7404211,315.8540921,66.60342018
2019-08-12T00:00:00.0,2019-08-10T00:00:00.0,22.76003258,0.146709806,108.6850544,311.9803281,68.37936177
2019-08-12T01:00:00.0,2019-08-10T00:00:00.0,23.95042954,0.151541179,115.4827377,311.17404,70.45952733
2019-08-12T02:00:00.0,2019-08-11T00:00:00.0,32.54106548,0.169809806,117.1872921,296.6035063,85.39806306
2019-08-12T03:00:00.0,2019-08-11T00:00:00.0,36.47129683,0.171125494,110.6906614,311.2067082,89.41491681
2019-08-12T04:00:00.0,2019-08-11T00:00:00.0,35.79840524,0.158443139,111.8234812,316.2453382,87.721811
2019-08-12T05:00:00.0,2019-08-11T00:00:00.0,35.51770864,0.140562748,116.1482457,312.9173097,84.54925936
2019-08-12T06:00:00.0,2019-08-11T00:00:00.0,33.3003234,0.128915688,108.1103705,290.3781905,72.50102532
2019-08-12T07:00:00.0,2019-08-11T00:00:00.0,26.22780263,0.114637257,95.7143012,251.0547141,56.52220466
2019-08-12T08:00:00.0,2019-08-11T00:00:00.0,16.356408,0.086533335,57.32397299,191.9070576,43.19962386
2019-08-12T09:00:00.0,2019-08-11T00:00:00.0,8.907734773,0.049284314,29.43665844,189.928818,29.52415602
2019-08-12T10:00:00.0,2019-08-11T00:00:00.0,5.21714505,0.035394118,33.00153555,205.7121675,16.91280951
2019-08-12T11:00:00.0,2019-08-11T00:00:00.0,4.776945507,0.035480393,60.50275425,224.9752666,13.70914594
2019-08-12T12:00:00.0,2019-08-11T00:00:00.0,6.166352447,0.030131373,101.12259,233.1210212,17.40494976
2019-08-12T13:00:00.0,2019-08-11T00:00:00.0,12.84660962,0.022129412,120.11053,211.5503852,33.30679823
2019-08-12T14:00:00.0,2019-08-11T00:00:00.0,22.8447153,0.014817647,121.4391372,182.5685209,52.93042713
2019-08-12T15:00:00.0,2019-08-11T00:00:00.0,24.18005936,0.01242353,123.7844172,156.4149918,55.37915801
2019-08-12T16:00:00.0,2019-08-11T00:00:00.0,19.53585049,0.012013726,119.468734,141.0805127,47.72415852
2019-08-12T17:00:00.0,2019-08-11T00:00:00.0,12.75751702,0.015098039,108.2761413,110.476324,34.63328705
2019-08-12T18:00:00.0,2019-08-11T00:00:00.0,6.744244664,0.015529412,82.74157706,84.75532277,22.14546121
2019-08-12T19:00:00.0,2019-08-11T00:00:00.0,4.964782188,0.022431373,70.75362496,91.23021881,21.82953434
2019-08-12T20:00:00.0,2019-08-11T00:00:00.0,7.259303715,0.034617647,66.88432402,100.5387921,32.0934358
2019-08-12T21:00:00.0,2019-08-11T00:00:00.0,11.28343188,0.054784314,69.6881421,116.1284409,39.49707456
2019-08-12T22:00:00.0,2019-08-11T00:00:00.0,11.67128727,0.070486275,71.26536817,133.3886694,37.41881729
2019-08-12T23:00:00.0,2019-08-11T00:00:00.0,10.28583008,0.066992158,69.59044089,143.9984993,32.82232732
2019-08-13T00:00:00.0,2019-08-11T00:00:00.0,9.167857212,0.050017648,62.63220665,145.6666872,28.74027474
2019-08-13T01:00:00.0,2019-08-11T00:00:00.0,8.776976002,0.038996079,56.16161971,137.6715433,25.82299876
2019-08-13T02:00:00.0,2019-08-12T00:00:00.0,20.64450648,0.061880393,78.46119337,124.707536,57.689646
2019-08-13T03:00:00.0,2019-08-12T00:00:00.0,18.13854656,0.050858824,60.30928955,86.90023725,48.2817002
2019-08-13T04:00:00.0,2019-08-12T00:00:00.0,13.85846172,0.034445099,43.50779915,56.82011081,33.88737791
2019-08-13T05:00:00.0,2019-08-12T00:00:00.0,8.395665426,0.026227452,27.48761172,35.15279731,22.35943353
2019-08-13T06:00:00.0,2019-08-12T00:00:00.0,5.735613458,0.02137451,15.21042733,22.3965145,16.70740761
2019-08-13T07:00:00.0,2019-08-12T00:00:00.0,4.449832838,0.012596079,8.180946265,14.11030633,12.82766162
2019-08-13T08:00:00.0,2019-08-12T00:00:00.0,2.706380213,0.002286275,3.068776393,5.853313269,8.550367439
2019-08-13T09:00:00.0,2019-08-12T00:00:00.0,1.473784316,0.000668627,1.192945181,2.553578898,5.008211491
2019-08-13T10:00:00.0,2019-08-12T00:00:00.0,0.789780823,0.000194118,1.122770275,2.200626507,2.25788126
2019-08-13T11:00:00.0,2019-08-12T00:00:00.0,0.429145338,0.000841177,1.361838933,4.948892283,0.924616714
2019-08-13T12:00:00.0,2019-08-12T00:00:00.0,0.149209448,0.001143137,2.144834268,10.25252133,0.427891977
2019-08-13T13:00:00.0,2019-08-12T00:00:00.0,0.093396855,0.001617647,3.542481549,15.83579853,0.259398304
2019-08-13T14:00:00.0,2019-08-12T00:00:00.0,0.144901904,0.000345098,4.535682212,20.2099966,0.469406842
2019-08-13T15:00:00.0,2019-08-12T00:00:00.0,0.158146093,0.001358824,6.510343435,26.53536676,1.002573707
2019-08-13T16:00:00.0,2019-08-12T00:00:00.0,0.436796237,0.001660784,14.17226418,33.9265444,2.869868622
2019-08-13T17:00:00.0,2019-08-12T00:00:00.0,1.429362785,0.00345098,28.35398728,38.39022427,4.816282859
2019-08-13T18:00:00.0,2019-08-12T00:00:00.0,2.427410201,0.006556863,43.75503091,34.92910436,8.305584557
2019-08-13T19:00:00.0,2019-08-12T00:00:00.0,4.45240596,0.014731373,56.51044055,33.93325167,11.08631879
2019-08-13T20:00:00.0,2019-08-12T00:00:00.0,5.343524614,0.02184902,75.16047345,44.0188189,12.08189756
2019-08-13T21:00:00.0,2019-08-12T00:00:00.0,6.149749724,0.035782353,94.08994285,48.77571069,15.06842059
2019-08-13T22:00:00.0,2019-08-12T00:00:00.0,6.618274797,0.061017649,91.39937825,42.42383079,17.06776263
2019-08-13T23:00:00.0,2019-08-12T00:00:00.0,6.892902243,0.082586277,81.22865582,40.19200925,17.74691242
2019-08-14T00:00:00.0,2019-08-12T00:00:00.0,7.473665653,0.08802157,67.02356257,45.87103775,18.39866523
2019-08-14T01:00:00.0,2019-08-12T00:00:00.0,7.781886157,0.079954904,53.01698515,51.41230937,19.54890888
2019-08-14T02:00:00.0,2019-08-13T00:00:00.0,4.135085334,0.032029412,32.2433735,46.17173141,11.02714775
2019-08-14T03:00:00.0,2019-08-13T00:00:00.0,5.746803745,0.04292157,20.13193373,38.41653372,13.9664777
2019-08-14T04:00:00.0,2019-08-13T00:00:00.0,6.418125634,0.045811766,14.27854585,26.73715732,15.40220057
2019-08-14T05:00:00.0,2019-08-13T00:00:00.0,6.129680998,0.058709804,13.68212449,16.60976346,16.10880462
2019-08-14T06:00:00.0,2019-08-13T00:00:00.0,5.760416926,0.084333334,11.91091488,10.60729313,16.32813475
2019-08-14T07:00:00.0,2019-08-13T00:00:00.0,5.36532096,0.084656864,7.59268789,6.120748219,15.36338703
2019-08-14T08:00:00.0,2019-08-13T00:00:00.0,2.942932471,0.057027452,1.027085749,0.42081741,8.627153542
2019-08-14T09:00:00.0,2019-08-13T00:00:00.0,1.69238795,0.046911765,0.125840369,0.158334562,6.059080621
2019-08-14T10:00:00.0,2019-08-13T00:00:00.0,0.475682274,0.027974511,0.497006081,0.459348533,2.124539544
2019-08-14T11:00:00.0,2019-08-13T00:00:00.0,0.204837473,0.02594706,2.107080758,2.185408766,0.795676259
2019-08-14T12:00:00.0,2019-08-13T00:00:00.0,0.210555575,0.039880393,4.689948771,6.027722554,1.025434234
2019-08-14T13:00:00.0,2019-08-13T00:00:00.0,0.447382494,0.045747059,7.206222391,9.933846607,2.471680726
2019-08-14T14:00:00.0,2019-08-13T00:00:00.0,0.837825065,0.036731374,10.32746724,14.46056497,4.470290722
2019-08-14T15:00:00.0,2019-08-13T00:00:00.0,1.834092689,0.020188236,14.12486876,17.10304118,7.992174508
2019-08-14T16:00:00.0,2019-08-13T00:00:00.0,4.284055442,0.013027451,20.5270291,22.12857443,14.40432781
2019-08-14T17:00:00.0,2019-08-13T00:00:00.0,6.506459971,0.006147059,26.14850963,24.53151094,18.83354387
2019-08-14T18:00:00.0,2019-08-13T00:00:00.0,7.615207072,0.002135294,31.70625803,23.70337608,18.39554462
2019-08-14T19:00:00.0,2019-08-13T00:00:00.0,7.955846284,0.001962745,42.52878602,27.57996593,15.91410912
2019-08-14T20:00:00.0,2019-08-13T00:00:00.0,8.672169908,0.002760784,68.40322412,38.33172415,17.56691365
2019-08-14T21:00:00.0,2019-08-13T00:00:00.0,8.416988545,0.004227451,91.84191932,48.73421588,22.05009317
2019-08-14T22:00:00.0,2019-08-13T00:00:00.0,6.557747799,0.004443137,103.886437,49.38923101,22.44243238
2019-08-14T23:00:00.0,2019-08-13T00:00:00.0,4.788666424,0.016133334,101.2736974,37.96496354,20.50186936
2019-08-15T00:00:00.0,2019-08-13T00:00:00.0,4.393561637,0.063886276,88.16376364,23.54061928,19.93952728
2019-08-15T01:00:00.0,2019-08-13T00:00:00.0,4.859649638,0.147033335,69.47178686,14.33570174,21.0511848
2019-08-15T02:00:00.0,2019-08-14T00:00:00.0,2.487946641,0.09919412,38.31017383,8.63065866,12.54179666
2019-08-15T03:00:00.0,2019-08-14T00:00:00.0,4.35015165,0.082952941,27.97077992,8.482626087,19.27646242
2019-08-15T04:00:00.0,2019-08-14T00:00:00.0,6.454520393,0.064274512,22.54320582,8.386861633,28.86890434
2019-08-15T05:00:00.0,2019-08-14T00:00:00.0,5.623663843,0.035027452,21.97467083,7.469789975,29.9575371
2019-08-15T06:00:00.0,2019-08-14T00:00:00.0,5.178962808,0.012380393,23.28958091,7.552818666,32.15788616
2019-08-15T07:00:00.0,2019-08-14T00:00:00.0,5.986875876,0.003688235,23.6862133,9.347574601,36.48895239
