DateTime,Hour,Capital,Central,Dunwod,Genese,Hudvl,Longil,Mhkvl,Millwd,NYC,North,West
2019-02-20T11:00:00.0,11,1627.6,2248.6,754.8,1353.8,1292.3,2539.9,1207.0,364.3,6772.0,650.4,2015.6
2019-02-20T12:00:00.0,12,1615.3,2220.1,779.2,1349.0,1260.2,2598.6,1182.7,369.0,6839.2,651.8,1976.5
2019-02-20T13:00:00.0,13,1583.6,2193.7,780.1,1329.9,1272.8,2610.3,1170.0,373.7,6921.4,650.2,1954.1
2019-02-20T14:00:00.0,14,1603.8,2154.1,791.5,1319.6,1282.7,2612.4,1146.8,374.1,6880.5,641.6,1958.1
2019-02-20T15:00:00.0,15,1583.9,2152.4,808.0,1296.0,1268.7,2645.3,1135.0,405.0,6859.1,630.4,1883.8
2019-02-20T16:00:00.0,16,1592.0,2157.5,822.8,1304.7,1291.3,2650.0,1128.5,394.7,6870.8,660.6,1927.7
2019-02-20T17:00:00.0,17,1642.1,2187.5,823.5,1300.4,1343.7,2726.2,1143.9,405.7,6938.2,649.4,1912.6
2019-02-20T18:00:00.0,18,1741.6,2314.3,841.0,1367.5,1433.3,2909.6,1196.0,420.3,7044.1,657.4,1939.1
2019-02-20T19:00:00.0,19,1711.6,2271.6,846.2,1352.1,1400.4,2875.8,1200.0,413.1,6868.2,651.6,1954.6
2019-02-20T20:00:00.0,20,1673.4,2208.0,824.1,1317.6,1349.9,2771.1,1163.7,409.8,6622.9,643.2,1915.1
2019-02-20T21:00:00.0,21,1596.4,2127.4,786.0,1268.4,1291.3,2632.0,1131.4,374.4,6414.8,635.3,1887.2
2019-02-20T22:00:00.0,22,1508.7,1997.0,747.7,1192.0,1202.1,2437.8,1079.4,353.3,6108.8,614.5,1811.6
2019-02-20T23:00:00.0,23,1423.8,1866.2,693.1,1107.1,1139.8,2244.4,1002.0,300.0,5762.2,580.1,1709.6
2019-02-21T00:00:00.0,0,1327.7,1792.3,645.6,1048.3,1069.0,2076.6,918.4,264.0,5388.1,595.5,1563.3
2019-02-21T01:00:00.0,1,1281.2,1690.2,601.7,1020.2,1031.7,1973.5,890.8,268.1,5083.9,592.8,1521.9
2019-02-21T02:00:00.0,2,1252.3,1640.7,573.1,993.7,972.1,1908.8,865.5,278.3,4913.2,589.4,1507.4
2019-02-21T03:00:00.0,3,1235.1,1617.5,564.3,977.0,986.6,1854.8,863.2,260.0,4814.6,584.0,1508.0
2019-02-21T04:00:00.0,4,1246.1,1605.1,565.3,980.2,959.0,1857.9,876.2,264.0,4748.9,577.3,1491.9
2019-02-21T05:00:00.0,5,1277.2,1667.6,577.3,1014.2,971.9,1889.2,912.1,271.5,4838.2,588.9,1558.7
2019-02-21T06:00:00.0,6,1341.5,1825.1,623.3,1083.5,1058.0,2009.0,972.0,290.6,5143.4,595.4,1629.0
2019-02-21T07:00:00.0,7,1440.7,1983.5,685.2,1156.4,1134.1,2165.5,1045.5,312.2,5616.8,614.2,1767.3
2019-02-21T08:00:00.0,8,1495.4,2047.3,739.8,1197.0,1185.1,2288.3,1094.5,333.8,6035.6,612.7,1768.9
2019-02-21T09:00:00.0,9,1474.5,2037.3,717.4,1237.0,1194.1,2330.2,1114.1,337.4,6245.5,607.7,1857.0
2019-02-21T10:00:00.0,10,1499.7,2084.5,746.0,1237.9,1172.4,2219.6,1100.8,310.5,6362.2,617.1,1893.8
2019-02-21T11:00:00.0,11,1497.9,2064.4,701.8,1246.6,1090.2,2091.7,1090.6,297.4,6319.3,604.8,1929.4
2019-02-21T12:00:00.0,12,1483.3,2070.5,718.3,1251.3,1049.0,2038.5,1086.4,288.4,6300.0,606.8,1875.1
2019-02-21T13:00:00.0,13,1450.7,2023.8,711.6,1239.9,1046.2,2004.4,1070.8,285.7,6227.4,598.4,1919.2
2019-02-21T14:00:00.0,14,1441.1,1932.3,707.9,1232.4,994.7,2011.1,1069.1,303.4,6232.2,606.0,1907.3
2019-02-21T15:00:00.0,15,1437.1,1932.5,700.8,1222.3,1027.2,2046.9,1055.0,295.1,6159.2,594.8,1767.0
2019-02-21T16:00:00.0,16,1457.3,1954.9,710.7,1189.8,1060.9,2113.4,1044.0,299.2,6197.8,606.2,1685.2
2019-02-21T17:00:00.0,17,1483.3,1947.5,707.8,1206.4,1094.2,2260.8,1055.4,306.2,6211.4,605.1,1675.8
2019-02-21T18:00:00.0,18,1544.4,2038.1,732.9,1281.0,1185.2,2489.5,1123.5,365.1,6229.1,558.7,1848.9
2019-02-21T19:00:00.0,19,1579.0,2120.2,769.7,1297.1,1245.1,2510.5,1149.0,357.5,6098.9,633.2,1935.7
2019-02-21T20:00:00.0,20,1562.0,2083.2,767.8,1265.6,1230.8,2471.1,1121.6,343.3,6007.8,625.7,1948.2
2019-02-21T21:00:00.0,21,1491.7,2018.6,725.7,1218.7,1193.6,2388.6,1081.2,333.4,5880.4,612.1,1868.5
2019-02-21T22:00:00.0,22,1420.0,1913.0,676.9,1140.3,1116.5,2241.2,1033.3,316.5,5670.8,593.1,1821.4
2019-02-21T23:00:00.0,23,1317.4,1792.4,632.3,1070.1,1024.6,2080.1,952.2,291.4,5295.1,572.0,1708.6
2019-02-22T00:00:00.0,0,1223.5,1723.8,582.0,1013.8,993.3,1921.2,880.6,257.9,4974.2,557.0,1614.9
2019-02-22T01:00:00.0,1,1199.3,1673.0,550.5,989.6,913.2,1824.3,849.5,261.4,4693.6,556.1,1619.1
2019-02-22T02:00:00.0,2,1174.1,1666.6,536.8,977.4,919.8,1770.2,823.1,241.4,4541.5,551.1,1588.1
2019-02-22T03:00:00.0,3,1167.7,1584.3,526.6,970.1,900.2,1734.3,819.5,245.2,4444.3,547.9,1601.5
2019-02-22T04:00:00.0,4,1182.2,1640.4,533.2,972.7,897.1,1755.5,822.8,242.0,4418.1,557.2,1597.0
2019-02-22T05:00:00.0,5,1206.2,1676.2,547.5,1006.5,912.9,1793.9,870.0,256.6,4508.8,565.4,1633.7
2019-02-22T06:00:00.0,6,1298.1,1795.3,589.3,1077.0,1001.2,1935.5,915.2,279.9,4845.8,585.5,1717.3
2019-02-22T07:00:00.0,7,1398.5,1949.0,630.4,1173.5,1100.9,2074.2,991.8,307.2,5322.9,600.4,1808.3
2019-02-22T08:00:00.0,8,1456.1,1992.5,681.5,1205.5,1138.7,2152.8,1046.1,301.3,5798.4,600.7,1861.0
2019-02-22T09:00:00.0,9,1482.3,2035.7,690.3,1226.8,1150.9,2150.7,1067.7,304.0,6049.9,605.3,1894.9
2019-02-22T10:00:00.0,10,1462.5,2055.0,705.9,1238.2,1110.9,2212.3,1035.0,306.7,6173.9,604.2,1863.6
2019-02-22T11:00:00.0,11,1482.3,2090.3,721.6,1237.4,1091.2,2201.9,1018.6,321.8,6200.7,586.5,1847.8
2019-02-22T12:00:00.0,12,1448.6,2040.6,717.5,1242.4,1073.9,2145.4,1030.6,304.5,6261.8,580.2,1860.2
2019-02-22T13:00:00.0,13,1406.2,2043.1,709.2,1232.5,1047.9,2134.3,1013.8,323.3,6230.2,596.1,1872.7
2019-02-22T14:00:00.0,14,1394.5,2024.6,695.6,1218.1,1032.0,2133.6,1016.0,308.7,6191.3,578.0,1863.5
2019-02-22T15:00:00.0,15,1346.1,1997.8,697.8,1209.3,1079.5,2165.7,1006.1,303.2,6167.5,585.5,1832.5
2019-02-22T16:00:00.0,16,1369.7,2006.6,708.6,1206.8,1094.7,2256.6,1022.7,312.2,6170.6,589.7,1806.8
2019-02-22T17:00:00.0,17,1459.7,1985.6,715.6,1195.3,1118.4,2387.1,1048.4,340.4,6318.8,596.9,1848.8
2019-02-22T18:00:00.0,18,1541.8,2045.1,761.6,1238.6,1238.4,2575.4,1083.1,354.1,6426.2,616.5,1832.3
2019-02-22T19:00:00.0,19,1534.4,2058.3,772.8,1244.9,1235.6,2600.4,1088.8,345.2,6227.7,613.0,1947.7
2019-02-22T20:00:00.0,20,1489.5,2025.2,745.8,1216.1,1212.0,2520.5,1062.9,356.2,6044.3,601.4,1872.8
2019-02-22T21:00:00.0,21,1465.3,1961.8,721.5,1190.5,1209.5,2401.7,1021.0,341.4,5865.3,605.8,1801.1
2019-02-22T22:00:00.0,22,1393.5,1911.7,703.8,1117.5,1146.1,2285.0,996.4,322.3,5655.3,597.1,1770.4
2019-02-22T23:00:00.0,23,1310.3,1817.7,645.8,1056.8,1071.8,2151.0,939.4,311.6,5375.4,586.7,1712.9
2019-02-23T00:00:00.0,0,1253.8,1757.3,606.6,1000.6,988.6,2014.6,895.1,291.5,5063.7,574.7,1609.3
2019-02-23T01:00:00.0,1,1233.5,1689.0,566.0,978.9,966.8,1916.1,847.6,280.7,4820.7,577.3,1556.1
2019-02-23T02:00:00.0,2,1208.5,1654.5,554.4,956.7,946.0,1844.9,834.8,258.5,4658.6,569.9,1531.3
2019-02-23T03:00:00.0,3,1194.5,1632.4,537.3,957.1,932.0,1800.9,819.8,263.7,4563.5,573.8,1485.3
2019-02-23T04:00:00.0,4,1188.5,1662.6,533.7,953.9,930.2,1805.7,822.9,264.7,4479.5,580.1,1487.0
2019-02-23T05:00:00.0,5,1223.4,1669.6,532.0,974.3,946.9,1826.3,830.1,267.3,4523.3,578.3,1506.8
2019-02-23T06:00:00.0,6,1258.8,1730.2,557.4,1010.3,992.7,1889.8,873.9,276.1,4627.2,594.4,1551.1
2019-02-23T07:00:00.0,7,1295.5,1812.9,570.4,1055.0,1011.2,1965.7,918.7,302.9,4811.4,599.4,1615.4
2019-02-23T08:00:00.0,8,1349.6,1874.0,625.1,1095.3,1090.4,2017.8,963.6,288.8,5017.1,618.4,1634.0
2019-02-23T09:00:00.0,9,1358.6,1913.0,627.4,1108.6,1070.9,2060.6,995.2,321.8,5251.6,626.2,1673.9
2019-02-23T10:00:00.0,10,1320.5,1910.7,662.8,1120.6,1051.2,2092.3,1000.4,326.7,5444.2,610.3,1724.6
2019-02-23T11:00:00.0,11,1322.1,1864.3,673.3,1115.9,1074.3,2119.9,984.1,313.8,5545.1,596.3,1673.3
2019-02-23T12:00:00.0,12,1288.3,1821.5,665.7,1114.5,1069.8,2110.9,965.7,322.7,5590.7,587.3,1682.9
2019-02-23T13:00:00.0,13,1288.8,1793.2,664.2,1082.0,1031.1,2090.1,939.2,321.4,5613.1,585.3,1671.8
2019-02-23T14:00:00.0,14,1290.7,1794.2,677.8,1065.0,1040.6,2114.1,918.3,309.0,5569.7,592.2,1653.7
2019-02-23T15:00:00.0,15,1295.2,1798.2,666.9,1060.1,1048.9,2133.0,911.9,323.6,5550.2,592.8,1650.0
2019-02-23T16:00:00.0,16,1352.3,1775.0,687.4,1053.0,1087.7,2207.9,922.1,306.0,5573.4,593.9,1640.9
2019-02-23T17:00:00.0,17,1389.8,1869.9,710.9,1102.2,1137.4,2301.5,945.5,307.2,5647.4,608.0,1711.6
2019-02-23T18:00:00.0,18,1504.7,1968.6,720.2,1168.7,1201.0,2472.7,1018.9,358.2,5842.2,623.3,1699.8
2019-02-23T19:00:00.0,19,1504.8,1944.1,720.3,1173.0,1217.2,2452.5,1038.3,341.6,5820.3,621.7,1739.8
2019-02-23T20:00:00.0,20,1482.0,1918.1,721.7,1138.3,1161.1,2398.4,1008.3,317.1,5724.6,634.6,1713.0
2019-02-23T21:00:00.0,21,1429.0,1917.0,733.5,1105.8,1126.1,2337.0,1004.3,341.0,5595.6,599.0,1713.3
2019-02-23T22:00:00.0,22,1359.7,1812.8,698.5,1058.1,1074.7,2232.0,951.8,317.9,5447.6,602.0,1635.9
2019-02-23T23:00:00.0,23,1274.1,1731.9,651.9,1006.3,1029.4,2087.0,880.4,301.3,5199.3,592.0,1614.3
2019-02-24T00:00:00.0,0,1237.4,1674.5,619.2,944.3,984.9,1945.0,819.6,276.3,4952.1,585.9,1511.9
2019-02-24T01:00:00.0,1,1183.6,1649.3,586.5,926.0,921.1,1847.5,797.9,268.2,4746.0,573.5,1474.3
2019-02-24T02:00:00.0,2,1151.9,1548.5,566.7,900.2,903.4,1783.8,769.3,261.3,4590.3,567.7,1444.5
2019-02-24T03:00:00.0,3,1152.4,1576.7,555.1,892.0,857.2,1739.8,764.6,260.9,4448.5,530.3,1449.8
2019-02-24T04:00:00.0,4,1147.6,1591.3,547.8,894.6,889.8,1712.1,740.7,241.9,4402.2,530.1,1422.7
2019-02-24T05:00:00.0,5,1146.0,1545.4,555.3,890.4,887.9,1729.6,762.4,251.8,4391.2,569.1,1435.7
2019-02-24T06:00:00.0,6,1176.2,1634.4,573.2,936.6,932.2,1755.8,776.7,255.3,4457.5,546.9,1431.9
2019-02-24T07:00:00.0,7,1210.9,1723.2,588.1,955.6,967.8,1810.7,812.3,260.6,4596.5,586.4,1476.9
2019-02-24T08:00:00.0,8,1280.8,1756.7,606.4,976.5,971.5,1891.3,859.7,309.3,4807.5,577.6,1532.0
2019-02-24T09:00:00.0,9,1342.7,1768.0,659.3,1015.3,1057.9,2005.5,915.2,324.0,5036.6,609.1,1580.8
2019-02-24T10:00:00.0,10,1386.1,1817.6,672.2,1078.0,1097.6,2094.0,957.9,334.3,5243.6,606.7,1571.2
2019-02-24T11:00:00.0,11,1391.1,1888.4,690.8,1058.1,1126.4,2157.1,955.8,335.5,5414.0,607.2,1615.5
2019-02-24T12:00:00.0,12,1397.7,1791.4,689.2,1025.3,1104.5,2124.9,989.9,342.8,5456.0,604.7,1609.4
2019-02-24T13:00:00.0,13,1397.3,1719.4,701.7,1037.3,1106.9,2171.9,976.4,341.3,5488.0,586.4,1689.6
2019-02-24T14:00:00.0,14,1397.3,1757.3,709.2,1099.5,1113.3,2181.9,919.2,329.8,5491.6,572.0,1730.5
2019-02-24T15:00:00.0,15,1370.4,1829.0,702.5,1103.1,1098.1,2211.5,931.4,334.0,5531.4,610.6,1650.2
2019-02-24T16:00:00.0,16,1394.3,1827.7,706.3,1125.8,1113.1,2248.1,951.0,323.8,5536.0,606.4,1668.2
2019-02-24T17:00:00.0,17,1467.0,1936.8,735.5,1142.2,1155.4,2350.0,980.9,328.6,5582.3,625.3,1698.3
2019-02-24T18:00:00.0,18,1540.5,2000.1,755.6,1202.3,1206.4,2472.4,1035.6,361.9,5746.3,631.4,1778.7
2019-02-24T19:00:00.0,19,1524.5,2037.8,774.4,1201.1,1210.7,2479.0,1051.5,349.6,5761.7,624.8,1788.3
2019-02-24T20:00:00.0,20,1469.4,1972.6,768.7,1172.1,1223.0,2413.2,1034.0,338.0,5690.7,609.9,1774.5
2019-02-24T21:00:00.0,21,1423.3,1954.3,726.9,1137.5,1138.9,2336.1,990.5,338.3,5578.6,612.7,1733.1
2019-02-24T22:00:00.0,22,1326.0,1874.0,686.9,1079.6,1078.5,2203.4,940.3,318.7,5419.2,590.1,1676.8
2019-02-24T23:00:00.0,23,1233.1,1793.5,646.0,1033.5,1001.1,2052.5,858.5,288.7,5129.2,579.8,1619.9
2019-02-25T00:00:00.0,0,1193.8,1752.1,601.4,978.9,936.7,1901.0,844.9,269.9,4855.6,579.4,1603.9
2019-02-25T01:00:00.0,1,1171.1,1719.4,579.3,976.1,928.5,1805.6,799.5,239.9,4621.9,574.6,1552.4
2019-02-25T02:00:00.0,2,1144.0,1655.3,560.5,960.7,882.4,1765.2,770.7,247.5,4478.8,569.3,1538.8
2019-02-25T03:00:00.0,3,1139.3,1681.5,544.4,958.4,896.2,1733.7,795.4,237.6,4433.9,569.0,1520.2
2019-02-25T04:00:00.0,4,1159.3,1712.6,543.0,973.7,891.6,1763.2,802.1,261.6,4441.0,577.2,1535.5
2019-02-25T05:00:00.0,5,1205.0,1749.4,537.1,1028.7,919.1,1831.6,859.2,272.9,4592.3,583.3,1608.3
2019-02-25T06:00:00.0,6,1325.2,1914.4,585.0,1122.4,1007.5,2013.7,950.6,293.9,4993.7,601.4,1697.1
2019-02-25T07:00:00.0,7,1442.4,2084.6,646.5,1203.1,1098.3,2232.4,1044.4,343.6,5537.2,597.3,1812.0
2019-02-25T08:00:00.0,8,1488.6,2159.8,686.1,1239.4,1125.7,2284.7,1100.2,360.7,5967.0,643.5,1897.3
2019-02-25T09:00:00.0,9,1473.1,2193.7,698.3,1261.7,1156.3,2260.5,1119.1,329.3,6258.1,648.0,1933.9
2019-02-25T10:00:00.0,10,1457.8,2228.8,724.7,1296.8,1183.6,2274.1,1114.5,322.0,6331.4,657.1,1957.4
2019-02-25T11:00:00.0,11,1451.8,2236.7,725.7,1314.1,1159.3,2240.4,1146.1,333.7,6374.1,652.1,1973.5
2019-02-25T12:00:00.0,12,1448.1,2238.6,707.3,1310.8,1131.3,2158.2,1141.4,324.3,6399.5,653.9,1992.0
2019-02-25T13:00:00.0,13,1467.7,2180.1,701.7,1326.6,1093.0,2117.4,1144.4,325.8,6391.4,618.2,2043.7
2019-02-25T14:00:00.0,14,1450.7,2243.1,686.6,1320.0,1118.3,2125.9,1151.9,305.9,6369.2,624.5,2040.5
2019-02-25T15:00:00.0,15,1467.3,2241.8,685.0,1324.0,1111.1,2152.7,1133.0,303.9,6344.3,635.8,2026.7
2019-02-25T16:00:00.0,16,1503.1,2159.9,713.0,1307.6,1129.9,2266.8,1142.8,330.0,6401.7,661.4,2024.6
2019-02-25T17:00:00.0,17,1584.8,2235.5,733.4,1338.0,1207.0,2435.3,1183.7,355.5,6438.0,672.9,2021.9
2019-02-25T18:00:00.0,18,1681.6,2357.0,804.5,1395.6,1329.8,2697.2,1256.7,388.4,6649.5,693.9,2061.9
2019-02-25T19:00:00.0,19,1705.7,2396.7,797.5,1405.9,1367.8,2815.1,1258.3,425.7,6590.5,677.9,2094.3
2019-02-25T20:00:00.0,20,1655.8,2279.5,796.7,1372.7,1343.7,2733.7,1224.8,408.5,6475.8,698.5,2080.2
2019-02-25T21:00:00.0,21,1594.8,2200.2,765.5,1327.9,1314.3,2641.1,1185.6,385.8,6300.7,680.9,2008.9
2019-02-25T22:00:00.0,22,1496.6,2082.1,716.5,1234.5,1234.9,2472.5,1097.7,360.9,6080.9,665.1,1904.8
2019-02-25T23:00:00.0,23,1414.9,1918.0,651.9,1146.2,1141.5,2282.0,1031.4,322.8,5679.4,613.1,1805.7
2019-02-26T00:00:00.0,0,1348.6,1885.3,606.1,1091.8,1074.7,2127.2,985.2,308.9,5267.6,642.6,1751.3
2019-02-26T01:00:00.0,1,1304.1,1840.9,580.7,1078.3,1026.0,2031.8,947.5,291.5,5038.9,634.3,1682.2
2019-02-26T02:00:00.0,2,1296.9,1843.0,555.1,1054.0,1027.5,1985.8,909.3,275.3,4874.1,637.2,1639.4
2019-02-26T03:00:00.0,3,1297.7,1795.4,559.4,1047.8,1006.1,1939.8,920.3,287.6,4782.9,645.2,1641.8
2019-02-26T04:00:00.0,4,1298.6,1821.9,560.1,1053.0,1024.7,1965.5,934.0,265.7,4787.7,641.1,1665.8
2019-02-26T05:00:00.0,5,1346.1,1887.1,579.0,1097.9,1047.1,2026.6,969.1,274.9,4912.6,658.1,1715.8
2019-02-26T06:00:00.0,6,1458.5,2038.6,647.5,1195.5,1128.3,2200.3,1068.8,321.4,5305.6,679.4,1811.4
2019-02-26T07:00:00.0,7,1556.7,2137.6,708.1,1287.3,1206.5,2378.4,1129.4,344.2,5838.9,702.9,1883.3
2019-02-26T08:00:00.0,8,1548.5,2179.2,717.4,1323.7,1215.9,2377.7,1125.4,358.5,6242.0,699.7,1955.6
2019-02-26T09:00:00.0,9,1483.9,2187.4,724.7,1323.9,1177.3,2311.8,1145.7,360.5,6422.1,664.2,1952.7
2019-02-26T10:00:00.0,10,1431.1,2189.6,755.8,1319.0,1153.9,2238.0,1116.9,343.4,6518.0,682.9,1933.3
2019-02-26T11:00:00.0,11,1403.6,2211.2,751.9,1310.7,1133.3,2197.9,1124.1,318.7,6504.8,654.3,1994.3
2019-02-26T12:00:00.0,12,1393.7,2187.4,741.7,1289.4,1128.5,2172.1,1096.5,329.6,6500.9,653.3,1986.8
2019-02-26T13:00:00.0,13,1410.4,2164.9,739.6,1281.9,1098.6,2122.0,1088.4,322.8,6473.9,654.1,1980.2
2019-02-26T14:00:00.0,14,1386.5,2145.7,722.0,1282.5,1104.1,2155.5,1072.9,323.8,6443.7,676.0,1904.8
2019-02-26T15:00:00.0,15,1426.7,2101.7,740.8,1274.7,1102.8,2203.9,1118.0,334.7,6422.7,640.5,1916.2
2019-02-26T16:00:00.0,16,1499.3,2141.3,732.0,1282.6,1122.3,2296.7,1096.9,336.9,6497.4,682.8,1932.6
2019-02-26T17:00:00.0,17,1624.3,2199.9,746.2,1324.5,1230.9,2483.3,1175.2,352.1,6569.8,658.0,1931.5
2019-02-26T18:00:00.0,18,1774.9,2304.0,811.9,1359.9,1330.9,2756.3,1200.3,409.6,6740.0,670.8,1981.5
2019-02-26T19:00:00.0,19,1768.6,2334.7,825.0,1394.4,1379.1,2829.2,1199.0,422.4,6736.1,673.1,2040.1
2019-02-26T20:00:00.0,20,1739.5,2329.4,809.6,1369.7,1343.5,2783.4,1204.5,419.5,6621.0,698.5,2031.7
2019-02-26T21:00:00.0,21,1670.6,2237.4,796.5,1316.6,1308.5,2698.8,1188.8,398.1,6450.6,655.4,2011.4
2019-02-26T22:00:00.0,22,1578.9,2095.0,746.9,1235.5,1231.0,2522.0,1113.7,373.6,6163.0,677.3,1957.0
2019-02-26T23:00:00.0,23,1488.7,1963.3,680.6,1151.7,1159.0,2316.3,1058.0,334.4,5764.9,666.1,1801.5
2019-02-27T00:00:00.0,0,1420.4,1897.1,631.6,1096.3,1076.8,2159.9,1023.6,305.8,5400.2,650.3,1728.3
2019-02-27T01:00:00.0,1,1402.1,1870.4,600.7,1080.3,1064.1,2050.7,998.9,285.2,5119.8,650.6,1683.9
2019-02-27T02:00:00.0,2,1362.2,1830.5,589.9,1060.0,995.1,1991.4,991.7,301.2,4938.4,626.4,1686.3
2019-02-27T03:00:00.0,3,1373.8,1821.7,572.6,1054.3,1010.2,1964.5,960.6,280.5,4873.6,638.6,1665.6
2019-02-27T04:00:00.0,4,1387.3,1863.5,564.8,1063.9,996.8,1972.3,969.3,297.9,4848.5,626.9,1641.0
2019-02-27T05:00:00.0,5,1446.6,1917.6,578.2,1106.9,1028.8,2026.3,1000.7,321.4,4944.2,679.8,1676.3
2019-02-27T06:00:00.0,6,1546.8,2029.7,625.0,1196.7,1140.7,2206.2,1077.7,342.2,5348.8,707.0,1791.9
2019-02-27T07:00:00.0,7,1677.3,2210.0,707.2,1308.2,1190.9,2392.6,1145.9,364.2,5890.9,691.3,1902.4
2019-02-27T08:00:00.0,8,1679.8,2257.1,752.4,1336.1,1247.3,2462.3,1176.7,374.8,6340.2,684.9,1932.3
2019-02-27T09:00:00.0,9,1650.4,2275.3,757.7,1351.5,1242.5,2437.7,1204.6,385.9,6532.0,691.1,1981.8
2019-02-27T10:00:00.0,10,1631.9,2258.2,783.6,1371.1,1250.3,2488.3,1196.8,394.1,6679.2,681.3,2014.4
2019-02-27T11:00:00.0,11,1599.5,2265.2,766.3,1377.1,1223.7,2480.5,1170.0,370.6,6721.7,679.6,1996.5
2019-02-27T12:00:00.0,12,1623.1,2237.6,786.1,1387.8,1258.1,2445.7,1183.8,370.6,6710.7,670.4,2017.6
2019-02-27T13:00:00.0,13,1582.0,2268.1,764.5,1377.1,1238.1,2386.8,1146.4,376.6,6700.6,695.9,1998.1
2019-02-27T14:00:00.0,14,1612.3,2233.4,761.9,1370.6,1242.9,2443.7,1170.0,372.5,6687.1,701.2,1980.0
2019-02-27T15:00:00.0,15,1654.5,2233.9,757.8,1371.0,1280.3,2503.2,1205.9,376.0,6637.1,674.3,1984.8
2019-02-27T16:00:00.0,16,1706.7,2231.9,765.3,1377.9,1269.9,2510.5,1214.3,378.0,6651.3,672.5,1968.3
2019-02-27T17:00:00.0,17,1753.4,2255.1,782.3,1384.1,1346.5,2688.8,1223.0,400.6,6833.7,713.4,1984.3
2019-02-27T18:00:00.0,18,1831.1,2318.9,837.6,1429.8,1414.4,2880.1,1233.8,414.1,6960.6,705.4,2032.2
2019-02-27T19:00:00.0,19,1844.3,2368.9,842.2,1460.2,1407.3,2863.4,1238.5,420.7,6873.5,705.7,2089.0
2019-02-27T20:00:00.0,20,1805.2,2335.9,805.0,1407.8,1380.3,2794.8,1215.8,417.4,6694.1,708.0,2040.2
2019-02-27T21:00:00.0,21,1728.3,2262.6,786.8,1364.8,1305.4,2687.0,1172.7,417.3,6488.0,696.2,1983.1
2019-02-27T22:00:00.0,22,1607.3,2157.2,743.6,1265.7,1253.0,2515.6,1138.9,376.2,6162.1,683.6,1890.2
2019-02-27T23:00:00.0,23,1507.0,2030.7,663.3,1170.7,1154.7,2274.1,1075.2,330.4,5769.6,667.9,1831.2
2019-02-28T00:00:00.0,0,1442.1,1893.6,610.3,1104.3,1086.5,2111.2,1036.9,309.0,5349.5,655.2,1707.6
2019-02-28T01:00:00.0,1,1423.5,1803.7,569.5,1086.7,1034.3,1997.4,1009.3,303.4,5048.8,652.8,1634.6
2019-02-28T02:00:00.0,2,1382.4,1785.7,563.7,1073.1,1023.6,1951.8,1001.8,310.4,4893.6,638.4,1617.7
2019-02-28T03:00:00.0,3,1374.2,1769.8,572.9,1062.3,992.9,1912.8,969.9,300.1,4802.0,654.1,1613.7
2019-02-28T04:00:00.0,4,1381.1,1844.5,563.0,1068.1,1011.7,1923.0,981.7,288.6,4777.7,618.7,1605.0
2019-02-28T05:00:00.0,5,1432.3,1894.0,564.6,1099.4,1044.6,1984.8,1013.9,295.1,4875.8,625.2,1641.4
2019-02-28T06:00:00.0,6,1524.4,2065.8,630.2,1197.4,1101.3,2145.5,1068.1,327.5,5263.0,647.2,1765.7
2019-02-28T07:00:00.0,7,1647.3,2221.3,699.7,1313.0,1194.8,2338.2,1159.4,360.3,5812.8,636.6,1918.6
2019-02-28T08:00:00.0,8,1666.1,2252.7,729.8,1334.6,1202.6,2409.6,1122.3,362.0,6249.1,680.8,1931.8
2019-02-28T09:00:00.0,9,1678.3,2254.7,729.3,1327.4,1207.7,2385.9,1143.1,365.3,6434.6,652.9,1948.0
2019-02-28T10:00:00.0,10,1649.7,2244.8,720.9,1339.1,1183.9,2394.3,1143.3,346.5,6505.6,648.1,1956.5
2019-02-28T11:00:00.0,11,1621.8,2211.4,713.1,1335.6,1122.5,2267.7,1133.2,333.5,6509.3,644.5,1959.5
2019-02-28T12:00:00.0,12,1595.8,2169.9,706.0,1329.3,1108.9,2152.9,1114.3,334.5,6526.7,614.9,1926.6
2019-02-28T13:00:00.0,13,1552.8,2171.3,718.5,1297.3,1130.1,2116.1,1086.8,301.6,6481.4,608.1,1915.8
2019-02-28T14:00:00.0,14,1512.6,2120.8,699.5,1281.8,1078.9,2137.1,1068.2,305.6,6487.1,611.9,1867.1
2019-02-28T15:00:00.0,15,1508.0,2086.2,686.0,1256.9,1105.7,2210.6,1053.1,308.1,6465.2,605.1,1847.3
2019-02-28T16:00:00.0,16,1536.1,2061.7,722.7,1257.1,1138.8,2317.3,1065.8,328.4,6515.1,639.9,1856.8
2019-02-28T17:00:00.0,17,1598.9,2070.6,745.5,1278.4,1222.6,2503.5,1099.1,358.7,6608.4,654.3,1882.2
2019-02-28T18:00:00.0,18,1715.6,2173.4,799.1,1346.7,1297.5,2728.2,1154.7,403.7,6753.6,688.2,1940.8
2019-02-28T19:00:00.0,19,1741.6,2285.7,804.3,1383.3,1339.9,2775.3,1189.1,403.3,6660.6,689.0,2022.8
2019-02-28T20:00:00.0,20,1714.9,2279.4,799.9,1379.5,1336.5,2757.1,1197.5,400.8,6547.0,661.3,1996.8
2019-02-28T21:00:00.0,21,1651.4,2164.9,774.2,1326.4,1299.0,2635.4,1161.5,383.6,6329.8,686.8,1984.6
2019-02-28T22:00:00.0,22,1577.4,2044.7,719.7,1240.1,1224.2,2478.3,1108.2,369.9,6066.1,661.7,1880.9
