Line,1,2,3,4,5,6,7,8,9,10,11,12
t2499,-307.4667750274329,-1007.1147105111152,-55.26472480124528,1838.076580791871,3600.0,-1078.3665458224937,3895.4905805149856,2153.624034692492,1949.7240346924918,4444.3,-2933.975965307508,300.0
t2500,-274.6079642820276,-978.1812027137798,-2.928427377171488,1708.11715698863,3600.0,-1186.679571284731,3923.1336818751906,2076.4541105904595,1876.1541105904594,4404.0,-2958.945889409541,300.0
t2501,-247.87305738954726,-957.6980003764206,-97.33179034423878,1681.2061549170587,3600.0,-1241.4458894095405,4086.6,2176.7541105904597,1963.4541105904598,4450.6,-2922.34588940954,300.0
t2502,488.30354892854893,-262.5990414643011,516.7279984056056,1596.7558708054262,3600.0,-743.058124404308,4027.812234994767,2583.354110590459,2351.6541105904594,4700.8,-2813.8458894095406,300.0
t2503,1368.0017298390867,516.0787139105577,1173.6883369560103,1801.7006106772556,3600.0,-52.20178509742833,3889.6249653073432,3358.554110590459,3096.854110590459,5181.8,-2619.6458894095413,300.0
t2504,2023.425863129597,1104.0616201011594,1696.5604702874725,1829.0291451935386,3600.0,389.1675840371836,3816.796412924886,4091.9541105904595,3812.1541105904594,5692.4,-2463.845889409541,300.0
t2505,2126.558655656443,1167.0667689739935,1662.8599743628874,1797.9326008136725,3600.0,306.6660610450442,4600.0,4523.254110590458,4234.354110590459,6050.6,-2422.1458894095413,300.0
t2506,2098.7157144273083,1115.344222990748,1618.9757973878907,1791.8217982689487,3185.513803019774,615.5660610450466,4600.0,4798.854110590461,4508.354110590461,6251.6,-2372.04588940954,300.0
t2507,2081.701010504678,1075.5804405762976,1606.12891175669,1774.292811092456,2759.5259960548037,980.4393452197073,4600.0,5158.563826592849,4870.363826592849,6356.7,-2124.1361734071506,300.0
t2508,2083.1270413993234,1079.7321784815194,1613.9416233363092,1773.1547530684018,2680.8004181895158,1136.1755186268576,4600.0,5299.9,5000.0,4240.165626966786,102.8343730332142,-300.0
t2509,2096.4435986277726,1098.0659082195298,1643.0843955593857,1818.510772306409,3261.293610969934,687.2040974253591,4600.0,5297.9,5000.0,5568.940220069695,-1222.0402200696954,-300.0
t2510,2070.9521630388376,1073.374842045173,1619.2097147895802,1845.8475616777314,3258.618054733729,700.3473482725727,4600.0,4881.671829645715,4588.671829645715,6297.699999999999,-2352.0281703542846,300.0
t2511,2089.9487261439826,1066.5714177564996,1627.644417871978,1831.9054195437093,3503.476798723894,468.5329462671598,4600.0,4658.057427640301,4367.8574276403015,6203.9,-2470.8425723596984,300.0
t2512,2120.583789791473,1139.2064814039898,1700.5570639217021,1837.5129096166656,3600.0,465.65097744417517,4600.0,4671.554110590459,4384.654110590459,6173.2,-2417.545889409541,300.0
t2513,2144.7357071696033,1173.1583987821202,1712.0141521986066,1831.022457205002,3600.0,462.0933980498171,4600.0,4697.754110590457,4413.854110590457,6186.899999999999,-2392.0458894095414,300.0
t2514,2164.8817127921056,1200.5040565157049,1719.6312586178951,1825.622457205002,3600.0,432.66464117402325,4519.938780938065,4769.15411059046,4478.15411059046,6186.1,-2330.745889409541,300.0
t2515,2199.3254158191326,1255.1478804903838,1768.0758843051703,1805.2224572050022,3600.0,425.71023936752954,4484.9081901541795,4712.65411059046,4399.0541105904595,6029.5,-2254.945889409541,300.0
t2516,2195.1452447858037,1258.6679363983205,1785.9040636287,1808.622457205002,3600.0,438.0976002305299,4600.0,4851.154110590458,4527.754110590458,6030.4,-2157.6458894095413,300.0
t2517,2128.9328156805236,1159.7555072930404,1672.3096974464747,1821.2224572050022,3600.0,360.9691577542127,4522.397216261819,4893.154110590458,4565.254110590458,6003.0,-2102.745889409541,300.0
t2518,2108.2997245964534,1181.2224162089706,1769.4766063624052,1840.6058071790076,3600.0,525.4419459410944,4258.180320975214,4539.5541105904595,4225.454110590459,5812.3,-2219.745889409541,300.0
t2519,1874.2481143328118,1019.2663369817332,1720.4368418517006,1821.9077154346692,3600.0,515.6254339193516,3992.3636056381474,3924.3541105904596,3632.7541105904597,5467.1,-2417.545889409541,300.0
t2520,1316.0763264277389,508.2554739387675,1292.2058622785207,1818.7859930305467,3600.0,88.55929207126701,3849.5453855140177,3250.6541105904585,2981.5541105904585,5060.9,-2613.345889409541,300.0
t2521,41.17577110945189,-774.6433381402471,-539.88545996638,1600.825083087548,3258.337127101026,-1680.7809078904038,4600.0,2732.554110590459,2480.054110590459,4725.3,-2744.5458894095414,300.0
t2522,-724.8023237933332,-1600.0,-2017.2360601263536,1415.8716502247237,2274.3133292412135,-2410.4394723895957,4600.0,2444.254110590459,2195.8541105904587,4530.6,-2812.9458894095415,300.0
t2523,-754.2989438552282,-1600.0,-2321.6023149448765,694.3096035750367,1962.6905797024365,-3231.6312895329634,4600.0,2257.85411059046,2010.0541105904601,4402.3,-2855.345889409541,300.0
t2524,-735.288384481671,-1600.0,-2340.5945277798246,284.58436260336424,1707.5518443445037,-3471.50439313582,4600.0,2186.054110590459,1934.554110590459,4344.4,-2864.945889409541,300.0
t2525,-736.4978293390535,-1600.0,-2396.8508384060788,709.2287288191757,1727.642670717016,-3322.05439313582,4600.0,2278.9541105904595,2020.3541105904596,4383.5,-2824.845889409541,300.0
t2526,-652.1465439848841,-1600.0,-2529.300899503842,1271.4805261194751,1766.7775905217215,-2872.2043931358194,4600.0,2715.854110590459,2444.6541105904594,4642.7,-2697.3458894095406,300.0
t2527,-421.4241676989905,-1415.0141463496668,-2462.326045393069,1359.0112050451678,1180.1304892021262,-2057.520775534573,4600.0,3478.6541105904594,3180.5541105904595,5136.7,-2511.045889409541,300.0
t2528,560.8006043685418,-511.86164313760605,-1664.2958963882686,1336.6973652236156,1198.5444763132282,-1359.4207755345747,4600.0,4132.954110590459,3824.454110590459,5644.5,-2422.945889409541,300.0
t2529,868.3287026108337,-183.06295900704936,-1528.9903772030907,1344.6868468384573,1111.0219369233891,-1113.9207755345747,4600.0,4381.954110590459,4089.554110590459,5940.6,-2466.345889409541,300.0
t2530,504.6573196577199,-494.2357965599382,-1661.9730829107234,1350.6420262788167,1016.6387055210007,-1085.020775534575,4600.0,4433.054110590458,4181.654110590458,6102.8,-2543.245889409541,300.0
t2531,278.5595402969766,-697.7750988738504,-1823.5860357084011,1351.0833340795814,954.6764935232668,-1128.1207755345745,4600.0,4411.154110590458,4165.954110590458,6140.3,-2588.2458894095416,300.0
t2532,-92.54582015560982,-1020.8925174394273,-1995.3458725510718,1421.3533476833475,919.1023228401409,-1203.5207755345746,4600.0,4349.154110590458,4113.254110590458,6142.4,-2638.045889409541,300.0
t2533,-232.9150582528681,-1232.426006665015,-2131.5202905043852,1390.6952418147598,891.0682249214351,-1235.8859876753754,4600.0,4330.888898449657,4100.888898449657,6122.9,-2626.111101550342,300.0
t2534,-273.2341989349812,-1253.2449549566063,-2120.1753286013964,1405.6995794178488,880.0143759419261,-1205.8159276720467,4600.0,4365.758958452987,4138.858958452987,6105.7,-2566.8410415470134,300.0
t2535,-431.54114939332555,-1393.8604010738359,-2002.4367746213588,1365.339032339869,878.6262705059344,-1107.9926191752893,4600.0,4467.282266949744,4242.4822669497435,6086.2,-2436.7177330502564,300.0
t2536,-74.47490396059129,-1031.6912119585936,-1921.1205752679232,1407.888658701223,926.5549332085102,-1044.029322041838,4600.0,4521.645564083195,4297.545564083194,6109.8,-2408.6544359168056,300.0
t2537,247.3947360078932,-721.2352755347151,-1544.103149130016,1512.7176917932604,1009.5020190614978,-655.2854597908604,4600.0,4885.189426334173,4659.789426334173,6153.5,-2099.8105736658267,300.0
t2538,1090.6687300242663,119.60026134030397,-1021.0356303992261,1492.052486878011,1077.2211996987262,-253.9748861250332,4600.0,5238.9,5000.0,6074.370508362741,-1692.0705083627408,300.0
t2539,1525.8730342438864,535.8671498745873,-746.8086524002366,1496.6569562269299,1134.3891391795596,-207.9748861250332,4600.0,5256.7,5000.0,5253.564959629881,-877.7649596298807,-300.0
t2540,1718.3253345770804,713.3195636804977,-246.30799858803914,1336.829930937336,1215.7142164093148,-147.37488612503284,4600.0,5270.8,5000.0,4909.9511403166925,-552.7511403166927,-300.0
t2541,1616.9125922115518,654.2621863951009,-22.611127283778387,1256.0136930628078,1245.069311412034,-119.07488612503357,4600.0,5277.9,5000.0,4894.466815661421,-542.7668156614204,-300.0
t2542,1574.7841095733418,649.4034376311056,-105.07168330144938,1267.540795696093,1175.6693114120344,-183.67488612503303,4600.0,5260.2,5000.0,4807.658309452937,-425.55830945293656,-300.0
t2543,1517.9233905328729,681.6362573374017,-351.07555958783496,1181.3313248522459,1064.7693114120339,-286.074886125034,4600.0,5235.4,5000.0,5227.949508350833,-803.5495083508334,300.0
t2544,1279.880591544301,430.30118601770357,-814.8745769159231,1068.9054924785316,970.6693114120344,-767.3343400619319,4600.0,4831.240546063102,4622.4405460631015,5009.2,-910.2594539368991,300.0
t2545,443.78592199792297,-325.58515576158914,-1515.2695799380933,1123.4180100045792,924.2693114120339,-1350.334340061932,4600.0,4303.440546063101,4112.040546063101,4667.8,-1042.059453936899,300.0
t2546,238.3826561828871,-540.7433664066131,-1721.7396675298417,980.9891790380383,896.3693114120342,-1677.9343400619323,4600.0,4006.440546063101,3818.540546063101,4466.6,-1110.8594539368992,300.0
t2547,-70.95171145435461,-761.5336254419685,-1884.143549104831,963.3700900127237,889.6693114120344,-1870.3343400619328,4600.0,3831.140546063101,3644.8405460631006,4354.4,-1157.3594539368992,300.0
t2548,619.3397222946451,-158.90749096955437,-1299.738745946213,939.9304632451265,895.3693114120342,-1257.5074219189378,4600.0,4429.967464206096,4266.067464206097,4305.3,-478.73253579390393,300.0
t2549,1441.370292670361,660.4777082680527,-482.42458879321805,921.2274030514474,927.569311412034,-559.7671506334301,4600.0,5110.307735491603,4941.107735491603,4337.3,160.307735491603,300.0
t2550,1715.40972369436,866.0220904050767,-307.14256591250205,1041.6399199764487,1009.069311412034,-430.07488612503266,4600.0,5211.5,5000.0,3393.097438585346,1129.102561414654,-300.0
t2551,1653.0086254566522,779.6398245872417,-61.754784776632654,1081.96897645171,1137.9657247063797,-325.47488612503275,4600.0,5245.1,5000.0,3082.205668504237,1383.9943314957627,-300.0
t2552,1689.2426292937596,779.3066674387262,130.82960865225846,991.6528389385576,1144.4681312496368,-265.7748861250334,4600.0,5255.0,5000.0,2898.0203520386913,1518.7796479613091,-300.0
t2553,1655.5511805310834,664.2736577490821,283.853693218011,825.4189544098282,1045.2131316306713,-272.0748861250336,4600.0,5249.9,5000.0,3460.484457605081,942.9155423949189,300.0
t2554,1644.5464202923122,758.4687950282243,-58.39249528129258,1015.3235155102866,947.0071600330557,-311.174886125033,4600.0,5234.8,5000.0,2924.5280132019243,1458.7719867980761,-300.0
t2555,1649.6968518859285,720.5897110264898,-101.77394161554798,1017.8099418051218,880.0717735083463,-329.674886125033,4600.0,5233.9,5000.0,2971.8545193881373,1410.2454806118633,-300.0
t2556,1660.9772558801885,783.6535273945401,-115.69229883261463,951.841718859539,845.1048433304659,-347.97488612503275,4600.0,5226.2,5000.0,2966.446133964447,1423.1538660355532,-300.0
t2557,1656.9840206147342,792.7136643623764,-106.98470464224891,891.617380551616,824.1335474954176,-366.57488612503266,4600.0,5219.6,5000.0,2989.9461339644467,1402.0538660355533,-300.0
t2558,1629.0798827269045,696.8558094796317,-227.04934394826216,948.9985244013733,822.1452609277303,-374.9748861250323,4600.0,5218.1,5000.0,3019.9461339644467,1376.5538660355533,-300.0
t2559,1637.4029275841658,691.3146033897431,-218.04868711144738,945.9748245126242,812.6147018540205,-374.37488612503284,4600.0,5216.5,5000.0,3008.3461339644464,1386.0538660355533,-300.0
t2560,1575.9101715534598,640.1090149929059,-338.94355436501445,1081.7856514006628,822.7443471183678,-358.4748861250332,4600.0,5223.5,5000.0,3058.6630103096236,1328.6369896903766,-300.0
t2561,1702.0892954252668,770.4627320478843,-159.77591179328158,1007.8710567566375,890.8911955379544,-328.5748861250336,4600.0,5227.9,5000.0,3080.004568833859,1301.4954311661409,-300.0
t2562,1812.8818740163024,873.3719307673722,102.79224639494419,896.9650618314477,971.9001775278966,-282.2748861250334,4600.0,5237.0,5000.0,3193.216366289831,1180.1836337101686,-300.0
t2563,1663.2105341355893,710.647349360992,150.69148916863375,967.783260774202,1060.353334107468,-238.4748861250332,4600.0,5248.2,5000.0,4179.838732959046,187.66126704095427,300.0
t2564,1488.8043389063328,516.1704267468776,-291.63036402493,1303.8652195445256,1135.5507162396934,-192.17488612500998,4600.0,5259.8,5000.0,3958.7993429797893,395.50065702021084,-300.0
t2565,1211.852187298394,200.46437272275136,-375.4148542609384,1294.0169710453606,1180.4693114120346,-149.07488612501052,4600.0,5266.2,5000.0,4540.166364191051,-195.2663641910508,-300.0
t2566,1137.6359710237844,156.1193206624568,-647.4175647480544,1294.9708074696318,1118.2693114120339,-208.37488612501025,4600.0,5254.7,5000.0,5025.336633994155,-658.4366339941557,-300.0
t2567,1010.6477383332506,60.118704554592796,-685.0174351997887,1154.5628080667325,1213.1535793248077,-427.646505438443,4600.0,4797.633736208704,4566.733736208705,5400.2,-1425.2662637912954,300.0
t2568,1017.5593517854545,149.251923345318,-542.1630332073858,599.5545842095762,979.3035793248073,-555.2798984146107,4600.0,4343.919987710422,4137.619987710422,5015.7,-1414.680012289578,300.0
t2569,1056.4542316773825,202.84960631556896,-341.1619039680893,865.941203090681,2249.74353502235,-1517.0003874143038,4600.0,4080.36449871073,3887.56449871073,4677.3,-1288.9355012892702,300.0
t2570,1085.2323292948668,283.9589997202813,-165.07349305087268,569.1024949008233,2529.7547057765546,-1834.910557699785,4600.0,3828.3143284252487,3644.114328425249,4459.6,-1292.4856715747514,300.0
t2571,-299.07697403391194,-1052.6995062427172,-1490.528550410396,1153.4875671470081,2222.04353502235,-2033.5776625701585,4600.0,3686.5972235548743,3503.9972235548744,4335.5,-1295.8027764451258,300.0
t2572,629.0835817984375,-155.36541479550135,-514.4612766222278,649.281612107553,2400.35046949024,-1915.2843400619327,4600.0,3771.8405460631006,3589.2405460631007,4283.2,-1157.2594539368993,300.0
t2573,2055.2599684692514,1222.1958624511885,843.3588178499538,677.0301235472893,2886.585398561893,-1167.8559545879555,4600.0,3865.003931537077,3676.403931537077,4312.0,-1103.3960684629233,300.0
t2574,1170.37435938376,277.74332824297267,-244.78436962548244,1295.082730189339,2570.4035131968667,-1210.3692741356342,4600.0,4250.840546063101,4047.240546063101,4541.0,-994.959453936899,300.0
t2575,814.8290200890417,-120.49270036212715,-709.5622240613834,1305.1171351116054,3474.463481038179,-2451.3873017314754,4600.0,2979.672518467259,2750.9725184672593,3545.1200000000003,-1358.0474815327411,300.0
t2576,676.1199274155754,-328.28240816821983,-1010.704488858454,1295.5973588020422,3495.6669085251724,-2846.428219984174,4600.0,1892.6456264837375,1643.5456264837376,2774.7000000000007,-1751.3543735162639,300.0
t2577,-599.3554401033219,-1600.0,-2299.174274198463,1284.830746168093,3063.7914248853294,-3924.2349450207184,4600.0,1381.224875178017,1122.6248751780172,2550.1708097373275,-2075.0459345593104,300.0
t2578,811.3350978807828,-228.2925137372108,-1009.5062283944296,1141.2987090354259,3589.118319876145,-3109.477092411511,4600.0,1509.236754056401,1243.936754056401,2763.070809737327,-2186.1340556809264,300.0
t2579,752.6639613494973,-325.9285484423791,-1113.3656700842942,705.192099488034,3518.4559369885255,-3576.5248998709494,4600.0,1602.324920327786,1335.724920327786,2848.8708097373274,-2196.6458894095413,300.0
t2580,154.21496140883323,-878.3129955989777,-1599.0849560557951,1293.0916558339773,3600.0,-3553.174899870949,4600.0,1653.0249203277867,1382.6249203277866,2889.4708097373277,-2195.945889409541,300.0
t2581,-165.2312982430758,-1155.0498599059229,-1856.167791518309,1312.8331147969602,2782.164061490883,-2959.748926140125,4600.0,1666.4249203277864,1397.0249203277863,2911.4708097373277,-2203.845889409541,300.0
t2582,445.41646431166964,-578.037668713389,-1326.8251373431076,1318.0491951494275,3516.089733611373,-3353.987880523979,4600.0,1609.5249203277858,1340.8249203277858,2881.070809737327,-2217.5458894095414,300.0
t2583,855.0397426977781,-217.95217330824983,-889.494153497024,1326.1579178946217,3600.0,-2792.1019067931547,4600.0,1548.5249203277867,1276.5249203277867,2850.9708097373277,-2238.345889409541,300.0
t2584,1351.3966533522664,314.44618118714834,-429.1602963524798,1331.9743710488615,3600.0,-2302.361152176596,4049.3251309001216,1437.2249203277856,1166.8249203277855,2821.770809737327,-2307.945889409541,300.0
t2585,891.0084402350417,-94.48881639693542,-793.1262198917277,1330.876675145446,3600.0,-2667.847624707244,4600.0,1398.1249203277866,1132.2249203277865,2825.4708097373277,-2330.0458894095414,300.0
t2586,1268.974932283704,254.7483205495987,-488.3870040961847,755.5,3600.0,-2957.7165134943075,4600.0,1364.824920327786,1092.824920327786,2794.8708097373274,-2332.345889409541,300.0
t2587,1021.3059149526384,-18.685064111802717,-709.6135254311312,1325.1,3600.0,-2801.447624707244,4600.0,1257.1249203277862,973.9249203277861,2612.6708097373275,-2288.1458894095413,300.0
t2588,1248.5766558980238,239.46398440460962,-465.1150673366121,1323.6,3600.0,-2385.7155287875466,4382.033147644403,1312.2249203277856,1029.2249203277856,2559.3708097373274,-2196.345889409541,300.0
t2589,1596.9943606761435,533.6743000612262,-254.9460711378582,716.0999999999999,3600.0,-2801.5512699302085,4531.6,1291.9249203277864,1001.2249203277863,2502.4708097373277,-2167.845889409541,300.0
t2590,612.5059225085165,-378.5001816042186,-1013.2294383067643,1298.5,3600.0,-2939.0323811431444,4600.0,968.7249203277861,692.4249203277861,2320.270809737327,-2270.845889409541,300.0
t2591,-295.3892104982708,-1178.2157312261952,-1719.162565404445,1316.6999999999998,3600.0,-3550.532381143145,4555.55,433.6249203277862,180.22492032778618,2020.3708097373274,-2437.6458894095413,300.0
t2592,-762.33555621553,-1600.0,-2052.173605122668,1345.4,3600.0,-3801.3692818806257,4131.486900737476,-165.97507967221372,-396.1750796722137,1672.0708097373272,-2618.545889409541,300.0
t2593,-710.5190781258166,-1478.9005721678948,-1880.4171529548564,776.4,3600.0,-4357.036038890524,3833.784768960314,-697.175079672214,-903.375079672214,1341.5708097373272,-2755.745889409541,300.0
t2594,-828.6145475073488,-1600.0,-2052.009415208473,872.8219408433908,3600.0,-4225.747328869467,3571.8649477263234,-1049.5750796722132,-1245.9750796722133,1115.9708097373277,-2847.1458894095413,300.0
t2595,-831.9776549502747,-1554.0737447885645,-1970.9472212000046,324.91288815838084,3600.0,-4861.90285037665,4017.870469233507,-1259.1750796722135,-1449.9750796722135,983.3708097373274,-2901.845889409541,300.0
t2596,-99.26936391808567,-850.8665547602955,-1399.1283452105768,267.1260509862134,3600.0,-4243.4528503766505,3298.2204692335067,-1351.8750796722134,-1541.3750796722134,913.1708097373275,-2918.045889409541,300.0
t2597,-863.7780782023794,-1600.0,-2156.9259702436675,447.98891904757727,3600.0,-4937.780230987133,4002.1704692335065,-1310.7024602826941,-1502.802460282694,924.5708097373272,-2893.2732700200213,300.0
t2598,87.71846274962854,-687.4940839074957,-1364.8069223833413,799.3004911640303,3600.0,-3976.1528503766517,3372.370469233507,-1012.9750796722142,-1216.6750796722142,1104.770809737327,-2816.245889409541,300.0
t2599,404.3933578054947,-465.8747951281656,-1240.9073759976704,896.0881161117006,3600.0,-4031.3852314455835,3761.7339615153746,-472.57507967221363,-695.6750796722137,1486.9708097373277,-2723.1458894095413,300.0
t2600,-214.5294391789614,-1110.2268692265325,-1872.1000995101726,848.3572354017913,3600.0,-4585.1602285078225,4600.0,123.02492032778628,-115.37507967221373,1922.3708097373274,-2623.945889409541,300.0
t2601,880.0780188409828,-98.09639071368122,-1010.7437660936264,799.4593126071131,3600.0,-3689.2437786540277,4600.0,618.0249203277867,365.2249203277867,2321.4708097373277,-2565.745889409541,300.0
t2602,1215.1061051707795,237.27878650059836,-898.1208601324864,804.3570491398364,3428.556518948746,-3444.6850796722138,4600.0,1012.2249203277861,752.524920327786,2585.6708097373275,-2475.6458894095413,300.0
t2603,1381.9338608838168,411.6076393930538,-699.356068209575,825.0406069399223,3408.444760713507,-3243.235079672214,4600.0,1244.0249203277863,974.5249203277863,2756.770809737327,-2429.045889409541,300.0
t2604,1506.8410478361975,526.9678733709728,-463.3287911957631,888.6722670985087,3600.0,-3115.5835722596703,4600.0,1208.0249203277858,940.4249203277859,2788.8708097373274,-2497.1458894095413,300.0
t2605,1451.1134057047184,444.20784700243996,-447.55337724787705,976.6938910246877,3431.4303660611376,-2935.827778201283,4600.0,1248.3249203277865,988.0249203277865,2828.6708097373275,-2490.245889409541,300.0
t2606,291.01571989971876,-658.6697632269929,-1519.7747944587136,969.4009523576815,2893.827506084717,-3359.023889414219,4600.0,1204.924920327786,945.5249203277859,2813.070809737327,-2515.1458894095413,300.0
t2607,972.8156696647004,-6.303433699102811,-838.6309426855357,954.2189727706966,2914.426198788887,-2914.0277782012827,4600.0,1243.4249203277864,997.6249203277864,2866.8708097373274,-2519.445889409541,300.0
t2608,1459.6683026117253,489.9073845557177,-417.1662837195232,933.453339751722,-3600.0,4149.939225964164,-2599.484011106248,1289.9249203277864,1033.8249203277865,2909.4708097373277,-2537.845889409541,300.0
t2609,1368.8616269521156,425.02436064217545,-546.2025107058089,848.3346492799462,3409.003478289488,-3129.9474350827613,4600.0,1444.5249203277867,1186.7249203277868,2924.3708097373274,-2404.545889409541,300.0
t2610,1461.5664475055864,478.4872662527886,-709.8766214974752,668.4786642203753,3439.3318376399,-3711.461356115748,4600.0,1473.1249203277853,1203.8249203277853,2877.770809737327,-2347.0458894095414,300.0
t2611,1620.948656449724,667.5694624571636,-702.4250749696703,998.9098549086261,3456.8375608612496,-3208.1916485292,4600.0,1372.324920327786,1092.124920327786,2683.070809737327,-2259.945889409541,300.0
t2612,1781.268403491255,824.4641069094582,-573.119622126072,937.4025927659211,3246.450013470899,-2861.8664091655783,4600.0,1305.4249203277857,1016.6249203277857,2568.570809737327,-2219.1458894095413,300.0
t2613,1795.6035762450188,835.1341078893076,-423.97077606872585,975.8014492004795,3600.0,-2967.2164091655786,4600.0,1164.6249203277862,881.6249203277862,2452.270809737327,-2226.445889409541,300.0
t2614,982.9918889980445,57.90275953266428,-1028.8653066512761,1020.246498319889,3600.0,-3372.924245785617,4600.0,830.2249203277856,558.4249203277857,2247.070809737327,-2318.745889409541,300.0
t2615,714.4906630628616,-181.38545436259506,-1090.850187611888,480.5118239684826,3600.0,-3832.6742457856167,4600.0,402.6249203277862,148.82492032778617,2004.770809737327,-2451.845889409541,300.0
t2616,-476.2659426241826,-1270.1349568517103,-2048.4816513541246,1050.7312012584443,3600.0,-4179.682165673377,4301.3579198877605,-127.27507967221436,-351.27507967221436,1708.770809737327,-2610.1458894095413,300.0
t2617,-508.54678275420923,-1298.3993722587845,-1929.950637993115,742.1461817134401,3600.0,-4559.137766799122,4353.957919887761,-575.675079672214,-787.475079672214,1443.770809737327,-2743.845889409541,300.0
t2618,-447.97928708698356,-1182.1724537618961,-1844.610749723197,189.9190232654235,3600.0,-4833.26387720565,4254.08403029429,-905.8750796722138,-1110.4750796722137,1234.1708097373275,-2831.745889409541,300.0
t2619,-551.8294994944363,-1269.6705063182974,-2016.6213956083875,787.0673165943645,3600.0,-4438.822915888838,3609.7430689774783,-1127.7750796722137,-1326.0750796722136,1107.8708097373274,-2902.045889409541,300.0
t2620,-450.78224906729076,-1201.503398582463,-1836.8121376679564,892.475073452566,3600.0,-4328.864587223091,3036.0430689774785,-1288.675079672213,-1483.0750796722132,1002.4708097373277,-2938.945889409541,300.0
t2621,-570.1050235108269,-1301.082478840964,-1944.4081772327152,308.56098494399635,3600.0,-4814.872915888838,3754.0930689774787,-1343.0750796722136,-1535.1750796722135,959.1708097373275,-2944.945889409541,300.0
t2622,-659.9530698029193,-1411.4372869887925,-2080.918535350415,50.73210973409846,3600.0,-5219.986742253712,4177.620978856914,-1280.8750796722134,-1469.3750796722134,986.9708097373277,-2919.745889409541,300.0
t2623,-671.260846179443,-1491.835960494976,-2168.086163965213,622.344019292623,3600.0,-4774.096871966868,3971.5311085700714,-1070.775079672214,-1266.275079672214,1120.8708097373274,-2865.945889409541,300.0
t2624,-526.8512493019282,-1387.853435503947,-2191.44536715111,1039.5388301773787,3600.0,-4454.112408708763,4103.1466453119665,-668.9750796722137,-886.1750796722138,1347.6708097373275,-2744.845889409541,300.0
t2625,739.5701229035797,-209.63156664583187,-1347.7964992790642,432.7864271921317,3600.0,-4305.7138577493415,4600.0,-151.175079672214,-388.975079672214,1642.270809737327,-2591.445889409541,300.0
t2626,1408.6573651661615,449.56485825498896,-890.9027108227101,944.2022966225046,3600.0,-3675.1970405355632,4491.516728102496,303.42492032778637,45.92492032778637,1899.0708097373272,-2455.945889409541,300.0
t2627,1430.5686045782174,420.1436988230122,-916.3308520371882,941.8071351512668,3600.0,-3814.1536410988138,4600.0,631.2249203277865,365.6249203277865,2085.4708097373277,-2345.945889409541,300.0
t2628,1789.941384710571,809.4995984405118,-535.0605449951261,867.6257224420444,3600.0,-3308.9803124330565,4600.0,726.0249203277863,458.8249203277863,2173.3708097373274,-2341.945889409541,300.0
t2629,1476.0176148677726,537.2837388081475,-747.683755100534,781.0877882292805,3600.0,-3657.5981481849167,4568.744507086116,756.824920327786,489.824920327786,2196.270809737327,-2335.745889409541,300.0
t2630,1573.8302438001085,617.0864807190266,-589.8439346433881,828.2242367119582,3600.0,-3417.932072872374,4600.0,666.0249203277867,395.2249203277867,2158.3708097373274,-2388.0458894095414,300.0
t2631,690.4715098095139,-224.57786693703292,-1368.8238816264993,797.7694883257274,2948.3561580854876,-3491.14439594763,4600.0,563.4249203277859,295.6249203277859,2089.270809737327,-2408.1458894095413,300.0
t2632,645.5196985914181,-306.6294555652471,-1413.0983518674316,309.04612214573524,2929.434165374121,-3961.849163186777,4600.0,481.5249203277858,221.62492032778584,2032.770809737327,-2415.745889409541,300.0
t2633,566.085139637337,-389.52536226231143,-1394.0140320439843,1002.9049874288496,-3600.0,3337.570809425173,-2597.4015587316144,573.7909890301135,317.6909890301134,1991.4708097373277,-2273.779820707214,300.0
t2634,1422.4815507292108,493.7242933218407,-507.4733366260016,1021.7788131788443,3600.0,-2850.2988177403636,4600.0,1628.293331207834,1369.493331207834,1978.3708097373274,-1209.0774785294934,300.0
t2635,789.5728878845919,-148.12480977017026,-1203.7021561590311,1147.853707051967,3600.0,-3366.7469210284144,4598.850406066133,758.3592978100905,491.65929781009055,1971.0708097373272,-2082.3115119272366,300.0
t2636,1428.1490554406612,449.277983716178,-605.3214802825054,564.8542738351406,3600.0,-3472.346568591112,4600.0,669.3451606666972,399.2451606666972,1957.9708097373277,-2166.6256490706305,300.0
t2637,343.143367143123,-618.3672604660753,-1407.0324333641236,1144.8114565975136,3600.0,-3503.8916470153627,4600.0,614.7990367092216,346.19903670922156,1986.3708097373274,-2257.6717730281057,300.0
t2638,311.1023145735383,-642.3931473594432,-1267.5339949829204,1203.3271616952939,3600.0,-3292.309096730131,4132.043333333332,384.42492032778637,122.92492032778637,1885.5708097373272,-2366.945889409541,300.0
t2639,-556.7842170351416,-1425.8317223124045,-2017.1698257734604,1284.9216968969904,3600.0,-3876.2590967301294,4349.793333333333,71.92492032778591,-168.27507967221408,1737.770809737327,-2482.945889409541,300.0
t2640,-788.9236052421521,-1600.0,-2282.0018873928434,1303.0865834883925,3600.0,-4098.348379471162,4273.965661156181,-163.39203459039754,-379.59203459039753,1509.6708097373275,-2428.662844327725,300.0
t2641,-328.3481518988665,-1122.9630497534142,-2071.632041123631,1327.926385125838,3600.0,-4124.17871104233,4600.0,541.6413209412653,340.5413209412653,1256.4708097373277,-1416.2294887960625,300.0
