BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
t6565,8206.609694112163,0.0,-0.0,0.0,0.0,0.0,0.0,1603.7707077314176,-31.380401843582504,-9779.0,5761.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2793.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1346.2292922685826,-13.229292268582501,-1333.0
t6566,8212.629543012794,0.0,-0.0,0.0,0.0,0.0,0.0,1602.7607832811034,-31.39032629389652,-9784.0,5763.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2795.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1347.2392167188966,-13.239216718896518,-1334.0
t6567,8141.45090290714,0.0,-0.0,0.0,0.0,0.0,0.0,1611.8501033339298,-31.30100624107038,-9722.0,5744.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2776.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1338.1498966660704,-13.149896666070378,-1325.0
t6568,8072.292111702115,0.0,-0.0,0.0,0.0,0.0,0.0,1619.9294989364419,-31.221610638558253,-9661.0,5727.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2759.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1330.0705010635584,-13.070501063558254,-1317.0
t6569,8106.371507304628,0.0,-0.0,0.0,0.0,0.0,0.0,1615.889801135186,-31.261308439814318,-9691.0,5735.151109575001,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2767.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1334.1101988648143,-13.110198864814315,-1321.0
t6570,8289.808183118446,0.0,-0.0,0.0,0.0,0.0,0.0,1593.6714632282776,-31.479646346722657,-9852.0,5782.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2814.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1356.3285367717226,-13.328536771722655,-1343.0
t6571,8709.800628149846,0.0,-0.0,0.0,0.0,0.0,0.0,1543.1752407125766,-31.97586886242343,-10221.0,5887.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2919.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1406.8247592874234,-13.824759287423424,-1393.0
t6572,8935.336548466805,0.0,-0.0,0.0,0.0,0.0,0.0,1515.9072805540982,-32.243829020901835,-10419.0,5943.151109575001,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2975.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1434.0927194459018,-14.09271944590184,-1420.0
t6573,8421.125765528495,0.0,-0.0,0.0,0.0,0.0,0.0,1577.5126720232533,-31.638437551746904,-9967.0,5814.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2846.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1372.4873279767469,-13.4873279767469,-1359.0
t6574,7529.001933161294,0.0,-0.0,0.0,0.0,0.0,0.0,1685.574588206853,-30.576521368147258,-9184.0,5591.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2623.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1264.4254117931473,-12.425411793147255,-1252.0
t6575,6422.381878278395,0.0,-0.0,0.0,0.0,0.0,0.0,1818.8846156483028,-29.26649392669723,-8212.0,5313.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2345.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1131.1153843516975,-11.115384351697228,-1120.0
t6576,5426.000010203031,0.0,-0.0,0.0,0.0,0.0,0.0,1940.0755496859847,-28.07555988901538,-7338.0,5064.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2096.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1009.9244503140154,-9.924450314015381,-1000.0
t6577,4764.4319470534165,0.0,-0.0,0.0,0.0,0.0,0.0,2019.8595812607919,-27.29152831420817,-6757.0,4897.151109575001,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-1929.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,930.1404187392083,-9.140418739208165,-921.0
t6578,4410.57844432641,0.0,-0.0,0.0,0.0,0.0,0.0,2063.2863326242946,-26.864776950705508,-6447.0,4809.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-1841.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,886.7136673757055,-8.713667375705505,-878.0
t6579,4371.732679671666,0.0,-0.0,0.0,0.0,0.0,0.0,1946.088218169486,-25.820897841152295,-6292.0,4626.909116010638,0.0,-0.0,0.0,0.0,0.0,0.0,-2812.603396538911,-17.3057194717271,-1797.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,866.5151783694251,-8.515178369425195,-858.0
t6580,4371.732679671666,0.0,-0.0,0.0,0.0,0.0,0.0,1915.8212960989997,-25.553975770666973,-6262.0,4582.375271869667,0.0,-0.0,0.0,0.0,0.0,0.0,-2777.286852216855,-17.088419652811854,-1788.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,861.4655561178552,-8.465556117855119,-853.0
t6581,4405.57844432641,0.0,-0.0,0.0,0.0,0.0,0.0,2063.2863326242946,-26.864776950705508,-6442.0,4808.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-1840.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,886.7136673757055,-8.713667375705505,-878.0
t6582,5139.325147581678,0.0,-0.0,0.0,0.0,0.0,0.0,1974.4129809966612,-27.738128578338856,-7086.0,4991.151109575001,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2023.0000000000002,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,975.5870190033389,-9.587019003338858,-966.0
t6583,6604.798705191582,0.0,-0.0,0.0,0.0,0.0,0.0,1797.6762021917086,-29.474907383291548,-8373.0,5359.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2391.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1152.3237978082916,-11.323797808291548,-1141.0
t6584,7418.743897453131,0.0,-0.0,0.0,0.0,0.0,0.0,1698.703606060935,-30.447503514065055,-9087.0,5563.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2595.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1251.2963939390652,-12.296393939065055,-1239.0
t6585,7764.557702378879,0.0,-0.0,0.0,0.0,0.0,0.0,1657.2967035980603,-30.85440597693969,-9391.0,5650.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2682.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1292.7032964019397,-12.703296401939687,-1280.0
t6586,8021.1730182983465,0.0,-0.0,0.0,0.0,0.0,0.0,1625.9890456383262,-31.162063936674162,-9616.0,5714.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2746.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1324.010954361674,-13.01095436167416,-1311.0
t6587,8280.788334217817,0.0,-0.0,0.0,0.0,0.0,0.0,1594.6813876785914,-31.46972189640864,-9844.0,5779.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2811.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1355.3186123214086,-13.31861232140864,-1342.0
t6588,8437.16546332975,0.0,-0.0,0.0,0.0,0.0,0.0,1575.4928231226254,-31.65828645237493,-9981.0,5818.151109575001,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2850.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1374.5071768773748,-13.507176877374931,-1361.0
t6589,8456.205161131005,0.0,-0.0,0.0,0.0,0.0,0.0,1573.4729742219972,-31.678135353002965,-9998.0,5823.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2855.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1376.527025778003,-13.527025778002962,-1363.0
t6590,8492.304405634148,0.0,-0.0,0.0,0.0,0.0,0.0,1568.423351970427,-31.72775760457304,-10029.0,5833.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2865.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1381.5766480295733,-13.57664802957304,-1368.0
t6591,8408.105916627866,0.0,-0.0,0.0,0.0,0.0,0.0,1578.522596473567,-31.628513101432887,-9955.0,5811.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2843.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1371.477403526433,-13.477403526432886,-1358.0
t6592,8346.947125422843,0.0,-0.0,0.0,0.0,0.0,0.0,1586.6019920760791,-31.54911749892077,-9902.0,5796.151109575001,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2828.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1363.3980079239209,-13.398007923920764,-1350.0
t6593,8418.105916627866,0.0,-0.0,0.0,0.0,0.0,0.0,1578.522596473567,-31.628513101432887,-9965.0,5814.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2846.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1371.477403526433,-13.477403526432886,-1358.0
t6594,8663.701383646707,0.0,-0.0,0.0,0.0,0.0,0.0,1548.224862964147,-31.926246610853344,-10180.0,5875.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2907.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1401.7751370358533,-13.775137035853346,-1388.0
t6595,9043.614433075596,0.0,-0.0,0.0,0.0,0.0,0.0,1501.7683382497023,-32.38277132529806,-10513.0,5970.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-3002.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1448.231661750298,-14.231661750298052,-1434.0
t6596,9055.634281976223,0.0,-0.0,0.0,0.0,0.0,0.0,1500.7584137993879,-32.392695775612076,-10524.0,5973.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-3005.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1449.2415862006123,-14.24158620061207,-1435.0
t6597,8521.36395233603,0.0,-0.0,0.0,0.0,0.0,0.0,1565.393578619485,-31.75753095551509,-10055.0,5839.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2871.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1384.6064213805153,-13.606421380515085,-1371.0
t6598,7677.359213372599,0.0,-0.0,0.0,0.0,0.0,0.0,1667.3959481012007,-30.755161473799532,-9314.0,5628.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2660.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1282.6040518987995,-12.604051898799533,-1270.0
t6599,6579.7391584897,0.0,-0.0,0.0,0.0,0.0,0.0,1800.7059755426505,-29.445134032349504,-8351.0,5353.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2385.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1149.2940244573495,-11.294024457349503,-1138.0
t6600,5607.436686016847,0.0,-0.0,0.0,0.0,0.0,0.0,1917.8572117790764,-28.293897795923723,-7497.0,5109.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2141.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1032.1427882209236,-10.142788220923718,-1022.0
t6601,4943.868622867232,0.0,-0.0,0.0,0.0,0.0,0.0,1997.6412433538837,-27.5098662211165,-6914.0,4942.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-1974.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,952.3587566461165,-9.358756646116502,-943.0
t6602,4591.015120140228,0.0,-0.0,0.0,0.0,0.0,0.0,2041.0679947173862,-27.083114857613843,-6605.0,4855.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-1887.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,908.9320052826139,-8.932005282613842,-900.0
t6603,4429.637991028295,0.0,-0.0,0.0,0.0,0.0,0.0,2060.2565592733527,-26.894550301647552,-6463.0,4814.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-1846.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,889.7434407266476,-8.743440726647549,-881.0
t6604,4400.578444326411,0.0,-0.0,0.0,0.0,0.0,0.0,2063.2863326242946,-26.864776950705508,-6437.0,4806.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-1838.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,886.7136673757055,-8.713667375705505,-878.0
t6605,4597.034969040857,0.0,-0.0,0.0,0.0,0.0,0.0,2040.0580702670723,-27.093039307927857,-6610.0,4856.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-1888.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,909.9419297329279,-8.941929732927857,-901.0
t6606,5350.821370097378,0.0,-0.0,0.0,0.0,0.0,0.0,1949.164869738811,-27.98623983618924,-7272.0,5045.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2077.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1000.8351302611893,-9.835130261189242,-991.0
t6607,6841.374323309796,0.0,-0.0,0.0,0.0,0.0,0.0,1768.3883931326022,-29.762716442397995,-8580.0,5418.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2450.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1181.6116068673978,-11.611606867397992,-1170.0
t6608,7789.617249080764,0.0,-0.0,0.0,0.0,0.0,0.0,1654.2669302471184,-30.884179327881732,-9413.0,5656.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2688.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1295.7330697528816,-12.733069752881732,-1283.0
t6609,8126.411205105884,0.0,-0.0,0.0,0.0,0.0,0.0,1613.8699522345578,-31.281157340442345,-9709.0,5741.151109575001,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2773.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1336.1300477654422,-13.130047765442347,-1323.0
t6610,8395.066218826612,0.0,-0.0,0.0,0.0,0.0,0.0,1580.5424453741953,-31.608664200804853,-9944.0,5808.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2840.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1369.457554625805,-13.457554625804855,-1356.0
t6611,8631.621988044195,0.0,-0.0,0.0,0.0,0.0,0.0,1552.2645607654028,-31.886548809597286,-10152.0,5868.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2900.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1397.7354392345974,-13.735439234597285,-1384.0
t6612,8740.88002375236,0.0,-0.0,0.0,0.0,0.0,0.0,1539.1355429113207,-32.01556666367948,-10248.0,5895.151109575001,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2927.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1410.8644570886795,-13.864457088679485,-1397.0
t6613,8715.820477050476,0.0,-0.0,0.0,0.0,0.0,0.0,1542.1653162622629,-31.98579331273744,-10226.0,5888.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2920.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1407.8346837377374,-13.834683737737437,-1394.0
t6614,8736.88002375236,0.0,-0.0,0.0,0.0,0.0,0.0,1539.1355429113207,-32.01556666367948,-10244.0,5893.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2925.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1410.8644570886795,-13.864457088679485,-1397.0
t6615,8661.701383646709,0.0,-0.0,0.0,0.0,0.0,0.0,1548.224862964147,-31.926246610853344,-10178.0,5875.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2907.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1401.7751370358533,-13.775137035853346,-1388.0
t6616,8613.582290242939,0.0,-0.0,0.0,0.0,0.0,0.0,1554.284409666031,-31.866699908969252,-10136.0,5863.151109575001,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2895.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1395.715590333969,-13.715590333969253,-1382.0
t6617,8688.760930348592,0.0,-0.0,0.0,0.0,0.0,0.0,1545.1950896132048,-31.956019961795395,-10202.0,5882.151109575001,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2914.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1404.8049103867954,-13.804910386795394,-1391.0
t6618,8924.316699566176,0.0,-0.0,0.0,0.0,0.0,0.0,1516.9172050044122,-32.233904570587825,-10409.0,5941.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2973.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1433.082794995588,-14.082794995587825,-1419.0
t6619,9300.209900094436,0.0,-0.0,0.0,0.0,0.0,0.0,1471.4706047402817,-32.68050483471852,-10739.0,6035.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-3067.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1478.5293952597185,-14.529395259718514,-1464.0
t6620,9283.170202293182,0.0,-0.0,0.0,0.0,0.0,0.0,1473.4904536409097,-32.660655934090485,-10724.0,6031.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-3063.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1476.5095463590906,-14.509546359090484,-1462.0
t6621,8824.078512758639,0.0,-0.0,0.0,0.0,0.0,0.0,1529.0362984081805,-32.11481116681964,-10321.0,5916.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2948.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1420.9637015918197,-13.96370159181964,-1407.0
t6622,7933.974529292067,0.0,-0.0,0.0,0.0,0.0,0.0,1636.0882901414661,-31.06281943353401,-9539.0,5693.151109575001,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2725.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1313.911709858534,-12.911709858534008,-1301.0
t6623,6900.493416713563,0.0,-0.0,0.0,0.0,0.0,0.0,1762.3288464307182,-29.822263144282086,-8633.0,5433.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2465.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1187.671153569282,-11.671153569282087,-1176.0
t6624,5909.151246439456,0.0,-0.0,0.0,0.0,0.0,0.0,1881.499931567772,-28.651178007228275,-7762.0,5185.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2217.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1068.5000684322283,-10.500068432228272,-1058.0
t6625,5176.40454318419,0.0,-0.0,0.0,0.0,0.0,0.0,1970.3732831954053,-27.777826379594917,-7119.0,5001.151109575001,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2033.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,979.6267168045949,-9.626716804594917,-970.0
t6626,4779.4716448546715,0.0,-0.0,0.0,0.0,0.0,0.0,2017.839732360164,-27.311377214836195,-6770.0,4901.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-1933.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,932.1602676398363,-9.160267639836196,-923.0
t6627,4580.995271239601,0.0,-0.0,0.0,0.0,0.0,0.0,2042.0779191677002,-27.07319040729983,-6596.0,4852.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-1884.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,907.9220808322999,-8.922080832299827,-899.0
t6628,4528.876177835832,0.0,-0.0,0.0,0.0,0.0,0.0,2048.1374658695845,-27.01364370541574,-6550.0,4839.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-1871.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,901.8625341304157,-8.862534130415733,-893.0
t6629,4707.29300474902,0.0,-0.0,0.0,0.0,0.0,0.0,2026.92905241299,-27.22205716201006,-6707.0,4884.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-1916.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,923.0709475870101,-9.070947587010059,-914.0
t6630,5457.0794058055435,0.0,-0.0,0.0,0.0,0.0,0.0,1936.0358518847288,-28.11525769027144,-7365.0,5071.151109575001,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2103.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1013.9641481152714,-9.96414811527144,-1004.0
t6631,6966.672056819216,0.0,-0.0,0.0,0.0,0.0,0.0,1753.239526377892,-29.911583197108225,-8690.0,5450.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2482.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1196.7604736221083,-11.760473622108226,-1185.0
t6632,7927.954680391441,0.0,-0.0,0.0,0.0,0.0,0.0,1637.09821459178,-31.052894983219996,-9534.0,5691.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2723.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1312.9017854082201,-12.901785408219995,-1300.0
t6633,8296.828032019075,0.0,-0.0,0.0,0.0,0.0,0.0,1592.6615387779634,-31.489570797036667,-9858.0,5783.151109575001,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2815.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1357.3384612220368,-13.33846122203667,-1344.0
t6634,8561.463196839171,0.0,-0.0,0.0,0.0,0.0,0.0,1560.343956367915,-31.807153207085157,-10090.0,5850.151109575001,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2882.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1389.6560436320851,-13.656043632085161,-1376.0
t6635,8781.9792682555,0.0,-0.0,0.0,0.0,0.0,0.0,1534.0859206597506,-32.065188915249564,-10284.0,5905.151109575001,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2937.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1415.9140793402496,-13.914079340249563,-1402.0
t6636,8882.217455063035,0.0,-0.0,0.0,0.0,0.0,0.0,1521.9668272559825,-32.18428231901775,-10372.0,5930.151109575001,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2962.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1428.0331727440177,-14.033172744017746,-1414.0
t6637,8852.138059460523,0.0,-0.0,0.0,0.0,0.0,0.0,1526.0065250572386,-32.144584517761686,-10346.0,5923.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2955.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1423.9934749427616,-13.993474942761685,-1410.0
t6638,8831.098361659268,0.0,-0.0,0.0,0.0,0.0,0.0,1528.0263739578666,-32.12473561713365,-10327.0,5918.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2950.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1421.9736260421337,-13.973626042133654,-1408.0
t6639,8708.80062814985,0.0,-0.0,0.0,0.0,0.0,0.0,1543.1752407125766,-31.97586886242343,-10220.0,5887.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2919.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1406.8247592874234,-13.824759287423424,-1393.0
t6640,8621.602139143568,0.0,-0.0,0.0,0.0,0.0,0.0,1553.2744852157168,-31.876624359283277,-10143.0,5865.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2897.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1396.7255147842834,-13.725514784283272,-1383.0
t6641,8687.760930348592,0.0,-0.0,0.0,0.0,0.0,0.0,1545.1950896132048,-31.956019961795395,-10201.0,5882.151109575001,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2914.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1404.8049103867954,-13.804910386795394,-1391.0
t6642,8910.296850665549,0.0,-0.0,0.0,0.0,0.0,0.0,1517.9271294547264,-32.22398012027381,-10396.0,5937.151109575001,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2969.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1432.0728705452739,-14.072870545273808,-1418.0
t6643,9266.130504491925,0.0,-0.0,0.0,0.0,0.0,0.0,1475.5103025415376,-32.64080703346246,-10709.0,6026.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-3058.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1474.4896974584624,-14.489697458462455,-1460.0
t6644,9221.011411088157,0.0,-0.0,0.0,0.0,0.0,0.0,1481.5698492434217,-32.58126033157836,-10670.0,6015.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-3047.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1468.4301507565785,-14.430150756578364,-1454.0
t6645,8737.88002375236,0.0,-0.0,0.0,0.0,0.0,0.0,1539.1355429113207,-32.01556666367948,-10245.0,5894.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2926.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1410.8644570886795,-13.864457088679485,-1397.0
t6646,7931.95468039144,0.0,-0.0,0.0,0.0,0.0,0.0,1637.09821459178,-31.052894983219996,-9538.0,5692.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2724.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1312.9017854082201,-12.901785408219995,-1300.0
