BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t1764,17757.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17757.5
t1765,17550.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17550.3
t1766,17486.400000000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17486.4
t1767,17266.000000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17266.0
t1768,17248.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17248.2
t1769,17404.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17404.9
t1770,17578.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17578.9
t1771,17681.4,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17681.4
t1772,18063.300000000003,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18063.3
t1773,17685.500000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17685.5
t1774,17106.500000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17106.5
t1775,16203.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16203.3
t1776,15247.399999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15247.4
t1777,14430.599999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14430.6
t1778,13872.099999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13872.099999999999
t1779,13549.599999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13549.6
t1780,13394.099999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13394.1
t1781,13428.599999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13428.6
t1782,13774.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13774.300000000001
t1783,14534.099999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14534.1
t1784,15288.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15288.2
t1785,15995.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15995.2
t1786,16485.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16485.0
t1787,16788.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16788.0
t1788,16822.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16822.2
t1789,16656.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16656.3
t1790,16402.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16402.2
t1791,16250.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16250.5
t1792,16178.599999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16178.599999999999
t1793,16393.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16393.9
t1794,16759.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16759.0
t1795,17141.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17141.7
t1796,17819.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17819.8
t1797,17825.400000000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17825.4
t1798,17412.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17412.9
t1799,16722.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16722.2
t1800,15918.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15918.199999999999
t1801,15178.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15178.8
t1802,14669.600000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14669.6
t1803,14394.100000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14394.1
t1804,14270.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14270.3
t1805,14284.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14284.0
t1806,14534.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14534.7
t1807,15062.099999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15062.1
t1808,15636.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15636.2
t1809,16172.400000000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16172.400000000001
t1810,16539.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16539.3
t1811,16659.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16659.7
t1812,16556.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16556.8
t1813,16413.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16413.6
t1814,16225.899999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16225.9
t1815,16060.599999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16060.6
t1816,16021.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16021.5
t1817,16275.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16275.7
t1818,16801.399999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16801.399999999998
t1819,17294.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17294.7
t1820,18180.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18180.5
t1821,18259.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18259.9
t1822,17722.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17722.2
t1823,16847.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16847.6
t1824,15878.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15878.3
t1825,15055.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15055.3
t1826,14715.099999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14715.099999999999
t1827,14528.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14528.7
t1828,14544.599999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14544.599999999999
t1829,14824.099999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14824.1
t1830,15796.100000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15796.1
t1831,17610.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17610.9
t1832,18773.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18773.8
t1833,18936.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18936.5
t1834,18847.4,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18847.4
t1835,18636.4,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18636.4
t1836,18372.899999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18372.899999999998
t1837,18112.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18112.2
t1838,18037.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18037.699999999997
t1839,17967.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17967.1
t1840,18088.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18088.8
t1841,18340.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18340.2
t1842,18712.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18712.899999999998
t1843,18983.494820769938,0.0,-40.69482076993838,0.0,0.0,0.0,0.0,0.0,0.0,-18942.8
t1844,19414.069681338846,34.43031866115598,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19448.5
t1845,19274.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19274.6
t1846,18517.500000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18517.5
t1847,17347.4,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17347.4
t1848,16155.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16155.7
t1849,15304.600000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15304.6
t1850,14894.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14894.8
t1851,14691.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14691.7
t1852,14696.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14696.2
t1853,14977.099999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14977.1
t1854,15868.400000000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15868.4
t1855,17586.300000000003,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17586.3
t1856,18631.400000000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18631.4
t1857,18740.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18740.1
t1858,18593.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18593.3
t1859,18346.500000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18346.5
t1860,17956.000000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17956.0
t1861,17767.800000000003,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17767.8
t1862,17705.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17705.0
t1863,17629.600000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17629.600000000002
t1864,17659.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17659.7
t1865,17881.700000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17881.7
t1866,18192.4,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18192.4
t1867,18417.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18417.1
t1868,19088.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19088.2
t1869,19023.300000000003,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19023.3
t1870,18272.000000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18272.0
t1871,17166.200000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17166.2
t1872,15974.100000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15974.1
t1873,15181.000000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15181.0
t1874,14804.599999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14804.6
t1875,14563.099999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14563.1
t1876,14543.599999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14543.599999999999
t1877,14791.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14791.8
t1878,15782.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15782.699999999999
t1879,17576.4,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17576.4
t1880,18616.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18616.6
t1881,18621.700000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18621.7
t1882,18295.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18295.0
t1883,17953.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17953.3
t1884,17560.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17560.6
t1885,17248.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17248.0
t1886,17038.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17038.1
t1887,16882.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16882.8
t1888,16869.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16869.9
t1889,17095.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17095.9
t1890,17475.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17475.3
t1891,17868.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17868.6
t1892,18517.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18517.7
t1893,18389.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18389.9
t1894,17720.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17720.8
t1895,16578.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16578.6
t1896,15339.199999999997,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15339.199999999999
t1897,14516.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14516.0
t1898,14066.899999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14066.9
t1899,13803.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13803.5
t1900,13722.599999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13722.599999999999
t1901,13952.899999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13952.9
t1902,14851.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14851.8
t1903,16669.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16669.2
t1904,17951.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17951.3
t1905,18353.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18353.6
t1906,18572.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18572.7
t1907,18691.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18691.3
t1908,18707.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18707.7
t1909,18580.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18580.5
t1910,18451.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18451.0
t1911,18336.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18336.3
t1912,18365.200000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18365.2
t1913,18554.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18554.1
t1914,18750.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18750.0
t1915,18825.000000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18825.0
t1916,19060.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19060.2
t1917,18756.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18756.3
t1918,17985.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17985.5
t1919,16884.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16884.7
t1920,15678.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15678.5
t1921,14750.400000000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14750.4
t1922,14270.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14270.2
t1923,14041.899999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14041.9
t1924,13945.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13945.5
t1925,14155.099999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14155.1
t1926,15030.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15030.7
t1927,16749.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16749.6
t1928,17979.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17979.9
t1929,18564.399999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18564.399999999998
t1930,18862.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18862.8
t1931,19021.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19021.5
t1932,18933.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18933.1
t1933,18826.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18826.3
t1934,18717.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18717.2
t1935,18455.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18455.3
t1936,18279.4,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18279.4
t1937,18304.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18304.3
t1938,18397.899999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18397.899999999998
t1939,18514.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18514.2
t1940,18922.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18922.1
t1941,18777.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18777.3
t1942,18218.900000000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18218.9
t1943,17333.4,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17333.4
t1944,16299.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16299.5
t1945,15508.600000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15508.6
t1946,15065.099999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15065.099999999999
t1947,14811.399999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14811.4
t1948,14683.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14683.3
t1949,14731.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14731.3
t1950,15120.599999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15120.6
t1951,15838.899999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15838.9
t1952,16593.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16593.6
t1953,17262.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17262.6
t1954,17642.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17642.1
t1955,17746.4,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17746.4
t1956,17395.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17395.7
t1957,16943.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16943.2
t1958,16514.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16514.0
t1959,16175.600000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16175.6
t1960,16012.900000000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16012.900000000001
t1961,16120.399999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16120.4
t1962,16520.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16520.7
t1963,17018.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17018.6
t1964,17702.4,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17702.4
t1965,17867.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17867.899999999998
t1966,17492.300000000003,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17492.3
t1967,16832.100000000006,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16832.100000000002
t1968,16053.400000000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16053.4
t1969,15336.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15336.2
t1970,14815.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14815.8
t1971,14467.400000000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14467.400000000001
t1972,14296.599999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14296.6
t1973,14292.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14292.800000000001
t1974,14529.599999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14529.6
t1975,15068.900000000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15068.900000000001
t1976,15456.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15456.5
t1977,15763.599999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15763.599999999999
t1978,15804.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15804.7
t1979,15825.000000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15825.0
t1980,15740.900000000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15740.9
t1981,15613.099999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15613.1
t1982,15425.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15425.800000000001
t1983,15457.099999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15457.099999999999
t1984,15591.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15591.699999999999
t1985,15872.300000000003,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15872.3
t1986,16242.199999999997,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16242.199999999999
t1987,16630.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16630.0
t1988,17358.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17358.5
t1989,17394.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17394.1
t1990,16754.4,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16754.4
t1991,15831.400000000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15831.400000000001
t1992,14815.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14815.3
t1993,14079.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14079.8
t1994,13696.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13696.3
t1995,13460.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13460.5
t1996,13451.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13451.5
t1997,13732.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13732.2
t1998,14696.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14696.2
t1999,16423.500000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16423.5
t2000,17549.700000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17549.7
t2001,17849.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17849.2
t2002,17846.4,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17846.4
t2003,17872.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17872.9
t2004,17847.200000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17847.2
t2005,17546.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17546.5
t2006,17379.100000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17379.1
t2007,17199.400000000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17199.4
t2008,17158.200000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17158.2
t2009,17509.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17509.8
t2010,17843.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17843.8
t2011,18061.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18061.2
t2012,18556.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18556.0
t2013,18542.500000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18542.5
t2014,17791.600000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17791.6
t2015,16697.300000000003,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16697.3
t2016,15607.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15607.2
t2017,14836.099999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14836.1
t2018,14435.399999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14435.4
t2019,14274.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14274.8
t2020,14316.699999999997,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14316.699999999999
t2021,14642.099999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14642.1
t2022,15678.599999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15678.6
t2023,17473.4,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17473.4
t2024,18466.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18466.1
t2025,18511.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18511.6
t2026,18220.4,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18220.4
t2027,18033.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18033.0
t2028,17741.100000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17741.1
t2029,17483.4,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17483.4
t2030,17274.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17274.6
t2031,17051.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17051.2
t2032,17030.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17030.9
t2033,17276.4,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17276.4
t2034,17714.399999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17714.399999999998
t2035,18061.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18061.3
t2036,18744.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18744.0
t2037,18836.300000000003,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18836.3
t2038,18137.200000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18137.2
t2039,17051.700000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17051.7
t2040,15893.500000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15893.5
t2041,15108.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15108.2
t2042,14705.899999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14705.9
t2043,14497.699999999997,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14497.699999999999
