Resource,Battery_NY_Existing,Battery_NY_New,Hydro_NY,PumpedHydro_NY,Total
t4688,181.76268850266334,0.0,57341.927284619975,10886.491978146047,68410.18195126868
t4689,181.6899834272623,0.0,56823.49553353815,10843.058592360576,67848.24410932598
t4690,181.6173074338914,0.0,56305.06378245633,10799.625206575105,67286.30629646534
t4691,181.54466051091785,0.0,55786.63203137451,10756.191820789634,66724.36851267506
t4692,181.4720426467135,0.0,55268.20028029269,10712.758435004163,66162.43075794356
t4693,181.39945382965482,0.0,54749.768529210865,10669.325049218693,65600.49303225921
t4694,181.32689404812297,0.0,54231.33677812904,10625.891663433222,65038.555335610385
t4695,181.25436329050373,0.0,53712.90502704722,10582.458277647751,64476.61766798548
t4696,181.18186154518753,0.0,53194.4732759654,10539.02489186228,63914.68002937287
t4697,181.10938880056946,0.0,52676.04152488358,10495.59150607681,63352.74241976096
t4698,181.03694504504924,0.0,52157.609773801756,10452.158120291338,62790.804839138145
t4699,180.96453026703122,0.0,51639.178022719934,10408.724734505868,62228.86728749283
t4700,180.89214445492442,0.0,51120.74627163811,10365.291348720397,61666.92976481344
t4701,180.81978759714247,0.0,50602.31452055629,10321.857962934926,61104.99227108836
t4702,180.74745968210362,0.0,52342.023054526944,10278.424577149455,62801.1950913585
t4703,180.6751606982308,0.0,51958.83080114816,10234.991191363984,62374.49715321037
t4704,180.60289063395152,0.0,51945.48040793007,10191.557805578514,62317.64110414253
t4705,180.53064947769795,0.0,51606.5183381871,10148.124419793043,61935.17340745784
t4706,180.4584372179069,0.0,52351.85626844412,10104.691034007572,62637.0057396696
t4707,180.38625384301974,0.0,53920.894198701135,10061.257648222101,64162.53810076625
t4708,180.31409934148255,0.0,55777.33212895816,10017.82426243663,65975.47049073628
t4709,227.02021985264687,0.0,57596.02413948594,9974.39087665116,67797.43523598975
t4710,323.52941176470586,0.0,58960.462069742964,9930.957490865689,69214.94897237336
t4711,420.0,0.0,59087.999999999985,9887.524105080218,69395.5241050802
t4712,419.832,0.0,58569.56824891816,9844.090719294747,68833.49096821291
t4713,419.66406720000003,0.0,58051.13649783634,9800.657333509276,68271.45789854562
t4714,419.49620157312006,0.0,57532.70474675452,9757.223947723805,67709.42489605145
t4715,419.3284030924908,0.0,57014.2729956727,9713.790561938335,67147.39196070352
t4716,419.16067173125384,0.0,56495.841244590876,9670.357176152864,66585.35909247499
t4717,418.99300746256137,0.0,55977.409493509054,9626.923790367393,66023.326291339
t4718,420.0,0.0,55458.97774242723,9583.490404581922,65462.46814700915
t4719,305.7015652173913,0.0,54940.54599134541,9540.057018796451,64786.30457535926
t4720,191.44884980869568,0.0,54422.11424026359,9496.62363301098,64110.186723083265
t4721,77.24183548616352,0.0,53903.68248918177,9453.19024722551,63434.11457189344
t4722,0.0,0.0,53385.250738099945,9409.756861440039,62795.00759953998
t4723,0.0,0.0,52866.81898701812,9366.323475654568,62233.142462672695
t4724,0.0,0.0,52348.3872359363,9322.890089869097,61671.2773258054
t4725,0.0,0.0,51829.95548485448,9279.456704083626,61109.412188938106
t4726,0.0,0.0,51311.52373377266,9236.023318298156,60547.54705207081
t4727,0.0,0.0,50793.091982690836,9192.589932512685,59985.68191520352
t4728,0.0,0.0,50274.660231609014,9149.156546727214,59423.81677833623
t4729,0.0,0.0,49756.22848052719,9105.723160941743,58861.951641468935
t4730,0.0,0.0,49237.79672944537,9062.289775156272,58300.08650460164
t4731,0.0,0.0,48719.36497836355,9018.856389370801,57738.22136773435
t4732,0.0,0.0,48246.40290862057,8975.42300358533,57221.8259122059
t4733,0.0,0.0,47847.94083887759,8931.98961779986,56779.93045667745
t4734,0.0,0.0,47329.50908779577,8888.556232014389,56218.06531981016
t4735,33.8859632014539,0.0,46811.07733671395,8845.122846228918,55690.08614614433
t4736,130.47240881617336,0.0,46292.645585632126,8801.689460443447,55224.80745489175
t4737,227.02021985264687,0.0,45774.213834550304,8758.256074657977,54759.49012906093
t4738,323.52941176470586,0.0,45255.78208346848,8714.822688872506,54294.13418410569
t4739,420.0,0.0,44737.35033238666,8671.389303087035,53828.7396354737
t4740,419.832,0.0,44218.91858130484,8627.955917301564,53266.70649860641
t4741,420.0,0.0,43700.48683022302,8584.522531516093,52705.00936173911
t4742,305.7015652173913,0.0,43182.055079141195,8541.089145730622,52028.84579008921
t4743,191.44884980869568,0.0,42663.62332805937,8497.655759945152,51352.72793781322
t4744,77.24183548616352,0.0,42145.19157697755,8454.22237415968,50676.6557866234
t4745,0.0,0.0,41626.75982589573,8410.78898837421,50037.54881426994
t4746,0.0,0.0,41108.32807481391,8367.35560258874,49475.683677402645
t4747,0.0,0.0,40589.896323732086,8323.922216803268,48913.81854053536
t4748,0.0,0.0,40071.464572650264,8280.488831017798,48351.95340366806
t4749,0.0,0.0,39553.03282156844,8237.055445232327,47790.08826680077
t4750,0.0,0.0,39034.60107048662,8193.622059446856,47228.223129933474
t4751,0.0,0.0,38516.1693194048,8150.188673661385,46666.35799306618
t4752,0.0,0.0,37997.73756832298,8106.755287875914,46104.49285619889
t4753,0.0,0.0,37479.305817241155,8063.3219020904435,45542.6277193316
t4754,0.0,0.0,36960.87406615933,8019.888516304973,44980.762582464304
t4755,0.0,0.0,36687.4119964163,7976.455130519502,44663.8671269358
t4756,0.0,0.0,36809.249926673314,7933.021744734031,44742.27167140735
t4757,0.0,0.0,36958.18785693034,7889.58835894856,44847.7762158789
t4758,0.0,0.0,36528.62578718735,7846.154973163089,44374.78076035044
t4759,0.0,0.0,36010.19403610553,7802.721587377619,43812.915623483146
t4760,0.0,0.0,35491.76228502371,7759.288201592148,43251.05048661586
t4761,0.0,0.0,34973.33053394189,7715.854815806677,42689.185349748564
t4762,0.0,0.0,34454.898782860066,7672.421430021206,42127.32021288127
t4763,0.0,0.0,33936.467031778244,7628.988044235735,41565.45507601398
t4764,0.0,0.0,33418.03528069642,7585.5546584502645,41003.58993914669
t4765,0.0,0.0,32899.6035296146,7542.121272664794,40441.724802279394
t4766,0.0,0.0,32381.171778532775,7498.687886879323,39879.8596654121
t4767,0.0,0.0,31862.74002745095,7455.254501093852,39317.994528544805
t4768,0.0,0.0,31344.308276369124,7411.821115308381,38756.1293916775
t4769,0.0,0.0,30825.876525287298,7368.38772952291,38194.26425481021
t4770,0.0,0.0,30307.444774205473,7324.95434373744,37632.399117942914
t4771,0.0,0.0,29789.013023123647,7281.520957951969,37070.53398107561
t4772,0.0,0.0,29270.58127204182,7238.087572166498,36508.66884420832
t4773,0.0,0.0,28752.149520959996,7194.654186381027,35946.80370734102
t4774,0.0,0.0,28233.71776987817,7151.220800595556,35384.93857047373
t4775,0.0,0.0,27715.286018796345,7107.7874148100855,34823.073433606434
t4776,0.0,0.0,27196.85426771452,7064.354029024615,34261.20829673913
t4777,0.0,0.0,26678.422516632694,7020.920643239144,33699.34315987184
t4778,0.0,0.0,26997.760446889704,6977.487257453673,33975.247704343376
t4779,0.0,0.0,27907.098377146714,6934.053871668202,34841.15224881492
t4780,0.0,0.0,29141.336307403733,6890.620485882731,36031.95679328647
t4781,0.0,0.0,30284.57423766075,6847.187100097261,37131.76133775801
t4782,0.0,0.0,30846.81216791778,6803.75371431179,37650.565882229566
t4783,0.0,0.0,30328.380416835953,6760.320328526319,37088.70074536227
t4784,0.0,0.0,29809.948665754127,6716.886942740848,36526.83560849498
t4785,33.8859632014539,0.0,29291.516914672302,6673.453556955377,35998.85643482913
t4786,130.47240881617336,0.0,28773.085163590476,6630.0201711699065,35533.577743576556
t4787,227.02021985264687,0.0,28254.65341250865,6586.586785384436,35068.26041774573
t4788,323.52941176470586,0.0,27736.221661426825,6543.153399598965,34602.9044727905
t4789,420.0,0.0,27217.789910345,6499.720013813494,34137.5099241585
t4790,305.7015652173913,0.0,26699.358159263174,6456.286628028023,33461.34635250859
t4791,191.44884980869568,0.0,26180.92640818135,6412.853242242552,32785.228500232595
t4792,77.24183548616352,0.0,25662.494657099523,6369.419856457082,32109.156349042765
t4793,0.0,0.0,25144.062906017698,6325.986470671611,31470.04937668931
t4794,0.0,0.0,24625.631154935872,6282.55308488614,30908.18423982201
t4795,0.0,0.0,24107.199403854047,6239.119699100669,30346.319102954716
t4796,0.0,0.0,23588.76765277222,6195.686313315198,29784.45396608742
t4797,0.0,0.0,23070.335901690396,6152.2529275297275,29222.588829220123
t4798,0.0,0.0,22551.90415060857,6108.819541744257,28660.723692352825
t4799,0.0,0.0,22033.472399526745,6065.386155958786,28098.85855548553
t4800,0.0,0.0,21515.04064844492,6021.952770173315,27536.993418618236
t4801,0.0,0.0,20996.608897363094,5978.519384387844,26975.12828175094
t4802,0.0,0.0,20478.17714628127,5935.085998602373,26413.26314488364
t4803,0.0,0.0,19959.745395199443,5891.652612816903,25851.398008016346
t4804,0.0,0.0,19441.313644117618,5848.219227031432,25289.53287114905
t4805,0.0,0.0,18922.881893035792,5804.785841245961,24727.667734281753
t4806,0.0,0.0,18404.450141953967,5761.35245546049,24165.802597414455
t4807,33.8859632014539,0.0,17886.01839087214,5717.919069675019,23637.823423748614
t4808,130.47240881617336,0.0,17367.586639790316,5674.485683889548,23172.54473249604
t4809,227.02021985264687,0.0,16849.15488870849,5631.052298104078,22707.227406665213
t4810,323.52941176470586,0.0,16330.723137626665,5587.618912318607,22241.871461709976
t4811,420.0,0.0,15812.291386544839,5544.185526533136,21776.476913077975
t4812,419.832,0.0,15293.859635463014,5500.752140747665,21214.44377621068
t4813,420.0,0.0,14775.427884381188,5457.318754962194,20652.746639343382
t4814,420.0,0.0,14256.996133299363,5413.8853691767235,20090.881502476084
t4815,305.7015652173913,0.0,13738.564382217537,5370.451983391253,19414.71793082618
t4816,191.44884980869568,0.0,13220.132631135712,5327.018597605782,18738.60007855019
t4817,77.24183548616352,0.0,12701.700880053886,5283.585211820311,18062.52792736036
t4818,0.0,0.0,12183.26912897206,5240.15182603484,17423.4209550069
t4819,0.0,0.0,11664.837377890235,5196.718440249369,16861.555818139605
t4820,0.0,0.0,11146.40562680841,5153.285054463899,16299.690681272308
t4821,0.0,0.0,10627.973875726584,5109.851668678428,15737.825544405012
t4822,0.0,0.0,10109.542124644759,5066.418282892957,15175.960407537716
t4823,0.0,0.0,9591.110373562933,5022.984897107486,14614.09527067042
t4824,0.0,0.0,9072.678622481108,4979.551511322015,14052.230133803123
t4825,0.0,0.0,8554.246871399282,4936.1181255365445,13490.364996935827
t4826,0.0,0.0,8035.8151203174575,4892.684739751074,12928.499860068532
t4827,0.0,0.0,7517.383369235633,4849.251353965603,12366.634723201236
t4828,0.0,0.0,6998.951618153808,4805.817968180132,11804.76958633394
t4829,0.0,0.0,8142.3294810528805,4762.384582394661,12904.714063447542
t4830,0.0,0.0,8147.50796591389,4718.95119660919,12866.45916252308
t4831,0.0,0.0,9366.685828812946,4675.51781082372,14042.203639636666
t4832,33.8859632014539,0.0,9372.231123014773,4632.084425038249,14038.201511254476
t4833,130.47240881617336,0.0,10444.29937193295,4588.651039252778,15163.4228200019
t4834,227.02021985264687,0.0,9925.867620851124,4545.217653467307,14698.105494171079
t4835,323.52941176470586,0.0,9407.435869769299,4501.784267681836,14232.749549215841
t4836,420.0,0.0,9321.794939211957,4458.3508818963655,14200.145821108323
t4837,419.832,0.0,8803.363188130133,4414.917496110895,13638.112684241029
t4838,420.0,0.0,8284.931437048308,4371.484110325424,13076.415547373732
t4839,368.0114662221032,0.0,7766.499685966483,4328.050724539953,12462.56187672854
t4840,330.7817567555533,0.0,7248.067934884659,4284.617338754482,11863.467030394695
t4841,216.5190092702424,0.0,6729.636183802834,4241.183952969011,11187.339146042088
t4842,102.30196688392564,0.0,6211.20443272101,4197.750567183541,10511.256966788476
t4843,0.0,0.0,5692.772681639185,4154.31718139807,9847.089863037254
t4844,0.0,0.0,5174.3409305573605,4110.883795612599,9285.22472616996
t4845,0.0,0.0,4655.909179475536,4067.450409827128,8723.359589302665
t4846,0.0,0.0,4405.5682489181745,4024.0170240416574,8429.585272959832
t4847,0.0,0.0,4923.999999999999,3980.5836382561865,8904.583638256187
t4848,0.0,0.0,4405.5682489181745,3937.1502524707157,8342.71850138889
t4849,0.0,0.0,5195.481477105922,3893.716866685245,9089.198343791166
t4850,0.0,0.0,4677.049726024097,3850.283480899774,8527.333206923871
t4851,0.0,0.0,4405.5682489181745,3806.8500951143033,8212.418344032478
t4852,0.0,0.0,4405.5682489181745,3763.4167093288324,8168.984958247007
t4853,0.0,0.0,4866.534124459086,3719.9833235433616,8586.517448002447
t4854,0.0,0.0,4923.999999999999,3676.549937757891,8600.549937757889
t4855,0.0,0.0,4405.5682489181745,3633.11655197242,8038.6848008905945
t4856,0.0,0.0,5200.891583952547,3589.683166186949,8790.574750139496
t4857,0.0,0.0,5746.163107398967,3546.2497804014783,9292.412887800445
t4858,0.0,0.0,5481.334630845387,3502.8163946160075,8984.151025461395
t4859,0.0,0.0,6012.741527225421,3459.3830088305367,9472.124536055959
t4860,0.0,0.0,5494.3097761435965,3415.949623045066,8910.259399188662
t4861,0.0,0.0,5679.721470698512,3372.516237259595,9052.237707958107
t4862,0.0,0.0,5412.533165253426,3329.0828514741243,8741.61601672755
t4863,0.0,0.0,4925.744859808342,3285.6494656886534,8211.394325496996
t4864,0.0,0.0,4546.156554363259,3242.2160799031826,7788.372634266441
t4865,0.0,0.0,4405.5682489181745,3198.782694117712,7604.350943035886
t4866,0.0,0.0,4459.279943473091,3155.349308332241,7614.629251805332
t4867,0.0,0.0,4405.5682489181745,3111.91592254677,7517.484171464945
t4868,0.0,0.0,4405.5682489181745,3068.4825367612993,7474.050785679474
t4869,0.0,0.0,4742.562567363395,3025.0491509758285,7767.611718339223
t4870,0.0,0.0,4888.562567363395,2981.6157651903577,7870.178332553753
t4871,0.0,0.0,7496.562567363395,2938.182379404887,10434.744946768282
t4872,0.0,0.0,9059.080435767093,2894.748993619416,11953.82942938651
t4873,0.0,0.0,8540.648684685268,2851.3156078339453,11391.964292519213
t4874,0.0,0.0,8768.786614942286,2807.8822220484744,11576.66883699076
t4875,0.0,0.0,9563.724545199304,2764.4488362630036,12328.173381462308
t4876,0.0,0.0,10722.462475456321,2721.015450477533,13443.477925933854
t4877,0.0,0.0,11994.60040571334,2677.582064692062,14672.182470405402
t4878,0.0,0.0,12812.038335970357,2634.148678906591,15446.187014876949
t4879,0.0,0.0,12700.476266227375,2590.7152931211203,15291.191559348496
t4880,0.0,0.0,12182.04451514555,2547.2819073356495,14729.3264224812
t4881,0.0,0.0,11663.612764063724,2503.8485215501787,14167.461285613903
t4882,0.0,0.0,11145.181012981899,2460.415135764708,13605.596148746607
t4883,0.0,0.0,10626.749261900073,2416.981749979237,13043.73101187931
t4884,0.0,0.0,10108.317510818248,2373.5483641937662,12481.865875012014
t4885,0.0,0.0,9589.885759736422,2330.1149784082954,11920.000738144718
t4886,0.0,0.0,9071.454008654597,2286.6815926228246,11358.135601277421
t4887,0.0,0.0,8553.022257572771,2243.248206837354,10796.270464410125
t4888,0.0,0.0,8034.590506490947,2199.814821051883,10234.40532754283
t4889,0.0,0.0,7516.158755409122,2156.381435266412,9672.540190675534
t4890,0.0,0.0,6997.727004327297,2112.9480494809413,9110.675053808238
t4891,0.0,0.0,6479.295253245473,2069.5146636954705,8548.809916940943
t4892,0.0,0.0,5960.863502163648,2026.08127791,7986.944780073648
t4893,0.0,0.0,5442.431751081824,1982.6478921245293,7425.079643206353
t4894,0.0,0.0,4923.999999999999,1939.2145063390587,6863.214506339058
t4895,0.0,0.0,4405.5682489181745,1895.7811205535882,6301.349369471763
t4896,0.0,0.0,4746.321647975137,2098.63226596819,6844.953913943327
t4897,0.0,0.0,5551.375047032099,3001.483411382782,8552.858458414881
t4898,0.0,0.0,7852.628446089062,3204.3345567973684,11056.96300288643
t4899,0.0,0.0,10001.581845146025,4107.185702211955,14108.76754735798
t4900,0.0,0.0,13131.835244202988,4310.036847626541,17441.87209182953
t4901,0.0,0.0,16459.373174460008,4266.60346184107,20725.97663630108
t4902,0.0,0.0,19211.211104717026,4223.1700760556,23434.381180772623
t4903,0.0,0.0,20806.449034974044,4179.736690270129,24986.185725244173
t4904,0.0,0.0,20823.586965231065,4136.303304484658,24959.890269715725
t4905,0.0,0.0,20305.15521414924,4092.869918699187,24398.025132848426
t4906,0.0,0.0,19786.723463067414,4049.4365329137163,23836.15999598113
t4907,0.0,0.0,19268.29171198559,4006.0031471282455,23274.294859113834
t4908,0.0,0.0,18749.859960903763,3962.5697613427747,22712.42972224654
t4909,0.0,0.0,18231.428209821937,3919.136375557304,22150.56458537924
t4910,0.0,0.0,17712.996458740112,3875.702989771833,21588.699448511943
t4911,0.0,0.0,17194.564707658286,3832.269603986362,21026.83431164465
t4912,0.0,0.0,16676.13295657646,3788.8362182008914,20464.969174777354
t4913,0.0,0.0,16157.701205494635,3745.4028324154206,19903.104037910056
t4914,0.0,0.0,15639.26945441281,3701.9694466299497,19341.238901042758
t4915,0.0,0.0,15120.837703330984,3658.536060844479,18779.373764175463
t4916,0.0,0.0,14602.405952249159,3615.102675059008,18217.50862730817
t4917,0.0,0.0,14083.974201167333,3571.6692892735373,17655.64349044087
t4918,0.0,0.0,13565.542450085508,3528.2359034880665,17093.778353573573
t4919,0.0,0.0,13047.110699003682,3484.8025177025957,16531.913216706278
t4920,0.0,0.0,12861.348629260712,3441.369131917125,16302.717761177837
t4921,0.0,0.0,13993.08655951773,3397.935746131654,17391.022305649385
t4922,0.0,0.0,15999.224489774748,3354.502360346183,19353.726850120933
t4923,0.0,0.0,18684.362420031764,3311.0689745607124,21995.431394592477
t4924,0.0,0.0,21785.80035028878,3267.6355887752416,25053.435939064024
t4925,0.0,0.0,24915.838280545802,3224.2022029897707,28140.040483535573
t4926,0.0,0.0,27487.876210802824,3180.7688172043,30668.645028007122
t4927,0.0,0.0,28878.914141059846,3137.335431418829,32016.249572478675
t4928,0.0,0.0,28842.352071316862,3093.9020456333583,31936.254116950222
t4929,0.0,0.0,28323.920320235036,3050.4686598478875,31374.388980082924
t4930,0.0,0.0,27805.48856915321,3007.0352740624166,30812.523843215626
t4931,0.0,0.0,27287.056818071385,2963.601888276946,30250.65870634833
t4932,0.0,0.0,26768.62506698956,2920.168502491475,29688.793569481037
t4933,0.0,0.0,26250.193315907734,2876.735116706004,29126.92843261374
t4934,0.0,0.0,25731.76156482591,2833.3017309205334,28565.06329574644
t4935,0.0,0.0,25213.329813744083,2789.8683451350626,28003.198158879146
t4936,0.0,0.0,24694.898062662258,2746.4349593495917,27441.33302201185
t4937,0.0,0.0,24176.466311580432,2703.001573564121,26879.467885144553
t4938,0.0,0.0,23658.034560498607,2659.56818777865,26317.602748277255
t4939,0.0,0.0,23139.60280941678,2616.1348019931793,25755.73761140996
t4940,0.0,0.0,22621.171058334956,2572.7014162077085,25193.872474542666
t4941,0.0,0.0,22102.73930725313,2529.2680304222376,24632.007337675368
t4942,0.0,0.0,21584.307556171305,2485.834644636767,24070.14220080807
t4943,0.0,0.0,21065.87580508948,2442.401258851296,23508.277063940775
t4944,0.0,0.0,20547.444054007654,2398.967873065825,22946.41192707348
t4945,0.0,0.0,21233.48198426469,2355.5344872803544,23589.016471545045
t4946,0.0,0.0,22898.71991452171,2312.1011014948836,25210.82101601659
t4947,0.0,0.0,25226.457844778728,2268.6677157094127,27495.12556048814
t4948,0.0,0.0,27999.695775035747,2225.234329923942,30224.93010495969
t4949,0.0,0.0,30819.033705292764,2181.800944138471,33000.834649431235
t4950,0.0,0.0,33122.97163554978,2138.3675583530003,35261.33919390278
t4951,0.0,0.0,34359.0095658068,2094.9341725675295,36453.943738374335
t4952,0.0,0.0,33969.047496063824,2051.5007867820586,36020.548282845884
t4953,0.0,0.0,33450.615744982,2008.0674009965883,35458.68314597859
t4954,0.0,0.0,32932.18399390018,1964.6340152111177,34896.818009111295
t4955,0.0,0.0,32413.752242818355,1921.200629425647,34334.952872244
t4956,0.0,0.0,31895.32049173653,1877.7672436401765,33773.08773537671
t4957,0.0,0.0,31376.888740654704,1834.333857854706,33211.22259850941
t4958,0.0,0.0,30858.45698957288,1790.9004720692353,32649.357461642114
t4959,0.0,0.0,30340.025238491053,1747.4670862837647,32087.492324774816
t4960,0.0,0.0,29821.593487409227,1704.0337004982941,31525.62718790752
t4961,0.0,0.0,29303.1617363274,1660.6003147128235,30963.762051040227
t4962,0.0,0.0,28784.729985245576,1617.166928927353,30401.89691417293
t4963,0.0,0.0,28266.29823416375,1573.7335431418824,29840.031777305634
t4964,0.0,0.0,27747.866483081925,1530.3001573564118,29278.166640438336
t4965,0.0,0.0,27229.4347320001,1486.8667715709412,28716.30150357104
t4966,0.0,0.0,26711.002980918274,1443.4333857854706,28154.436366703743
t4967,0.0,0.0,26192.57122983645,1400.0,27592.57122983645
t4968,0.0,0.0,25674.139478754623,1356.5666142145294,27030.706092969154
t4969,0.0,0.0,25801.71063744071,1400.0,27201.71063744071
t4970,0.0,0.0,27044.648567697725,1356.5666142145294,28401.215181912256
t4971,0.0,0.0,28850.020922828367,1468.1988035554623,30318.21972638383
t4972,0.0,0.0,30452.793277958983,2279.8309928963954,32732.624270855376
t4973,0.0,0.0,33030.065633089594,2391.4631822373285,35421.52881532692
t4974,0.0,0.0,35781.30356334661,2348.0297964518577,38129.333359798475
t4975,0.0,0.0,37567.64149360363,3004.596410666387,40572.23790427002
t4976,0.0,0.0,38998.37942386065,2961.163024880916,41959.542448741566
t4977,0.0,0.0,39027.11735411767,2917.7296390954452,41944.84699321311
t4978,0.0,0.0,38508.68560303585,2874.2962533099744,41382.981856345825
t4979,0.0,0.0,37990.253851954025,2830.8628675245036,40821.11671947853
t4980,0.0,0.0,37471.8221008722,2787.429481739033,40259.251582611236
t4981,0.0,0.0,36953.39034979038,2743.996095953562,39697.38644574394
t4982,0.0,0.0,36434.95859870856,2700.562710168091,39135.52130887665
t4983,0.0,0.0,35916.52684762674,2657.1293243826203,38573.65617200936
t4984,0.0,0.0,35398.095096544916,2613.6959385971495,38011.791035142065
t4985,0.0,0.0,34879.663345463094,2570.2625528116787,37449.92589827477
t4986,0.0,0.0,34361.23159438127,2526.829167026208,36888.06076140748
t4987,0.0,0.0,33842.79984329945,2483.395781240737,36326.19562454019
t4988,0.0,0.0,33324.36809221763,2439.9623954552662,35764.330487672894
t4989,0.0,0.0,32805.936341135806,2396.5290096697954,35202.4653508056
t4990,0.0,0.0,32287.50459005398,2353.0956238843246,34640.600213938305
t4991,0.0,0.0,31769.072838972155,2309.662238098854,34078.73507707101
t4992,0.0,0.0,31250.64108789033,2266.228852313383,33516.86994020372
t4993,0.0,0.0,30732.209336808504,2533.465147866756,33265.67448467526
t4994,0.0,0.0,31524.14726706549,2490.0317620812857,34014.17902914678
t4995,0.0,0.0,33009.18519732251,2446.598376295815,35455.783573618326
t4996,0.0,0.0,34989.223127579535,2403.164990510344,37392.388118089875
t4997,0.0,0.0,37230.16105783655,2359.7316047248733,39589.892662561426
t4998,0.0,0.0,39544.89898809357,2316.2982189394024,41861.19720703297
t4999,0.0,0.0,41760.836918350586,2272.8648331539316,44033.701751504515
t5000,0.0,0.0,43048.7748486076,2229.431447368461,45278.206295976066
t5001,34.11721938528483,0.0,42881.12884475018,2185.99806158299,45101.244125718455
t5002,34.10357249753071,0.0,42362.69709366836,2142.564675797519,44539.36534196341
t5003,34.089931068531705,0.0,41844.265342586536,2099.1312900120483,43977.48656366712
t5004,34.076295096104296,0.0,41325.833591504714,2055.6979042265775,43415.6077908274
t5005,34.06266457806586,0.0,40807.40184042289,2012.264518441107,42853.729023442065
t5006,34.049039512234636,0.0,40288.97008934107,1968.8311326556363,42291.85026150894
t5007,34.035419896429744,0.0,39770.53833825925,1925.3977468701657,41729.97150502584
t5008,34.02180572847117,0.0,39252.106587177426,1881.9643610846952,41168.0927539906
t5009,34.008197006179785,0.0,38733.674836095604,1838.5309752992246,40606.21400840101
t5010,33.994593727377314,0.0,38215.24308501378,1795.097589513754,40044.335268254916
t5011,33.980995889886366,0.0,37696.81133393196,1751.6642037282834,39482.456533550125
t5012,33.96740349153041,0.0,37178.37958285014,1708.2308179428128,38920.57780428448
t5013,33.9538165301338,0.0,36659.94783176832,1664.7974321573422,38358.69908045579
t5014,33.94023500352175,0.0,36141.516080686495,1621.3640463718716,37796.82036206189
t5015,33.92665890952034,0.0,35623.08432960467,1577.930660586401,37234.9416491006
t5016,33.91308824595654,0.0,35104.65257852285,1534.4972748009304,36673.06294156974
t5017,33.89952301065816,0.0,34586.22082744103,1491.0638890154598,36111.18423946715
t5018,33.8859632014539,0.0,34067.78907635921,1447.6305032299892,35549.30554279065
t5019,130.47240881617336,0.0,33549.357325277386,2097.066798783364,35776.896532876926
t5020,227.02021985264687,0.0,33030.925574195564,3163.603094336735,36421.54888838495
t5021,323.52941176470586,0.0,33289.19382311366,3530.1393898901088,37142.86262476847
t5022,420.0,0.0,33434.33175337068,3486.706004104638,37341.037757475315
t5023,419.832,0.0,32915.90000228886,3443.272618319167,36779.00462060803
t5024,419.66406720000003,0.0,32397.468251207032,3399.8392325336963,36216.97155094073
t5025,419.49620157312006,0.0,31879.036500125207,3356.4058467482255,35654.93854844655
t5026,419.3284030924908,0.0,31360.60474904338,3312.9724609627547,35092.90561309863
t5027,419.16067173125384,0.0,30842.172997961556,3269.539075177284,34530.872744870096
t5028,420.0,0.0,30323.74124687973,3226.105689391813,33969.84693627154
t5029,354.6798629133158,0.0,29805.309495797905,3182.672303606342,33342.661662317565
t5030,342.80252111807374,0.0,29286.87774471608,3139.2389178208714,32768.91918365502
t5031,342.66540010962655,0.0,28768.445993634254,3095.8055320354006,32206.91692577928
t5032,228.39789916697404,0.0,28250.01424255243,3052.3721462499298,31530.784287969334
t5033,114.17610522469856,0.0,27731.582491470603,3008.938760464459,30854.69735715976
t5034,0.0,0.0,27213.150740388777,2965.505374678988,30178.656115067766
t5035,0.0,0.0,26694.71898930695,2922.0719888935173,29616.790978200468
t5036,0.0,0.0,26176.287238225126,2878.6386031080465,29054.925841333174
t5037,0.0,0.0,25657.8554871433,2835.2052173225757,28493.060704465875
t5038,0.0,0.0,25139.423736061475,2791.771831537105,27931.19556759858
t5039,0.0,0.0,24620.99198497965,2748.338445751634,27369.330430731283
t5040,0.0,0.0,24102.560233897824,2704.905059966163,26807.46529386399
t5041,0.0,0.0,23584.128482816,2661.4716741806924,26245.60015699669
t5042,0.0,0.0,23065.696731734173,2618.0382883952216,25683.735020129396
t5043,0.0,0.0,22547.264980652348,2574.6049026097508,25121.869883262098
t5044,0.0,0.0,22028.833229570522,2531.17151682428,24560.004746394803
t5045,0.0,0.0,21522.771159827556,2487.738131038809,24010.509290866365
t5046,0.0,0.0,21004.33940874573,2444.3047452533383,23448.64415399907
t5047,25.97893061263774,0.0,20485.907657663905,2400.8713594678675,22912.75794774441
t5048,122.5685390403927,0.0,19967.47590658208,2357.4379736823967,22447.48241930487
t5049,219.11951162477655,0.0,19449.044155500254,2314.004587896926,21982.168255021956
t5050,315.6318638201267,0.0,18930.61240441843,2270.571202111455,21516.81547035001
t5051,412.10561107459864,0.0,18412.180653336603,2227.137816325984,21051.424080737186
t5052,420.0,0.0,17893.748902254778,2183.7044305405134,20497.453332795292
t5053,342.89398999649546,0.0,17375.317151172952,2140.2710447550426,19858.48218592449
t5054,342.7568324004969,0.0,16856.885400091127,2096.8376589695717,19296.479891461197
t5055,228.489294884928,0.0,16338.453649009301,2053.404273184101,18620.347217078328
t5056,228.39789916697404,0.0,15820.021897927476,2009.9708873986303,18058.39068449308
t5057,114.17610522469856,0.0,15301.59014684565,1966.5375016131597,17382.303753683507
t5058,0.0,0.0,14783.158395763825,1923.1041158276892,16706.262511591514
t5059,0.0,0.0,14264.726644682,1879.6707300422186,16144.397374724218
