BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
t1356,10258.36207411857,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,2219.90674430675,-13.658905275319771,-10270.0,10978.202566047708,0.0,-5811.636916465639,0.0,0.0,0.0,0.0,-2219.90674430675,-13.658905275319771,-2933.0,3214.727010476471,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-0.0,-0.0,-1400.0
t1357,10231.33971765069,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,2163.5825425516523,-13.312347052343098,-10187.0,9693.331967035358,602.5999195171381,-5209.0369969485,0.0,0.0,0.0,0.0,-2163.5825425516523,-13.312347052343098,-2910.0,1116.4530017458367,1043.1370043653171,-771.5900061111539,0.0,0.0,0.0,0.0,-0.0,-0.0,-1388.0
t1358,9677.38141005917,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,2646.5122774431875,-16.28377435235732,-10113.0,9181.041883803438,1090.6955422288725,-4720.941374236766,0.0,0.0,0.0,0.0,-2646.5122774431875,-16.28377435235732,-2888.0,3192.7270104764707,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-0.0,-0.0,-1378.0
t1359,7929.372726043246,679.7864494686983,-1514.823463681301,0.0,0.0,0.0,0.0,2932.7090076778145,-18.04471950845747,-10009.0,11621.39064365191,0.0,-5811.636916465639,0.0,0.0,0.0,0.0,-2932.7090076778145,-18.04471950845747,-2859.0,0.0,1589.3635052382358,-225.36350523823558,0.0,0.0,0.0,0.0,-0.0,-0.0,-1364.0
t1360,4975.491384648221,735.7103738258884,-1458.899539324111,0.0,0.0,0.0,0.0,5900.0,-36.30221915,-10116.0,9309.765948769327,2664.086593423157,-3147.550323042482,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2890.0,3176.800153234631,8.463428620919977,-1806.2635818555511,0.0,0.0,0.0,0.0,-0.0,-0.0,-1379.0
t1361,5299.32200916453,0.0,-0.0,0.0,0.0,0.0,0.0,5690.453412608872,-39.77542177340386,-10950.0,6013.902583970956,1534.3115176411025,-0.0,0.0,0.0,0.0,0.0,-4394.177088114324,-27.037013497734755,-3127.0,2802.014732770217,0.0,-0.0,0.0,0.0,0.0,0.0,-1296.2763244945484,-12.738408275669101,-1493.0
t1362,8240.607109337332,0.0,-0.0,0.0,0.0,0.0,0.0,3560.0795738766433,-26.686683213977062,-11774.0,3204.5762719227814,2429.876541945002,-0.0,0.0,0.0,0.0,0.0,-2258.556102243005,-13.89671162477888,-3362.0,2919.313443222836,0.0,-0.0,0.0,0.0,0.0,0.0,-1301.523471633638,-12.789971589198181,-1605.0
t1363,8240.607109337332,0.0,-0.0,0.0,0.0,0.0,0.0,3541.433037847408,-23.040147184740746,-11759.0,2301.042033555553,4277.86004375657,-0.0,0.0,0.0,0.0,0.0,-3201.2053218649216,-19.69675544720113,-3358.0,1946.5711077200256,0.0,-0.0,0.0,0.0,0.0,0.0,-340.22771598248613,-3.3433917375396183,-1603.0
t1364,8240.607109337332,1804.16175699526,-0.0,0.0,0.0,0.0,0.0,1477.7528983514082,-14.521764684002564,-11508.0,2108.6307179232303,1177.3692820767697,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-3286.0,3061.2746630354104,0.0,-0.0,0.0,0.0,0.0,0.0,-1477.7528983514082,-14.521764684002564,-1569.0
t1365,8240.607109337332,0.0,-0.0,0.0,0.0,0.0,0.0,2835.749303192604,-21.356412529938492,-11055.0,2103.268264074616,2836.618845069099,-0.0,0.0,0.0,0.0,0.0,-1771.9842345651514,-10.902874578564258,-3157.0,2581.218606578827,0.0,-0.0,0.0,0.0,0.0,0.0,-1063.765068627453,-10.453537951374232,-1507.0
t1366,8240.607109337332,1643.5564397716378,-0.0,0.0,0.0,0.0,0.0,427.674822111355,-3.8383712203262497,-10308.0,2103.268264074616,940.513417096272,-0.0,0.0,0.0,0.0,0.0,-99.17148709327948,-0.6101940776087506,-2944.0,1736.7315121607928,0.0,-0.0,0.0,0.0,0.0,0.0,-328.5033350180755,-3.228177142717499,-1405.0
t1367,8240.607109337332,1085.3928906626677,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-9326.0,2103.268264074616,560.7317359253839,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2664.0,937.909998174454,334.09000182554604,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1272.0
t1368,8240.607109337332,0.0,-0.0,0.0,0.0,0.0,0.0,205.65828935592396,-1.2653986932564176,-8445.0,2107.705930735532,511.21775731364806,-0.0,0.0,0.0,0.0,0.0,-205.65828935592396,-1.2653986932564176,-2412.0,1144.5034040455948,6.496595954405215,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1151.0
t1369,8240.607109337332,0.0,-22.3167062023356,0.0,0.0,0.0,0.0,-316.7414053351215,-2.5489977998749342,-7899.0,2103.542939963388,0.0,-0.0,0.0,0.0,0.0,0.0,153.40092341621647,-0.9438633796047216,-2256.0,915.2646525013652,0.0,-0.0,0.0,0.0,0.0,0.0,163.34048191890506,-1.605134420270213,-1077.0
t1370,8240.607109337332,0.0,-295.1862255934458,0.0,0.0,0.0,0.0,-329.4449312092535,-2.9759525346339704,-7613.0,2103.268264074616,0.0,-0.0,0.0,0.0,0.0,0.0,71.16963690090951,-0.43790097552588875,-2174.0,782.2627572507641,0.0,-0.0,0.0,0.0,0.0,0.0,258.27529430834403,-2.538051559108082,-1038.0
t1371,8240.607109337332,0.0,-295.46632823946726,0.0,0.0,0.0,0.0,-463.7013279417041,-4.439453156160057,-7477.0,2103.268264074616,0.0,-0.0,0.0,0.0,0.0,0.0,31.928187460681773,-0.19645153529829693,-2135.0,592.4698611398395,0.0,-0.0,0.0,0.0,0.0,0.0,431.7731404810223,-4.243001620861759,-1020.0
t1372,8240.607109337332,0.0,-294.3835320382483,0.0,0.0,0.0,0.0,-471.70180729356366,-4.521770005520536,-7470.0,2103.268264074616,0.0,-0.0,0.0,0.0,0.0,0.0,30.921996449393994,-0.19026052401041063,-2134.0,581.5516986373405,0.0,-0.0,0.0,0.0,0.0,0.0,440.7798108441697,-4.331509481510125,-1018.0
t1373,8240.607109337332,0.0,-0.0,0.0,0.0,0.0,0.0,-536.6287662147776,-4.978343122554204,-7699.0,2103.268264074616,15.913883333093182,-0.0,0.0,0.0,0.0,0.0,80.31200581866375,-0.4941532263737638,-2199.0,598.1674295000668,0.0,-0.0,0.0,0.0,0.0,0.0,456.31676039611375,-4.484189896180439,-1050.0
t1374,8240.607109337332,0.0,-0.0,0.0,0.0,0.0,0.0,196.31043103578455,-8.917540373115777,-8428.0,2103.268264074616,986.680079539671,-0.0,0.0,0.0,0.0,0.0,-678.7719153391165,-4.176428275170484,-2407.0,589.1511381221691,82.12848967244433,-0.0,0.0,0.0,0.0,0.0,482.461484303332,-4.741112097945294,-1149.0
t1375,8240.607109337332,2194.6099131499996,-0.0,0.0,0.0,0.0,0.0,-666.416102162977,-7.8009203243562615,-9761.0,2115.2723358848925,750.5647602605463,-0.0,0.0,0.0,0.0,0.0,-78.35498431289253,-0.48211183254600615,-2787.0,593.5477220159407,0.0,-0.0,0.0,0.0,0.0,0.0,744.7710864758697,-7.318808491810255,-1331.0
t1376,8240.607109337332,2194.6099131499996,-0.0,0.0,0.0,0.0,0.0,49.96808942397857,-14.185111911311083,-10471.0,2108.1947187310425,1806.8723417909625,-0.0,0.0,0.0,0.0,0.0,-918.4161209805254,-5.650939541479312,-2991.0,568.0861408132848,0.0,-0.0,0.0,0.0,0.0,0.0,868.4480315565468,-8.53417236983177,-1428.0
t1377,9978.482409677803,0.0,-0.0,0.0,0.0,0.0,0.0,683.0304766697817,-18.512886347583628,-10643.0,3350.5104601784747,1277.751914556073,-0.0,0.0,0.0,0.0,0.0,-1578.549687161244,-9.712687573303631,-3040.0,564.2809882828177,0.0,-0.0,0.0,0.0,0.0,0.0,895.5192104914624,-8.800198774279998,-1451.0
t1378,12339.56080605873,0.0,-704.8186425929846,0.0,0.0,0.0,0.0,-906.8308065027985,-8.911356962946304,-10719.0,6325.476074240967,0.0,-3264.476074240967,0.0,0.0,0.0,0.0,-0.0,-0.0,-3061.0,563.080550460148,0.0,-0.0,0.0,0.0,0.0,0.0,906.8308065027985,-8.911356962946304,-1461.0
t1379,13903.479686637225,0.0,-2171.3900097763376,0.0,0.0,0.0,0.0,-921.0387000152996,-9.050976845589798,-10802.0,7638.690257192204,0.0,-4553.690257192204,0.0,0.0,0.0,0.0,-0.0,-0.0,-3085.0,561.0122768302904,0.0,-0.0,0.0,0.0,0.0,0.0,921.0387000152996,-9.050976845589798,-1473.0
t1380,14477.704761579655,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,-1434.0030105462488,-14.09183788340768,-10835.0,6545.319510065204,0.0,-3450.3195100652033,0.0,0.0,0.0,0.0,-0.0,-0.0,-3095.0,556.515915537059,0.0,-499.4270881999001,0.0,0.0,0.0,0.0,1434.0030105462488,-14.09183788340768,-1477.0
t1381,13661.967375705557,0.0,-1904.9331387227771,0.0,0.0,0.0,0.0,-927.9156805753175,-9.11855640746408,-10820.0,6658.015728707745,0.0,-3568.015728707746,0.0,0.0,0.0,0.0,-0.0,-0.0,-3090.0,556.2028758321468,0.0,-0.0,0.0,0.0,0.0,0.0,927.9156805753175,-9.11855640746408,-1475.0
t1382,12966.141696657674,0.0,-1218.9637594111664,0.0,0.0,0.0,0.0,-927.0677137442241,-9.110223502284388,-10811.0,6367.859546592708,0.0,-3280.859546592708,0.0,0.0,0.0,0.0,-0.0,-0.0,-3087.0,556.0425097580603,0.0,-0.0,0.0,0.0,0.0,0.0,927.0677137442241,-9.110223502284388,-1474.0
t1383,13116.453554510252,0.0,-1439.4380223091093,0.0,0.0,0.0,0.0,-917.9944707635258,-9.021061437616154,-10750.0,6003.213492199867,0.0,-2933.213492199867,0.0,0.0,0.0,0.0,-0.0,-0.0,-3070.0,556.0265906740905,0.0,-0.0,0.0,0.0,0.0,0.0,917.9944707635258,-9.021061437616154,-1465.0
t1384,11140.443737796599,0.0,-0.0,0.0,0.0,0.0,0.0,-239.03826239751248,-13.405475399086031,-10888.0,5329.168086658495,0.0,-1523.010126710414,0.0,0.0,0.0,0.0,-691.9007510169845,-4.257208931096297,-3110.0,562.2092530534928,0.0,-0.0,0.0,0.0,0.0,0.0,930.9390134144969,-9.148266467989734,-1484.0
t1385,8240.607109337332,2194.6099131499996,-0.0,0.0,0.0,0.0,0.0,1207.2108474694628,-7.4278699567955355,-11635.0,2107.1479184122063,2430.4907990140514,-0.0,0.0,0.0,0.0,0.0,-1207.2108474694628,-7.4278699567955355,-3323.0,556.0313877671795,1029.9686122328208,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1586.0
t1386,8240.607109337332,2194.6099131499996,-0.0,0.0,0.0,0.0,0.0,1704.2692070456787,-10.486229533011686,-12129.0,2107.0859137074785,3071.669522871211,-0.0,0.0,0.0,0.0,0.0,-1704.2692070456787,-10.486229533011686,-3464.0,556.0771257527333,1097.9228742472667,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1654.0
t1387,8240.607109337332,463.4933939590122,-0.0,0.0,0.0,0.0,0.0,3370.1272388537814,-38.227742150122516,-12036.0,2117.5670202866013,5811.636916465639,-0.0,0.0,0.0,0.0,0.0,-4464.73279971134,-27.471137040900697,-3437.0,557.1510442516634,0.0,-0.0,0.0,0.0,0.0,0.0,1094.6055608575584,-10.75660510922182,-1641.0
t1388,8240.607109337332,2194.6099131499996,-0.0,0.0,0.0,0.0,0.0,1303.5124032781914,-24.72942576552181,-11714.0,2127.254208479895,3582.3434095196662,-0.0,0.0,0.0,0.0,0.0,-2349.14352931886,-14.454088680701306,-3346.0,561.6442110441519,0.0,-0.0,0.0,0.0,0.0,0.0,1045.6311260406685,-10.275337084820507,-1597.0
t1389,8240.607109337332,0.0,-0.0,0.0,0.0,0.0,0.0,2984.757862533068,-18.364971870400172,-11207.0,2144.336482117935,4059.786352285533,-0.0,0.0,0.0,0.0,0.0,-2984.757862533068,-18.364971870400172,-3201.0,573.5734917935172,954.4265082064829,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1528.0
t1390,8240.607109337332,2155.392890662668,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-10396.0,2175.610133207945,793.3898667920545,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2969.0,569.6525038882836,848.3474961117163,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1418.0
t1391,8240.607109337332,629.6044749909566,-0.0,0.0,0.0,0.0,0.0,515.963094541431,-3.1746788697212196,-9383.0,2145.5250482165225,1053.6127251946295,-0.0,0.0,0.0,0.0,0.0,-515.963094541431,-3.1746788697212196,-2680.0,571.4274496990844,707.5725503009156,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1279.0
t1392,8240.607109337332,0.0,-0.0,0.0,0.0,0.0,0.0,240.98130156912524,-5.588410906457434,-8476.0,2119.9538787119695,801.0192544822461,-0.0,0.0,0.0,0.0,0.0,-497.90953639639594,-3.063596797819808,-2420.0,581.344088140895,320.25249114047165,-0.0,0.0,0.0,0.0,0.0,256.9282348272707,-2.5248141086376252,-1156.0
t1393,8240.607109337332,0.0,-0.0,0.0,0.0,0.0,0.0,-350.09675223541336,-5.510357101918973,-7885.0,2172.610057108492,209.72411874971834,-0.0,0.0,0.0,0.0,0.0,-129.53714436620288,-0.7970314920079805,-2252.0,600.0794290082947,0.0,-0.0,0.0,0.0,0.0,0.0,479.63389660161624,-4.713325609910992,-1075.0
t1394,8240.607109337332,0.0,-232.0815075454803,0.0,0.0,0.0,0.0,-433.2679111737434,-4.257690618109171,-7571.0,2309.417696913603,0.0,-147.41769691360273,0.0,0.0,0.0,0.0,-0.0,-0.0,-2162.0,602.9897794443658,0.0,-0.0,0.0,0.0,0.0,0.0,433.2679111737434,-4.257690618109171,-1032.0
t1395,8240.607109337332,0.0,-415.2764773215587,0.0,0.0,0.0,0.0,-378.6100599206045,-3.720572095170196,-7443.0,2194.4549404848253,0.0,-69.45494048482547,0.0,0.0,0.0,0.0,-0.0,-0.0,-2125.0,639.1105121745658,0.0,-0.0,0.0,0.0,0.0,0.0,378.6100599206045,-3.720572095170196,-1014.0
t1396,8240.607109337332,0.0,-565.6832227401089,0.0,0.0,0.0,0.0,-231.64750429356474,-2.276382303658782,-7441.0,2191.3299243800093,0.0,-66.32992438000952,0.0,0.0,0.0,0.0,-0.0,-0.0,-2125.0,784.628878010094,0.0,-0.0,0.0,0.0,0.0,0.0,231.64750429356474,-2.276382303658782,-1014.0
t1397,8240.607109337332,0.0,-294.1487307742925,0.0,0.0,0.0,0.0,-268.81673705250586,-2.6416415105345905,-7675.0,2200.1439584488494,0.0,-8.143958448849187,0.0,0.0,0.0,0.0,-0.0,-0.0,-2192.0,779.8249044580288,0.0,-0.0,0.0,0.0,0.0,0.0,268.81673705250586,-2.6416415105345905,-1046.0
t1398,8240.607109337332,0.0,-0.0,0.0,0.0,0.0,0.0,176.4787500285753,-1.0858593659076965,-8416.0,2130.663581672841,450.90102772164187,-0.0,0.0,0.0,0.0,0.0,-176.4787500285753,-1.0858593659076965,-2404.0,843.7009233440747,303.2990766559254,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1147.0
t1399,8240.607109337332,1832.4165436834257,-0.0,0.0,0.0,0.0,0.0,-300.07484051870637,-2.9488125020520273,-9770.0,2362.7557919756264,427.2442080243737,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2790.0,1034.8739719833457,0.0,-0.0,0.0,0.0,0.0,0.0,300.07484051870637,-2.9488125020520273,-1332.0
t1400,8240.607109337332,0.0,-0.0,0.0,0.0,0.0,0.0,2258.2879523832125,-13.895061720545787,-10485.0,2111.1752373068302,3156.007776796928,-0.0,0.0,0.0,0.0,0.0,-2258.2879523832125,-13.895061720545787,-2995.0,1181.0672535594545,247.93274644054563,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1429.0
t1401,9156.190823922752,0.0,-0.0,0.0,0.0,0.0,0.0,1421.1998392840003,-13.390663206753477,-10564.0,4739.483161017813,0.0,-0.0,0.0,0.0,0.0,0.0,-1711.9496741963808,-10.533486821431884,-3017.0,1152.107341472941,0.0,-0.0,0.0,0.0,0.0,0.0,290.74983491238044,-2.8571763853215915,-1440.0
t1402,10108.901854925378,0.0,-1301.3496295477253,0.0,0.0,0.0,0.0,1803.6110785960987,-29.163303973751052,-10582.0,8026.709260729659,0.0,-2052.5057591228365,0.0,0.0,0.0,0.0,-2934.1499163050175,-18.053585301806596,-3022.0,863.2099604754881,0.0,-539.6390795124622,0.0,0.0,0.0,0.0,1130.5388377089187,-11.10971867194446,-1443.0
t1403,11632.287200802055,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,1192.4268660497503,-17.10415370180862,-10613.0,9986.848671886111,0.0,-5142.101006364214,0.0,0.0,0.0,0.0,-1803.6499543502534,-11.097711171645829,-3030.0,841.7833542296597,0.0,-0.0,0.0,0.0,0.0,0.0,611.223088300503,-6.006442530162788,-1447.0
t1404,12319.668393453729,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,426.9394359753285,-21.997916279058416,-10530.0,10467.876215475066,0.0,-5811.636916465639,0.0,0.0,0.0,0.0,-1639.1537197627558,-10.085579246672076,-3007.0,861.4245764465404,0.0,-626.7265232015814,0.0,0.0,0.0,0.0,1212.2142837874273,-11.912337032386338,-1435.0
t1405,12593.269752691001,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,26.768002454122808,-24.427841995126897,-10401.0,10336.271194818473,0.0,-5811.636916465639,0.0,0.0,0.0,0.0,-1545.1272363951643,-9.507041957669678,-2970.0,549.4881174732644,0.0,-634.9265513768488,0.0,0.0,0.0,0.0,1518.3592339410413,-14.920800037457216,-1418.0
t1406,12399.046565578123,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,198.9291695986468,-33.3658220267729,-10370.0,10996.564352473246,0.0,-5811.636916465639,0.0,0.0,0.0,0.0,-2210.3274712188854,-13.599964788720898,-2961.0,550.4184864337918,0.0,-1128.0509308159785,0.0,0.0,0.0,0.0,2011.3983016202387,-19.76585723805201,-1414.0
t1407,10402.769981513562,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,2164.977009094453,-30.137077458016353,-10343.0,11695.965698603906,0.0,-5504.857620905185,0.0,0.0,0.0,0.0,-3217.3122178333397,-19.795859865382784,-2954.0,368.0060088537471,0.0,-0.0,0.0,0.0,0.0,0.0,1052.3352087388864,-10.341217592633567,-1410.0
t1408,7182.042869998232,0.0,-0.0,0.0,0.0,0.0,0.0,3351.4286368918747,-38.47150689010856,-10495.0,7605.807819099038,0.0,-112.82510428327167,0.0,0.0,0.0,0.0,-4468.488469445086,-27.494245370685352,-2997.0,324.91742896621304,0.0,-0.0,0.0,0.0,0.0,0.0,1117.0598325532103,-10.977261519423207,-1431.0
t1409,8240.607109337332,0.0,-0.0,0.0,0.0,0.0,0.0,3109.6287852231576,-34.235894560489626,-11316.0,4999.34390766546,2311.3366559341102,-0.0,0.0,0.0,0.0,0.0,-4054.7321272810786,-24.948436318492103,-3231.0,607.1841161840764,0.0,-0.0,0.0,0.0,0.0,0.0,945.1033420579209,-9.287458241997522,-1543.0
t1410,8240.607109337332,2194.6099131499996,-0.0,0.0,0.0,0.0,0.0,1563.0300970675269,-26.247119554859534,-11972.0,3270.4789881455195,2769.2528334620724,-0.0,0.0,0.0,0.0,0.0,-2603.711397580758,-16.0204240268355,-3420.0,601.5453950147931,0.0,-0.0,0.0,0.0,0.0,0.0,1040.681300513231,-10.22669552802403,-1632.0
t1411,8240.607109337332,2194.6099131499996,-0.0,0.0,0.0,0.0,0.0,1496.5690681384765,-25.78609062580862,-11906.0,2462.54792929733,3487.0335387343134,-0.0,0.0,0.0,0.0,0.0,-2533.9900338734083,-15.59143415823532,-3400.0,595.7736907326414,0.0,-0.0,0.0,0.0,0.0,0.0,1037.4209657349318,-10.194656467573296,-1623.0
t1412,8240.607109337332,0.0,-0.0,0.0,0.0,0.0,0.0,3434.911382572911,-32.518491910241075,-11643.0,1686.1750737522293,5811.636916465639,-0.0,0.0,0.0,0.0,0.0,-4147.29402806763,-25.517962150236844,-3325.0,611.8283753829428,269.7895088823415,-0.0,0.0,0.0,0.0,0.0,712.3826454947199,-7.000529760004231,-1587.0
t1413,8240.607109337332,2194.6099131499996,-0.0,0.0,0.0,0.0,0.0,796.0842001960532,-6.301222683384898,-11225.0,1785.4124254142755,2308.9071792149375,-0.0,0.0,0.0,0.0,0.0,-883.8811559131935,-5.438448716019673,-3205.0,615.2656047626228,827.8002134876022,-0.0,0.0,0.0,0.0,0.0,87.7969557171403,-0.8627739673652253,-1530.0
t1414,8240.607109337332,0.0,-0.0,0.0,0.0,0.0,0.0,2282.4365366541224,-14.04364599145508,-10509.0,1657.632016198448,3639.8481664471306,-0.0,0.0,0.0,0.0,0.0,-2282.4365366541224,-14.04364599145508,-3001.0,584.8275149159349,848.1724850840653,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1433.0
t1415,8240.607109337332,927.3566957567035,-0.0,0.0,0.0,0.0,0.0,378.63585659980805,-13.599661693841618,-9533.0,1575.1378410335055,2237.4273120942125,-0.0,0.0,0.0,0.0,0.0,-1083.8960291975916,-6.669123930126402,-2722.0,601.6703651659316,0.0,-0.0,0.0,0.0,0.0,0.0,705.2601725977836,-6.930537763715216,-1300.0
t1416,8240.607109337332,399.3928906626678,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-8640.0,2043.1512435285524,424.8487564714476,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2468.0,714.6616940836515,463.33830591634853,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1178.0
t1417,8240.607109337332,0.0,-0.0,0.0,0.0,0.0,0.0,-172.37973639861556,-4.227372938717093,-8064.0,2462.513362162257,0.0,-0.0,0.0,0.0,0.0,0.0,-158.53789143708266,-0.9754707251742175,-2303.0,702.0388006830029,70.29547369484193,-0.0,0.0,0.0,0.0,0.0,330.9176278356982,-3.2519022135428766,-1100.0
t1418,7971.85181609356,0.0,-0.0,0.0,0.0,0.0,0.0,-192.95565562682293,-1.8961604667371335,-7777.0,2221.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2221.0,868.9405048399143,0.0,-0.0,0.0,0.0,0.0,0.0,192.95565562682293,-1.8961604667371335,-1060.0
t1419,6977.966134831133,0.0,-0.0,0.0,0.0,0.0,0.0,684.7629785749542,-6.7291134060882145,-7656.0,2187.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2187.0,1735.4920919810427,0.0,-0.0,0.0,0.0,0.0,0.0,-684.7629785749542,-6.7291134060882145,-1044.0
t1420,6494.991735058333,0.0,-0.0,0.0,0.0,0.0,0.0,1173.2049424628508,-12.196677521182934,-7656.0,2145.474301123136,0.0,-0.0,0.0,0.0,0.0,0.0,41.78278494734803,-0.2570860704840592,-2187.0,2270.9273188608977,0.0,-0.0,0.0,0.0,0.0,0.0,-1214.9877274101989,-11.939591450698876,-1044.0
t1421,7347.070878911582,0.0,-0.0,0.0,0.0,0.0,0.0,534.1784518702958,-5.249330781877829,-7876.0,2249.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2249.0,1613.4277826521734,0.0,-0.0,0.0,0.0,0.0,0.0,-534.1784518702958,-5.249330781877829,-1074.0
t1422,8240.607109337332,0.0,-0.0,0.0,0.0,0.0,0.0,404.4207639875826,-7.0278733249155065,-8638.0,2198.84799898342,78.233196714107,-0.0,0.0,0.0,0.0,0.0,191.0945937636916,-1.1757894612186026,-2467.0,1778.367441614971,0.0,-0.0,0.0,0.0,0.0,0.0,-595.5153577512742,-5.852083863696904,-1177.0
t1423,8240.607109337332,979.510043664865,-0.0,0.0,0.0,0.0,0.0,787.6227555635853,-7.739908565782551,-10000.0,2078.9239655997494,777.0760344002505,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2856.0,2158.3626641293677,0.0,-0.0,0.0,0.0,0.0,0.0,-787.6227555635853,-7.739908565782551,-1363.0
t1424,8240.607109337332,1498.9621093657634,-0.0,0.0,0.0,0.0,0.0,908.3571373967809,-8.926356099877156,-10639.0,1282.3703067409167,1755.629693259083,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-3038.0,2367.283493496658,0.0,-0.0,0.0,0.0,0.0,0.0,-908.3571373967809,-8.926356099877156,-1450.0
t1425,7472.596500380265,0.0,-0.0,0.0,0.0,0.0,0.0,3189.120391711909,-24.716892092171836,-10637.0,4851.578590524763,0.0,-0.0,0.0,0.0,0.0,0.0,-1802.488028587638,-11.090561937125406,-3038.0,2850.2586932793174,0.0,-0.0,0.0,0.0,0.0,0.0,-1386.632363124271,-13.626330155046432,-1450.0
t1426,7951.328390673398,0.0,-0.0,0.0,0.0,0.0,0.0,2636.4366378195937,-25.765028492993164,-10562.0,8362.452434252764,0.0,-5307.281902978672,0.0,0.0,0.0,0.0,-38.930992052866124,-0.23953922122543297,-3016.0,4063.0311350384945,0.0,-0.0,0.0,0.0,0.0,0.0,-2597.5056457667274,-25.52548927176773,-1440.0
t1427,9939.160488341748,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,2796.65702757135,-17.20760276309877,-10524.0,9932.735502663349,848.8830220683697,-4962.753894397269,0.0,0.0,0.0,0.0,-2796.65702757135,-17.20760276309877,-3005.0,3249.727010476471,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-0.0,-0.0,-1435.0
t1428,9278.801652157954,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,3381.6150628722717,-20.806801880225464,-10445.0,12197.058781218137,0.0,-5811.636916465639,0.0,0.0,0.0,0.0,-3381.6150628722717,-20.806801880225464,-2983.0,2756.6128014511573,241.05710451265682,-1573.6699059638145,0.0,0.0,0.0,0.0,-0.0,-0.0,-1424.0
t1429,10118.183599941443,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,2379.0645032030047,-14.638189994451078,-10288.0,10357.969754757818,392.68492745263825,-5418.9519890130005,0.0,0.0,0.0,0.0,-2379.0645032030047,-14.638189994451078,-2938.0,2766.1546954944747,225.78615749099805,-1588.9408529854732,0.0,0.0,0.0,0.0,-0.0,-0.0,-1403.0
t1430,9581.11426514235,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,2867.13690772925,-17.641259721600097,-10236.0,11619.41508391649,0.0,-5811.636916465639,0.0,0.0,0.0,0.0,-2867.13690772925,-17.641259721600097,-2923.0,1923.7129945758595,643.0070079503058,-1171.7200025261654,0.0,0.0,0.0,0.0,-0.0,-0.0,-1395.0
t1431,8157.373858740975,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,4208.128325030478,-25.89227062145404,-10145.0,8551.561258655718,2195.548126730925,-3616.0887897347134,0.0,0.0,0.0,0.0,-4208.128325030478,-25.89227062145404,-2897.0,2887.0015309903238,155.3627397430737,-1659.3642707333975,0.0,0.0,0.0,0.0,-0.0,-0.0,-1383.0
