Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Total
t246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t249,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-14,0.0,0.0,0.0,5.551115123125783e-14
t250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t287,0.0,0.0,0.0,0.0,0.0,0.0,11.869000799462626,0.0,0.0,0.0,11.869000799462626
t288,0.0,0.0,0.0,0.0,0.0,0.0,73.43975790327394,0.0,0.0,0.0,73.43975790327394
t289,0.0,0.0,0.0,0.0,0.0,0.0,2710.9081195546096,0.0,0.0,0.0,2710.9081195546096
t290,0.0,0.0,0.0,0.0,0.0,0.0,1064.603711899853,0.0,0.0,0.0,1064.603711899853
t291,0.0,0.0,0.0,0.0,0.0,0.0,4193.899526086729,0.0,0.0,0.0,4193.899526086729
t292,0.0,0.0,0.0,0.0,0.0,0.0,1119.5959852501076,0.0,0.0,0.0,1119.5959852501076
t293,0.0,0.0,0.0,0.0,0.0,0.0,2837.155535577756,0.0,0.0,0.0,2837.155535577756
t294,0.0,0.0,0.0,0.0,0.0,0.0,903.0135356359939,0.0,0.0,0.0,903.0135356359939
t295,0.0,0.0,0.0,0.0,0.0,0.0,3746.6109701221844,0.0,0.0,0.0,3746.6109701221844
t296,0.0,0.0,0.0,0.0,0.0,0.0,1682.8886073188175,0.0,0.0,0.0,1682.8886073188175
t297,0.0,0.0,0.0,0.0,0.0,0.0,1720.2534766855533,0.0,0.0,0.0,1720.2534766855533
t298,0.0,0.0,0.0,0.0,0.0,0.0,1855.2042789743011,0.0,0.0,0.0,1855.2042789743011
t299,0.0,0.0,0.0,0.0,10849.753442230778,0.0,4432.8870228786855,0.0,0.0,0.0,15282.640465109464
t300,0.0,0.0,0.0,0.0,11243.32549118715,0.0,3924.7822135558627,0.0,0.0,0.0,15168.107704743012
t301,0.0,0.0,0.0,0.0,11504.125429490477,0.0,1788.8805121516489,0.0,0.0,0.0,13293.005941642126
t302,0.0,0.0,0.0,0.0,8750.968529806443,0.0,2838.6443438299757,0.0,0.0,0.0,11589.612873636419
t303,0.0,0.0,0.0,0.0,13503.550451785226,0.0,4346.361768952651,0.0,0.0,0.0,17849.912220737875
t304,0.0,0.0,0.0,0.0,11532.55806133313,0.0,2977.239016772026,0.0,0.0,0.0,14509.797078105155
t305,0.0,0.0,0.0,0.0,10815.029529946483,0.0,4931.010416977074,0.0,0.0,0.0,15746.039946923556
t306,0.0,0.0,0.0,0.0,0.0,0.0,3026.8992565565213,0.0,0.0,0.0,3026.8992565565213
t307,0.0,0.0,0.0,0.0,0.0,0.0,3212.7598674364554,0.0,0.0,0.0,3212.7598674364554
t308,0.0,0.0,0.0,0.0,5051.393769859958,0.0,2274.9794504799734,0.0,0.0,0.0,7326.373220339932
t309,0.0,0.0,0.0,0.0,0.0,0.0,1009.3690320899053,0.0,0.0,0.0,1009.3690320899053
t310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t311,0.0,0.0,0.0,0.0,0.0,0.0,3216.362081112304,0.0,0.0,0.0,3216.362081112304
t312,0.0,0.0,0.0,0.0,7101.108205234441,0.0,525.2206648995044,0.0,0.0,0.0,7626.328870133945
t313,0.0,0.0,0.0,0.0,11447.612345920792,0.0,8141.208861800374,0.0,0.0,0.0,19588.821207721165
t314,0.0,0.0,0.0,0.0,0.0,0.0,2171.705240397454,0.0,0.0,0.0,2171.705240397454
t315,0.0,0.0,0.0,0.0,0.0,0.0,7800.484977273784,0.0,0.0,0.0,7800.484977273784
t316,0.0,0.0,0.0,0.0,8270.394577622199,0.0,8554.507491752607,0.0,0.0,0.0,16824.902069374806
t317,0.0,0.0,0.0,0.0,0.0,0.0,8245.096622161032,0.0,0.0,0.0,8245.096622161032
t318,0.0,0.0,0.0,0.0,0.0,0.0,5526.2706462574,0.0,0.0,0.0,5526.2706462574
t319,0.0,0.0,0.0,0.0,0.0,0.0,6674.292253930111,0.0,0.0,0.0,6674.292253930111
t320,0.0,0.0,0.0,0.0,0.0,0.0,8392.324601459393,0.0,0.0,0.0,8392.324601459393
t321,0.0,0.0,0.0,0.0,2583.472507242452,0.0,8952.639145006819,0.0,0.0,0.0,11536.11165224927
t322,0.0,0.0,0.0,0.0,2840.6954300030147,0.0,9253.956121955087,0.0,0.0,0.0,12094.6515519581
t323,0.0,0.0,0.0,0.0,5104.154076292503,0.0,9184.57089272921,0.0,0.0,0.0,14288.724969021714
t324,0.0,0.0,0.0,0.0,3617.9242086386726,1309.278516248943,7802.116774675264,0.0,0.0,0.0,12729.31949956288
t325,0.0,0.0,0.0,0.0,2966.5255653605072,2638.5658969725387,8748.264848757137,0.0,0.0,0.0,14353.356311090183
t326,0.0,0.0,0.0,0.0,6118.176390725862,0.0,9031.38807557935,0.0,0.0,0.0,15149.564466305212
t327,0.0,0.0,0.0,509.6418614078058,5771.94882882318,0.0,7671.409001051863,0.0,0.0,0.0,13952.99969128285
t328,0.0,0.0,0.0,0.0,6829.884673296077,1158.015605635227,8258.211148157628,0.0,0.0,0.0,16246.111427088934
t329,0.0,0.0,0.0,0.0,7732.505651857169,0.0,7571.786228702326,0.0,0.0,0.0,15304.291880559496
t330,0.0,0.0,0.0,0.0,0.0,0.0,6653.504793699472,0.0,0.0,0.0,6653.504793699472
t331,0.0,0.0,0.0,0.0,0.0,0.0,4080.549250161999,0.0,0.0,0.0,4080.549250161999
t332,0.0,0.0,0.0,0.0,10008.268637989651,0.0,3465.9278196832515,0.0,0.0,0.0,13474.196457672902
t333,0.0,0.0,0.0,0.0,0.0,0.0,6678.840854721507,0.0,0.0,0.0,6678.840854721507
t334,0.0,0.0,0.0,0.0,7193.342233536315,0.0,3611.6080980328143,0.0,0.0,0.0,10804.950331569129
t335,0.0,0.0,0.0,0.0,0.0,0.0,4209.967903265506,0.0,0.0,0.0,4209.967903265506
t336,0.0,0.0,0.0,0.0,0.0,0.0,9783.89087796537,0.0,0.0,0.0,9783.89087796537
t337,0.0,0.0,0.0,0.0,1386.2167382590708,0.0,4973.837553468684,0.0,0.0,0.0,6360.054291727754
t338,0.0,0.0,0.0,0.0,1205.5095904248637,0.0,5259.956858627438,0.0,0.0,0.0,6465.466449052302
t339,0.0,0.0,0.0,0.0,7480.318033112745,0.0,4880.2356572448825,0.0,0.0,0.0,12360.553690357629
t340,0.0,0.0,0.0,0.0,11902.249329767648,0.0,8991.121115931668,0.0,0.0,0.0,20893.370445699315
t341,0.0,0.0,0.0,0.0,0.0,0.0,5797.111404415815,0.0,0.0,0.0,5797.111404415815
t342,0.0,0.0,0.0,0.0,0.0,0.0,8255.462029195509,0.0,0.0,0.0,8255.462029195509
t343,0.0,0.0,0.0,0.0,0.0,0.0,8253.288582771962,0.0,0.0,0.0,8253.288582771962
t344,0.0,0.0,0.0,0.0,2611.989012793652,0.0,6342.006491033705,0.0,0.0,0.0,8953.995503827357
t345,0.0,0.0,0.0,0.0,1468.903102455562,0.0,6074.0903484539585,0.0,0.0,0.0,7542.99345090952
t346,0.0,0.0,0.0,0.0,494.5393934197263,0.0,3069.039301111983,0.0,0.0,0.0,3563.5786945317095
t347,0.0,0.0,0.0,0.0,32.666377922973325,0.0,1533.261946766826,0.0,0.0,0.0,1565.9283246897994
t348,0.0,0.0,0.0,2306.3095981533693,8.298784128416068,0.0,1598.7422353788272,0.0,0.0,0.0,3913.3506176606124
t349,0.0,0.0,0.0,0.0,13.119210889854145,0.0,1277.2715592332843,0.0,0.0,0.0,1290.3907701231385
t350,0.0,0.0,0.0,0.0,52.17420476459141,0.0,1414.726844934347,0.0,0.0,0.0,1466.9010496989383
t351,0.0,0.0,0.0,0.0,288.9189443156021,0.0,1624.6419012251768,0.0,0.0,0.0,1913.560845540779
t352,0.0,0.0,0.0,0.0,1788.638279953507,3118.9932210989123,2757.7768924794213,0.0,0.0,0.0,7665.408393531841
t353,0.0,0.0,0.0,0.0,4122.534811159573,0.0,3116.04368906506,0.0,0.0,0.0,7238.578500224633
t354,0.0,0.0,0.0,0.0,0.0,0.0,2858.0243853917978,0.0,0.0,0.0,2858.0243853917978
t355,0.0,0.0,0.0,0.0,0.0,0.0,1076.2279403868665,0.0,0.0,0.0,1076.2279403868665
t356,0.0,0.0,0.0,0.0,6667.594437644249,0.0,2055.3757069193457,0.0,0.0,0.0,8722.970144563595
t357,0.0,0.0,0.0,0.0,0.0,0.0,2518.0657192121794,0.0,0.0,0.0,2518.0657192121794
t358,0.0,0.0,0.0,0.0,0.0,0.0,2044.1348144490385,0.0,0.0,0.0,2044.1348144490385
t359,0.0,0.0,0.0,0.0,0.0,0.0,5735.831855079578,0.0,0.0,0.0,5735.831855079578
t360,0.0,0.0,0.0,0.0,0.0,0.0,5425.9032622817895,0.0,0.0,0.0,5425.9032622817895
t361,0.0,0.0,0.0,0.0,0.0,0.0,3215.551510727213,0.0,0.0,0.0,3215.551510727213
t362,0.0,0.0,0.0,0.0,0.0,0.0,5757.9082484180035,0.0,0.0,0.0,5757.9082484180035
t363,0.0,0.0,0.0,0.0,0.0,0.0,1519.8761367427749,0.0,0.0,0.0,1519.8761367427749
t364,0.0,0.0,0.0,0.0,0.0,0.0,3849.29759264888,0.0,0.0,0.0,3849.29759264888
t365,0.0,0.0,0.0,0.0,0.0,0.0,4846.0983123647375,0.0,0.0,0.0,4846.0983123647375
t366,0.0,0.0,0.0,0.0,0.0,0.0,3379.194194813656,0.0,0.0,0.0,3379.194194813656
t367,0.0,0.0,0.0,0.0,0.0,0.0,4146.036705391747,0.0,0.0,0.0,4146.036705391747
t368,0.0,0.0,0.0,0.0,0.0,0.0,5152.440473211887,0.0,0.0,0.0,5152.440473211887
t369,0.0,0.0,0.0,0.0,2168.5943148920232,0.0,2798.6851241123695,0.0,0.0,0.0,4967.279439004393
t370,0.0,0.0,0.0,0.0,0.3272095287005384,0.0,1830.3906020386564,0.0,0.0,0.0,1830.7178115673569
t371,0.0,0.0,0.0,0.0,6.0327080460507565,0.0,1107.202215850027,0.0,0.0,0.0,1113.2349238960778
t372,0.0,0.0,0.0,0.0,140.94253258469809,1542.0942238852965,922.4632442773936,0.0,0.0,0.0,2605.500000747388
t373,0.0,0.0,0.0,0.0,2356.7141724881585,1642.8895478353488,1437.3905456317716,0.0,0.0,0.0,5436.994265955279
t374,0.0,0.0,0.0,0.0,6097.732474459153,0.0,1901.3770988008278,0.0,0.0,0.0,7999.109573259981
t375,0.0,0.0,0.0,3512.877076335757,6260.008993267071,2406.226015208015,2027.6650723093383,0.0,0.0,0.0,14206.777157120181
t376,0.0,0.0,0.0,0.0,5044.909053728031,0.0,2223.860784252205,0.0,0.0,0.0,7268.769837980236
t377,0.0,0.0,0.0,0.0,3502.126609639623,0.0,2829.829755971506,0.0,0.0,0.0,6331.9563656111295
t378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t379,0.0,0.0,0.0,0.0,0.0,0.0,4568.228583794498,0.0,0.0,0.0,4568.228583794498
t380,0.0,0.0,0.0,0.0,0.0,0.0,3500.8467636595924,0.0,0.0,0.0,3500.8467636595924
t381,0.0,0.0,0.0,0.0,0.0,0.0,1495.4581864168688,0.0,0.0,0.0,1495.4581864168688
t382,0.0,0.0,0.0,0.0,0.0,0.0,4585.380266651199,0.0,0.0,0.0,4585.380266651199
t383,0.0,0.0,0.0,0.0,0.0,0.0,5.313349440998927,0.0,0.0,0.0,5.313349440998927
t384,0.0,0.0,0.0,0.0,0.0,0.0,5897.261718875153,0.0,0.0,0.0,5897.261718875153
t385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t386,0.0,0.0,0.0,0.0,0.0,0.0,3117.641085893889,0.0,0.0,0.0,3117.641085893889
t387,0.0,0.0,0.0,0.0,0.0,0.0,188.49900534101317,0.0,0.0,0.0,188.49900534101317
t388,0.0,0.0,0.0,0.0,0.0,0.0,4608.292683400697,0.0,0.0,0.0,4608.292683400697
t389,0.0,0.0,0.0,0.0,0.0,0.0,4725.2034181655035,0.0,0.0,0.0,4725.2034181655035
t390,0.0,0.0,0.0,0.0,0.0,0.0,3996.980178024561,0.0,0.0,0.0,3996.980178024561
t391,0.0,0.0,0.0,0.0,0.0,0.0,9215.16147457959,0.0,0.0,0.0,9215.16147457959
t392,0.0,0.0,0.0,0.0,0.0,0.0,7879.004294237958,0.0,0.0,0.0,7879.004294237958
t393,0.0,0.0,0.0,0.0,1398.3396171107206,0.0,5844.26581735543,0.0,0.0,0.0,7242.605434466151
t394,0.0,0.0,0.0,0.0,27.758250002076657,0.0,3852.3418770692774,0.0,0.0,0.0,3880.100127071354
t395,0.0,0.0,0.0,0.0,0.0,1575.0355309158888,3344.6465407747983,0.0,0.0,0.0,4919.682071690687
t396,0.0,0.0,0.0,0.0,0.0,0.0,2842.800655859148,0.0,0.0,0.0,2842.800655859148
t397,0.0,0.0,0.0,0.0,6.972279700986367,0.0,2388.8921435490392,0.0,0.0,0.0,2395.8644232500255
t398,0.0,0.0,0.0,0.0,1557.141245771894,0.0,2337.398330061176,0.0,0.0,0.0,3894.5395758330696
t399,0.0,0.0,0.0,0.0,5567.897859735963,0.0,2173.766685603258,0.0,0.0,0.0,7741.664545339221
t400,0.0,0.0,0.0,0.0,5125.472512558303,0.0,2395.5328268209187,0.0,0.0,0.0,7521.005339379221
t401,0.0,0.0,0.0,0.0,5079.505558564317,0.0,2038.1340314191507,0.0,0.0,0.0,7117.639589983468
t402,0.0,0.0,0.0,0.0,0.0,0.0,18.08930652520946,0.0,0.0,0.0,18.08930652520946
t403,0.0,0.0,0.0,0.0,0.0,0.0,2242.558955697619,0.0,0.0,0.0,2242.558955697619
t404,0.0,0.0,0.0,0.0,0.0,0.0,4323.8686812866,0.0,0.0,0.0,4323.8686812866
t405,0.0,0.0,0.0,0.0,0.0,0.0,551.2601653289897,0.0,0.0,0.0,551.2601653289897
t406,0.0,0.0,0.0,0.0,0.0,0.0,5243.2000446001775,0.0,0.0,0.0,5243.2000446001775
t407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t409,0.0,0.0,0.0,0.0,0.0,0.0,3253.542664158887,0.0,0.0,0.0,3253.542664158887
t410,0.0,0.0,0.0,0.0,0.0,0.0,458.81093836917677,0.0,0.0,0.0,458.81093836917677
t411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t412,0.0,0.0,0.0,0.0,0.0,0.0,2274.009772293292,0.0,0.0,0.0,2274.009772293292
t413,0.0,0.0,0.0,0.0,0.0,0.0,7754.446674284603,0.0,0.0,0.0,7754.446674284603
t414,0.0,0.0,0.0,0.0,0.0,0.0,7635.711447409081,0.0,0.0,0.0,7635.711447409081
t415,0.0,0.0,0.0,0.0,0.0,0.0,10458.012181467991,0.0,0.0,0.0,10458.012181467991
t416,0.0,0.0,0.0,0.0,0.0,0.0,9043.436362777848,0.0,0.0,0.0,9043.436362777848
t417,0.0,0.0,0.0,0.0,3069.339677401924,0.0,8970.615743869994,0.0,0.0,0.0,12039.955421271918
t418,0.0,0.0,0.0,0.0,332.54738179605414,0.0,7378.366133598178,0.0,0.0,0.0,7710.913515394232
t419,0.0,0.0,0.0,0.0,1307.9676473981417,523.3911708651622,6481.208719915308,0.0,0.0,0.0,8312.567538178613
t420,0.0,0.0,0.0,0.0,521.7601792564952,0.0,6599.673756410422,0.0,0.0,0.0,7121.433935666918
t421,0.0,0.0,0.0,0.0,1725.3735183481704,0.0,6131.99575997982,0.0,0.0,0.0,7857.36927832799
t422,0.0,0.0,0.0,0.0,1403.7575765023223,0.0,5852.695955240817,0.0,0.0,0.0,7256.453531743139
t423,0.0,0.0,0.0,5082.227705002724,1753.6205263265351,0.0,8226.180092202998,0.0,0.0,0.0,15062.028323532257
t424,0.0,0.0,0.0,0.0,3709.144206386208,0.0,8606.872624015024,0.0,0.0,0.0,12316.016830401233
t425,0.0,0.0,0.0,0.0,4538.65230209515,0.0,9353.512919236568,0.0,0.0,0.0,13892.165221331717
t426,0.0,0.0,0.0,0.0,0.0,0.0,5001.837720655018,0.0,0.0,0.0,5001.837720655018
t427,0.0,0.0,0.0,0.0,0.0,0.0,5093.683579204539,0.0,0.0,0.0,5093.683579204539
t428,0.0,0.0,0.0,0.0,0.0,0.0,4464.574204917545,0.0,0.0,0.0,4464.574204917545
t429,0.0,0.0,0.0,0.0,3454.011746379499,0.0,6450.796032225316,0.0,0.0,0.0,9904.807778604814
t430,0.0,0.0,0.0,0.0,0.0,0.0,4809.499987800489,0.0,0.0,0.0,4809.499987800489
t431,0.0,0.0,0.0,0.0,249.8819484418906,0.0,4466.097194463934,0.0,0.0,0.0,4715.979142905825
t432,0.0,0.0,0.0,0.0,358.2294594852549,0.0,7691.83746025255,0.0,0.0,0.0,8050.066919737805
t433,0.0,0.0,0.0,0.0,8126.937807689948,0.0,8306.588226881378,0.0,0.0,0.0,16433.526034571325
t434,0.0,0.0,0.0,0.0,0.0,0.0,8105.667145028633,0.0,0.0,0.0,8105.667145028633
t435,0.0,0.0,0.0,0.0,5498.3300444174965,0.0,9602.332787868378,0.0,0.0,0.0,15100.662832285874
t436,0.0,0.0,0.0,0.0,11735.460906180657,0.0,10204.79305003884,0.0,0.0,0.0,21940.253956219494
t437,0.0,0.0,0.0,0.0,0.0,0.0,7398.640409670525,0.0,0.0,0.0,7398.640409670525
t438,0.0,0.0,0.0,0.0,8632.091253424485,0.0,6095.014085941961,0.0,0.0,0.0,14727.105339366446
t439,0.0,0.0,0.0,0.0,0.0,0.0,8814.392076963113,0.0,0.0,0.0,8814.392076963113
t440,0.0,0.0,0.0,0.0,0.0,0.0,9591.678430666303,0.0,0.0,0.0,9591.678430666303
t441,0.0,0.0,0.0,0.0,6939.498964834073,0.0,9551.960401632907,0.0,0.0,0.0,16491.45936646698
t442,0.0,0.0,0.0,0.0,4293.735399497563,0.0,10214.015381372683,0.0,0.0,0.0,14507.750780870247
t443,0.0,0.0,0.0,0.0,6160.685786627769,0.0,10553.713077461383,0.0,0.0,0.0,16714.39886408915
t444,0.0,0.0,0.0,0.0,2800.3517559215966,0.0,9901.821250448982,0.0,0.0,0.0,12702.173006370578
t445,0.0,0.0,0.0,0.0,664.6961083131043,0.0,10648.543445292447,0.0,0.0,0.0,11313.239553605552
t446,0.0,0.0,0.0,0.0,69.66571545767796,0.0,10634.004364275574,0.0,0.0,0.0,10703.670079733252
t447,0.0,0.0,0.0,0.0,161.45642365979046,0.0,10667.566323278561,0.0,0.0,0.0,10829.022746938352
t448,0.0,0.0,0.0,0.0,932.6693950718434,0.0,10619.663972657752,0.0,0.0,0.0,11552.333367729596
t449,0.0,0.0,0.0,0.0,4028.918979239048,0.0,10678.008782953031,0.0,0.0,0.0,14706.92776219208
t450,0.0,0.0,0.0,0.0,36.816256632921096,0.0,5981.557984052834,0.0,0.0,0.0,6018.3742406857555
t451,0.0,0.0,0.0,0.0,0.0,0.0,5898.688308365022,0.0,0.0,0.0,5898.688308365022
t452,0.0,0.0,0.0,0.0,0.0,0.0,5722.37909013972,0.0,0.0,0.0,5722.37909013972
t453,0.0,0.0,0.0,0.0,0.0,0.0,7155.883849025613,0.0,0.0,0.0,7155.883849025613
t454,0.0,0.0,0.0,0.0,0.0,0.0,6319.460910849785,0.0,0.0,0.0,6319.460910849785
t455,0.0,0.0,0.0,0.0,0.0,0.0,9792.601843449514,0.0,0.0,0.0,9792.601843449514
t456,0.0,0.0,0.0,0.0,0.0,0.0,6075.599941728194,0.0,0.0,0.0,6075.599941728194
t457,0.0,0.0,0.0,0.0,8263.888921796455,0.0,8799.356988499409,0.0,0.0,0.0,17063.245910295864
t458,0.0,0.0,0.0,0.0,656.3231417090271,0.0,6404.983476981561,0.0,0.0,0.0,7061.306618690588
t459,0.0,0.0,0.0,0.0,1028.424776416248,0.0,4788.974366785892,0.0,0.0,0.0,5817.39914320214
t460,0.0,0.0,0.0,0.0,9425.177129683185,0.0,155.16772819099512,0.0,0.0,0.0,9580.344857874179
t461,0.0,0.0,0.0,0.0,0.0,0.0,739.3065647487922,0.0,0.0,0.0,739.3065647487922
t462,0.0,0.0,0.0,0.0,10957.012837061926,0.0,0.0,0.0,0.0,0.0,10957.012837061926
t463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t464,0.0,0.0,0.0,0.0,3735.7890389461313,0.0,0.0,0.0,0.0,0.0,3735.7890389461313
t465,0.0,0.0,0.0,0.0,4378.739421843753,0.0,0.0,0.0,0.0,0.0,4378.739421843753
t466,0.0,0.0,0.0,0.0,1355.677580427105,0.0,0.0,0.0,0.0,0.0,1355.677580427105
t467,0.0,0.0,0.0,0.0,2335.283224175243,0.0,0.0,0.0,0.0,0.0,2335.283224175243
t468,0.0,0.0,0.0,0.0,2357.6958160838717,0.0,0.0,0.0,0.0,0.0,2357.6958160838717
t469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t470,0.0,0.0,0.0,0.0,3576.523062404707,0.0,0.0,0.0,0.0,0.0,3576.523062404707
t471,0.0,0.0,0.0,0.0,3601.3923374509745,0.0,0.0,0.0,0.0,0.0,3601.3923374509745
t472,0.0,0.0,0.0,0.0,3545.3518141436352,0.0,0.0,0.0,0.0,0.0,3545.3518141436352
t473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
