Resource,MA_battery,CT_battery,ME_battery,Total
t432,219.653847,5811.636916465639,982.8460845301512,7014.13684799579
t433,508.153847,0.0,982.8460845301512,1490.9999315301511
t434,687.1538469999998,3492.651968045199,982.8460845301512,5162.65189957535
t435,798.6538469999997,2375.171014090092,661.9477378757468,3835.7725989658384
t436,834.153847,-0.0,471.86350523823563,1306.0173522382356
t437,765.6538469999998,3511.611418353351,1814.7270104764712,6091.992275829822
t438,2005.625043545651,-0.0,982.8460845301512,2988.471128075802
t439,0.0,2316.956090937084,976.1757276821611,3293.1318186192448
t440,596.4592461925089,4333.464471949639,291.36350523823563,5221.287223380384
t441,1689.7668071726596,1479.1415856559343,271.3635052382356,3440.271898066829
t442,764.3912875590602,4340.403857511642,257.86350523823563,5362.658650308938
t443,2194.6099131499996,4319.574065003862,246.36350523823558,6760.547483392098
t444,2194.6099131499996,4011.066365086906,1814.7270104764712,8020.403288713377
t445,2194.6099131499996,5811.636916465639,1026.8111219291109,9033.05795154475
t446,2194.6099131499996,5811.636916465639,1448.8281072836398,9455.074936899278
t447,2194.6099131499996,5811.636916465639,1123.836480046662,9130.083309662301
t448,1434.7332397146909,4995.569897740043,260.8635052382355,6691.16664269297
t449,1188.5885578152077,2395.4465518455077,264.8635052382355,3848.898614898951
t450,1188.5885578152077,3899.6540942394554,1814.7270104764712,6902.969662531134
t451,1188.5885578152077,3099.2816962314346,912.9446955382906,5200.814949584933
t452,0.0,2054.4665076618357,1814.7270104764712,3869.193518138307
t453,1338.0,1058.207429164867,-0.0,2396.207429164867
t454,0.0,1645.077091650964,1814.7270104764712,3459.804102127435
t455,-0.0,2225.917443810234,349.8715391773399,2575.788982987574
t456,500.58809201603174,2257.934579964582,1814.7270104764712,4573.249682457084
t457,671.1538469999998,-0.0,449.8635052382356,1121.0173522382354
t458,853.6538469999999,5811.636916465639,474.3635052382357,7139.654268703875
t459,957.653847,5811.636916465639,488.3635052382357,7257.654268703875
t460,2022.8948566386475,0.0,1331.6320208326738,3354.5268774713213
t461,1007.6538469999998,4519.315225237373,1814.7270104764712,7341.696082713844
t462,906.1538469999997,-0.0,1546.5374395367255,2452.6912865367253
t463,699.1538469999998,3266.321083458,1152.2562014978744,5117.731131955874
t464,1602.8460970491997,1643.4469659683134,650.7102819164847,3897.003344933998
t465,2194.6099131499996,2825.0435481571185,880.384426065729,5900.037887372847
t466,2194.6099131499996,5811.636916465639,1361.9857547949628,9368.232584410602
t467,549.2768867301493,5375.284323889047,1104.576943959383,7029.13815457858
t468,2194.6099131499996,3922.5259833276727,1231.2456020476336,7348.381498525306
t469,1790.900870922539,5811.636916465639,689.1083922368967,8291.646179625075
t470,2194.6099131499996,5811.636916465639,1770.5363604163254,9776.783190031963
t471,2093.401618347588,3147.550323042482,982.8460845301512,6223.798025920221
t472,1188.5885578152077,3147.550323042482,982.8460845301512,5318.984965387841
t473,-0.0,981.5810103164326,-0.0,981.5810103164326
t474,0.0,0.0,0.0,0.0
t475,0.0,0.0,0.0,0.0
t476,0.0,0.0,0.0,0.0
t477,0.0,0.0,0.0,0.0
t478,0.0,0.0,0.0,0.0
t479,0.0,0.0,0.0,0.0
t480,0.0,0.0,0.0,0.0
t481,0.0,0.0,0.0,0.0
t482,0.0,1048.0602280287249,0.0,1048.0602280287249
t483,0.0,963.0279173340407,0.0,963.0279173340407
t484,0.0,26.909434074253983,0.0,26.909434074253983
t485,0.0,0.0,0.0,0.0
t486,0.0,0.0,0.0,0.0
t487,0.0,0.0,0.0,0.0
t488,0.0,0.0,0.0,0.0
t489,0.0,0.0,0.0,0.0
t490,0.0,0.0,0.0,0.0
t491,0.0,502.24569856190635,0.0,502.24569856190635
t492,0.0,1598.0401113112196,0.0,1598.0401113112196
t493,0.0,3505.009351328165,0.0,3505.009351328165
t494,0.0,4378.804491191617,0.0,4378.804491191617
t495,0.0,4719.611457045457,0.0,4719.611457045457
t496,0.0,2584.383118351266,0.0,2584.383118351266
t497,0.0,0.0,0.0,0.0
t498,0.0,0.0,0.0,0.0
t499,0.0,0.0,0.0,0.0
t500,0.0,0.0,0.0,0.0
t501,0.0,0.0,0.0,0.0
t502,0.0,0.0,0.0,0.0
t503,0.0,0.0,0.0,0.0
t504,-0.0,5257.727518831547,77.49058119694219,5335.218100028489
t505,941.0358014989572,-0.0,1462.1200359703298,2403.155837469287
t506,833.1538469999997,4050.9315731336633,1814.7270104764712,6698.8124306101345
t507,886.1538470000002,-0.0,478.86350523823563,1365.0173522382358
t508,897.1538469999998,5811.636916465639,1814.7270104764712,8523.517773942109
t509,2194.6099131499996,-0.0,86.3612504631733,2280.971163613173
t510,465.653847,5811.636916465639,1814.7270104764712,8092.01777394211
t511,-0.0,-0.0,215.56906670448882,215.56906670448882
t512,0.0,5410.459117722931,1814.7270104764712,7225.186128199402
t513,18.668800893036686,231.92474266456742,347.40025410948306,597.9937976670872
t514,1922.2898335972193,5811.636916465639,242.36350523823558,7976.290255301094
t515,2194.6099131499996,2803.978817690378,233.3635052382357,5231.952236078614
t516,1909.9674799245386,5811.636916465639,229.3635052382357,7950.9679016284135
t517,2194.6099131499996,3433.432381134186,1742.8147314839719,7370.857025768157
t518,2194.6099131499996,5811.636916465639,236.36350523823558,8242.610334853875
t519,2194.6099131499996,2582.1180252145505,1814.7270104764712,6591.454948841021
t520,920.7898872379723,3712.982620870413,253.36350523823558,4887.1360133466205
t521,1456.3872283924427,1228.0892525416402,1814.7270104764712,4499.203491410554
t522,1188.5885578152077,3851.9788963643728,1814.7270104764712,6855.294464656052
t523,1188.5885578152077,4124.03095579883,1814.7270104764712,7127.346524090509
t524,1090.5000000000005,2116.3699134586145,-0.0,3206.869913458615
t525,-0.0,4417.28259704895,1814.7270104764712,6232.009607525421
t526,1450.0000000000002,3147.550323042482,-0.0,4597.550323042482
t527,0.0,-0.0,1814.7270104764712,1814.7270104764712
t528,364.65384700000004,3205.067368315451,407.8635052382357,3977.5847205536866
t529,639.1538469999998,-0.0,1814.7270104764712,2453.8808574764707
t530,769.6538469999998,5807.99861527305,463.36350523823563,7041.015967511285
t531,840.653847,-0.0,1814.7270104764712,2655.380857476471
t532,1904.1786366832812,4200.529683574444,975.1336238588535,7079.841944116579
t533,758.153847,-0.0,461.36350523823563,1219.5173522382356
t534,438.65384699999987,4228.3297920592795,417.86350523823563,5084.847144297515
t535,703.1244655231881,-0.0,1814.7270104764712,2517.851475999659
t536,1599.4853655311729,1047.1981277051068,290.8635052382356,2937.5469984745155
t537,840.8054997644145,4188.458007022097,273.3635052382357,5302.627012024748
t538,1482.952138149399,3588.1131291798392,1814.7270104764712,6885.792277805709
t539,2194.6099131499996,4980.119504760931,1814.7270104764712,8989.456428387402
t540,2194.6099131499996,5439.931835859963,826.3281012033135,8460.869850213276
t541,2194.6099131499996,5811.636916465639,307.48314191066885,8313.729971526307
t542,2194.6099131499996,5811.636916465639,1814.7270104764712,9820.973840092109
t543,2111.362316052699,4073.6423076488295,982.8460845301512,7167.85070823168
t544,1188.5885578152077,4273.243610434404,982.8460845301512,6444.678252779763
t545,1188.5885578152077,3147.550323042482,982.8460845301512,5318.984965387841
t546,1188.5885578152077,1737.8571392301749,-0.0,2926.4456970453825
t547,-0.0,4557.243506854789,1284.7764016978133,5842.019908552603
t548,0.0,0.0,0.0,0.0
t549,1092.5000000000002,1995.3922277333434,1814.7270104764712,4902.619238209814
t550,1397.9999999999998,3192.1124535030463,1814.7270104764712,6404.839463979517
t551,456.19633059283404,2235.558927449761,150.9651585838311,2842.720416626426
t552,2194.6099131499996,2880.86662860144,1814.7270104764712,6890.20355222791
t553,0.0,0.0,278.08118819455717,278.08118819455717
t554,-0.0,4330.695220567868,1687.6109808657454,6018.306201433614
t555,902.2281797170726,0.0,0.0,902.2281797170726
t556,398.26569312362915,5309.088039075909,1133.8112431139823,6841.164975313521
t557,2194.6099131499996,4118.161471192024,1814.7270104764712,8127.4983948184945
t558,0.0,0.0,142.89665732909012,142.89665732909012
t559,2194.6099131499996,1571.233447328125,-0.0,3765.843360478125
t560,337.09208265983983,2621.078252566313,368.96545227312265,3327.1357874992755
t561,1909.295174386711,3593.1562834935107,804.0834874002156,6306.534945280438
t562,2194.6099131499996,5099.994261500131,1169.0567551247673,8463.660929774898
t563,2194.6099131499996,5811.636916465639,1503.1979920793372,9509.444821694975
t564,2194.6099131499996,5811.636916465639,396.07946966556483,8402.326299281203
t565,2194.6099131499996,4256.515884039153,1814.7270104764712,8265.852807665624
t566,909.9029484392778,5036.961538779881,1814.7270104764712,7761.59149769563
t567,2194.6099131499996,4334.690903258488,1814.7270104764712,8344.027826884958
t568,1188.5885578152077,3899.777411871845,982.8460845301512,6071.212054217204
t569,1188.5885578152077,2349.869042029761,709.2893363780978,4247.746936223067
t570,1188.5885578152077,3945.231604055202,1256.4028326822045,6390.222994552614
t571,0.0,0.0,0.0,0.0
t572,0.0,0.0,201.98090151859017,201.98090151859017
t573,0.0,0.0,554.8686320928786,554.8686320928786
t574,0.0,0.0,1749.6362300090207,1749.6362300090207
t575,0.0,636.916512220707,286.80503038027996,923.7215426009869
t576,0.0,3323.6759506433104,1814.7270104764712,5138.402961119782
t577,0.0,784.5486510690678,-0.0,784.5486510690678
t578,0.0,284.4755381864899,1814.7270104764712,2099.202548662961
t579,0.0,0.0,1814.7270104764712,1814.7270104764712
t580,0.0,0.0,1590.989019871329,1590.989019871329
t581,0.0,0.0,963.5295600197609,963.5295600197609
t582,0.0,0.0,750.2757256575402,750.2757256575402
t583,0.0,0.0,0.0,0.0
t584,-0.0,83.14709258958328,0.0,83.14709258958328
t585,-0.0,4127.98210823659,-0.0,4127.98210823659
t586,2194.6099131499996,4248.141326746245,1814.7270104764712,8257.478250372715
t587,2194.6099131499996,5811.636916465639,1814.7270104764712,9820.973840092109
t588,2194.6099131499996,5811.636916465639,841.7974344612686,8848.044264076907
t589,2194.6099131499996,4547.180649753137,881.8648413295728,7623.65540423271
t590,1785.1344451902046,4064.157826766686,1283.096346222791,7132.3886181796815
t591,2194.6099131499996,3094.84600661097,581.1370834526188,5870.593003213588
t592,1188.5885578152077,3003.844656681931,1814.7270104764712,6007.16022497361
t593,1188.5885578152077,3908.0661383425327,1814.7270104764712,6911.381706634212
t594,1188.5885578152077,5811.636916465639,-0.0,7000.225474280846
t595,1188.5885578152077,1934.088460946272,1133.8112431139823,4256.488261875462
t596,0.0,826.2486084652103,1814.7270104764712,2640.975618941681
t597,468.3458409624597,985.0965118954861,150.9651585838311,1604.407511441777
t598,0.0,1292.9310495529385,1814.7270104764712,3107.6580600294096
t599,0.0,992.7586373433672,150.9651585838311,1143.7237959271984
t600,2093.481358712921,349.2497768685876,1814.7270104764712,4257.458146057979
t601,1059.8883502829951,3299.5073416414834,-0.0,4359.395691924478
t602,779.1538469999999,5811.636916465639,1814.7270104764712,8405.517773942109
t603,860.653847,5811.636916465639,475.86350523823563,7148.154268703875
t604,879.6538469999997,5811.636916465639,478.3635052382357,7169.654268703875
t605,801.1538469999997,2377.911856782353,1814.7270104764712,4993.792714258823
t606,1328.6282354689854,-0.0,-0.0,1328.6282354689854
t607,674.768461083718,-0.0,354.3635052382357,1029.1319663219538
t608,1623.4858876887401,1306.359741244714,705.8444010702694,3635.690030003724
t609,820.4914578102496,4705.934031476112,401.9442043128044,5928.369693599167
t610,1855.9395324388727,4205.502211555902,1814.7270104764712,7876.168754471246
t611,2194.6099131499996,5811.636916465639,1814.7270104764712,9820.973840092109
t612,2194.6099131499996,5811.636916465639,94.8572119009637,8101.104041516603
t613,1747.6869912552124,5811.636916465639,1343.092872094696,8902.416779815547
t614,2194.6099131499996,5805.5967342833765,1814.7270104764712,9814.933657909847
t615,2194.6099131499996,1084.3651052041191,1814.7270104764712,5093.70202883059
t616,1188.5885578152077,5210.7355408808435,982.8460845301512,7382.170183226202
t617,1188.5885578152077,3147.550323042482,581.9683108390317,4918.107191696721
t618,1188.5885578152077,528.7047934124041,75.28735827325984,1792.5807095008715
t619,74.80086308780676,2554.5293929914,1814.7270104764712,4444.057266555677
t620,1413.9999999999998,-0.0,407.68726955524977,1821.6872695552495
t621,0.0,-0.0,1814.7270104764712,1814.7270104764712
t622,1470.5000000000005,5811.636916465639,-0.0,7282.136916465639
t623,0.0,5811.636916465639,187.08276863910228,5998.719685104741
t624,232.15384699999976,-0.0,1814.7270104764712,2046.880857476471
t625,515.6538469999998,5367.274918139874,428.3635052382355,6311.292270378109
t626,675.6538469999999,-0.0,1814.7270104764712,2490.380857476471
t627,1964.1511433046544,5811.636916465639,1814.7270104764712,9590.515070246765
t628,777.6538469999998,-0.0,464.3635052382357,1242.0173522382356
t629,734.1538469999999,5811.636916465639,457.8635052382356,7003.654268703875
t630,1435.924578792961,-0.0,442.36350523823563,1878.2880840311966
t631,979.243349659637,349.98389916074314,419.8635052382357,1749.0907540586159
t632,1365.7783419980824,2401.6675714988087,374.86350523823563,4142.309418735127
t633,1699.5976621288416,3778.865483949047,1497.4425396428285,6975.905685720717
t634,2194.6099131499996,5193.119992421153,1814.7270104764712,9202.456916047624
t635,2194.6099131499996,4874.6201335186115,1814.7270104764712,8883.957057145082
t636,2194.6099131499996,5811.636916465639,784.8024129425194,8791.049242558158
t637,2194.6099131499996,4942.1143713927495,1814.7270104764712,8951.45129501922
t638,648.0449743973805,1721.3184582328195,150.9651585838311,2520.328591214031
t639,2194.6099131499996,5811.636916465639,1814.7270104764712,9820.973840092109
t640,1188.5885578152077,5811.636916465639,982.8460845301512,7983.071558810998
t641,1188.5885578152077,3147.550323042482,893.8245872449921,5229.963468102682
t642,1188.5885578152077,461.19460258465716,1071.8675818153104,2721.6507422151753
t643,388.37854437651885,2162.4393737332884,342.86350523823563,2893.6814233480427
t644,0.0,2308.0282648589723,1622.8286638220668,3930.856928681039
t645,0.0,2688.130742358221,-0.0,2688.130742358221
t646,0.0,4000.583559148495,869.4128964595778,4869.996455608073
t647,2078.5,4858.373139441945,1814.7270104764712,8751.600149918417
t648,421.1538469999998,2622.688811518271,415.36350523823563,3459.206163756506
t649,1372.6436969291574,-0.0,1814.7270104764712,3187.3707074056283
t650,839.6538470000002,-0.0,472.86350523823563,1312.5173522382358
t651,913.6538469999999,5811.636916465639,482.8635052382355,7208.154268703874
t652,937.653847,-0.0,1292.1538845328912,2229.807731532891
t653,916.1538469999999,5811.636916465639,483.36350523823563,7211.154268703875
t654,1667.5801301533402,-0.0,473.86350523823563,2141.4436353915758
t655,534.7672578840718,1150.683312939785,459.8635052382356,2145.3140760620927
t656,1741.982906076921,2718.592954986938,426.36350523823563,4886.939366302095
t657,2194.6099131499996,4011.6105905463114,1453.8529396428287,7660.07344333914
t658,2194.6099131499996,5811.636916465639,1636.6650532735882,9642.911882889226
t659,2194.6099131499996,5811.636916465639,1814.7270104764712,9820.973840092109
t660,1865.054445665605,5811.636916465639,1814.7270104764712,9491.418372607715
t661,660.9010310811742,2445.1262481702915,150.9651585838311,3256.9924378352966
t662,1843.842814352574,1748.8184582328188,1814.7270104764712,5407.388283061864
t663,2194.6099131499996,5811.636916465639,982.8460845301512,8989.09291414579
t664,1188.5885578152077,5811.636916465639,982.8460845301512,7983.071558810998
t665,1188.5885578152077,3683.4792792400954,982.8460845301512,5854.913921585455
t666,1188.5885578152077,641.9707709879709,802.4477378757466,2633.007066678925
t667,393.07899745561036,5653.129875096993,331.3635052382355,6377.572377790838
t668,1649.0,-0.0,1814.7270104764712,3463.727010476471
t669,1451.5000000000002,5200.112027389424,-0.0,6651.612027389424
t670,-0.0,3802.795979278169,50.74059836499432,3853.536577643163
t671,2116.5000000000005,-0.0,1814.7270104764712,3931.2270104764716
t672,503.1538470000001,5811.636916465639,426.86350523823563,6741.6542687038755
t673,-0.0,1842.8744234433234,1814.7270104764712,3657.6014339197945
t674,2194.6099131499996,555.9286093159969,1060.2187920164195,3810.7573144824164
t675,936.8646157334173,1890.874953397616,1056.4385356277144,3884.178104758748
t676,2194.6099131499996,1002.6889562325554,150.96515858383108,3348.264027966386
t677,0.0,2991.3550437157046,1814.7270104764712,4806.082054192176
t678,-0.0,4152.02845702314,982.8460845301512,5134.874541553291
t679,11.619867910563254,3078.4502689636147,982.8460845301512,4072.916221404329
t680,1701.5104147194363,1552.6719207339986,982.8460845301512,4237.028419983586
t681,754.4514981314686,4497.455402756382,982.8460845301512,6234.752985418002
t682,2194.6099131499996,3330.160108071481,203.8635052382356,5728.633526459716
t683,2194.6099131499996,4242.311556953556,182.86350523823558,6619.78497534179
t684,2194.6099131499996,5461.237523938551,1711.6336238588538,9367.481060947404
t685,2194.6099131499996,4273.15209992533,163.36350523823563,6631.125518313565
t686,2194.6099131499996,4050.972008124431,1814.7270104764712,8060.308931750901
t687,1439.2896943136475,4494.64027098756,156.86350523823566,6090.793470539444
t688,1188.5885578152077,3424.0668428605454,1814.7270104764712,6427.382411152224
t689,1188.5885578152077,5811.636916465639,1814.7270104764712,8814.952484757318
t690,1188.5885578152077,5043.601419691454,-0.0,6232.189977506661
t691,1188.5885578152077,2201.655276222103,1133.8112431139823,4524.0550771512935
t692,892.3448262055309,2574.128033074162,1814.7270104764712,5281.199869756164
t693,790.4999999999998,1509.7222839484975,150.9651585838311,2451.1874425323285
t694,985.5,2488.736071224683,1814.7270104764712,5288.963081701155
t695,1509.5,408.55523438849417,150.9651585838311,2069.020392972325
t696,255.9708154999324,2959.917062137919,1814.7270104764712,5030.614888114323
t697,660.9506658576852,2128.8220396446063,150.9651585838311,2940.7378640861225
t698,2194.6099131499996,3255.4725631150222,1814.7270104764712,7264.809486741493
t699,-0.0,5691.588101219033,150.9651585838311,5842.553259802864
t700,2194.6099131499996,976.4224525021192,1814.7270104764712,4985.75937612859
t701,0.0,2389.9159699664056,982.8460845301512,3372.7620544965566
t702,-0.0,1373.9905760064285,-0.0,1373.9905760064285
t703,-0.0,1441.0336115719983,1814.7270104764712,3255.7606220484695
t704,629.6453944850842,2689.3770910314797,-0.0,3319.022485516564
t705,1661.6780512578239,2323.572797507104,843.0945467805901,4828.345395545518
t706,1785.4430734803702,4395.203129230175,937.3412872323254,7117.9874899428705
t707,2194.6099131499996,4891.096117650763,1323.6150997413336,8409.321130542095
t708,2194.6099131499996,5811.636916465639,1756.7676853141002,9763.014514929739
t709,2194.6099131499996,5811.636916465639,167.86350523823558,8174.1103348538745
t710,2194.6099131499996,3452.7262109794638,1814.7270104764712,7462.0631346059345
t711,1432.57885061773,5811.636916465639,1170.3247000419854,8414.540467125355
t712,1188.5885578152077,4659.261736117225,982.8460845301512,6830.696378462584
t713,1188.5885578152077,3147.550323042482,982.8460845301512,5318.984965387841
t714,-0.0,0.0,0.0,0.0
t715,0.0,830.3616210991308,1133.8112431139823,1964.1728642131131
t716,0.0,0.0,1814.7270104764712,1814.7270104764712
t717,0.0,0.0,982.8460845301512,982.8460845301512
t718,0.0,0.0,0.0,0.0
t719,0.0,0.0,1623.6978046293018,1623.6978046293018
t720,0.0,0.0,39.4828195935812,39.4828195935812
t721,0.0,0.0,1755.3736668565775,1755.3736668565775
t722,0.0,0.0,1495.6761315712956,1495.6761315712956
t723,0.0,0.0,475.4563688652511,475.4563688652511
t724,0.0,0.0,1490.2358001950513,1490.2358001950513
t725,0.0,0.0,0.0,0.0
t726,0.0,0.0,131.26221452029475,131.26221452029475
t727,0.0,0.0,0.0,0.0
t728,0.0,0.0,106.40144169861419,106.40144169861419
t729,0.0,3705.560633931235,739.6329206382153,4445.1935545694505
t730,578.7520146870256,5811.636916465639,773.028569910261,7163.417501062926
t731,1103.728382541261,5811.636916465639,65.77371065363825,6981.139009660538
t732,2194.6099131499996,3514.6636222023,962.8055713157265,6672.079106668026
t733,0.0,4942.822922821138,0.0,4942.822922821138
t734,0.0,3328.8867566783624,0.0,3328.8867566783624
t735,753.1573704246103,2045.7419528973473,0.0,2798.8993233219576
t736,0.0,1086.250518610773,0.0,1086.250518610773
t737,0.0,0.0,0.0,0.0
t738,0.0,0.0,0.0,0.0
t739,0.0,0.0,172.06604129890803,172.06604129890803
t740,0.0,0.0,0.0,0.0
t741,0.0,0.0,0.0,0.0
t742,0.0,0.0,0.0,0.0
t743,0.0,0.0,1369.7325681547043,1369.7325681547043
t744,0.0,0.0,1514.7974359351792,1514.7974359351792
t745,-0.0,2078.8516841717455,1578.1899681458608,3657.0416523176063
t746,2194.6099131499996,4052.0968509826735,-0.0,6246.706764132673
t747,2131.0010848669685,4749.20848083868,1805.9630335817214,8686.17259928737
t748,685.6538469999998,4848.54201791555,1814.7270104764712,7348.922875392021
t749,622.1538469999998,5811.636916465639,442.8635052382356,6876.654268703875
t750,1242.4581134947794,166.51057784543966,1814.7270104764712,3223.6957018166904
t751,706.9359458098553,2972.12441237214,335.86350523823563,4014.9238634202306
t752,1361.3639280097893,1715.0603361930569,1814.7270104764712,4891.151274679318
t753,2194.6099131499996,2148.594791166338,230.86350523823563,4574.0682095545735
t754,155.05631523047558,5511.287346129277,1814.7270104764712,7481.0706718362235
t755,2194.6099131499996,4354.705975464269,982.8460845301512,7532.16197314442
t756,2194.6099131499996,4780.501916033467,982.8460845301512,7957.957913713618
t757,2194.6099131499996,5145.8856018475535,982.8460845301512,8323.341599527705
t758,2194.6099131499996,5218.954726230846,982.8460845301512,8396.410723910996
t759,2194.6099131499996,4595.253729100563,982.8460845301512,7772.709726780714
t760,1188.5885578152077,4055.4183646873153,275.19467179459,5519.201594297113
t761,1188.5885578152077,3147.550323042482,1525.1923968060235,5861.331277663713
t762,0.0,0.0,629.7980495333744,629.7980495333744
t763,0.0,0.0,0.0,0.0
t764,0.0,0.0,0.0,0.0
t765,0.0,0.0,891.5459054000889,891.5459054000889
t766,0.0,0.0,1547.164280315758,1547.164280315758
t767,0.0,0.0,1814.7270104764712,1814.7270104764712
t768,0.0,0.0,1330.1115204987343,1330.1115204987343
t769,0.0,0.0,1814.7270104764712,1814.7270104764712
t770,0.0,2502.426951312801,-0.0,2502.426951312801
t771,0.0,2116.1696113588173,527.3579452655798,2643.527556624397
t772,0.0,0.0,1814.7270104764712,1814.7270104764712
t773,0.0,0.0,1589.2993823785537,1589.2993823785537
t774,64.93021818335853,3870.51499689071,758.6551891175045,4694.100404191573
t775,0.0,1924.7121070187457,0.0,1924.7121070187457
t776,-0.0,1321.779473034743,0.0,1321.779473034743
t777,1047.519976620556,4692.882770489032,-0.0,5740.402747109588
t778,1921.3565935919935,3244.96741839462,1814.7270104764712,6981.051022463084
t779,2194.6099131499996,4326.677652315823,1814.7270104764712,8336.014575942294
t780,2194.6099131499996,5057.386181881043,1814.7270104764712,9066.723105507514
t781,2194.6099131499996,5811.636916465639,1004.033067205436,9010.279896821074
t782,1578.1987979958071,5811.636916465639,1450.051395146833,8839.887109608278
t783,2194.6099131499996,5106.705010815679,275.7795491995756,7577.094473165254
t784,1188.5885578152077,4388.083015400539,1689.912619860727,7266.584193076474
t785,1188.5885578152077,3147.550323042482,982.8460845301512,5318.984965387841
t786,0.0,0.0,0.0,0.0
t787,0.0,0.0,0.0,0.0
t788,0.0,0.0,0.0,0.0
t789,0.0,0.0,0.0,0.0
t790,0.0,0.0,0.0,0.0
t791,0.0,0.0,0.0,0.0
t792,0.0,0.0,0.0,0.0
t793,0.0,0.0,0.0,0.0
t794,0.0,0.0,0.0,0.0
t795,0.0,0.0,47.35689602708154,47.35689602708154
t796,0.0,0.0,72.3790390130962,72.3790390130962
t797,0.0,0.0,0.0,0.0
t798,-0.0,3691.8327693854894,724.0959806506337,4415.928750036123
t799,0.0,0.0,0.0,0.0
t800,0.0,0.0,0.0,0.0
t801,-0.0,3363.662506765347,-0.0,3363.662506765347
t802,2194.6099131499996,3606.141680947711,1814.7270104764712,7615.478604574181
t803,2194.6099131499996,5070.768967900455,1652.2735520209346,8917.65243307139
t804,2194.6099131499996,5811.636916465639,981.542615469845,8987.789445085484
t805,2194.6099131499996,5811.636916465639,1124.8169711261528,9131.063800741791
t806,2194.6099131499996,4962.375503393628,1814.7270104764712,8971.712427020098
t807,779.1130898554137,5811.636916465639,1493.0244187419587,8083.774425063011
t808,2194.6099131499996,3282.218150750034,982.8460845301512,6459.674148430185
t809,1188.5885578152077,2614.546327755278,982.8460845301512,4785.980970100637
t810,1188.5885578152077,3494.736481798191,353.9860299230035,5037.311069536402
t811,1188.5885578152077,3333.3681595739763,22.399866305554024,4544.356583694737
t812,0.0,0.0,0.0,0.0
t813,0.0,0.0,0.0,0.0
t814,0.0,0.0,34.498775157712075,34.498775157712075
t815,0.0,0.0,0.0,0.0
t816,0.0,0.0,0.0,0.0
t817,0.0,0.0,0.0,0.0
t818,0.0,0.0,0.0,0.0
t819,0.0,0.0,0.0,0.0
t820,0.0,0.0,0.0,0.0
t821,0.0,0.0,0.0,0.0
t822,0.0,0.0,0.0,0.0
t823,0.0,0.0,0.0,0.0
t824,-0.0,73.79708041367302,-0.0,73.79708041367302
t825,-0.0,4462.555503021636,-0.0,4462.555503021636
t826,2194.6099131499996,4050.849941428722,1814.7270104764712,8060.186865055192
t827,1785.1344451902046,5811.636916465639,1814.7270104764712,9411.498372132315
t828,2194.6099131499996,5811.636916465639,1814.7270104764712,9820.973840092109
t829,2194.6099131499996,5647.5378246065375,306.36350523823563,8148.511242994773
t830,2194.6099131499996,5811.636916465639,1751.1572764155903,9757.404106031228
t831,2194.6099131499996,3571.8275700496365,1379.4097652285943,7145.84724842823
t832,1188.5885578152077,3147.550323042482,982.8460845301512,5318.984965387841
t833,1188.5885578152077,3147.550323042482,982.8460845301512,5318.984965387841
t834,1188.5885578152077,3147.550323042482,0.0,4336.138880857689
t835,1188.5885578152077,2800.184939880676,1814.7270104764712,5803.500508172355
t836,1188.5885578152077,3494.915706204287,301.9303171676623,4985.434581187156
t837,845.1771156304153,2783.0154379736437,1814.7270104764712,5442.91956408053
t838,1532.0,1980.6786894202523,982.8460845301512,4495.524773950404
t839,0.0,2139.633598816765,982.8460845301512,3122.479683346916
t840,0.0,646.6725981230556,-0.0,646.6725981230556
t841,0.0,0.0,0.0,0.0
t842,0.0,0.0,0.0,0.0
t843,0.0,0.0,0.0,0.0
t844,0.0,0.0,0.0,0.0
t845,0.0,0.0,0.0,0.0
t846,0.0,0.0,0.0,0.0
t847,0.0,0.0,0.0,0.0
t848,0.0,48.199663731365526,0.0,48.199663731365526
t849,0.0,1116.1817304018527,0.0,1116.1817304018527
t850,401.81758035391454,3283.5692389394558,0.0,3685.3868192933705
t851,1311.951049163109,5622.4284417353165,0.0,6934.3794908984255
t852,1458.243744039528,5811.636916465639,435.9028311741865,7705.783491679354
t853,1043.8570472439196,5154.231139562665,0.0,6198.088186806584
t854,1265.8776793797317,2741.4504582227332,826.9556197970311,4834.283757399497
t855,197.56166830214815,5213.163344263576,37.48720648758523,5448.212219053309
t856,0.0,5286.553476291243,0.0,5286.553476291243
t857,0.0,3749.5896320761685,0.0,3749.5896320761685
t858,0.0,3961.6271649767095,0.0,3961.6271649767095
t859,0.0,0.0,0.0,0.0
t860,0.0,0.0,0.0,0.0
t861,0.0,0.0,0.0,0.0
t862,0.0,0.0,0.0,0.0
t863,0.0,0.0,0.0,0.0
t864,0.0,0.0,0.0,0.0
t865,0.0,0.0,0.0,0.0
t866,0.0,542.7289744664614,0.0,542.7289744664614
t867,268.5287998198621,3104.0845241823677,338.0331639601596,3710.6464879623895
t868,773.8336226832804,0.0,0.0,773.8336226832804
t869,0.0,0.0,0.0,0.0
t870,0.0,0.0,0.0,0.0
t871,0.0,0.0,0.0,0.0
t872,0.0,0.0,0.0,0.0
t873,0.0,0.0,0.0,0.0
t874,853.5957587731647,0.0,0.0,853.5957587731647
t875,2194.6099131499996,989.4950854358382,896.1800236118111,4080.2850221976487
t876,2194.6099131499996,4552.448722628782,916.9754893739662,7664.034125152748
