Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery
t245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194.98684837227287,-191.20569030974474,-200.84290356061047
t246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194.98684837227287,-191.20569030974474,-200.84290356061047
t247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194.98684837227287,-191.20569030974474,-200.84290356061047
t248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194.98684837227287,-191.20569030974474,-200.84290356061047
t249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194.98684837227287,-191.20569030974474,-200.84290356061047
t250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194.98684837227287,-191.20569030974474,-200.84290356061047
t251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194.98684837227287,-191.20569030974474,-200.84290356061047
t252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194.98684837227287,-191.20569030974474,-200.84290356061047
t253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194.98684837227287,-191.20569030974474,-200.84290356061047
t254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194.98684837227287,-191.20569030974474,-200.84290356061047
t255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194.98684837227287,-191.20569030974474,-200.84290356061047
t256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194.98684837227287,-191.20569030974474,-200.84290356061047
t257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194.98684837227287,-191.20569030974474,-200.84290356061047
t258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194.98684837227287,-191.20569030974474,-200.84290356061047
t259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194.98684837227287,-191.20569030974474,-200.84290356061047
t260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194.98684837227287,-191.20569030974474,-200.84290356061047
t261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194.98684837227287,-191.20569030974474,-200.84290356061047
t262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194.98684837227287,-191.20569030974474,-200.84290356061047
t263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194.98684837227287,-191.20569030974474,-200.84290356061047
t264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194.98684837227287,-191.20569030974474,-200.84290356061047
t265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194.98684837227287,-191.20569030974474,-200.84290356061047
t266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194.98684837227287,-191.20569030974474,-200.84290356061047
t267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194.98684837227287,-191.20569030974474,-200.84290356061047
t268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194.98684837227287,-191.20569030974474,-200.84290356061047
t269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194.98684837227287,-191.20569030974474,-200.84290356061047
t270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194.98684837227287,-191.20569030974474,-200.84290356061047
t271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194.98684837227287,-191.20569030974474,-200.84290356061047
t272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194.98684837227287,-191.20569030974474,-200.84290356061047
t273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-191.68742747012516,-187.94662324951278,-200.84290356061047
t274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-191.68742747012516,-187.94662324951278,-200.84290356061047
t275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-191.68742747012516,-187.94662324951278,-200.84290356061047
t276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-191.68742747012516,-187.94662324951278,-200.84290356061047
t277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-191.68742747012516,-187.94662324951278,-200.84290356061047
t278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-191.68742747012516,-187.94662324951278,-200.84290356061047
t279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-191.68742747012516,-187.94662324951278,-200.84290356061047
t280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-191.68742747012516,-187.94662324951278,-200.84290356061047
t281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-191.68742747012516,-187.94662324951278,-197.60769793346716
t282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-191.68742747012516,-187.94662324951278,9.738496261614491
t283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-191.68742747012516,-187.94662324951278,11.179697851623926
t284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-191.68742747012516,-187.94662324951278,12.882440750973448
t285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-191.68742747012516,-187.94662324951278,12.882440750973448
t286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-191.68742747012516,-187.94662324951278,12.882440750973448
t287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-191.68742747012516,-178.64183250997476,12.882440750973448
t288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.44577848039177,18.628761621926813,12.882440750973448
t289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.28565510443262,21.683319496605396,12.882440750973448
t290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02203854758083,12.882440750973448
t291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02203854758083,12.882440750973448
t292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02203854758083,12.882440750973448
t293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02203854758083,12.882440750973448
t294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02203854758083,12.882440750973448
t295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02203854758083,12.882440750973448
t296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608581,25.02203854758083,12.882440750973448
t297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085814,25.022038547580824,12.882440750973448
t298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80321249571841,25.02277354644094,12.882440750973448
t299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80321249571841,25.02277354644094,12.882440750973448
t300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80321249571841,25.02277354644094,12.882440750973448
t301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80321249571841,25.02277354644094,12.882440750973448
t302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80321249571841,25.02277354644094,12.882440750973448
t303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80321249571841,25.02277354644094,12.882440750973448
t304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80321249571841,25.02277354644094,12.882440750973448
t305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.803212495718405,25.02277354644094,12.882440750973448
t306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.803212495718405,25.02277354644094,12.882440750973448
t321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.904099785663135,25.122426925990336,12.982094130522839
t322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.904099785663135,25.122426925990336,12.982094130522842
t323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.904099785663135,25.122426925990336,12.982094130522842
t324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.904099785663135,25.122426925990336,12.982094130522842
t325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.904099785663135,25.122426925990336,12.982094130522842
t326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.904099785663135,25.122426925990336,12.982094130522842
t327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.904099785663135,25.122426925990336,12.982094130522842
t328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.90409978566313,25.122426925990336,12.982094130522839
t329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.803212495718405,25.02277354644094,12.882440750973448
t330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022773546440945,12.88244075097345
t338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022773546440945,12.88244075097345
t339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022773546440945,12.88244075097345
t340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022773546440945,12.88244075097345
t341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022773546440945,12.88244075097345
t342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022773546440945,12.88244075097345
t343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022773546440945,12.88244075097345
t344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.803212495718338,25.022773546440945,12.88244075097345
t345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.90409978566314,25.12242692599034,12.982094130522846
t346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.90409978566314,25.12242692599034,12.982094130522846
t347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.90409978566314,25.12242692599034,12.982094130522846
t348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.90409978566314,25.12242692599034,12.982094130522846
t349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.90409978566314,25.12242692599034,12.982094130522846
t350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.90409978566314,25.12242692599034,12.982094130522846
t351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.90409978566314,25.12242692599034,12.982094130522846
t352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.90409978566314,25.12242692599034,12.982094130522842
t353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80321249571841,25.022773546440945,12.882440750973448
t354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022773546440945,12.882440750973448
t355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022773546440945,12.882440750973448
t356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022773546440945,12.882440750973448
t357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022773546440945,12.882440750973448
t358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022773546440945,12.882440750973448
t359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022773546440945,12.88244075097345
t360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022773546440945,12.88244075097345
t361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022773546440945,12.88244075097345
t362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022773546440945,12.882440750973453
t363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022773546440945,12.882440750973453
t364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022773546440945,12.88244075097345
t365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022773546440945,12.88244075097345
t366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022773546440945,12.88244075097345
t367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022773546440945,12.88244075097345
t368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.803212495718416,25.022773546440945,12.88244075097345
t369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.904099785663135,25.12242692599034,12.982094130522839
t370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.90409978566314,25.12242692599034,12.982094130522846
t371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.90409978566314,25.12242692599034,12.982094130522846
t372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.90409978566314,25.12242692599034,12.982094130522846
t373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.90409978566314,25.12242692599034,12.982094130522846
t374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.90409978566314,25.12242692599034,12.982094130522846
t375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.90409978566314,25.12242692599034,12.982094130522842
t376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.90409978566314,25.12242692599034,12.982094130522842
t377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.803212495718412,25.022773546440945,12.882440750973448
t378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022038547580834,12.882440750973448
t379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022038547580834,12.88244075097345
t380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022038547580834,12.88244075097345
t381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022038547580834,12.88244075097345
t382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022038547580834,12.88244075097345
t383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022038547580834,12.88244075097345
t384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022038547580834,12.88244075097345
t385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022038547580834,12.88244075097345
t386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022038547580834,12.88244075097345
t387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022038547580834,12.88244075097345
t388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022038547580834,12.88244075097345
t389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022038547580834,12.88244075097345
t390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022038547580834,12.88244075097345
t391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022038547580834,12.88244075097345
t392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022038547580834,12.88244075097345
t393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.90409978566314,25.12242692599034,12.982094130522839
t394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.90409978566314,25.122426925990336,12.982094130522846
t395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.90409978566314,25.122426925990336,12.982094130522846
t396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.90409978566314,25.122426925990336,12.982094130522846
t397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.90409978566314,25.122426925990336,12.982094130522846
t398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.90409978566314,25.122426925990336,12.982094130522846
t399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.90409978566314,25.122426925990336,12.982094130522846
t400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.90409978566314,25.122426925990336,12.982094130522842
t401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.803212495718412,25.022773546440945,12.882440750973448
t402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022038547580834,12.882440750973448
t403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022038547580834,12.882440750973448
t404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022038547580834,12.882440750973451
t405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022038547580834,12.882440750973451
t406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022038547580834,12.882440750973451
t407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022038547580834,12.882440750973451
t408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022038547580834,12.882440750973451
t409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022038547580834,12.88244075097345
t410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022038547580834,12.88244075097345
t411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022038547580834,12.88244075097345
t412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022038547580834,12.88244075097345
t413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022038547580834,12.88244075097345
t414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022038547580834,12.88244075097345
t415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022038547580834,12.88244075097345
t416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022038547580838,12.88244075097345
t417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.90409978566314,25.12242692599034,12.982094130522839
t418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.90409978566314,25.12242692599034,12.982094130522846
t419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.90409978566314,25.12242692599034,12.982094130522846
t420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.90409978566314,25.12242692599034,12.982094130522846
t421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.90409978566314,25.12242692599034,12.982094130522846
t422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.90409978566314,25.12242692599034,12.982094130522846
t423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.90409978566314,25.12242692599034,12.982094130522842
t424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.90409978566314,25.12242692599034,12.982094130522842
t425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80321249571841,25.022773546440945,12.88244075097345
t426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022773546440945,12.88244075097345
t427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022773546440945,12.882440750973448
t428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022773546440945,12.882440750973448
t429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022773546440945,12.882440750973448
t430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022773546440945,12.882440750973448
t431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022773546440945,12.882440750973448
t432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022773546440945,12.882440750973448
t433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022773546440945,12.882440750973448
t434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022773546440945,12.882440750973448
t435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022773546440945,12.88244075097345
t436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022773546440945,12.88244075097345
t437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022773546440945,12.88244075097345
t438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022773546440945,12.882440750973448
t439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022773546440945,12.88244075097345
t440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.803212495718416,25.022773546440945,12.88244075097345
t441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80321249571841,25.022773546440945,12.88244075097345
t442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.806385918944226,25.025908156849916,12.88244075097345
t443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.806385918944226,25.025908156849916,12.88244075097345
t444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.806385918944226,25.025908156849916,12.88244075097345
t445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.806385918944226,25.025908156849916,12.88244075097345
t446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.806385918944226,25.025908156849916,12.88244075097345
t447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.806385918944226,25.025908156849916,12.88244075097345
t448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.806385918944226,25.025908156849916,12.88244075097345
t449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80321249571841,25.022773546440945,12.88244075097345
t450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022773546440945,12.88244075097345
t451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022773546440945,12.88244075097345
t452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022773546440945,12.88244075097345
t453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022773546440945,12.88244075097345
t454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022773546440945,12.88244075097345
t455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022773546440945,12.88244075097345
t456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022773546440945,12.88244075097345
t457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022773546440945,12.88244075097345
t458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022773546440945,12.88244075097345
t459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022773546440945,12.88244075097345
t460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022773546440945,12.88244075097345
t461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022773546440945,12.88244075097345
t462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.022773546440945,12.88244075097345
t463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80321249571841,25.022773546440945,12.88244075097345
t464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.803212495718412,25.022773546440945,12.88244075097345
t465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.803212495718412,25.022773546440945,12.88244075097345
t466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.803212495718412,25.022773546440945,12.88244075097345
t467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.803212495718412,25.022773546440945,12.88244075097345
t468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.803212495718412,25.022773546440945,12.88244075097345
t469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.803212495718412,25.022773546440945,12.88244075097345
t470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.803212495718412,25.022773546440945,12.88244075097345
t471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.803212495718412,25.022773546440945,12.879204338785371
t472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.803212495718412,25.022773546440945,12.879204338785373
t473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15297620311838458,1.7968750000000009,-11.258762776264698
t474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-192.33207706037447,-188.58338839930195,-198.2398009732923
t475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-192.33207706037447,-188.58338839930195,-198.2398009732923
t476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-192.33207706037447,-188.58338839930195,-198.2398009732923
t477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-192.33207706037447,-188.58338839930195,-198.2398009732923
t478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-192.33207706037447,-188.58338839930195,-198.2398009732923
t479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-192.33207706037447,-188.58338839930195,-198.2398009732923
t480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-192.33207706037447,-188.58338839930195,-198.2398009732923
t481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-192.33207706037447,-188.58338839930195,-198.2398009732923
t482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-192.33207706037447,-188.58338839930195,-198.2398009732923
t483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-192.33207706037447,-188.58338839930195,-198.2398009732923
t484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-192.33207706037447,-188.58338839930195,-198.2398009732923
t485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-192.33207706037447,-188.58338839930195,-198.2398009732923
t486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-192.33207706037447,-188.58338839930195,-198.2398009732923
t487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-192.33207706037447,-188.58338839930195,-198.2398009732923
t488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-192.33207706037447,-188.58338839930195,-198.2398009732923
t489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-192.33207706037447,-188.58338839930195,-198.2398009732923
t490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-192.33207706037447,-188.58338839930195,-198.2398009732923
t491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-192.33207706037447,-188.58338839930195,-198.2398009732923
t492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-192.33207706037447,-188.58338839930195,-198.2398009732923
t493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-192.33207706037447,-188.58338839930195,-198.2398009732923
