Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Total
t931,4512.569222740876,710.9046732572205,-0.0,1199.1170682621307,242.6575358115207,1553.6117556837328,6631.222752587386,0.0,3943.6324586082283,464.90597594454266,19258.621442895637
t932,4512.569222740876,710.9046732572205,-0.0,3.377794558484876,4466.480146638014,-0.0,4214.674769079542,0.0,1904.4441657820573,1642.179967698464,17454.63073975466
t933,4512.569222740876,757.1765750668619,-0.0,-0.0,5513.217305029581,-0.0,6919.206139849314,0.0,719.9384543972058,284.914282313578,18707.021979397417
t934,4512.569222740876,2103.268264074616,-0.0,-0.0,11.176156654606462,-0.0,77.61729738125071,2194.6099131499996,5811.636916465639,1814.7270104764712,16525.60478094346
t935,4512.569222740876,1702.819093032414,-0.0,-0.0,1021.4649653366561,-0.0,7295.034704476471,0.0,2415.403893954102,0.0,16947.29187954052
t936,4512.569222740876,710.9046732572205,-0.0,-0.0,1419.8120519895685,-0.0,7150.03470447647,0.0,1629.8091370783347,0.0,15423.12978954247
t937,3336.114159038962,710.9046732572205,-0.0,-0.0,3206.7746739350664,-0.0,3411.580683523529,0.0,0.0,1814.7270104764712,12480.10120023125
t938,1546.3144173234632,710.9046732572205,-0.0,-0.0,7983.797331544802,-0.0,5719.411506549292,0.0,0.0,629.3115989635894,16589.739527638365
t939,1546.3144173234632,710.9046732572205,-0.0,-0.0,10389.603890354369,-0.0,6938.034704476471,0.0,0.0,0.0,19584.857685411524
t940,1546.3144173234632,710.9046732572205,-0.0,-0.0,7786.737103980602,-0.0,5140.967383369662,0.0,0.0,889.5336605534046,16074.457238484352
t941,1546.3144173234632,710.9046732572205,-0.0,-0.0,10148.997823201296,-0.0,5382.578321798001,0.0,0.0,774.2281913392355,18563.02342691922
t942,1546.3144173234632,710.9046732572205,-0.0,70.93368572818238,7659.189703972275,-0.0,3915.9473890512736,0.0,0.0,-0.0,13903.289869332413
t943,3304.0906353065457,2056.996362264975,355.8570180314179,672.1811171384904,2227.2081682871667,61.94357215549366,1314.2229583121946,-0.0,3007.0292306809147,-0.0,12999.529062177198
t944,3304.0906353065457,2103.268264074616,556.0265906740905,2278.3224296980484,262.77164588675345,902.3671727516509,48.16557107165822,0.0,4109.349030299822,763.8078382542515,14328.169178017437
t945,3304.0906353065457,2103.268264074616,556.0265906740905,4154.687306936397,1539.1590408626478,2877.864879332259,51.67606028944697,0.0,282.0239165682018,342.1564965700879,15210.953190614291
t946,2092.525924440234,757.1765750668619,556.0265906740905,5428.115855485195,2028.8587651991108,4751.239399386243,71.15204455150955,0.0,0.0,0.0,15685.095154803246
t947,1546.3144173234632,710.9046732572205,263.55660397951885,6385.720612815658,1990.5951230666521,6194.357215549366,357.65192276272666,0.0,0.0,0.0,17449.100568754606
t948,1546.3144173234632,710.9046732572205,263.55660397951885,7101.813059214451,1036.306514125999,6971.163093391232,712.1589396736265,0.0,0.0,0.0,18342.21730096551
t949,1546.3144173234632,710.9046732572205,263.55660397951885,7483.503844323242,731.0290446248532,6478.962817344877,1349.941632674638,0.0,0.0,0.0,18564.213033527813
t950,1546.3144173234632,710.9046732572205,263.55660397951885,7135.5910047993,404.2833729552764,6309.8736068663675,1042.3350149658988,0.0,0.0,0.0,17412.858694147046
t951,1546.3144173234632,710.9046732572205,263.55660397951885,6775.855884320661,492.6058402685,6393.581136806224,493.61849632992715,0.0,0.0,0.0,16676.437052285517
t952,1546.3144173234632,710.9046732572205,548.3357567765861,6098.608075344443,473.6115222523821,5665.325626329473,502.2507745298843,0.0,0.0,0.0,15545.350845813453
t953,3285.2209192966534,757.1765750668619,556.0265906740905,4529.622502928218,1221.762796100844,4444.869839806369,620.0574340374278,0.0,0.0,0.0,15414.736657910466
t954,3304.0906353065457,2103.268264074616,556.0265906740905,2570.5016590069904,549.768639480748,2432.5408200522243,857.7308855132551,-0.0,1582.2738332381155,1318.804460783224,15275.005788129809
t955,3304.0906353065457,2103.268264074616,556.0265906740905,832.6263586665218,0.11377285447477437,1006.1645098770726,278.09543522311156,2194.6099131499996,4023.9259369277906,588.877974102798,14887.79939085702
t956,3304.0906353065457,2103.268264074616,556.0265906740905,59.11140477348533,139.2022732091877,-0.0,2191.606209401109,1610.611826299997,4641.946825587242,0.0,14605.864029326272
t957,3304.0906353065457,2103.268264074616,556.0265906740905,-0.0,88.01427496217741,-0.0,2560.277311403875,2194.6099131499996,3920.766503444684,0.0,14727.053493015988
t958,3304.0906353065457,2103.268264074616,556.0265906740905,-0.0,45.695591182823414,-0.0,2444.0251878398176,2194.6099131499996,3710.572621257806,0.0,14358.2888034857
t959,3304.0906353065457,2103.268264074616,556.0265906740905,-0.0,87.63829920601137,-0.0,2831.2533262855713,0.0,2587.6982259081774,1814.7270104764712,13284.702351931486
t960,3304.0906353065457,2103.268264074616,556.0265906740905,-0.0,25.55611486431063,-0.0,3267.118700098299,2194.6099131499996,542.8000104358043,0.0,11993.470228603666
t961,3304.0906353065457,2103.268264074616,556.0265906740905,-0.0,82.60737765418355,-0.0,2709.085532226949,0.0,2277.674027112796,0.0,11032.752427049181
t962,3304.0906353065457,2103.268264074616,556.0265906740905,-0.0,92.86670221513796,-0.0,2017.7908170931041,0.0,2313.5722992848846,0.0,10387.61530864838
t963,3304.0906353065457,2103.268264074616,556.0265906740905,-0.0,1583.3858064826682,-0.0,1695.8205594935782,0.0,-0.0,757.0998826533893,9999.691738684887
t964,3304.0906353065457,1323.154983711849,556.0265906740905,-0.0,3049.65038435838,-0.0,1544.3940660314606,0.0,0.0,0.0,9777.316660082326
t965,2326.3571075209766,574.065565581198,556.0265906740905,-0.0,4680.682175959098,-0.0,1620.6064134387982,0.0,0.0,0.0,9757.737853174162
t966,2606.775375119454,574.065565581198,556.0265906740905,1617.9635935142555,2361.0019681791623,395.0995413161217,1697.442201320564,0.0,0.0,0.0,9808.374835704846
t967,3304.0906353065457,1661.0536187526973,556.0265906740905,1435.5626873560723,411.6385928721223,1871.7003694551865,1056.1892014338512,0.0,0.0,0.0,10296.261695850566
t968,2114.618006596189,835.7541608531618,355.8570180314179,3730.7740898465454,8.341456453649812,4120.0846236397265,167.63232393854167,-0.0,-0.0,0.0,11333.06167935923
t969,-0.0,175.33843112387052,-0.0,6647.499691098235,21.56106663421395,6909.219521235738,1.203194281504784,0.0,0.0,0.0,13754.821904373563
t970,-0.0,175.33843112387052,-0.0,8898.799764328405,56.27274426534817,8965.076456558609,1.130960102497584,0.0,0.0,0.0,18096.61835637873
t971,-0.0,175.33843112387052,-0.0,10587.697043570843,160.8283764896337,10245.80166463841,17.18552722936023,0.0,0.0,0.0,21186.851043052116
t972,-0.0,175.33843112387052,-0.0,11190.633372260394,365.1844309383357,11101.292620623743,137.5848285823616,0.0,0.0,0.0,22970.0336835287
t973,-0.0,175.33843112387052,-0.0,11021.74364433615,141.90490383936285,11061.11300625261,547.693669413133,0.0,0.0,0.0,22947.793654965124
t974,-0.0,175.33843112387052,-0.0,10682.27529120842,233.77597350095527,10979.079626911553,545.1886893689996,0.0,0.0,0.0,22615.658012113796
t975,-0.0,175.33843112387052,-0.0,9905.382542756899,581.5776083616345,10076.712454159899,724.6979533908872,0.0,0.0,0.0,21463.70898979319
t976,-0.0,175.33843112387052,-0.0,8226.618647189915,827.839146997232,8559.932011649704,957.0058188529284,0.0,0.0,0.0,18746.734055813646
t977,-0.0,175.3384311238705,-0.0,5911.140477348533,1499.8407333749751,6529.18733530879,2008.2209475831135,0.0,0.0,0.0,16123.727924739283
t978,448.0135564444425,784.0712816432625,-0.0,2952.1924441157817,2574.2632851148437,3822.085817053838,2702.6983042765582,-0.0,153.12194251188504,1814.7270104764712,15251.173641637084
t979,700.0211819444413,951.1450789365501,-0.0,1217.6949383337976,3900.967190280161,1739.442472150214,3131.5240241109036,1298.1930036124018,311.3529771642716,1814.7270104764712,15065.067877009213
t980,700.0211819444413,930.219887199946,-0.0,64.17809661121264,7278.356462314226,6.696602395188504,3124.348416881838,78.12117440119117,631.0292672406414,1814.7270104764712,14627.698099465157
t981,327.60991314999853,321.48703668055396,-0.0,-0.0,9787.444142214568,-0.0,6249.789598748595,0.0,0.0,-0.0,16686.330690793715
t982,327.60991314999853,321.48703668055396,-0.0,-0.0,8248.760035476102,-0.0,6573.791131462685,0.0,0.0,317.1217865068927,15788.76990327623
t983,700.0211819444413,930.219887199946,-0.0,-0.0,3967.8265136639984,-0.0,5717.655607380277,0.0,2341.6066255552764,696.1895485480976,14353.519364292037
t984,700.0211819444413,951.1450789365501,-0.0,-0.0,3029.2283821243295,-0.0,6840.133068948886,0.0,2228.4482394331776,80.45081776379281,13829.426769151176
t985,700.0211819444413,951.1450789365501,-0.0,-0.0,1657.7130569554163,-0.0,6137.3819232793285,2003.6974970915678,693.0736105827151,385.82639059857104,12528.85873938859
t986,700.0211819444413,951.1450789365501,-0.0,-0.0,3414.3207811348166,-0.0,6700.744896619353,0.0,400.58703131843123,74.64490392855927,12241.463873882152
t987,700.0211819444413,951.1450789365501,-0.0,-0.0,-0.0,-0.0,56.656019848997346,741.7248857034103,5811.636916465639,1814.7270104764712,10075.911093375511
t988,700.0211819444413,951.1450789365501,-0.0,-0.0,-0.0,-0.0,37.54129195356259,2194.6099131499996,5026.360259338549,897.4587080464374,9807.13643336954
t989,700.0211819444413,951.1450789365501,-0.0,-0.0,116.57142654107128,-0.0,35.384320179330246,2194.6099131499996,4821.946855262326,890.6156798206698,9710.294455834388
t990,700.0211819444413,951.1450789365501,-0.0,2521.5236379089597,175.1175265503178,2444.2598742438036,37.59360056773487,1878.0950917914247,0.0,879.4063994322652,9587.162391375497
t991,448.0135564444425,608.7328505193921,-0.0,1362.9401043486473,96.66293313252054,1957.0820499938402,145.58693542003778,-0.0,4277.570745241205,1027.5145575602996,9924.103732660386
t992,-0.0,-0.0,-0.0,3717.262911612606,2218.9083484955636,4207.140454777177,1160.7038959202546,-0.0,-0.0,-0.0,11304.0156108056
t993,-0.0,-0.0,-0.0,6583.321594487023,108.48439801040324,6830.534443092273,697.3515312782931,0.0,434.67048899583654,0.0,14654.362455863828
t994,-0.0,-0.0,-0.0,8685.998707143857,0.0,8801.00969787649,1013.4083406446408,0.0,2232.206693881487,0.0,20732.623439546474
t995,-0.0,-0.0,-0.0,10303.962300658113,0.0,10237.430911644426,1244.7950573941187,0.0,321.342777340365,687.2073625838846,22794.738409620906
t996,-0.0,-0.0,-0.0,10800.498100755389,0.0,10761.440049067925,1973.8193583982281,0.0,0.0,493.9365903185642,24029.694098540105
t997,-0.0,-0.0,-0.0,10754.897874215847,0.0,10659.316862541302,3270.727010476471,0.0,176.1577806232202,0.0,24861.09952785684
t998,-0.0,-0.0,-0.0,10619.78609187645,0.0,10538.778019427908,3299.727010476471,0.0,440.61349327837274,0.0,24898.904615059204
t999,-0.0,-0.0,-0.0,9851.337829821141,0.0,9959.521912244101,1673.5139471873817,409.47546795979474,830.3786035040237,826.1065316445447,23550.33429236099
t1000,-0.0,-0.0,-0.0,8072.928994778852,0.0,8456.134674524283,0.0,1006.0213553347919,2005.5678952497678,1676.3635052382356,21217.01642512593
t1001,-0.0,-0.0,-0.0,5826.6956133864105,1622.1256118414553,6490.681871536457,2106.2490000661182,1006.0213553347919,3465.5658261188637,658.6650655891373,21176.004343873235
t1002,-0.0,-0.0,-0.0,2884.636552946084,7608.930470459988,3756.79394370075,4586.093718654499,1006.0213553347919,1862.6073607274502,1012.5882408825339,22717.671642706096
t1003,628.1154278952938,-0.0,-0.0,1126.494485254706,7732.17643104054,1684.1955023899084,4996.215604586967,-0.0,953.6862380662158,1218.4095499447521,18339.293239178383
t1004,2226.2144544252083,-0.0,-0.0,-0.0,6030.919665861071,-0.0,4875.754464537309,727.6595089196862,1596.4307615517178,1257.1401199695808,16714.11897526457
t1005,2458.3989176762275,-0.0,-0.0,-0.0,8138.047130440687,-0.0,7391.034704476471,0.0,0.0,0.0,17987.480752593387
t1006,1168.6099131499996,-0.0,-0.0,-0.0,9425.056647294885,-0.0,7353.034704476471,0.0,0.0,0.0,17946.701264921358
t1007,2628.612023246301,-0.0,-0.0,-0.0,4416.199449381412,-0.0,3908.5110006911914,0.0,2069.4114872369573,1663.76185189264,14686.4958124485
t1008,1230.190426879269,-0.0,-0.0,-0.0,6691.807775721449,-0.0,7109.034704476471,0.0,0.0,0.0,15031.032907077188
t1009,2930.9029771402074,1385.4105267650698,355.8570180314179,-0.0,367.5584111171151,-0.0,2258.4094807305014,0.0,3507.667023417946,0.0,10805.805437202258
t1010,2930.9029771402074,1385.4105267650698,556.0265906740905,-0.0,82.51164635262154,-0.0,2444.3668391600795,0.0,2158.6252472537776,747.2226271148321,10305.066454460679
t1011,2930.9029771402074,1385.4105267650698,556.0265906740905,-0.0,6.620784621027228,-0.0,2543.971393693472,940.5132070664602,1625.8511092944784,0.0,9989.296589254805
t1012,2930.9029771402074,1385.4105267650698,556.0265906740905,-0.0,11.056349936345558,-0.0,2993.862570246507,0.0,602.2276378909146,1432.4185330794019,9911.90518573254
t1013,2930.9029771402074,1385.4105267650698,556.0265906740905,-0.0,201.86109680197177,-0.0,3587.419398359695,0.0,1444.737198981784,0.0,10106.357788722818
t1014,2930.9029771402074,1385.4105267650698,556.0265906740905,-0.0,23.30991150744988,-0.0,3972.7724396569747,0.0,1924.1870496044082,0.0,10792.6094953482
t1015,2930.9029771402074,1385.4105267650698,556.0265906740905,727.9147273534908,246.3733002021435,780.1541790394607,4057.85925970354,0.0,1237.6184437404434,0.0,11922.260004618445
t1016,2930.9029771402074,1354.9314951762383,556.0265906740905,2997.792670655327,79.85742171923806,3192.605191906119,946.7775616714191,0.0,1119.8669973450565,0.0,13178.760906287695
t1017,1371.662593301617,468.26875804659363,472.5852394803167,5770.96200317141,-0.0,6135.761944591466,17.948243662601612,0.0,0.0,0.0,14237.188782254005
t1018,1371.662593301617,468.26875804659363,263.55660397951885,8120.2181185976415,-0.0,8178.225675123959,4.887618188575774,0.0,0.0,0.0,18406.81936723791
t1019,1371.662593301617,468.26875804659363,263.55660397951885,9697.64817741008,-0.0,8389.168650572397,6.9084016652478395,0.0,0.0,0.0,20197.21318497545
t1020,1371.662593301617,468.26875804659363,263.55660397951885,9020.400368433862,-0.0,8077.776639196132,134.19420258810217,0.0,0.0,0.0,19335.859165545826
t1021,1371.662593301617,468.26875804659363,263.55660397951885,8260.396592774765,11.327633652938838,7627.430128119706,206.7496372569746,0.0,0.0,0.0,18209.391947132113
t1022,1371.662593301617,468.26875804659363,263.55660397951885,7635.504599455062,571.4296100884953,7714.4859592571565,277.20681913517103,0.0,0.0,0.0,18302.114943263616
t1023,1371.662593301617,468.26875804659363,263.55660397951885,7378.7922130102115,1021.7543806638305,7736.249917041519,1140.5349186759488,0.0,0.0,0.0,19380.819384719238
t1024,1371.662593301617,468.26875804659363,263.55660397951885,6505.632319641871,1813.6082094538788,8081.124940393726,1324.92984572375,0.0,0.0,0.0,19828.783270540956
t1025,1371.662593301617,468.2687580465936,263.55660397951885,5037.980583980192,1836.0552334110778,6184.3123119565835,1799.9671812539086,0.0,0.0,0.0,16961.80326592949
t1026,2930.9029771402074,1354.9314951762383,556.0265906740905,2453.9677467392626,3223.730836818054,3110.57181256506,2314.6007487991683,961.4294611141813,0.0,0.0,16906.16166902626
t1027,2930.9029771402074,1385.4105267650698,556.0265906740905,346.22394224469974,1560.6535098510433,252.79674041836603,3464.721776587547,2194.6099131499996,3785.504481464399,0.0,16476.850458295423
t1028,2930.9029771402074,1385.4105267650698,263.55660397951885,-0.0,2198.592134002718,-0.0,5893.371746879906,0.0,4185.742326196433,0.0,16857.57631496385
t1029,2930.9029771402074,1385.4105267650698,459.7687093901148,-0.0,1219.4769823794766,-0.0,5142.538984609884,0.0,5295.1080620998255,0.0,16433.20624238458
t1030,2930.9029771402074,1385.4105267650698,556.0265906740905,-0.0,1500.6829226710938,-0.0,4204.072466844484,0.0,4096.148031847138,745.2086364814254,15418.452152423508
t1031,2930.9029771402074,1385.4105267650698,556.0265906740905,-0.0,1820.4479692957411,-0.0,3557.855031176079,0.0,2442.6542660145956,1251.426072149831,13944.723433215615
t1032,2930.9029771402074,632.965283063193,556.0265906740905,-0.0,5190.309500939434,-0.0,3222.779959289575,0.0,0.0,0.0,12532.9843111065
t1033,2479.0867836928796,498.7477896354251,556.0265906740905,-0.0,5378.114652013172,-0.0,2620.2318188711884,0.0,0.0,0.0,11532.207634886756
t1034,2930.9029771402074,1385.4105267650698,556.0265906740905,-0.0,2913.6331807092524,-0.0,1640.5408886870932,1512.737079626869,0.0,0.0,10939.251243602583
t1035,2930.9029771402074,1385.4105267650698,556.0265906740905,-0.0,1652.6653696676453,-0.0,962.2829204013191,0.0,3102.843982879962,0.0,10590.132367528295
t1036,2930.9029771402074,1385.4105267650698,556.0265906740905,-0.0,1224.2730485415993,-0.0,918.0161466728772,1609.6718919741147,0.0,1814.7270104764712,10439.02819224443
t1037,2806.056634656444,498.7477896354251,556.0265906740905,-0.0,4225.980542658663,-0.0,2571.0993076816676,0.0,0.0,0.0,10657.91086530629
t1038,2000.0118274355402,468.26875804659363,556.0265906740905,-0.0,4197.203920541757,-0.0,4239.784303480336,0.0,0.0,0.0,11461.295400178318
t1039,1951.556314213572,886.6627371296447,556.0265906740905,376.62409327106366,3190.802841368234,462.06556526800676,4072.7132394324485,1195.6905814557151,-0.0,0.0,12692.141962812775
t1040,75.77840884383926,-0.0,200.16957264267253,3012.9927461685093,5423.307526281098,3360.020251785831,1970.6878288505154,-0.0,0.0,0.0,14042.956334572465
t1041,-0.0,-0.0,-0.0,5787.850975963835,4127.197246751328,6202.727968543351,1407.9629436789605,0.0,0.0,0.0,17525.739134937474
t1042,-0.0,-0.0,-0.0,8184.396215208853,4653.970831343137,8621.875583805198,585.179554407321,0.0,0.0,0.0,22045.42218476451
t1043,-0.0,-0.0,-0.0,9668.936923662957,4721.429941037373,10329.509194578266,615.3693385959249,0.0,0.0,0.0,25335.24539787452
t1044,-0.0,-0.0,-0.0,10126.62808633766,4904.811621576025,10244.127514039614,1378.4847104919654,0.0,0.0,0.0,26654.05193244526
t1045,-0.0,-0.0,-0.0,9719.603842040231,4460.265071813354,10115.217917932234,1871.175295169629,0.0,0.0,0.0,26166.26212695545
t1046,-0.0,-0.0,-0.0,9677.38141005917,4627.842805255337,10101.82471314186,1567.2352805410737,0.0,0.0,0.0,25974.284208997444
t1047,-0.0,-0.0,-0.0,9272.046063040985,1783.4263274784842,9880.836834100635,1205.5592590815738,0.0,0.0,0.0,22141.86848370168
t1048,-0.0,-0.0,-0.0,7895.5947804583975,1742.0775047498876,8156.461717339597,595.8284920796466,0.0,0.0,0.0,18389.96249462753
t1049,2496.19336056516,1008.9278341782766,355.8570180314179,5353.804375198529,1899.8454815118182,5787.538620041664,1008.2573951657248,-0.0,-0.0,-0.0,17910.42408469259
t1050,3900.3021258830627,2103.268264074616,556.0265906740905,2256.3667650678967,885.5758086824527,2546.3830607704285,507.19121416218314,321.6333281990411,3926.0750856225036,619.7821951637266,17622.6044383
t1051,3900.3021258830627,2103.268264074616,556.0265906740905,249.95679732788082,869.5407856515915,430.25670389086133,579.8745036484169,2194.6099131499996,4693.224798741554,1460.184891311506,17037.24537435358
t1052,3900.3021258830627,2103.268264074616,556.0265906740905,-0.0,880.0163837033278,-0.0,1296.5023575503628,2194.6099131499996,3969.0599024356648,1814.7270104764712,16714.512547947594
t1053,3900.3021258830627,2103.268264074616,556.0265906740905,-0.0,2524.7622621228443,-0.0,1202.0247096106975,1831.9859553993676,4664.27169295254,0.0,16782.64160071722
t1054,3900.3021258830627,2103.268264074616,556.0265906740905,-0.0,1656.9385159779147,-0.0,1400.7551670795372,2194.6099131499996,3925.429124838179,0.0,15737.3297016774
t1055,3900.3021258830627,2103.268264074616,556.0265906740905,-0.0,1689.5394069663137,-0.0,1159.4788315952017,371.0072708102419,4423.169678606869,0.0,14202.792168610395
t1056,3900.3021258830627,2103.268264074616,556.0265906740905,-0.0,2819.4508110061215,-0.0,2065.8187682180396,1280.5951850413453,0.0,0.0,12725.461744897275
t1057,3900.3021258830627,2006.2684281986992,556.0265906740905,-0.0,2880.1156227329266,-0.0,2344.270342196221,0.0,0.0,0.0,11686.983109685
t1058,3562.229074339596,710.9046732572205,556.0265906740905,-0.0,4351.940856375899,-0.0,1856.3404183414857,0.0,0.0,0.0,11037.441612988292
t1059,3900.3021258830627,1408.4442086407125,556.0265906740905,-0.0,2800.9513898973573,-0.0,1954.9604576609543,0.0,0.0,0.0,10620.684772756176
t1060,2937.207520086449,710.9046732572205,556.0265906740905,-0.0,3924.0695488810575,-0.0,2291.139598150391,0.0,0.0,0.0,10419.34793104921
t1061,1904.1579064897157,710.9046732572205,556.0265906740905,-0.0,4283.557051790156,-0.0,3104.4193583956735,0.0,0.0,0.0,10559.065580606857
t1062,3900.3021258830627,844.0555055208898,556.0265906740905,-0.0,2756.374254918234,-0.0,3169.552589609232,0.0,0.0,0.0,11226.311066605509
t1063,3900.3021258830627,1782.7720236404723,556.0265906740905,1084.272053273645,894.2479118658156,1071.4563832301608,2998.1053373269133,0.0,0.0,0.0,12287.18242589416
t1064,2878.964313117143,1005.9396598955946,556.0265906740905,3565.262156480787,315.9662790829369,3840.5014736406065,1520.932926066632,0.0,0.0,0.0,13683.59339895779
t1065,382.7709525519827,710.9046732572205,263.55660397951885,6468.476579498537,4.918289427820074,7021.387611355146,247.51251376414407,0.0,0.0,0.0,15099.52722383437
t1066,382.7709525519827,710.9046732572205,263.55660397951885,8944.39999086795,-0.0,8862.953270031983,391.7232924527513,0.0,0.0,0.0,19556.30878314141
t1067,382.7709525519827,710.9046732572205,263.55660397951885,10425.562904763568,-0.0,10145.352628710583,189.11220035394976,0.0,0.0,0.0,22117.259963616823
t1068,382.7709525519827,710.9046732572205,263.55660397951885,10381.651575503267,-0.0,10213.992803261264,433.12675717245054,0.0,0.0,0.0,22386.0033657257
t1069,382.7709525519827,710.9046732572205,263.55660397951885,10070.89447612266,0.6964459693442652,9241.311305360136,659.6878653731925,0.0,0.0,0.0,21329.822322614054
t1070,382.7709525519827,710.9046732572205,263.55660397951885,9846.271137983413,9.673019120124104,9269.771865539686,1257.5928470394567,0.0,0.0,0.0,21740.541099471404
t1071,382.7709525519827,710.9046732572205,263.55660397951885,9655.425745429018,191.46419414284907,9852.376273921087,1557.5073206381278,0.0,0.0,0.0,22614.005763919802
t1072,382.7709525519827,710.9046732572205,263.55660397951885,7824.661094730214,585.9838298866498,8116.282102968466,1605.100018365848,0.0,0.0,0.0,19489.259275739896
t1073,817.8866507520996,2055.5308121049993,556.0265906740905,5542.960870473681,1373.7538436047325,5762.426361059707,2057.5443382049875,0.0,0.0,0.0,18166.1294668743
t1074,817.8866507520996,2103.268264074616,556.0265906740905,2349.256115426231,1721.3977274495107,2896.2805359190274,1890.5398137920552,2194.6099131499996,2802.355691706846,627.4923254552558,17959.113628399733
t1075,817.8866507520996,2103.268264074616,556.0265906740905,324.2682776145481,2650.4275619278515,644.5479805368934,2948.4625821023346,2194.6099131499996,4014.05841261064,1187.0498038786786,17440.60603732175
t1076,817.8866507520996,2103.268264074616,355.8570180314179,-0.0,3153.6742860889153,-0.0,4890.330800484253,1664.7638301022894,4078.359668986468,0.0,17064.14051852006
t1077,817.8866507520996,2103.268264074616,-0.0,-0.0,3648.901660057152,-0.0,6051.162540537918,1320.723262397899,3600.1322950182334,0.0,17542.07467283792
t1078,817.8866507520996,2103.268264074616,-0.0,-0.0,6314.636323891397,-0.0,5456.460724297231,606.7232623979002,731.3976311839867,116.84696970276883,16147.2198263
t1079,523.4474564813438,2056.996362264975,-0.0,-0.0,5555.03915566171,-0.0,5984.031624545367,0.0,1028.0290570544096,0.0,15147.543656007805
t1080,-0.0,710.9046732572205,-0.0,-0.0,11861.582552245156,-0.0,5013.824120040122,0.0,0.0,269.4835739598783,17855.794919502376
t1081,-0.0,710.9046732572205,-0.0,-0.0,9934.187889608567,-0.0,4812.650756270681,0.0,0.0,367.656937729318,15825.400256865787
t1082,-0.0,710.9046732572205,-0.0,-0.0,10776.867804895348,-0.0,5548.7400215282905,0.0,0.0,0.0,17036.51249968086
t1083,-0.0,710.9046732572205,-0.0,-0.0,11014.593122359662,-0.0,5831.102262716998,0.0,0.0,0.0,17556.60005833388
t1084,-0.0,710.9046732572205,-0.0,-0.0,7873.951321625884,-0.0,5583.471798156192,0.0,0.0,0.0,14168.327793039296
t1085,-0.0,710.9046732572203,-0.0,-0.0,5624.471921950331,-0.0,6178.427069718367,0.0,0.0,0.0,12513.80366492592
t1086,-0.0,2056.996362264975,-0.0,-0.0,2213.531095170101,-0.0,6954.034704476471,0.0,2189.6122491125307,0.0,13414.17441102408
t1087,-0.0,2056.996362264975,-0.0,905.2489416739468,1744.6668278235416,1098.2427928109146,7060.034704476471,0.0,1665.5206209088594,0.0,14530.710249958707
t1088,-0.0,710.9046732572205,-0.0,3641.2625340466966,1619.9758018950463,3813.715064059853,5391.177843010405,0.0,0.0,0.0,15177.035916269222
t1089,-0.0,1649.4341807472895,-0.0,6120.563739974595,223.65163037539554,5745.684855071736,1587.744797974948,0.0,0.0,-0.0,15327.079204143962
t1090,-0.0,710.9046732572205,-0.0,7718.260566137942,12.607353121608927,6966.140641594841,944.9352642462918,0.0,0.0,0.0,16352.848498357904
t1091,-0.0,710.9046732572205,-0.0,8290.796743801127,5.022621236719039,8266.955656860207,1111.8377355786333,0.0,0.0,0.0,18385.517430733908
t1092,-0.0,710.9046732572205,-0.0,9013.644779316892,20.781917706010056,10081.734905956291,2193.3181199129685,0.0,0.0,0.0,22020.384396149384
t1093,-0.0,710.9046732572205,-0.0,9481.469325667045,91.08279488965228,10471.81199547602,1797.8828923845404,0.0,0.0,0.0,22553.151681674477
t1094,-0.0,710.9046732572205,-0.0,9679.070307338412,362.22019779092557,10327.835043979469,3025.7121379599307,0.0,0.0,0.0,24105.74236032596
t1095,-0.0,710.9046732572205,-0.0,9503.424990297199,657.6230540811227,9840.657219729506,3608.5173235993148,0.0,0.0,0.0,24321.127260964364
t1096,-0.0,710.9046732572205,-0.0,7711.504977020972,2017.0470115398089,8143.06851254922,3571.3484634230053,0.0,0.0,0.0,22153.873637790228
t1097,60.53711798261352,710.9046732572203,70.60634145533399,5299.759662262771,2753.2204203595143,6047.031962855219,4373.774218279374,0.0,0.0,0.0,19315.834396452046
t1098,2396.49812421203,2056.996362264975,196.12872626481663,2334.056039913049,1606.8266768496553,3062.021445199943,3991.0126756450118,0.0,2159.5235035888586,1304.4776025343672,19107.541156472707
t1099,3649.939072233463,2103.268264074616,196.12872626481663,265.1568728410627,1916.8474987576576,602.6942155669652,4400.8171200855895,318.1223769522089,3875.0208152792875,1206.3618476495938,18534.35680970526
t1100,3649.939072233463,2103.268264074616,196.12872626481663,-0.0,2002.6251615046644,-0.0,4676.727805267138,0.0,4602.810862116736,890.4511624680447,18121.95105392948
t1101,3649.939072233463,2103.268264074616,196.12872626481663,-0.0,4279.689960497316,-0.0,5570.178967735183,0.0,2353.0184676207523,0.0,18152.22345842615
t1102,3649.939072233463,2103.268264074616,92.96501624952307,-0.0,4253.40894144043,-0.0,6250.835247518543,0.0,1414.0872618812627,0.0,17764.503803397834
t1103,3649.939072233463,2056.996362264975,92.96501624952307,-0.0,2399.3112245206908,-0.0,6165.211922290343,0.0,1850.48995914517,0.0,16214.913556704165
t1104,1708.1714858052608,710.9046732572205,92.96501624952307,-0.0,8699.947063198008,-0.0,6514.804418829153,0.0,0.0,0.0,17726.792657339163
