Resource,MA_battery,CT_battery,ME_battery,Total
t791,5729.39516417058,12462.28885330831,935.466317598286,19127.150335077175
t792,3343.9496063988413,10861.652768539632,935.466317598286,15141.068692536759
t793,2385.4455577717385,8170.927897415668,386.53037252938907,10942.903827716795
t794,2385.4455577717385,5437.434061825788,386.53037252938907,8209.409992126915
t795,2385.4455577717385,2619.19118425779,430.09871687430405,5434.735458903832
t796,0.0,2581.2449325669927,496.68743276635314,3077.932365333346
t797,-0.0,-0.0,-0.0,0.0
t798,-0.0,3396.48614783465,666.168302198583,4062.654450033233
t799,-0.0,630.44694585391,666.168302198583,1296.615248052493
t800,-0.0,-0.0,-0.0,0.0
t801,-0.0,3094.5695062241193,-0.0,3094.5695062241193
t802,2019.0411200979997,4014.9424227852223,1669.5488496383537,7703.532392521576
t803,4038.0822401959995,7874.758624813225,3013.060671350291,14925.901536359515
t804,6057.123360293999,13221.464587961613,3010.4446656188247,22289.032613874435
t805,8076.164480391999,18568.17055111,3295.3740623697568,29939.709093871756
t806,10095.205600489997,22210.445782632127,4964.922912008111,37270.57429513024
t807,9273.406139575907,27557.151745780517,5988.828647104503,42819.38653246092
t808,11292.447259673907,27827.424220866633,5988.828647104503,45108.70012764505
t809,11292.447259673907,26757.708376411967,5988.828647104503,44038.98428319038
t810,11292.447259673907,27454.495901984294,5968.220770103393,44715.16393176159
t811,11292.447259673907,27827.424220866633,5988.828647104503,45108.70012764505
t812,10194.342947320787,27827.424220866633,5027.1019078238805,43048.8690760113
t813,10194.342947320787,24352.544358718766,4324.593605493182,38871.48091153274
t814,10194.342947320787,21653.17938663077,4356.332478638276,36203.85481258984
t815,10194.342947320787,18456.538051030224,4356.332478638276,33007.21347698929
t816,7808.897389549049,18176.7321046274,4356.332478638276,30341.961972814726
t817,5423.45183177731,16616.666229458053,4093.7950860024,26133.913147237763
t818,3038.006274005572,15105.365104549752,3633.542916917128,21776.914295472452
t819,3038.006274005572,11126.44650627568,2317.895456985347,16482.3482372666
t820,1235.5325061840208,9106.447822831076,673.8062144290197,11015.786543444117
t821,1235.5325061840208,3029.69798316865,673.8062144290197,4939.03670378169
t822,-0.0,3029.69798316865,-0.0,3029.69798316865
t823,-0.0,-0.0,-0.0,0.0
t824,-0.0,67.89331398057917,-0.0,67.89331398057917
t825,-0.0,4105.551062779905,-0.0,4105.551062779905
t826,2019.0411200979997,5918.434122984638,1669.5488496383537,9607.02409272099
t827,3216.282779281908,11265.140086133026,3339.0976992767073,17820.52056469164
t828,5235.323899379908,16611.846049281416,5008.646548915061,26855.816497576383
t829,7254.3650194779075,21629.21226981171,3650.975424562243,32534.55271385186
t830,9273.406139575907,26975.9182329601,5192.9425818418895,41442.2669543779
t831,11292.447259673907,27827.424220866633,5988.828647104503,45108.70012764505
t832,11292.447259673907,27827.424220866633,5988.828647104503,45108.70012764505
t833,11292.447259673907,27827.424220866633,5988.828647104503,45108.70012764505
t834,11292.447259673907,27827.424220866633,4016.2992878909477,43136.17076843149
t835,11292.447259673907,27130.276999703634,5685.848137529301,44108.57239690685
t836,11292.447259673907,27827.424220866633,4319.27979746615,43439.15127800669
t837,10603.235426141298,27095.818555876303,5988.828647104503,43687.882629122105
t838,11292.447259673907,24753.957920745775,5988.828647104503,42035.23382752418
t839,8907.001701902167,22731.112877691034,5988.828647104503,37626.94322669771
t840,6521.556144130429,17711.960017591882,4016.2992878909467,28249.81544961326
t841,8116.067453076422,17846.67050644002,4792.510642242404,30755.248601758845
t842,7350.246416235323,11529.673858107804,4792.510642242404,23672.43091658553
t843,7073.216704332561,7616.116035128172,4792.510642242404,19481.843381703136
t844,7073.216704332561,6294.3829850409475,4792.510642242404,18160.110331615913
t845,7063.41507669896,5285.4878104372165,4792.510642242404,17141.41352937858
t846,6760.667744832735,4519.635190742218,4792.510642242404,16072.813577817356
t847,6212.278484029393,-0.0,4792.510642242404,11004.789126271797
t848,6067.483192670144,44.34369063285629,4792.510642242404,10904.337525545405
t849,6067.483192670144,1026.8871919697044,4792.510642242404,11886.881026882253
t850,6437.155366595744,3020.8836998242996,4792.510642242404,14250.54970866245
t851,7644.150331825805,7987.856480644353,4792.510642242404,20424.51745471256
t852,8985.73457634217,13334.562443792742,5193.541246922656,27513.838267057567
t853,9946.083059806577,17361.883595556727,5193.541246922656,32501.507902285957
t854,11110.69052483593,16546.858823379353,5954.340417135924,33611.8897653512
t855,11292.447259673907,20692.454347708295,5988.828647104503,37973.730254486705
t856,11292.447259673907,24985.340676141463,5988.828647104503,42266.61658291987
t857,11292.447259673907,26193.60739374994,5988.828647104503,43474.88330052835
t858,11292.447259673907,27827.424220866633,5988.828647104503,45108.70012764505
t859,8907.001701902167,24919.02953373284,4016.2992878909477,37842.330523525954
t860,6521.556144130429,18602.032885400626,2056.9942346495163,27180.58326418057
t861,4136.11058635869,12285.03623706841,483.34804475224445,16904.494868179347
t862,1750.665028586953,7532.8351918966655,181.20026630743246,9464.700486791051
t863,-0.0,2959.675511960903,181.20026630743246,3140.875778268335
t864,-0.0,-0.0,-0.0,0.0
t865,-0.0,-0.0,-0.0,0.0
t866,-0.0,499.3106565091445,-0.0,499.3106565091445
t867,247.04649583427314,3355.0684187569227,310.99051084334684,3913.1054254345427
t868,958.9734287028912,3355.0684187569227,310.99051084334684,4625.03235830316
t869,958.9734287028912,3355.0684187569227,310.99051084334684,4625.03235830316
t870,958.9734287028912,2650.158407059971,310.99051084334684,3920.1223466062092
t871,958.9734287028912,639.0840361679616,310.99051084334684,1909.0479757141995
t872,958.9734287028912,-0.0,310.99051084334684,1269.963939546238
t873,958.9734287028912,-0.0,310.99051084334684,1269.963939546238
t874,1744.2815267742026,-0.0,310.99051084334684,2055.2720376175494
t875,3763.3226468722023,910.3354786009712,1135.476132566213,5809.134258039387
t876,5782.363766970202,4188.25282481848,1979.093582790262,11949.710174578944
t877,7801.404887068202,9534.958787966869,2007.973793683424,19344.337468718495
t878,9820.4460071662,14881.664751115257,2279.4284673405236,26981.539225621982
t879,11292.447259673907,20228.370714263645,2279.4284673405236,33800.246441278076
t880,11292.447259673907,25575.07667741203,2279.4284673405236,39146.952404426454
t881,10637.042271193766,24877.99096778074,2279.4284673405236,37794.461706315036
t882,8251.596713422028,27827.424220866633,1660.1199408087966,37739.14087509746
t883,5866.151155650289,24157.90886547404,700.6205324371936,30724.680553561524
t884,3480.705597878551,17840.912217141828,249.40954948059658,21571.027364500973
t885,1607.874781810635,15401.442156810832,-0.0,17009.31693862147
t886,368.25605676662553,14203.80148588229,-0.0,14572.057542648916
t887,368.25605676662553,13420.362975670263,1445.0861862691197,15233.705218706009
t888,368.25605676662553,16702.722430047255,2308.1183850117177,19379.096871825597
t889,455.248354320916,20614.65006171396,2649.7309478277957,23719.629363862674
t890,1050.0806518752076,24753.53943247395,4319.27979746615,30122.899881815305
t891,1965.9929494294997,27682.459464854426,5988.828647104503,35637.28106138843
t892,3076.02524698379,25887.57876497457,5572.113020504545,34535.717032462904
t893,3492.6889371189895,22795.30847267239,5988.828647104503,32276.826056895883
t894,4364.625651506045,19062.305680291764,5594.497763840494,29021.429095638305
t895,4364.625651506045,17195.317771610222,5594.497763840494,27154.441186956763
t896,4364.625651506045,12885.89093847566,3987.3675770681452,21237.88416704985
t897,4364.625651506045,10027.379965053604,3085.752653602837,17477.758270162485
t898,4364.625651506045,8150.246779108409,3085.752653602837,15600.625084217292
t899,5179.048382244312,9386.041820167524,3085.752653602837,17650.842856014675
t900,6714.056892230298,11787.30633142149,3085.752653602837,21587.115877254626
t901,8733.098012328299,17134.01229456988,1506.764104955925,27373.8744118541
t902,10647.93086746485,22480.718257718265,226.37475619819193,33355.02388138131
t903,11292.447259673907,27827.424220866633,-0.0,39119.87148054054
t904,11292.447259673907,27827.424220866633,487.3538519742847,39607.22533251483
t905,11292.447259673907,24622.766192354247,1044.6780301989368,36959.89148222709
t906,8907.001701902167,21424.797217110918,1498.7135310689164,31830.512450082
t907,6521.556144130429,15291.080148772098,1650.4091034101657,23463.045396312693
t908,4136.11058635869,9747.263415119347,1319.1743415196574,15202.548342997696
t909,1750.6650285869516,5887.880375623445,2649.7309478277957,10288.276352038192
t910,1255.574755220791,1383.0562524919735,4319.27979746615,6957.910805178914
t911,-0.0,1383.0562524919735,5988.828647104503,7371.884899596476
t912,-0.0,-0.0,5740.4057483355255,5740.4057483355255
t913,-0.0,-0.0,3767.8763891219696,3767.8763891219696
t914,-0.0,-0.0,4319.27979746615,4319.27979746615
t915,-0.0,-0.0,5988.828647104503,5988.828647104503
t916,-0.0,740.7259747682534,5988.828647104503,6729.554621872757
t917,-0.0,784.9258715548552,5988.828647104503,6773.754518659358
t918,-0.0,784.9258715548552,5255.27388722289,6040.199758777745
t919,-0.0,426.7917645742229,3282.744528009335,3709.536292583558
t920,-0.0,-0.0,1310.2151687957794,1310.2151687957794
t921,-0.0,-0.0,0.0,0.0
t922,-0.0,1004.3326145416976,-0.0,1004.3326145416976
t923,2019.0411200979997,2164.3649572810223,-0.0,4183.4060773790225
t924,3798.0420755944506,6502.1359110128005,-0.0,10300.17798660725
t925,5817.08319569245,11787.306331421465,-0.0,17604.389527113915
t926,7316.774661937335,17134.012294569853,-0.0,24450.78695650719
t927,8551.433611875427,22480.71825771824,1669.5488496383537,32701.700719232023
t928,9303.727494754314,27827.424220866633,2161.625261394191,39292.776977015135
t929,11292.447259673907,27827.424220866633,3644.675288057857,42764.5467685984
t930,11292.447259673907,27827.424220866633,4310.686889294237,43430.55836983478
t931,11292.447259673907,23540.8672006403,5047.189658515195,39880.5041188294
t932,11292.447259673907,21470.819194355456,3420.9547121117625,36184.22116614113
t933,11292.447259673907,20688.277396097626,4518.692984724257,36499.41764049579
t934,8907.001701902167,14371.280747765411,2546.163625510702,25824.44607517828
t935,8907.001701902167,11745.84173259791,4215.712475149056,24868.555909649134
t936,8907.001701902167,9974.31006186059,5885.26132478741,24766.57308855017
t937,8907.001701902167,9974.31006186059,3912.731965573854,22794.043729336612
t938,8907.001701902167,13255.760957276269,4319.27979746615,26482.042456644587
t939,9400.092298837404,18602.466920424657,5988.828647104503,33991.38786636657
t940,10954.695694242944,20638.714030486113,5873.122115388719,37466.53184011777
t941,11292.447259673907,25985.4199936345,5988.828647104503,43266.6959004129
t942,11292.447259673907,27827.424220866633,5988.828647104503,45108.70012764505
t943,11292.447259673907,24558.91418751781,5988.828647104503,41840.190094296224
t944,11292.447259673907,20092.230458931048,5158.602735958578,36543.28045456353
t945,11292.447259673907,19785.68272353083,4786.693500556308,35864.82348376104
t946,11292.447259673907,19785.68272353083,4786.693500556308,35864.82348376104
t947,11292.447259673907,21131.022836902044,4786.693500556308,37210.16359713226
t948,11292.447259673907,23268.368964308083,4786.693500556308,39347.5097245383
t949,11292.447259673907,25620.018432354726,4869.031878278132,41781.49757030677
t950,11292.447259673907,27000.116741308662,4869.031878278132,43161.595879260705
t951,11292.447259673907,27827.424220866633,4869.031878278132,43988.90335881867
t952,11292.447259673907,27827.424220866633,4869.031878278132,43988.90335881867
t953,11292.447259673907,27827.424220866633,4869.031878278132,43988.90335881867
t954,11292.447259673907,26107.561358651288,3435.54876873115,40835.557387056346
t955,8907.001701902167,21733.728818512387,2795.464014271587,33436.19453468614
t956,7156.336673315214,16688.13444287408,2795.464014271587,26639.935130460883
t957,4770.891115543476,12426.431721738554,2795.464014271587,19992.786851553617
t958,2385.4455577717385,8393.200611675722,2795.464014271587,13574.110183719047
t959,2385.4455577717385,5580.48514873205,822.9346550580318,8788.86536156182
t960,-0.0,4990.485137388784,822.9346550580318,5813.419792446816
t961,-0.0,2514.7524992227004,822.9346550580318,3337.687154280732
t962,-0.0,0.0,822.9346550580318,822.9346550580318
t963,-0.0,-0.0,-0.0,0.0
t964,-0.0,-0.0,-0.0,0.0
t965,-0.0,-0.0,-0.0,0.0
t966,-0.0,-0.0,-0.0,0.0
t967,-0.0,-0.0,-0.0,0.0
t968,-0.0,-0.0,-0.0,0.0
t969,-0.0,-0.0,1043.5994844793477,1043.5994844793477
t970,2019.0411200979997,513.7145797740004,2660.5459565784085,5193.301656450409
t971,3216.282779281907,4115.812880383894,4330.094806216762,11662.190465882562
t972,5235.323899379907,9462.518843532282,4792.117058057703,19489.95980096989
t973,7254.365019477907,14809.22480668067,5086.541965720149,27150.131791878724
t974,9273.406139575905,20069.437040146724,5086.541965720149,34429.38514544278
t975,11292.447259673907,23869.82827449227,5397.584805864203,40559.86034003038
t976,11292.447259673907,27410.04571489606,5397.584805864203,44100.07778043416
t977,11292.447259673907,27827.424220866633,5917.5880776406675,45037.45955818121
t978,11292.447259673907,27660.987326831975,3945.058718427112,42898.493304933
t979,9881.367907921296,27322.560177740375,1972.5293592135556,39176.457444875225
t980,9796.453587920003,26636.658800304893,-0.0,36433.112388224894
t981,9796.453587920003,27807.477443270403,760.3633523687079,38364.294383559114
t982,9796.453587920003,27827.424220866633,1793.462564391489,39417.34037317813
t983,9796.453587920003,25282.199627871767,2065.7892592046173,37144.44247499639
t984,9796.453587920003,22859.97328066179,3573.8768154526806,36230.30368403447
t985,7618.521525863951,22106.63239959362,4469.088874220163,34194.24279967773
t986,7618.521525863951,21671.211713377936,5988.828647104503,35278.56188634639
t987,6812.298824012418,15354.215065045722,4016.2992878909477,26182.813176949086
t988,4426.853266240679,9890.780000547298,3040.8006921882984,17358.433958976275
t989,2041.40770846894,4649.5334187404405,2072.740170644092,8763.681297853473
t990,-0.0,4649.5334187404405,1116.8636495220649,5766.397068262506
t991,-0.0,-0.0,-0.0,0.0
t992,-0.0,472.4679228215614,-0.0,472.4679228215614
t993,-0.0,2454.7996952354515,-0.0,2454.7996952354515
t994,2019.0411200979997,3321.5638762286453,1669.5488496383537,7010.153845964998
t995,4038.0822401959995,8023.348856680023,1959.902401151833,14021.333498027854
t996,6057.123360293999,13370.05481982841,2638.141989524755,22065.320169647166
t997,8076.164480391999,18363.219776299935,4307.690839163109,30747.07509585504
t998,10095.205600489997,22825.633615547034,5977.239688801463,38898.07890483849
t999,11292.447259673907,26505.80582488039,5988.828647104503,43787.08173165879
t1000,11292.447259673907,27827.424220866633,4293.988827099512,43413.860307640054
t1001,11292.447259673907,26218.89024776951,4641.6255277120135,42152.96303515543
t1002,11292.447259673907,27827.424220866633,4278.953803474812,43398.82528401535
t1003,11292.447259673907,27827.424220866633,3503.207660702307,42623.079141242844
t1004,10501.51301084816,26092.173393093028,2649.7309478277975,39243.417351768985
t1005,10501.51301084816,26092.173393093028,4319.279797466152,40912.96620140734
t1006,10501.51301084816,26413.02746698632,5988.828647104503,42903.36912493898
t1007,10501.51301084816,24163.667154772236,4319.27979746615,38984.45996308655
t1008,10501.51301084816,24163.667154772236,5988.828647104503,40654.008812724904
t1009,9146.361015638398,18454.35281318601,5988.828647104503,33589.542475928916
t1010,9146.361015638398,16108.021022692774,5176.63013937099,30431.012177702163
t1011,8124.064051435724,14340.791556068341,5176.63013937099,27641.485746875056
t1012,8124.064051435724,13686.19629749126,3619.653472980335,25429.913821907317
t1013,8124.064051435724,12115.829776858885,3619.653472980335,23859.547301274946
t1014,8124.064051435724,10024.322114245399,3619.653472980335,21768.039638661456
t1015,8124.064051435724,8679.08467539709,3619.653472980335,20422.802199813148
t1016,8124.064051435724,7461.837939152464,3619.653472980335,19205.555463568522
t1017,8124.064051435724,7461.837939152464,3619.653472980335,19205.555463568522
t1018,8124.064051435724,10502.576890851224,3619.653472980335,22246.294415267283
t1019,8124.064051435724,14524.297002807709,3619.653472980335,26268.014527223768
t1020,8124.064051435724,17268.40915011167,3619.653472980335,29012.126674527728
t1021,8124.064051435724,18679.250668365246,3619.653472980335,30422.968192781304
t1022,8124.064051435724,19957.212715935002,3619.653472980335,31700.930240351063
t1023,8124.064051435724,22206.688207681018,3619.653472980335,33950.405732097075
t1024,8124.064051435724,24893.663488475617,3619.653472980335,36637.38101289168
t1025,8124.064051435724,24900.001250545967,3619.653472980335,36643.71877496202
t1026,7079.032028485527,24900.001250545967,3619.653472980335,35598.686752011825
t1027,4693.586470713788,20785.322466345533,3619.653472980335,29098.562410039656
t1028,4693.586470713788,16235.602546566803,4142.7844772910075,25071.973494571597
t1029,4693.586470713788,10480.050305153949,4142.7844772910075,19316.421253158744
t1030,4693.586470713788,6027.715487928799,3332.7750898111976,14054.077048453784
t1031,4693.586470713788,3372.656503130393,1972.5293592135556,10038.772333057736
t1032,4693.586470713788,3372.656503130393,1972.5293592135556,10038.772333057736
t1033,4693.586470713788,3372.656503130393,1972.5293592135556,10038.772333057736
t1034,3049.3070363367565,3372.656503130393,1972.5293592135556,8394.492898680704
t1035,3049.3070363367565,-0.0,1972.5293592135556,5021.836395550312
t1036,1299.6636754953424,0.0,-0.0,1299.6636754953424
t1037,1299.6636754953424,-0.0,-0.0,1299.6636754953424
t1038,1299.6636754953424,-0.0,-0.0,1299.6636754953424
t1039,-0.0,-0.0,-0.0,0.0
t1040,-0.0,50.62351420357468,-0.0,50.62351420357468
t1041,1004.0462163110817,1341.9566706566784,63.831663343061074,2409.8345503108208
t1042,2896.4645301122223,5190.8173309751455,63.831663343061074,8151.113524430429
t1043,4915.5056502102225,10537.523294123535,776.7630324806643,16229.791976814422
t1044,6934.546770308221,15884.229257271922,2251.080706936125,25069.856734516266
t1045,8953.587890406223,20657.346035820083,3556.7326103341334,33167.66653656044
t1046,10972.62901050422,25494.122111127504,4319.27979746615,40786.03091909787
t1047,11221.620024725311,27478.526178162294,5988.828647104503,44688.97484999211
t1048,11292.447259673907,27827.424220866633,5988.828647104503,45108.70012764505
t1049,11292.447259673907,27827.424220866633,5988.828647104503,45108.70012764505
t1050,10942.845815979297,23559.95130171174,5315.152348013496,39817.94946570453
t1051,8557.400258207557,18458.61999873179,3727.994857457511,30744.015114396854
t1052,6171.954700435819,14144.424452606065,1755.4654982439554,22071.84465128584
t1053,4180.665618479985,9074.563916788087,1755.4654982439554,15010.695033512027
t1054,1795.2200607082464,4807.793128920509,1755.4654982439554,8358.47868787271
t1055,1391.9512880884186,-0.0,1755.4654982439554,3147.4167863323737
t1056,-0.0,-0.0,1755.4654982439554,1755.4654982439554
t1057,-0.0,-0.0,1755.4654982439554,1755.4654982439554
t1058,-0.0,-0.0,1755.4654982439554,1755.4654982439554
t1059,-0.0,-0.0,1755.4654982439554,1755.4654982439554
t1060,-0.0,-0.0,1755.4654982439554,1755.4654982439554
t1061,-0.0,-0.0,1755.4654982439554,1755.4654982439554
t1062,-0.0,-0.0,1755.4654982439554,1755.4654982439554
t1063,-0.0,-0.0,1755.4654982439554,1755.4654982439554
t1064,-0.0,-0.0,1755.4654982439554,1755.4654982439554
t1065,-0.0,287.03189945698284,1755.4654982439554,2042.497397700938
t1066,2019.0411200979997,1803.5927239909238,1755.4654982439554,5578.099342332879
t1067,4038.0822401959995,4934.88663947225,1755.4654982439554,10728.434377912205
t1068,6057.123360293999,7783.106819906907,1755.4654982439554,15595.695678444861
t1069,6057.123360293999,11380.172544960502,1755.4654982439554,19192.761403498458
t1070,6057.123360293999,15021.34080843512,1755.4654982439554,22833.929666973076
t1071,8076.164480391999,17121.602461676102,1844.7643088921902,27042.53125096029
t1072,8675.46758825879,17667.75299626153,1972.328401449928,28315.54898597025
t1073,8675.46758825879,17667.75299626153,1972.328401449928,28315.54898597025
t1074,6290.022030487052,14621.714200928001,1290.2715259550853,22202.00775737014
t1075,3904.5764727153132,10258.607230699045,-0.0,14163.183703414357
t1076,2095.0505704302163,5825.607590496363,-0.0,7920.6581609265795
t1077,659.4818069542393,1912.420313302631,350.38645881488503,2922.288579071755
t1078,-0.0,1117.422888102619,223.37888305100591,1340.801771153625
t1079,-0.0,-0.0,739.2448991527435,739.2448991527435
t1080,644.3588799020001,3707.770205844186,446.3279709354845,4798.457056681671
t1081,1980.5577598040009,5840.137322062709,46.700864707964975,7867.395946574675
t1082,3748.2366397060014,8871.049960345072,444.53860603399295,13063.825206085066
t1083,5767.277759804001,12241.45219624749,1140.789609253631,19149.519565305123
t1084,7786.318879902001,12867.373733688737,1624.8605850773272,22278.553198668065
t1085,7786.318879902001,13372.132447934599,2646.1704107382257,23804.621738574824
t1086,7786.318879902001,10992.119133681848,4315.71926037658,23094.15727396043
t1087,7786.318879902001,9181.770632693959,5985.268110014934,22953.357622610893
t1088,8702.581434349746,9181.770632693959,5988.828647104503,23873.18071414821
t1089,8702.581434349746,9181.770632693959,5988.828647104503,23873.18071414821
t1090,8739.877584374746,9181.770632693959,5988.828647104503,23910.476864173208
t1091,8739.877584374746,10322.884367221965,5988.828647104503,25051.590598701212
t1092,8739.877584374746,14206.024770021248,5988.828647104503,28934.731001500495
t1093,8739.877584374746,18103.219989894525,5988.828647104503,32831.926221373775
t1094,10758.918704472744,20893.741078457802,5988.828647104503,37641.48843003505
t1095,10758.918704472744,25692.383485516533,5988.828647104503,42440.13083709378
t1096,11292.447259673907,27827.424220866633,5988.828647104503,45108.70012764505
t1097,11292.447259673907,27827.424220866633,5988.828647104503,45108.70012764505
t1098,11292.447259673907,25480.116064791786,4570.918209567148,41343.48153403284
t1099,10946.662067334548,21268.13691774908,3259.6553316871546,35474.45431677079
t1100,10946.662067334548,16265.081632839585,2291.7736333523235,29503.51733352646
t1101,10946.662067334548,13707.452863686594,2291.7736333523235,26945.888564373465
t1102,10946.662067334548,12170.401492076526,2916.906797538945,26033.970356950016
t1103,10946.662067334548,10158.999362570907,3604.0265025156223,24709.68793242108
t1104,10946.662067334548,12505.65737837215,4749.851304308004,28202.170750014702
t1105,11292.447259673907,17852.363341520537,5988.828647104503,35133.63924829895
t1106,11292.447259673907,21951.102112346878,5988.828647104503,39232.37801912529
t1107,11292.447259673907,22116.781569731185,5988.828647104503,39398.057476509595
t1108,11292.447259673907,22116.781569731185,5988.828647104503,39398.057476509595
t1109,11292.447259673907,20668.763625534975,5988.828647104503,37950.039532313385
t1110,11292.447259673907,17469.964945401713,5988.828647104503,34751.240852180126
t1111,11292.447259673907,15751.135761659825,5988.828647104503,33032.41166843823
t1112,11292.447259673907,15751.135761659825,5988.828647104503,33032.41166843823
t1113,11292.447259673907,15751.135761659825,5988.828647104503,33032.41166843823
t1114,11292.447259673907,18017.74042971543,5988.828647104503,35299.01633649384
t1115,11292.447259673907,21258.765079082677,5988.828647104503,38540.04098586109
t1116,11292.447259673907,23565.808483409317,5988.828647104503,40847.08439018772
t1117,11292.447259673907,25496.366120727933,5988.828647104503,42777.64202750634
t1118,11292.447259673907,27121.789060975745,5988.828647104503,44403.06496775415
t1119,11292.447259673907,27827.424220866633,5988.828647104503,45108.70012764505
t1120,11292.447259673907,27827.424220866633,5988.828647104503,45108.70012764505
t1121,11292.447259673907,27827.424220866633,5988.828647104503,45108.70012764505
t1122,11292.447259673907,25156.64152951946,5115.689927731154,41564.77871692452
t1123,8907.001701902167,20619.476412060543,3143.160568517598,32669.638682480305
t1124,6521.556144130429,14302.479763728328,2949.5472594219736,23773.583167280733
t1125,4136.11058635869,10265.179110436617,977.017900208418,15378.307597003724
t1126,2385.4455577717385,4983.851007676817,294.68384272761887,7663.980408176175
t1127,-0.0,2202.3318531392724,294.68384272761887,2497.0156958668913
t1128,-0.0,13.9992163154015,294.68384272761887,308.68305904302036
t1129,-0.0,-0.0,294.68384272761887,294.68384272761887
t1130,-0.0,-0.0,294.68384272761887,294.68384272761887
t1131,-0.0,-0.0,294.68384272761887,294.68384272761887
t1132,-0.0,-0.0,294.68384272761887,294.68384272761887
t1133,-0.0,-0.0,294.68384272761887,294.68384272761887
t1134,-0.0,-0.0,-0.0,0.0
t1135,-0.0,-0.0,-0.0,0.0
t1136,-0.0,-0.0,-0.0,0.0
t1137,-0.0,-0.0,-0.0,0.0
t1138,943.0315641440383,-0.0,-0.0,943.0315641440383
t1139,943.0315641440383,2105.3399864481366,-0.0,3048.371550592175
t1140,2962.072684242038,3892.0235370987743,-0.0,6854.096221340813
t1141,3660.926811067115,8097.291772984199,-0.0,11758.218584051314
t1142,5679.967931165114,12370.069134118492,-0.0,18050.037065283606
t1143,6710.248114841864,17716.77509726688,-0.0,24427.023212108743
t1144,8729.289234939863,23063.481060415266,1619.0849413852582,33411.85523674038
t1145,10748.330355037862,27670.702273040526,1803.71156795157,40222.74419602996
t1146,10748.330355037862,27827.424220866633,2174.6608860006545,40750.41546190515
t1147,9454.456040288687,26435.766970748104,1960.7576413804213,37850.98065241721
t1148,8087.4887433865115,23637.613172802154,3630.306491018775,35355.40840720744
t1149,6752.0431856147725,22307.78746350135,5299.855340657128,34359.68598977325
t1150,6019.858497408252,19202.31081277032,5988.828647104503,31210.997957283074
t1151,6019.858497408252,14927.124760612158,5078.301571367252,26025.28482938766
t1152,5963.986914778743,12273.130436177364,4552.386784018028,22789.504134974133
t1153,5963.986914778743,9225.336630532187,5037.301224027063,20226.624769337992
t1154,5963.986914778743,5621.154144691232,5988.828647104503,17573.969706574477
t1155,5963.986914778743,3212.700697943113,4016.2992878909477,13192.986900612805
t1156,5963.986914778743,972.6971892074379,2043.769928677392,8980.454032663572
t1157,3578.5413570070045,524.5505312323911,3713.318778315746,7816.410666555141
t1158,1193.0957992352805,0.0,4820.928847225731,6014.024646461012
t1159,-0.0,-0.0,5397.675678392477,5397.675678392477
t1160,-0.0,1978.435275920103,3430.071572182884,5408.5068481029875
t1161,2019.0411200979997,3672.1583456096123,1933.9675232344646,7625.166988942076
t1162,3712.8688804776903,4292.200677212375,3603.5163728728185,11608.585930562884
t1163,5235.323899379908,9638.906640360763,3469.111537011561,18343.342076752233
t1164,7254.3650194779075,14985.61260350915,2841.65451821281,25081.632141199865
t1165,9273.406139575907,20332.318566657537,2073.980299939633,31679.705006173077
t1166,11292.447259673907,23226.53557506657,3743.5291495779866,38262.511984318466
t1167,11292.447259673907,26619.923547055016,5413.077999216341,43325.44880594527
t1168,11292.447259673907,27827.424220866633,5481.904046718983,44601.775527259524
t1169,11292.447259673907,27827.424220866633,4574.533320176695,43694.40480071724
t1170,9335.755407638115,27827.424220866633,2602.00396096314,39765.18358946789
t1171,9335.755407638115,25084.64039605335,1021.7900642960853,35442.18586798755
t1172,9335.755407638115,21519.941065559087,1456.0910732616942,32311.787546458898
t1173,9146.361015638398,21519.941065559087,2806.8443031628076,33473.14638436029
t1174,9146.361015638398,22364.168154402672,4176.416712666727,35686.9458827078
t1175,9146.361015638398,23056.254086829013,4319.27979746615,36521.89489993356
t1176,9146.361015638398,22267.034360379435,5988.828647104503,37402.22402312234
t1177,1830.4390135253445,2409.8059256117394,164.20362047122111,4404.448559608305
t1178,1830.4390135253445,2409.8059256117394,164.20362047122111,4404.448559608305
t1179,1830.4390135253445,2409.8059256117394,164.20362047122111,4404.448559608305
t1180,1830.4390135253445,2409.8059256117394,164.20362047122111,4404.448559608305
t1181,1830.4390135253445,2409.8059256117394,164.20362047122111,4404.448559608305
t1182,1830.4390135253445,1731.009118303279,164.20362047122111,3725.6517522998447
t1183,1486.2335477993934,46.09598113060486,83.32681203668498,1615.6563409666833
t1184,-0.0,-0.0,-0.0,0.0
t1185,-0.0,-0.0,-0.0,0.0
t1186,-0.0,4563.851660754945,-0.0,4563.851660754945
t1187,2019.0411200979997,8615.103059455134,1669.5488496383537,12303.693029191487
t1188,4038.0822401959995,13961.809022603522,3268.6857336421754,21268.576996441698
t1189,6057.123360293999,19308.51498575191,2327.477375934176,27693.115721980088
t1190,8076.164480391999,24655.220948900296,2649.7309478277966,35381.116377120095
t1191,10095.205600489997,25836.227539248735,4319.27979746615,40250.71293720488
t1192,11292.447259673907,27827.424220866633,5988.828647104503,45108.70012764505
t1193,11292.447259673907,25400.524971405288,4317.436537742064,41010.40876882126
t1194,8907.001701902167,22982.102834141526,2842.1614662438897,34731.26600228758
t1195,6521.556144130429,20914.70824909113,2141.267675501525,29577.53206872308
