Zone,1,2,3,Total
t1136,1368.527414662024,231.25629667672237,372.32496877273053,1972.1086801114768
t1137,325.3362774148286,231.25629667672237,238.28798001454757,794.8805541060985
t1138,0.0,231.25629667672237,0.0,231.25629667672237
t1139,0.0,231.25629667672237,0.0,231.25629667672237
t1140,0.0,231.25629667672237,0.0,231.25629667672237
t1141,0.0,231.25629667672237,0.0,231.25629667672237
t1142,0.0,231.25629667672237,0.0,231.25629667672237
t1143,0.0,231.25629667672237,0.0,231.25629667672237
t1144,0.0,231.25629667672237,0.0,231.25629667672237
t1145,0.0,231.25629667672237,0.0,231.25629667672237
t1146,0.0,231.25629667672231,0.0,231.25629667672231
t1147,0.0,669.1380418634157,0.0,669.1380418634157
t1148,0.0,684.1902268542082,0.0,684.1902268542082
t1149,0.0,684.1902268542082,0.0,684.1902268542082
t1150,0.0,684.1902268542082,0.0,684.1902268542082
t1151,0.0,684.1902268542082,0.0,684.1902268542082
t1152,0.0,684.1902268542082,0.0,684.1902268542082
t1153,0.0,684.1902268542082,0.0,684.1902268542082
t1154,0.0,684.1902268542082,0.0,684.1902268542082
t1155,0.0,684.1902268542082,0.0,684.1902268542082
t1156,0.0,684.1902268542082,0.0,684.1902268542082
t1157,0.0,684.1902268542082,0.0,684.1902268542082
t1158,0.0,684.1902268542082,0.0,684.1902268542082
t1159,0.0,437.8817451866932,0.0,437.8817451866932
t1160,0.0,0.0,0.0,0.0
t1161,0.0,0.0,0.0,0.0
t1162,0.0,0.0,0.0,0.0
t1163,0.0,0.0,0.0,0.0
t1164,0.0,0.0,0.0,0.0
t1165,0.0,0.0,0.0,0.0
t1166,0.0,0.0,0.0,0.0
t1167,0.0,0.0,0.0,0.0
t1168,0.0,0.0,0.0,0.0
t1169,0.0,0.0,0.0,0.0
t1170,1050.5262270798798,481.9895979048537,0.0,1532.5158249847336
t1171,1155.4668799152514,523.3903637571009,0.0,1678.8572436723523
t1172,1155.4668799152514,523.3903637571009,0.0,1678.8572436723523
t1173,1155.4668799152514,511.87577575444465,0.0,1667.3426556696961
t1174,540.7584998003376,176.9059429499001,0.0,717.6644427502378
t1175,540.7584998003376,176.90594294990007,0.0,717.6644427502376
t1176,1155.4668799152514,511.87577575444453,0.0,1667.342655669696
t1177,3032.5922544267446,185.0394242427303,372.32496877273053,3589.9566474422054
t1178,3032.5922544267446,185.0394242427303,351.0486886343278,3568.6803673038025
t1179,2957.5790284722743,185.0394242427303,238.59436028597005,3381.2128130009746
t1180,2843.7903589819393,185.0394242427303,255.44105518302635,3284.270838407696
t1181,2827.838762347993,185.0394242427303,304.3196330050994,3317.1978195958227
t1182,3032.5922544267446,185.0394242427303,372.32496877273053,3589.9566474422054
t1183,3032.5922544267446,185.0394242427303,372.32496877273053,3589.9566474422054
t1184,2212.4911031327856,118.42523151534738,372.32496877273053,2703.2413034208635
t1185,271.63206029966864,0.0,134.03698875818299,405.6690490578516
t1186,0.0,0.0,0.0,0.0
t1187,0.0,0.0,0.0,0.0
t1188,0.0,0.0,0.0,0.0
t1189,0.0,0.0,0.0,0.0
t1190,0.0,0.0,0.0,0.0
t1191,0.0,0.0,0.0,0.0
t1192,0.0,0.0,0.0,0.0
t1193,0.0,0.0,0.0,0.0
t1194,0.0,0.0,0.0,0.0
t1195,0.0,0.0,0.0,0.0
t1196,0.0,0.0,0.0,0.0
t1197,0.0,0.0,0.0,0.0
t1198,0.0,0.0,0.0,0.0
t1199,0.0,0.0,0.0,0.0
t1200,0.0,0.0,0.0,0.0
t1201,0.0,0.0,0.0,0.0
t1202,0.0,0.0,0.0,0.0
t1203,0.0,0.0,0.0,0.0
t1204,0.0,0.0,0.0,0.0
t1205,0.0,0.0,0.0,0.0
t1206,0.0,0.0,0.0,0.0
t1207,0.0,0.0,0.0,0.0
t1208,0.0,0.0,0.0,0.0
t1209,0.0,0.0,0.0,0.0
t1210,0.0,0.0,0.0,0.0
t1211,0.0,0.0,0.0,0.0
t1212,0.0,0.0,0.0,0.0
t1213,0.0,0.0,0.0,0.0
t1214,0.0,0.0,0.0,0.0
t1215,0.0,0.0,0.0,0.0
t1216,0.0,0.0,0.0,0.0
t1217,2402.324002695959,0.0,0.0,2402.324002695959
t1218,2642.30035232576,0.0,0.0,2642.30035232576
t1219,1236.5965648884555,0.0,0.0,1236.5965648884555
t1220,1236.5965648884555,0.0,0.0,1236.5965648884555
t1221,2642.30035232576,0.0,35.62590674617838,2677.926259071938
t1222,2642.30035232576,0.0,44.61723395688819,2686.9175862826482
t1223,2642.30035232576,0.0,44.61723395688819,2686.9175862826482
t1224,2642.30035232576,0.0,44.61723395688819,2686.9175862826482
t1225,2642.30035232576,0.0,44.61723395688819,2686.9175862826482
t1226,2642.30035232576,0.0,44.61723395688819,2686.9175862826482
t1227,2642.30035232576,0.0,44.61723395688819,2686.9175862826482
t1228,2642.30035232576,0.0,44.61723395688819,2686.9175862826482
t1229,2642.30035232576,0.0,44.61723395688819,2686.9175862826482
t1230,2642.30035232576,0.0,44.61723395688819,2686.9175862826482
t1231,2642.30035232576,0.0,44.61723395688819,2686.9175862826482
t1232,2477.131921526591,0.0,44.61723395688819,2521.7491554834796
t1233,786.0596960381048,0.0,16.062204224479746,802.1219002625845
t1234,0.0,0.0,0.0,0.0
t1235,0.0,0.0,0.0,0.0
t1236,0.0,0.0,0.0,0.0
t1237,0.0,0.0,0.0,0.0
t1238,0.0,0.0,0.0,0.0
t1239,0.0,0.0,0.0,0.0
t1240,1238.9339429750014,0.0,102.81492228720629,1341.7488652622078
t1241,3124.8060901835547,455.89529544490125,222.19366086856053,3802.8950464970167
t1242,3069.4276657460564,495.0546766056151,214.03566833440016,3778.5180106860716
t1243,2222.7744277394,178.21968357802143,101.45290679050565,2502.447018107927
t1244,1436.4921475691544,167.32848069269792,101.45290679050566,1705.273535052358
t1245,3069.4276657460564,484.16347372029156,364.8263543864053,3918.4174938527535
t1246,3069.4276657460564,495.0546766056151,372.32496877273053,3936.807311124402
t1247,3069.4276657460564,495.0546766056151,372.32496877273053,3936.807311124402
t1248,3069.4276657460564,495.0546766056151,372.32496877273053,3936.807311124402
t1249,3069.4276657460564,495.0546766056151,372.32496877273053,3936.807311124402
t1250,3069.4276657460564,495.0546766056151,372.32496877273053,3936.807311124402
t1251,3069.4276657460564,495.0546766056151,372.32496877273053,3936.807311124402
t1252,3069.4276657460564,495.0546766056151,372.32496877273053,3936.807311124402
t1253,3069.4276657460564,495.0546766056151,372.32496877273053,3936.807311124402
t1254,3069.4276657460564,495.0546766056151,372.32496877273053,3936.807311124402
t1255,3069.4276657460564,495.0546766056151,372.32496877273053,3936.807311124402
t1256,3069.4276657460564,495.0546766056151,372.32496877273053,3936.807311124402
t1257,1492.3506306954812,178.21968357802143,331.64184018762467,2002.2121544611273
t1258,1436.4921475691544,167.32848069269792,93.35386017307705,1697.1744884349293
t1259,1436.4921475691544,167.32848069269792,93.35386017307705,1697.1744884349293
t1260,1436.4921475691544,167.32848069269792,93.35386017307705,1697.1744884349293
t1261,1436.4921475691544,167.32848069269792,93.35386017307705,1697.1744884349293
t1262,1436.4921475691544,167.32848069269792,93.35386017307705,1697.1744884349293
t1263,1436.4921475691544,167.32848069269792,93.35386017307708,1697.1744884349293
t1264,1436.4921475691544,167.32848069269792,93.35386017307708,1697.1744884349293
t1265,3297.0100806469286,599.8023460061427,359.43516771181334,4256.247594364884
t1266,3248.7423362352906,620.6264144465223,372.32496877273053,4241.6937194545435
t1267,3248.7423362352906,620.6264144465223,372.32496877273053,4241.6937194545435
t1268,3248.7423362352906,620.6264144465223,372.32496877273053,4241.6937194545435
t1269,3248.7423362352906,620.6264144465223,372.32496877273053,4241.6937194545435
t1270,3248.7423362352906,620.6264144465223,372.32496877273053,4241.6937194545435
t1271,3248.7423362352906,620.6264144465223,372.32496877273053,4241.6937194545435
t1272,3248.7423362352906,620.6264144465223,372.32496877273053,4241.6937194545435
t1273,3248.7423362352906,620.6264144465223,372.32496877273053,4241.6937194545435
t1274,3248.7423362352906,620.6264144465223,372.32496877273053,4241.6937194545435
t1275,3184.318988618277,620.6264144465223,372.32496877273053,4177.27037183753
t1276,3179.6348372801945,620.6264144465223,372.32496877273053,4172.586220499447
t1277,3248.7423362352906,620.6264144465223,372.32496877273053,4241.6937194545435
t1278,3248.7423362352906,620.6264144465223,372.32496877273053,4241.6937194545435
t1279,3248.7423362352906,620.6264144465223,372.32496877273053,4241.6937194545435
t1280,3248.7423362352906,620.6264144465223,372.32496877273053,4241.6937194545435
t1281,2306.29264014946,223.42550920074802,238.28798001454757,2768.0061293647555
t1282,1438.7471889698347,209.77172808292454,0.0,1648.5189170527592
t1283,1438.7471889698347,209.77172808292454,0.0,1648.5189170527592
t1284,1438.7471889698347,209.77172808292454,0.0,1648.5189170527592
t1285,1438.7471889698347,209.77172808292454,0.0,1648.5189170527592
t1286,1438.7471889698347,209.77172808292454,0.0,1648.5189170527592
t1287,1438.7471889698347,209.77172808292454,0.0,1648.5189170527592
t1288,2719.5788755325552,223.42550920074802,297.29352181688205,3240.297906550185
t1289,3074.2461302774245,620.6264144465223,372.32496877273053,4067.1975134966774
t1290,3074.2461302774245,620.6264144465223,372.32496877273053,4067.1975134966774
t1291,3074.2461302774245,620.6264144465223,372.32496877273053,4067.1975134966774
t1292,3074.2461302774245,620.6264144465223,372.32496877273053,4067.1975134966774
t1293,3074.2461302774245,620.6264144465223,372.32496877273053,4067.1975134966774
t1294,3074.2461302774245,620.6264144465223,372.32496877273053,4067.1975134966774
t1295,3074.2461302774245,620.6264144465223,372.32496877273053,4067.1975134966774
t1296,3074.2461302774245,620.6264144465223,372.32496877273053,4067.1975134966774
t1297,3074.2461302774245,620.6264144465223,372.32496877273053,4067.1975134966774
t1298,3074.2461302774245,620.6264144465223,372.32496877273053,4067.1975134966774
t1299,3008.981723095428,620.6264144465223,372.32496877273053,4001.933106314681
t1300,2948.539617080182,620.6264144465223,308.6136682356828,3877.779699762387
t1301,3074.2461302774245,620.6264144465223,372.32496877273053,4067.1975134966774
t1302,3074.2461302774245,620.6264144465223,372.32496877273053,4067.1975134966774
t1303,3074.2461302774245,620.6264144465223,372.32496877273053,4067.1975134966774
t1304,2384.923847111041,397.20090524577427,372.32496877273053,3154.449721129546
t1305,417.4063237334891,0.0,134.03698875818299,551.443312491672
t1306,0.0,0.0,0.0,0.0
t1307,0.0,0.0,0.0,0.0
t1308,0.0,0.0,0.0,0.0
t1309,0.0,0.0,0.0,0.0
t1310,0.0,0.0,0.0,0.0
t1311,0.0,0.0,0.0,0.0
t1312,381.5175016996247,0.0,178.8513243042598,560.3688260038845
t1313,3056.5855680953237,170.40259787566487,386.5161750289882,3613.5043409999766
t1314,3248.7423362352906,185.0394242427303,372.32496877273053,3806.1067292507514
t1315,3248.7423362352906,185.0394242427303,372.32496877273053,3806.1067292507514
t1316,3248.7423362352906,185.0394242427303,372.32496877273053,3806.1067292507514
t1317,3248.7423362352906,185.0394242427303,372.32496877273053,3806.1067292507514
t1318,3248.7423362352906,185.0394242427303,372.32496877273053,3806.1067292507514
t1319,3248.7423362352906,185.0394242427303,372.32496877273053,3806.1067292507514
t1320,3248.7423362352906,185.0394242427303,372.32496877273053,3806.1067292507514
t1321,3248.7423362352906,185.0394242427303,372.32496877273053,3806.1067292507514
t1322,3248.7423362352906,185.0394242427303,372.32496877273053,3806.1067292507514
t1323,3248.7423362352906,185.0394242427303,372.32496877273053,3806.1067292507514
t1324,3248.7423362352906,185.0394242427303,372.32496877273053,3806.1067292507514
t1325,3248.7423362352906,185.0394242427303,372.32496877273053,3806.1067292507514
t1326,3248.7423362352906,185.0394242427303,372.32496877273053,3806.1067292507514
t1327,3248.7423362352906,185.0394242427303,372.32496877273053,3806.1067292507514
t1328,2421.3581146859146,180.96855690939023,372.32496877273053,2974.6516403680357
t1329,342.16301949532834,62.54332539404284,134.03698875818299,538.7433336475542
t1330,153.12417192983906,62.54332539404284,0.0,215.6674973238819
t1331,153.12417192983906,62.54332539404284,0.0,215.6674973238819
t1332,153.12417192983906,62.54332539404284,0.0,215.6674973238819
t1333,153.12417192983906,62.54332539404284,0.0,215.6674973238819
t1334,153.12417192983906,62.54332539404284,0.0,215.6674973238819
t1335,153.12417192983906,62.54332539404284,0.0,215.6674973238819
t1336,1432.2716103247426,62.54332539404284,178.8513243042598,1673.6662600230452
t1337,3167.213819492216,180.96855690939023,386.5161750289882,3734.6985514305943
t1338,3032.5922544267446,185.0394242427303,372.32496877273053,3589.9566474422054
t1339,3032.5922544267446,185.0394242427303,372.32496877273053,3589.9566474422054
t1340,3032.5922544267446,185.0394242427303,372.32496877273053,3589.9566474422054
t1341,3032.5922544267446,185.0394242427303,372.32496877273053,3589.9566474422054
t1342,3032.5922544267446,185.0394242427303,372.32496877273053,3589.9566474422054
t1343,3032.5922544267446,185.0394242427303,372.32496877273053,3589.9566474422054
t1344,3032.5922544267446,185.0394242427303,372.32496877273053,3589.9566474422054
t1345,1467.8844702401875,108.13302974300753,0.0,1576.017499983195
t1346,2349.584132514796,312.8819618007732,0.0,2662.466094315569
t1347,2067.489253095517,295.60635009847596,0.0,2363.095603193993
t1348,2373.849019546898,219.95051824691296,0.0,2593.799537793811
t1349,2616.0206000223634,115.17127428249323,0.0,2731.191874304857
t1350,2616.0206000223634,319.92020634025897,0.0,2935.9408063626224
t1351,2616.0206000223634,319.92020634025897,0.0,2935.9408063626224
t1352,2442.806729902255,204.74893205776573,0.0,2647.5556619600206
t1353,768.5535458879426,0.0,0.0,768.5535458879426
t1354,0.0,0.0,0.0,0.0
t1355,0.0,0.0,0.0,0.0
t1356,0.0,0.0,0.0,0.0
t1357,0.0,0.0,0.0,0.0
t1358,0.0,0.0,0.0,0.0
t1359,0.0,0.0,0.0,0.0
t1360,0.0,0.0,0.0,0.0
t1361,2953.6883216334636,731.7350383171087,297.29352181688205,3982.7168817674547
t1362,3248.7423362352906,794.58782833361,372.32496877273053,4415.655133341631
t1363,3248.7423362352906,794.58782833361,372.32496877273053,4415.655133341631
t1364,3248.7423362352906,794.58782833361,372.32496877273053,4415.655133341631
t1365,3248.7423362352906,794.58782833361,372.32496877273053,4415.655133341631
t1366,3248.7423362352906,794.58782833361,372.32496877273053,4415.655133341631
t1367,3248.7423362352906,794.58782833361,372.32496877273053,4415.655133341631
t1368,3248.7423362352906,794.58782833361,372.32496877273053,4415.655133341631
t1369,3248.7423362352906,794.58782833361,372.32496877273053,4415.655133341631
t1370,3248.7423362352906,794.58782833361,372.32496877273053,4415.655133341631
t1371,3248.7423362352906,794.58782833361,372.32496877273053,4415.655133341631
t1372,3248.7423362352906,794.58782833361,372.32496877273053,4415.655133341631
t1373,3248.7423362352906,794.58782833361,372.32496877273053,4415.655133341631
t1374,3248.7423362352906,794.58782833361,372.32496877273053,4415.655133341631
t1375,3248.7423362352906,794.58782833361,372.32496877273053,4415.655133341631
t1376,3248.7423362352906,794.58782833361,372.32496877273053,4415.655133341631
t1377,3248.7423362352906,794.58782833361,372.32496877273053,4415.655133341631
t1378,3248.7423362352906,794.58782833361,372.32496877273053,4415.655133341631
t1379,3248.7423362352906,777.1068961102706,372.32496877273053,4398.174201118291
t1380,3248.7423362352906,268.57068597676016,372.32496877273053,3889.6379909847815
t1381,3248.7423362352906,372.4957235768092,372.32496877273053,3993.5630285848306
t1382,3248.7423362352906,268.57068597676016,372.32496877273053,3889.6379909847815
t1383,3248.7423362352906,286.0516182000996,372.32496877273053,3907.118923208121
t1384,3248.7423362352906,794.58782833361,372.32496877273053,4415.655133341631
t1385,3248.7423362352906,794.58782833361,372.32496877273053,4415.655133341631
t1386,3248.7423362352906,794.58782833361,372.32496877273053,4415.655133341631
t1387,3248.7423362352906,794.58782833361,372.32496877273053,4415.655133341631
t1388,3248.7423362352906,794.58782833361,372.32496877273053,4415.655133341631
t1389,3248.7423362352906,794.58782833361,372.32496877273053,4415.655133341631
t1390,3248.7423362352906,794.58782833361,372.32496877273053,4415.655133341631
t1391,3248.7423362352906,794.58782833361,372.32496877273053,4415.655133341631
t1392,3248.7423362352906,794.58782833361,372.32496877273053,4415.655133341631
t1393,3248.7423362352906,794.58782833361,372.32496877273053,4415.655133341631
t1394,3248.7423362352906,794.58782833361,372.32496877273053,4415.655133341631
t1395,3248.7423362352906,794.58782833361,372.32496877273053,4415.655133341631
t1396,3248.7423362352906,794.58782833361,372.32496877273053,4415.655133341631
t1397,3248.7423362352906,794.58782833361,372.32496877273053,4415.655133341631
t1398,3248.7423362352906,794.58782833361,372.32496877273053,4415.655133341631
t1399,3248.7423362352906,794.58782833361,372.32496877273053,4415.655133341631
t1400,3248.7423362352906,794.58782833361,372.32496877273053,4415.655133341631
t1401,2290.0355022819135,286.0516182000996,372.32496877273053,2948.412089254744
t1402,1520.4114133581163,201.12583233364305,176.48203519827427,1898.0192808900338
t1403,1520.4114133581163,201.12583233364305,176.48203519827427,1898.0192808900338
t1404,1520.4114133581163,201.12583233364305,176.48203519827427,1898.0192808900338
t1405,1520.4114133581163,201.12583233364305,176.48203519827427,1898.0192808900338
t1406,1520.4114133581163,201.12583233364305,176.48203519827427,1898.0192808900338
t1407,1520.4114133581163,201.12583233364305,176.48203519827427,1898.0192808900338
t1408,1520.4114133581163,201.12583233364305,176.48203519827427,1898.0192808900338
t1409,3248.7423362352906,581.9558107168725,372.32496877273053,4203.023115724894
t1410,3248.7423362352906,595.046841223796,372.32496877273053,4216.114146231817
t1411,3248.7423362352906,595.046841223796,372.32496877273053,4216.114146231817
t1412,3248.7423362352906,595.046841223796,372.32496877273053,4216.114146231817
t1413,3248.7423362352906,595.046841223796,372.32496877273053,4216.114146231817
t1414,3248.7423362352906,595.046841223796,372.32496877273053,4216.114146231817
t1415,3248.7423362352906,595.046841223796,372.32496877273053,4216.114146231817
t1416,3248.7423362352906,595.046841223796,372.32496877273053,4216.114146231817
t1417,3248.7423362352906,595.046841223796,372.32496877273053,4216.114146231817
t1418,3142.7893781990974,387.2575675092841,238.28798001454757,3768.334925722929
t1419,2750.96406153806,448.3298905536061,0.0,3199.293952091666
t1420,2560.55826266411,595.046841223796,0.0,3155.605103887906
t1421,2896.4783656044106,405.89785071565524,0.0,3302.376216320066
t1422,3248.7423362352906,595.046841223796,0.0,3843.7891774590867
t1423,3248.7423362352906,595.046841223796,0.0,3843.7891774590867
t1424,3248.7423362352906,405.2365577977711,0.0,3653.978894033062
t1425,1169.5472410447048,24.406579414541714,0.0,1193.9538204592466
t1426,0.0,0.0,0.0,0.0
t1427,0.0,0.0,0.0,0.0
t1428,0.0,0.0,0.0,0.0
t1429,0.0,0.0,0.0,0.0
t1430,0.0,0.0,0.0,0.0
t1431,0.0,0.0,0.0,0.0
t1432,0.0,0.0,0.0,0.0
t1433,2708.033069787168,0.0,0.0,2708.033069787168
t1434,2978.5477422605786,0.0,0.0,2978.5477422605786
t1435,2978.5477422605786,0.0,0.0,2978.5477422605786
t1436,2978.5477422605786,0.0,0.0,2978.5477422605786
t1437,2978.5477422605786,0.0,0.0,2978.5477422605786
t1438,1643.0830211686882,0.0,0.0,1643.0830211686882
t1439,2035.063258173964,0.0,0.0,2035.063258173964
t1440,1480.3679962873364,0.0,0.0,1480.3679962873364
t1441,1393.9603433779507,0.0,0.0,1393.9603433779507
t1442,1439.4869094504215,0.0,0.0,1439.4869094504215
t1443,1831.266140536832,0.0,0.0,1831.266140536832
t1444,2228.0872662612196,0.0,0.0,2228.0872662612196
t1445,2978.5477422605786,0.0,0.0,2978.5477422605786
t1446,2978.5477422605786,0.0,0.0,2978.5477422605786
t1447,2978.5477422605786,0.0,0.0,2978.5477422605786
t1448,2978.5477422605786,0.0,0.0,2978.5477422605786
t1449,2926.7485764655044,0.0,0.0,2926.7485764655044
t1450,1393.9603433779507,0.0,0.0,1393.9603433779507
t1451,1393.9603433779507,0.0,0.0,1393.9603433779507
t1452,1393.9603433779507,0.0,0.0,1393.9603433779507
t1453,1393.9603433779507,0.0,0.0,1393.9603433779507
t1454,1393.9603433779507,0.0,0.0,1393.9603433779507
t1455,1393.9603433779507,0.0,0.0,1393.9603433779507
t1456,2162.358742520136,196.8690668868217,297.29352181688205,2656.5213312238393
t1457,3321.4730479377704,307.1764893570675,372.32496877273053,4000.9745060675687
t1458,3248.7423362352906,307.1764893570675,372.32496877273053,3928.243794365089
t1459,3248.7423362352906,307.1764893570675,372.32496877273053,3928.243794365089
t1460,3248.7423362352906,307.1764893570675,372.32496877273053,3928.243794365089
t1461,3248.7423362352906,307.1764893570675,372.32496877273053,3928.243794365089
t1462,3248.7423362352906,307.1764893570675,372.32496877273053,3928.243794365089
t1463,3248.7423362352906,307.1764893570675,372.32496877273053,3928.243794365089
t1464,3248.7423362352906,307.1764893570675,372.32496877273053,3928.243794365089
t1465,3248.7423362352906,307.1764893570675,372.32496877273053,3928.243794365089
t1466,3154.6882306121624,110.5835361685443,372.32496877273053,3637.5967355534376
t1467,2704.0784595941445,103.82565340268881,372.32496877273053,3180.229081769564
t1468,2367.5924516699006,103.82565340268881,372.32496877273053,2843.74307384532
t1469,2218.353078094517,103.82565340268881,372.32496877273053,2694.5037002699364
t1470,2570.7529262716507,103.82565340268881,372.32496877273053,3046.90354844707
t1471,2785.834111859412,103.82565340268881,372.32496877273053,3261.9847340348315
t1472,3248.7423362352906,300.41860659121204,372.32496877273053,3921.4859115992335
t1473,1520.4114133581163,103.82565340268881,176.48203519827427,1800.7191019590796
t1474,1520.4114133581163,103.82565340268881,176.48203519827427,1800.7191019590796
t1475,1520.4114133581163,103.82565340268881,176.48203519827427,1800.7191019590796
t1476,1520.4114133581163,103.82565340268881,176.48203519827427,1800.7191019590796
t1477,1520.4114133581163,103.82565340268881,176.48203519827427,1800.7191019590796
t1478,1520.4114133581163,103.82565340268881,176.48203519827427,1800.7191019590796
t1479,1520.4114133581163,103.82565340268881,176.48203519827427,1800.7191019590796
t1480,1520.4114133581163,103.82565340268881,176.48203519827427,1800.7191019590796
t1481,3248.7423362352906,312.1542812422499,372.32496877273053,3933.2215862502712
t1482,3248.7423362352906,319.92020634025897,372.32496877273053,3940.9875113482803
t1483,3248.7423362352906,319.92020634025897,372.32496877273053,3940.9875113482803
t1484,3248.7423362352906,319.92020634025897,372.32496877273053,3940.9875113482803
t1485,3248.7423362352906,319.92020634025897,372.32496877273053,3940.9875113482803
t1486,3248.7423362352906,319.92020634025897,372.32496877273053,3940.9875113482803
t1487,3248.7423362352906,319.92020634025897,372.32496877273053,3940.9875113482803
t1488,3248.7423362352906,319.92020634025897,372.32496877273053,3940.9875113482803
t1489,3101.0588027999997,319.92020634025897,289.1234149900572,3710.1024241303157
t1490,2950.854963,319.92020634025897,193.74211664146543,3464.517285981725
t1491,2836.5672521012434,319.92020634025897,236.59942535969287,3393.086883801195
t1492,2820.7571490000005,319.92020634025897,58.34322724061921,3199.020582580879
t1493,2780.1183416258027,319.92020634025897,0.0,3100.0385479660617
t1494,2772.410976767889,319.92020634025897,0.0,3092.3311831081483
t1495,2738.1230201515705,319.92020634025897,0.0,3058.0432264918295
t1496,2750.9249592256347,319.92020634025897,0.0,3070.8451655658937
t1497,2330.190322166171,312.88196180077324,0.0,2643.0722839669443
t1498,1224.2976408104662,108.13302974300755,0.0,1332.4306705534736
t1499,1224.2976408104662,108.13302974300755,0.0,1332.4306705534736
t1500,1224.2976408104662,108.13302974300755,0.0,1332.4306705534736
t1501,1224.2976408104662,108.13302974300755,0.0,1332.4306705534736
t1502,1224.2976408104662,108.13302974300755,0.0,1332.4306705534736
t1503,1224.2976408104662,108.13302974300753,0.0,1332.4306705534736
t1504,1294.6048700470358,312.8819618007733,0.0,1607.486831847809
t1505,2616.0206000223634,319.92020634025897,0.0,2935.9408063626224
t1506,2616.0206000223634,319.92020634025897,0.0,2935.9408063626224
t1507,2616.0206000223634,319.92020634025897,0.0,2935.9408063626224
t1508,2616.0206000223634,319.92020634025897,0.0,2935.9408063626224
t1509,2616.0206000223634,319.92020634025897,0.0,2935.9408063626224
t1510,2616.0206000223634,319.92020634025897,0.0,2935.9408063626224
t1511,2616.0206000223634,319.92020634025897,0.0,2935.9408063626224
t1512,1958.5536413251186,312.8819618007732,0.0,2271.4356031258917
t1513,2063.6230414559864,0.0,0.0,2063.6230414559864
t1514,2079.2828347055183,0.0,0.0,2079.2828347055183
t1515,2079.2828347055183,0.0,0.0,2079.2828347055183
t1516,2079.2828347055183,0.0,0.0,2079.2828347055183
t1517,2079.2828347055183,0.0,0.0,2079.2828347055183
t1518,2079.2828347055183,0.0,0.0,2079.2828347055183
t1519,2079.2828347055183,0.0,0.0,2079.2828347055183
t1520,1893.254247763625,0.0,0.0,1893.254247763625
t1521,562.5132335520933,0.0,0.0,562.5132335520933
t1522,0.0,0.0,0.0,0.0
t1523,0.0,0.0,0.0,0.0
t1524,0.0,0.0,0.0,0.0
t1525,0.0,0.0,0.0,0.0
t1526,0.0,0.0,0.0,0.0
t1527,0.0,0.0,0.0,0.0
t1528,0.0,317.7090510604753,0.0,317.7090510604753
t1529,2695.5343422538112,761.0476521925914,290.7374140065312,3747.319408452934
t1530,2964.8004741452237,794.58782833361,364.1142192722316,4123.502521751066
t1531,2964.8004741452237,794.58782833361,364.1142192722316,4123.502521751066
t1532,2964.8004741452237,794.58782833361,364.1142192722316,4123.502521751066
t1533,2964.8004741452237,794.58782833361,364.1142192722316,4123.502521751066
t1534,2964.8004741452237,794.58782833361,364.1142192722316,4123.502521751066
t1535,2964.8004741452237,794.58782833361,364.1142192722316,4123.502521751066
t1536,2964.8004741452237,794.58782833361,364.1142192722316,4123.502521751066
t1537,2964.8004741452237,794.58782833361,364.1142192722316,4123.502521751066
t1538,2932.272356309838,794.58782833361,364.1142192722316,4090.9744039156794
t1539,2851.2885409243863,794.58782833361,364.1142192722316,4009.990588530228
t1540,2837.955300416672,794.58782833361,364.1142192722316,3996.6573480225134
t1541,2964.8004741452237,794.58782833361,364.1142192722316,4123.502521751066
t1542,2964.8004741452237,794.58782833361,364.1142192722316,4123.502521751066
t1543,2964.8004741452237,794.58782833361,364.1142192722316,4123.502521751066
t1544,2964.8004741452237,794.58782833361,364.1142192722316,4123.502521751066
t1545,1454.6363722852388,777.1068961102706,233.03310033422824,2464.7763687297374
t1546,1032.0874512005817,268.57068597676016,0.0,1300.6581371773418
t1547,1032.0874512005817,268.57068597676016,0.0,1300.6581371773418
t1548,1032.0874512005817,268.57068597676016,0.0,1300.6581371773418
t1549,1032.0874512005817,268.57068597676016,0.0,1300.6581371773418
t1550,1032.0874512005817,268.57068597676016,0.0,1300.6581371773418
t1551,1032.0874512005817,268.57068597676016,0.0,1300.6581371773418
t1552,1032.0874512005817,268.57068597676016,0.0,1300.6581371773418
t1553,2205.315066667909,777.1068961102706,0.0,2982.4219627781795
t1554,2205.315066667909,794.58782833361,0.0,2999.902895001519
t1555,2205.315066667909,794.58782833361,0.0,2999.902895001519
t1556,2205.315066667909,794.58782833361,0.0,2999.902895001519
t1557,2205.315066667909,794.58782833361,0.0,2999.902895001519
t1558,2002.2273312660434,794.58782833361,0.0,2796.8151595996533
t1559,2070.959812980385,794.58782833361,0.0,2865.547641313995
t1560,1211.3140957512392,794.58782833361,0.0,2005.9019240848493
t1561,572.9722751368525,794.58782833361,0.0,1367.5601034704625
t1562,545.8618698476922,400.15291440802554,0.0,946.0147842557178
t1563,545.8618698476922,776.1309265809322,0.0,1321.9927964286244
t1564,545.8618698476922,268.57068597676016,0.0,814.4325558244524
t1565,545.8618698476922,268.57068597676016,0.0,814.4325558244524
t1566,1000.456315242255,777.1068961102706,0.0,1777.5632113525255
t1567,1166.3715167685732,794.58782833361,0.0,1960.9593451021833
t1568,1166.3715167685732,794.58782833361,0.0,1960.9593451021833
