Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1
,,,,,,,,4704,43830.296875
,,,,,,,,4705,42286.84765625
,,,,,,,,4706,41406.06640625
,,,,,,,,4707,41513.71484375
,,,,,,,,4708,42785.28515625
,,,,,,,,4709,43726.76171875
,,,,,,,,4710,45382.47265625
,,,,,,,,4711,48391.9375
,,,,,,,,4712,52543.19140625
,,,,,,,,4713,56786.03125
,,,,,,,,4714,60775.984375
,,,,,,,,4715,64253.49609375
,,,,,,,,4716,67263.1875
,,,,,,,,4717,69235.1640625
,,,,,,,,4718,70292.453125
,,,,,,,,4719,70559.6796875
,,,,,,,,4720,69903.2578125
,,,,,,,,4721,67911.5078125
,,,,,,,,4722,64981.79296875
,,,,,,,,4723,62712.38671875
,,,,,,,,4724,59395.859375
,,,,,,,,4725,54696.06640625
,,,,,,,,4726,50305.47265625
,,,,,,,,4727,46727.01171875
,,,,,,,,4728,44233.56640625
,,,,,,,,4729,42488.73046875
,,,,,,,,4730,41550.8828125
,,,,,,,,4731,41545.91796875
,,,,,,,,4732,42680.92578125
,,,,,,,,4733,43632.02734375
,,,,,,,,4734,44900.09765625
,,,,,,,,4735,47624.07421875
,,,,,,,,4736,51441.73828125
,,,,,,,,4737,55806.546875
,,,,,,,,4738,59907.43359375
,,,,,,,,4739,63769.53125
,,,,,,,,4740,67123.859375
,,,,,,,,4741,69513.7890625
,,,,,,,,4742,70639.0703125
,,,,,,,,4743,71024.3828125
,,,,,,,,4744,70647.4140625
,,,,,,,,4745,69043.4609375
,,,,,,,,4746,66157.6171875
,,,,,,,,4747,63691.203125
,,,,,,,,4748,60211.01171875
,,,,,,,,4749,55620.265625
,,,,,,,,4750,51161.01171875
,,,,,,,,4751,47823.01171875
,,,,,,,,4752,45289.15234375
,,,,,,,,4753,43473.0
,,,,,,,,4754,42577.19140625
,,,,,,,,4755,42658.33203125
,,,,,,,,4756,43850.08984375
,,,,,,,,4757,44713.43359375
,,,,,,,,4758,45893.33984375
,,,,,,,,4759,48717.55078125
,,,,,,,,4760,52567.51171875
,,,,,,,,4761,56920.546875
,,,,,,,,4762,61005.59375
,,,,,,,,4763,64938.5625
,,,,,,,,4764,68364.4140625
,,,,,,,,4765,70686.5078125
,,,,,,,,4766,71831.0
,,,,,,,,4767,72240.8984375
,,,,,,,,4768,71901.9765625
,,,,,,,,4769,70476.3671875
,,,,,,,,4770,67654.8671875
,,,,,,,,4771,65242.44921875
,,,,,,,,4772,61876.69140625
,,,,,,,,4773,57548.171875
,,,,,,,,4774,53225.234375
,,,,,,,,4775,49950.453125
,,,,,,,,4776,47425.29296875
,,,,,,,,4777,45459.58984375
,,,,,,,,4778,44261.54296875
,,,,,,,,4779,44168.19140625
,,,,,,,,4780,45214.84765625
,,,,,,,,4781,45907.86328125
,,,,,,,,4782,47393.49609375
,,,,,,,,4783,50318.31640625
,,,,,,,,4784,54285.52734375
,,,,,,,,4785,58791.07421875
,,,,,,,,4786,62837.13671875
,,,,,,,,4787,66768.7109375
,,,,,,,,4788,70105.3515625
,,,,,,,,4789,72146.6640625
,,,,,,,,4790,72997.4296875
,,,,,,,,4791,73262.1875
,,,,,,,,4792,72880.09375
,,,,,,,,4793,71586.7265625
,,,,,,,,4794,68837.3515625
,,,,,,,,4795,66446.25
,,,,,,,,4796,63196.703125
,,,,,,,,4797,58750.21875
,,,,,,,,4798,54390.0625
,,,,,,,,4799,50856.00390625
,,,,,,,,4800,48074.09765625
,,,,,,,,4801,45948.80859375
,,,,,,,,4802,44617.52734375
,,,,,,,,4803,44317.36328125
,,,,,,,,4804,45088.48828125
,,,,,,,,4805,45690.69140625
,,,,,,,,4806,46975.21875
,,,,,,,,4807,50052.3125
,,,,,,,,4808,54102.48046875
,,,,,,,,4809,58440.39453125
,,,,,,,,4810,62569.28515625
,,,,,,,,4811,66331.8359375
,,,,,,,,4812,69549.7578125
,,,,,,,,4813,71684.71875
,,,,,,,,4814,72623.234375
,,,,,,,,4815,72949.2109375
,,,,,,,,4816,72236.2265625
,,,,,,,,4817,70284.0234375
,,,,,,,,4818,67304.40625
,,,,,,,,4819,64730.10546875
,,,,,,,,4820,61609.609375
,,,,,,,,4821,57580.63671875
,,,,,,,,4822,53490.9375
,,,,,,,,4823,49973.703125
,,,,,,,,4824,47102.69921875
,,,,,,,,4825,44825.0625
,,,,,,,,4826,43216.85546875
,,,,,,,,4827,42280.65234375
,,,,,,,,4828,42051.96484375
,,,,,,,,4829,41742.0
,,,,,,,,4830,42902.65234375
,,,,,,,,4831,46341.4375
,,,,,,,,4832,50939.859375
,,,,,,,,4833,55665.87890625
,,,,,,,,4834,59943.57421875
,,,,,,,,4835,63541.68359375
,,,,,,,,4836,66506.328125
,,,,,,,,4837,68796.0703125
,,,,,,,,4838,70429.609375
,,,,,,,,4839,71169.8984375
,,,,,,,,4840,70689.7578125
,,,,,,,,4841,68901.1171875
,,,,,,,,4842,66072.3203125
,,,,,,,,4843,63697.55859375
,,,,,,,,4844,60587.46875
,,,,,,,,4845,56836.86328125
,,,,,,,,4846,53023.85546875
,,,,,,,,4847,49749.28515625
,,,,,,,,4848,47076.96484375
,,,,,,,,4849,44909.51953125
,,,,,,,,4850,43243.2890625
,,,,,,,,4851,42219.0859375
,,,,,,,,4852,41574.53515625
,,,,,,,,4853,40862.72265625
,,,,,,,,4854,41977.21484375
,,,,,,,,4855,45435.16015625
,,,,,,,,4856,49968.91015625
,,,,,,,,4857,54736.84765625
,,,,,,,,4858,59352.38671875
,,,,,,,,4859,63196.3125
,,,,,,,,4860,66498.3515625
,,,,,,,,4861,68877.953125
,,,,,,,,4862,70425.5546875
,,,,,,,,4863,71359.46875
,,,,,,,,4864,71336.8515625
,,,,,,,,4865,70149.2734375
,,,,,,,,4866,67554.8828125
,,,,,,,,4867,65339.34765625
,,,,,,,,4868,62210.0
,,,,,,,,4869,57850.01953125
,,,,,,,,4870,53402.875
,,,,,,,,4871,49824.5
,,,,,,,,4872,47298.41796875
,,,,,,,,4873,45501.76953125
,,,,,,,,4874,44476.85546875
,,,,,,,,4875,44425.0625
,,,,,,,,4876,45487.671875
,,,,,,,,4877,46226.41796875
,,,,,,,,4878,47377.109375
,,,,,,,,4879,50390.203125
,,,,,,,,4880,54570.07421875
,,,,,,,,4881,59159.92578125
,,,,,,,,4882,63611.36328125
,,,,,,,,4883,67515.3359375
,,,,,,,,4884,70774.0078125
,,,,,,,,4885,72637.921875
,,,,,,,,4886,73111.1875
,,,,,,,,4887,72887.609375
,,,,,,,,4888,72265.4375
,,,,,,,,4889,70391.1953125
,,,,,,,,4890,67625.4375
,,,,,,,,4891,65648.796875
,,,,,,,,4892,62456.60546875
,,,,,,,,4893,57977.83984375
,,,,,,,,4894,53711.89453125
,,,,,,,,4895,50245.82421875
,,,,,,,,4896,47645.76953125
,,,,,,,,4897,45737.94921875
,,,,,,,,4898,44670.77734375
,,,,,,,,4899,44522.90625
,,,,,,,,4900,45591.640625
,,,,,,,,4901,46619.98046875
,,,,,,,,4902,47619.53125
,,,,,,,,4903,50101.90234375
,,,,,,,,4904,53590.390625
,,,,,,,,4905,57302.76171875
,,,,,,,,4906,60467.359375
,,,,,,,,4907,63517.46484375
,,,,,,,,4908,66374.6015625
,,,,,,,,4909,68552.3828125
,,,,,,,,4910,69864.0390625
,,,,,,,,4911,70169.21875
,,,,,,,,4912,69429.1328125
,,,,,,,,4913,67569.5703125
,,,,,,,,4914,64650.609375
,,,,,,,,4915,62579.98828125
,,,,,,,,4916,59193.02734375
,,,,,,,,4917,54523.21484375
,,,,,,,,4918,50263.23046875
,,,,,,,,4919,46910.98046875
,,,,,,,,4920,44288.125
,,,,,,,,4921,42374.26171875
,,,,,,,,4922,41323.6484375
,,,,,,,,4923,41294.92578125
,,,,,,,,4924,42459.55078125
,,,,,,,,4925,43344.3984375
,,,,,,,,4926,44967.74609375
,,,,,,,,4927,48359.58203125
,,,,,,,,4928,52566.19921875
,,,,,,,,4929,56932.12109375
,,,,,,,,4930,60650.97265625
,,,,,,,,4931,63877.58203125
,,,,,,,,4932,66768.8046875
,,,,,,,,4933,68766.8515625
,,,,,,,,4934,70108.8828125
,,,,,,,,4935,70561.6171875
,,,,,,,,4936,69861.6640625
,,,,,,,,4937,68007.3671875
,,,,,,,,4938,65142.90234374999
,,,,,,,,4939,62657.21484375
,,,,,,,,4940,58996.83984375
,,,,,,,,4941,54242.07421875
,,,,,,,,4942,49781.83203125
,,,,,,,,4943,46256.625
,,,,,,,,4944,43531.87890625
,,,,,,,,4945,41645.1328125
,,,,,,,,4946,40461.41015625
,,,,,,,,4947,40387.72265625
,,,,,,,,4948,41443.17578125
,,,,,,,,4949,42353.98046875
,,,,,,,,4950,43782.125
,,,,,,,,4951,46982.484375
,,,,,,,,4952,51265.171875
,,,,,,,,4953,55781.66796875
,,,,,,,,4954,60069.05078125
,,,,,,,,4955,63800.76171875
,,,,,,,,4956,66846.0546875
,,,,,,,,4957,69048.59375
,,,,,,,,4958,70326.1171875
,,,,,,,,4959,70657.6171875
,,,,,,,,4960,69770.5078125
,,,,,,,,4961,67671.9921875
,,,,,,,,4962,64758.5
,,,,,,,,4963,62576.65625
,,,,,,,,4964,59183.19921875
,,,,,,,,4965,54790.04296875
,,,,,,,,4966,50654.37890625
,,,,,,,,4967,47289.80078125
,,,,,,,,4968,44724.62890625
,,,,,,,,4969,42926.29296875
,,,,,,,,4970,41842.80078125
,,,,,,,,4971,41701.09765625
,,,,,,,,4972,42579.921875
,,,,,,,,4973,43401.046875
,,,,,,,,4974,44561.234375
,,,,,,,,4975,47542.109375
,,,,,,,,4976,51297.234375
,,,,,,,,4977,55140.08203125
,,,,,,,,4978,58668.40234375
,,,,,,,,4979,61901.671875
,,,,,,,,4980,64648.62890625
,,,,,,,,4981,66447.171875
,,,,,,,,4982,67280.0390625
,,,,,,,,4983,67085.7734375
,,,,,,,,4984,65780.3046875
,,,,,,,,4985,63721.59765625
,,,,,,,,4986,61246.828125
,,,,,,,,4987,59611.91015625
,,,,,,,,4988,56782.28515625
,,,,,,,,4989,53295.328125
,,,,,,,,4990,49796.17578125
,,,,,,,,4991,46990.859375
,,,,,,,,4992,44807.01171875
,,,,,,,,4993,43089.125
,,,,,,,,4994,41849.82421875
,,,,,,,,4995,41200.6171875
,,,,,,,,4996,41248.6796875
,,,,,,,,4997,41159.48828125
,,,,,,,,4998,42324.4921875
,,,,,,,,4999,45601.07421875
,,,,,,,,5000,49515.01953125
,,,,,,,,5001,53607.08984375
,,,,,,,,5002,57681.01171875
,,,,,,,,5003,61258.19140625
,,,,,,,,5004,64006.62890625
,,,,,,,,5005,65970.0234375
,,,,,,,,5006,67193.3828125
,,,,,,,,5007,67757.5078125
,,,,,,,,5008,67336.2734375
,,,,,,,,5009,65665.75
,,,,,,,,5010,62924.140625
,,,,,,,,5011,60903.14453125
,,,,,,,,5012,58103.19921875
,,,,,,,,5013,54748.72265625
,,,,,,,,5014,51374.80859375
,,,,,,,,5015,48413.98828125
,,,,,,,,5016,45934.43359375
,,,,,,,,5017,44026.62109375
,,,,,,,,5018,42581.38671875
,,,,,,,,5019,41613.375
,,,,,,,,5020,41231.17578125
,,,,,,,,5021,40783.3125
,,,,,,,,5022,41828.75
,,,,,,,,5023,45272.26953125
,,,,,,,,5024,49804.78515625
,,,,,,,,5025,54160.40234375
,,,,,,,,5026,57598.98046875
,,,,,,,,5027,60466.98828125
,,,,,,,,5028,63381.734375
,,,,,,,,5029,66072.171875
,,,,,,,,5030,67883.8828125
,,,,,,,,5031,68767.6875
,,,,,,,,5032,68779.7109375
,,,,,,,,5033,67757.9765625
,,,,,,,,5034,65400.65625
,,,,,,,,5035,63709.71484375
,,,,,,,,5036,60823.09375
,,,,,,,,5037,56699.19921875
,,,,,,,,5038,52655.26953125
,,,,,,,,5039,49204.63671875
,,,,,,,,5040,46669.47265625
,,,,,,,,5041,44905.40234375
,,,,,,,,5042,43930.765625
,,,,,,,,5043,43890.65625
,,,,,,,,5044,45108.19921875
,,,,,,,,5045,46202.53515625
,,,,,,,,5046,46924.89453125
,,,,,,,,5047,48839.26953125
,,,,,,,,5048,51266.54296875
,,,,,,,,5049,53941.40234375
,,,,,,,,5050,56339.56640625
,,,,,,,,5051,58345.69921875
,,,,,,,,5052,60654.75
,,,,,,,,5053,62962.44140625
,,,,,,,,5054,65082.93359375
,,,,,,,,5055,66222.8359375
,,,,,,,,5056,65867.0234375
,,,,,,,,5057,64159.515625
,,,,,,,,5058,61639.26953125
,,,,,,,,5059,60078.375
,,,,,,,,5060,57108.125
,,,,,,,,5061,52982.64453125
,,,,,,,,5062,49052.48046875
,,,,,,,,5063,46014.14453125
,,,,,,,,5064,43710.9375
,,,,,,,,5065,42218.70703125
,,,,,,,,5066,41393.72265625
,,,,,,,,5067,41505.74609375
,,,,,,,,5068,42664.69140625
,,,,,,,,5069,43741.83203125
,,,,,,,,5070,44909.39453125
,,,,,,,,5071,47220.19921875
,,,,,,,,5072,49778.02734375
,,,,,,,,5073,52712.64453125
,,,,,,,,5074,55070.80078125
,,,,,,,,5075,55942.19921875
,,,,,,,,5076,57290.86328125
,,,,,,,,5077,58550.61328125
,,,,,,,,5078,59543.265625
,,,,,,,,5079,59956.55859375
,,,,,,,,5080,59390.140625
,,,,,,,,5081,57912.296875
,,,,,,,,5082,55531.61328125
,,,,,,,,5083,54011.3125
,,,,,,,,5084,51413.90625
,,,,,,,,5085,47398.5625
,,,,,,,,5086,43575.79296875
,,,,,,,,5087,40567.28125
,,,,,,,,5088,38406.22265625
,,,,,,,,5089,37002.8359375
,,,,,,,,5090,36253.04296875
,,,,,,,,5091,36470.1640625
,,,,,,,,5092,37889.55078125
,,,,,,,,5093,39022.921875
,,,,,,,,5094,40505.0
,,,,,,,,5095,43536.46875
,,,,,,,,5096,47274.86328125
,,,,,,,,5097,51275.48046875
,,,,,,,,5098,54973.23828125
,,,,,,,,5099,58015.80078125
,,,,,,,,5100,60865.40625
,,,,,,,,5101,63242.90234375
,,,,,,,,5102,64990.47265625001
,,,,,,,,5103,65659.5234375
,,,,,,,,5104,65074.45312500001
,,,,,,,,5105,63214.29296875
,,,,,,,,5106,60156.8125
,,,,,,,,5107,57618.59375
,,,,,,,,5108,53974.36328125
,,,,,,,,5109,49478.33203125
,,,,,,,,5110,45204.921875
,,,,,,,,5111,41824.04296875
,,,,,,,,5112,39561.45703125
,,,,,,,,5113,37984.44921875
,,,,,,,,5114,37157.00390625
,,,,,,,,5115,37294.41015625
,,,,,,,,5116,38632.34765625
,,,,,,,,5117,39808.75
,,,,,,,,5118,41204.71484375
,,,,,,,,5119,44170.390625
,,,,,,,,5120,48013.44140625
,,,,,,,,5121,52103.484375
,,,,,,,,5122,55864.37890625
,,,,,,,,5123,59251.5625
,,,,,,,,5124,62170.07421875
,,,,,,,,5125,64407.30859375
,,,,,,,,5126,65808.09375
,,,,,,,,5127,66054.3671875
,,,,,,,,5128,65259.11328124999
,,,,,,,,5129,63274.18359375
,,,,,,,,5130,60346.8125
,,,,,,,,5131,58379.9375
,,,,,,,,5132,55389.19140625
,,,,,,,,5133,51190.37890625
,,,,,,,,5134,47051.609375
,,,,,,,,5135,43783.875
,,,,,,,,5136,41351.984375
,,,,,,,,5137,39596.50390625
,,,,,,,,5138,38486.48828125
,,,,,,,,5139,38383.328125
,,,,,,,,5140,39536.48046875
,,,,,,,,5141,40532.4140625
,,,,,,,,5142,41907.4609375
,,,,,,,,5143,45085.34375
,,,,,,,,5144,49375.390625
,,,,,,,,5145,53727.65234375
,,,,,,,,5146,57474.84765625
,,,,,,,,5147,60686.640625
,,,,,,,,5148,63555.43359375
,,,,,,,,5149,65556.0625
,,,,,,,,5150,66598.7109375
,,,,,,,,5151,66786.1484375
,,,,,,,,5152,65740.859375
,,,,,,,,5153,63510.91015625
,,,,,,,,5154,60362.76953125
,,,,,,,,5155,58254.796875
,,,,,,,,5156,55235.6875
,,,,,,,,5157,51458.97265625
,,,,,,,,5158,47733.58203125
,,,,,,,,5159,44636.16796875
,,,,,,,,5160,42134.25
,,,,,,,,5161,40095.71484375
,,,,,,,,5162,38758.58984375
,,,,,,,,5163,38070.6171875
,,,,,,,,5164,38214.375
,,,,,,,,5165,38378.08984375
,,,,,,,,5166,39797.82421875
,,,,,,,,5167,43380.63671875
,,,,,,,,5168,47572.8125
,,,,,,,,5169,51668.234375
,,,,,,,,5170,55090.671875
,,,,,,,,5171,57802.828125
,,,,,,,,5172,59771.11328125
,,,,,,,,5173,61360.38671875
,,,,,,,,5174,62719.125
,,,,,,,,5175,62504.953125
,,,,,,,,5176,61218.97265625
,,,,,,,,5177,59496.5625
,,,,,,,,5178,57229.81640625
,,,,,,,,5179,55822.03515625
,,,,,,,,5180,53492.26171875
,,,,,,,,5181,50464.33984375
,,,,,,,,5182,47210.21875
,,,,,,,,5183,44451.11328125
,,,,,,,,5184,42174.19140625
,,,,,,,,5185,40401.63671875
,,,,,,,,5186,39232.25390625
,,,,,,,,5187,38555.0234375
,,,,,,,,5188,38397.64453125
,,,,,,,,5189,38254.81640625
,,,,,,,,5190,39486.3125
,,,,,,,,5191,42985.265625
,,,,,,,,5192,47202.15234375
,,,,,,,,5193,51120.57421875
,,,,,,,,5194,54556.58984375
,,,,,,,,5195,57597.26953125
,,,,,,,,5196,59777.5
,,,,,,,,5197,61340.98828125
,,,,,,,,5198,62525.25390625
,,,,,,,,5199,63194.1875
,,,,,,,,5200,62899.265625
,,,,,,,,5201,61480.484375
,,,,,,,,5202,59244.5625
,,,,,,,,5203,58042.828125
,,,,,,,,5204,55557.234375
,,,,,,,,5205,51742.328125
,,,,,,,,5206,47972.49609375
,,,,,,,,5207,44929.79296875
,,,,,,,,5208,42828.953125
,,,,,,,,5209,41416.91015625
,,,,,,,,5210,40666.67578125
,,,,,,,,5211,40972.16015625
,,,,,,,,5212,42345.453125
,,,,,,,,5213,43630.44921875
,,,,,,,,5214,45060.578125
,,,,,,,,5215,48149.625
,,,,,,,,5216,52198.46484375
,,,,,,,,5217,56021.75390625
,,,,,,,,5218,59132.953125
,,,,,,,,5219,61777.27734375
,,,,,,,,5220,64203.51562499999
,,,,,,,,5221,66045.9453125
,,,,,,,,5222,66807.3046875
,,,,,,,,5223,66768.9609375
,,,,,,,,5224,66303.2421875
,,,,,,,,5225,64839.33203124999
,,,,,,,,5226,62468.69921875
,,,,,,,,5227,60694.390625
,,,,,,,,5228,57668.07421875
,,,,,,,,5229,53651.48828125
,,,,,,,,5230,49677.00390625
,,,,,,,,5231,46446.71875
,,,,,,,,5232,44026.19921875
,,,,,,,,5233,42369.53125
,,,,,,,,5234,41366.17578125
,,,,,,,,5235,41424.0625
,,,,,,,,5236,42882.84375
,,,,,,,,5237,44211.796875
,,,,,,,,5238,45524.109375
,,,,,,,,5239,48475.44140625
,,,,,,,,5240,52189.296875
,,,,,,,,5241,56144.87890625
,,,,,,,,5242,59802.05859375
,,,,,,,,5243,63100.04296875
,,,,,,,,5244,65613.2421875
,,,,,,,,5245,67037.7421875
,,,,,,,,5246,67109.4921875
,,,,,,,,5247,66846.9921875
,,,,,,,,5248,66296.8359375
,,,,,,,,5249,64787.65625
,,,,,,,,5250,62675.58203125
,,,,,,,,5251,61013.16796875
,,,,,,,,5252,57826.3125
,,,,,,,,5253,53587.69140625
,,,,,,,,5254,49652.48046875
,,,,,,,,5255,46628.9375
,,,,,,,,5256,44575.91796875
,,,,,,,,5257,43087.25
,,,,,,,,5258,42400.18359375
,,,,,,,,5259,42710.640625
,,,,,,,,5260,44123.87109375
,,,,,,,,5261,45267.31640625
,,,,,,,,5262,46432.93359375
,,,,,,,,5263,49293.0625
,,,,,,,,5264,52933.38671875
,,,,,,,,5265,56690.79296875
,,,,,,,,5266,59664.4375
,,,,,,,,5267,61888.53515625
,,,,,,,,5268,63532.01953125
,,,,,,,,5269,63726.66796875
,,,,,,,,5270,63268.39453125
,,,,,,,,5271,63438.94140625
,,,,,,,,5272,63185.91796875
,,,,,,,,5273,61828.76953125
,,,,,,,,5274,59696.125
,,,,,,,,5275,58568.55078125
,,,,,,,,5276,55725.28515625
,,,,,,,,5277,51710.41796875
,,,,,,,,5278,47738.421875
,,,,,,,,5279,44623.59765625
,,,,,,,,5280,42361.99609375
,,,,,,,,5281,40804.80078125
,,,,,,,,5282,39978.01953125
,,,,,,,,5283,40229.640625
,,,,,,,,5284,41755.59765625
,,,,,,,,5285,43257.69140625
,,,,,,,,5286,44382.49609375
,,,,,,,,5287,46898.13671875
,,,,,,,,5288,50106.11328125
,,,,,,,,5289,53499.96484375
,,,,,,,,5290,56923.24609375
,,,,,,,,5291,60459.23828125
,,,,,,,,5292,63616.98828125
,,,,,,,,5293,65690.453125
,,,,,,,,5294,66555.6796875
,,,,,,,,5295,65840.6953125
,,,,,,,,5296,64012.89453125
,,,,,,,,5297,61717.47265625
,,,,,,,,5298,59376.47265625
,,,,,,,,5299,57937.87890625
,,,,,,,,5300,54787.4375
,,,,,,,,5301,50673.72265625
,,,,,,,,5302,47148.5625
,,,,,,,,5303,44369.48828125
,,,,,,,,5304,42263.87109375
,,,,,,,,5305,40967.28125
,,,,,,,,5306,40270.58203125
,,,,,,,,5307,40553.82421875
,,,,,,,,5308,42111.5078125
,,,,,,,,5309,43603.9765625
,,,,,,,,5310,44790.140625
,,,,,,,,5311,47058.359375
,,,,,,,,5312,49410.69921875
,,,,,,,,5313,51695.84375
,,,,,,,,5314,53558.296875
,,,,,,,,5315,55196.94921875
,,,,,,,,5316,56892.890625
,,,,,,,,5317,57983.28515625
,,,,,,,,5318,58904.52734375
,,,,,,,,5319,59070.62109375
,,,,,,,,5320,57828.37109375
,,,,,,,,5321,55450.95703125
,,,,,,,,5322,53514.78125
,,,,,,,,5323,52602.015625
,,,,,,,,5324,50361.9375
,,,,,,,,5325,47361.51953125
,,,,,,,,5326,44436.07421875
,,,,,,,,5327,41919.16015625
,,,,,,,,5328,39958.6875
,,,,,,,,5329,38590.14453125
,,,,,,,,5330,37756.33984375
,,,,,,,,5331,37441.55859375
,,,,,,,,5332,37790.1640625
,,,,,,,,5333,38334.26953125
,,,,,,,,5334,39236.62890625
,,,,,,,,5335,41512.53515625
,,,,,,,,5336,43946.39453125
,,,,,,,,5337,46731.22265625
,,,,,,,,5338,48764.87890625
,,,,,,,,5339,50073.703125
,,,,,,,,5340,50851.82421875
,,,,,,,,5341,51437.48828125
,,,,,,,,5342,51794.97265625
,,,,,,,,5343,51504.734375
,,,,,,,,5344,50683.93359375
,,,,,,,,5345,49190.078125
,,,,,,,,5346,48087.98828125
,,,,,,,,5347,47685.140625
,,,,,,,,5348,45984.94921875
,,,,,,,,5349,43625.32421875
,,,,,,,,5350,41254.01171875
,,,,,,,,5351,39215.62890625
,,,,,,,,5352,37684.953125
,,,,,,,,5353,36576.48046875
,,,,,,,,5354,36019.37109375
,,,,,,,,5355,35943.8125
,,,,,,,,5356,36321.515625
,,,,,,,,5357,36704.34375
,,,,,,,,5358,37651.94140625
,,,,,,,,5359,40357.96875
,,,,,,,,5360,43540.6796875
,,,,,,,,5361,46360.08203125
,,,,,,,,5362,48839.671875
,,,,,,,,5363,49959.953125
,,,,,,,,5364,50686.19921875
,,,,,,,,5365,51462.6875
,,,,,,,,5366,51720.94140625
,,,,,,,,5367,52261.890625
,,,,,,,,5368,52469.88671875
,,,,,,,,5369,51490.625
,,,,,,,,5370,50252.62890625
,,,,,,,,5371,49813.63671875
,,,,,,,,5372,47909.22265625
,,,,,,,,5373,44928.90625
,,,,,,,,5374,41951.32421875
,,,,,,,,5375,39845.0078125
,,,,,,,,5376,38385.06640625
,,,,,,,,5377,37556.7890625
,,,,,,,,5378,37486.98828125
,,,,,,,,5379,38359.68359375
,,,,,,,,5380,40415.50390625
,,,,,,,,5381,42425.00390625
,,,,,,,,5382,43508.25
,,,,,,,,5383,45640.35546875
,,,,,,,,5384,48534.859375
,,,,,,,,5385,51722.66015625
,,,,,,,,5386,54809.359375
,,,,,,,,5387,57587.72265625
,,,,,,,,5388,59262.8125
,,,,,,,,5389,60033.08203125
,,,,,,,,5390,60140.609375
,,,,,,,,5391,59680.78515625
,,,,,,,,5392,58475.625
,,,,,,,,5393,56578.07421875
,,,,,,,,5394,54771.953125
,,,,,,,,5395,53932.64453125
,,,,,,,,5396,51304.20703125
,,,,,,,,5397,47609.66796875
,,,,,,,,5398,44049.625
,,,,,,,,5399,41505.87890625
,,,,,,,,5400,39719.3203125
,,,,,,,,5401,38687.49609375
,,,,,,,,5402,38239.13671875
,,,,,,,,5403,38744.046875
,,,,,,,,5404,40498.32421875
,,,,,,,,5405,42241.5078125
,,,,,,,,5406,43116.94921875
,,,,,,,,5407,45374.5
,,,,,,,,5408,48435.546875
,,,,,,,,5409,51565.62109375
,,,,,,,,5410,54457.32421875
,,,,,,,,5411,57436.8125
,,,,,,,,5412,59901.85546875
,,,,,,,,5413,61479.35546875
,,,,,,,,5414,62653.56640625
,,,,,,,,5415,62882.73046875
,,,,,,,,5416,62255.640625
,,,,,,,,5417,60754.25390625
,,,,,,,,5418,58523.30859375
,,,,,,,,5419,57432.41796875
,,,,,,,,5420,54646.55859375
,,,,,,,,5421,50586.55078125
,,,,,,,,5422,46746.55859375
,,,,,,,,5423,43967.53515625
,,,,,,,,5424,42028.85546875
,,,,,,,,5425,40791.75390625
,,,,,,,,5426,40266.87890625
,,,,,,,,5427,40864.83203125
,,,,,,,,5428,42678.93359375
,,,,,,,,5429,44320.24609375
,,,,,,,,5430,44989.015625
,,,,,,,,5431,47714.39453125
,,,,,,,,5432,51275.203125
,,,,,,,,5433,55077.46484375
,,,,,,,,5434,58495.296875
,,,,,,,,5435,61853.46875
,,,,,,,,5436,64715.41796875
,,,,,,,,5437,66493.765625
,,,,,,,,5438,67336.8046875
,,,,,,,,5439,67650.0546875
,,,,,,,,5440,67270.3671875
,,,,,,,,5441,65723.765625
,,,,,,,,5442,63200.171875
,,,,,,,,5443,61351.046875
,,,,,,,,5444,57769.75
,,,,,,,,5445,53469.24609375
,,,,,,,,5446,49304.68359375
,,,,,,,,5447,46062.84375
,,,,,,,,5448,43883.58203125
,,,,,,,,5449,42380.5546875
,,,,,,,,5450,41601.2109375
,,,,,,,,5451,41887.734375
,,,,,,,,5452,43627.44921875
,,,,,,,,5453,45277.34765625
,,,,,,,,5454,45884.703125
,,,,,,,,5455,48738.58203125
,,,,,,,,5456,52597.953125
,,,,,,,,5457,56559.05078125
,,,,,,,,5458,60365.73828125
,,,,,,,,5459,63863.12890625
,,,,,,,,5460,66832.765625
,,,,,,,,5461,68486.6796875
,,,,,,,,5462,69229.6015625
,,,,,,,,5463,68854.6328125
,,,,,,,,5464,67911.7734375
,,,,,,,,5465,66029.34375
,,,,,,,,5466,63569.71875
,,,,,,,,5467,61965.5
,,,,,,,,5468,58447.9375
,,,,,,,,5469,53973.74609375
,,,,,,,,5470,49920.17578125
,,,,,,,,5471,46765.37890625
,,,,,,,,5472,44595.328125
,,,,,,,,5473,43073.62890625
,,,,,,,,5474,42190.31640625
,,,,,,,,5475,42220.44921875
,,,,,,,,5476,43748.14453125
,,,,,,,,5477,45265.76171875
,,,,,,,,5478,46021.91796875
,,,,,,,,5479,48764.51171875
,,,,,,,,5480,52459.66015625
,,,,,,,,5481,56013.16796875
,,,,,,,,5482,59400.03125
,,,,,,,,5483,62980.08984375
,,,,,,,,5484,66486.1484375
,,,,,,,,5485,68634.7265625
,,,,,,,,5486,69245.34375
,,,,,,,,5487,69420.3984375
,,,,,,,,5488,68942.109375
,,,,,,,,5489,66725.8203125
,,,,,,,,5490,63724.48046875
