Time_Index,CombinedCycle_NaturalGas_NY_Existing,CombinedCycle_NaturalGas_NY_New,CombustionTurbine_NaturalGas_NY_Existing,CombustionTurbine_NaturalGas_NY_New,CombustionTurbine_FuelOil2_NY_Existing,CombustionTurbine_FuelOil2_NY_New,SteamTurbine_NaturalGas_NY_Existing,SteamTurbine_NaturalGas_NY_New,SteamTurbine_FuelOil6_NY_Existing,SteamTurbine_FuelOil6_NY_New,Nuclear_NY_Existing,Nuclear_NY_New,Hydro_NY,PumpedHydro_NY,WindLand_NY_Existing,WindLand_NY_New,WindOffshore_NY_New,SolarUtility_NY_Existing,SolarUtility_NY_New,SolarBTM_NY_New,Battery_NY_Existing,Battery_NY_New
918,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418645664186901,0.0418645664186901,0.854592005126076,0.854592005126076,0.561290455543565,0.561290455543565,0.561290455543565,0.0,0.0,0.0,1.0,1.0
919,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418645664186901,0.0418645664186901,0.854592005126076,0.854592005126076,0.5758870855387426,0.5758870855387426,0.5758870855387426,0.0,0.0,0.0,1.0,1.0
920,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418645664186901,0.0418645664186901,0.854592005126076,0.854592005126076,0.6129827464033368,0.6129827464033368,0.6129827464033368,0.004953457531291827,0.004953457531291827,0.004953457531291827,1.0,1.0
921,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418645664186901,0.0418645664186901,0.854592005126076,0.854592005126076,0.6230102462924781,0.6230102462924781,0.6230102462924781,0.08777837862612614,0.08777837862612614,0.08777837862612614,1.0,1.0
922,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418645664186901,0.0418645664186901,0.854592005126076,0.854592005126076,0.6148405236441377,0.6148405236441377,0.6148405236441377,0.18031896871930647,0.18031896871930647,0.18031896871930647,1.0,1.0
923,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418645664186901,0.0418645664186901,0.854592005126076,0.854592005126076,0.602108106674836,0.602108106674836,0.602108106674836,0.2344587028057206,0.2344587028057206,0.2344587028057206,1.0,1.0
924,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418645664186901,0.0418645664186901,0.854592005126076,0.854592005126076,0.63213424402758,0.63213424402758,0.63213424402758,0.2849597320864705,0.2849597320864705,0.2849597320864705,1.0,1.0
925,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418645664186901,0.0418645664186901,0.854592005126076,0.854592005126076,0.6670471313278802,0.6670471313278802,0.6670471313278802,0.33561208079661325,0.33561208079661325,0.33561208079661325,1.0,1.0
926,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418645664186901,0.0418645664186901,0.854592005126076,0.854592005126076,0.6835326645644813,0.6835326645644813,0.6835326645644813,0.3441952285566792,0.3441952285566792,0.3441952285566792,1.0,1.0
927,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418645664186901,0.0418645664186901,0.854592005126076,0.854592005126076,0.7002796607952929,0.7002796607952929,0.7002796607952929,0.30931141407244844,0.30931141407244844,0.30931141407244844,1.0,1.0
928,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418645664186901,0.0418645664186901,0.854592005126076,0.854592005126076,0.7129788392975404,0.7129788392975404,0.7129788392975404,0.21075763810625012,0.21075763810625012,0.21075763810625012,1.0,1.0
929,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418645664186901,0.0418645664186901,0.854592005126076,0.854592005126076,0.6802554149038668,0.6802554149038668,0.6802554149038668,0.07193300501962747,0.07193300501962747,0.07193300501962747,1.0,1.0
930,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418645664186901,0.0418645664186901,0.854592005126076,0.854592005126076,0.6253742301498183,0.6253742301498183,0.6253742301498183,0.0011521183599577636,0.0011521183599577636,0.0011521183599577636,1.0,1.0
931,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418645664186901,0.0418645664186901,0.854592005126076,0.854592005126076,0.6322695768219184,0.6322695768219184,0.6322695768219184,0.0,0.0,0.0,1.0,1.0
932,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418645664186901,0.0418645664186901,0.854592005126076,0.854592005126076,0.6303516383110903,0.6303516383110903,0.6303516383110903,0.0,0.0,0.0,1.0,1.0
933,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418645664186901,0.0418645664186901,0.854592005126076,0.854592005126076,0.6550259089282263,0.6550259089282263,0.6550259089282263,0.0,0.0,0.0,1.0,1.0
934,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418645664186901,0.0418645664186901,0.854592005126076,0.854592005126076,0.6619076525179172,0.6619076525179172,0.6619076525179172,0.0,0.0,0.0,1.0,1.0
935,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418645664186901,0.0418645664186901,0.854592005126076,0.854592005126076,0.6694979369571505,0.6694979369571505,0.6694979369571505,0.0,0.0,0.0,1.0,1.0
936,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418645664186901,0.0418645664186901,0.854592005126076,0.854592005126076,0.6770324211247413,0.6770324211247413,0.6770324211247413,0.0,0.0,0.0,1.0,1.0
937,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.6490789301409795,0.6490789301409795,0.6490789301409795,0.0,0.0,0.0,1.0,1.0
938,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.6249894217017018,0.6249894217017018,0.6249894217017018,0.0,0.0,0.0,1.0,1.0
939,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.6267600002434132,0.6267600002434132,0.6267600002434132,0.0,0.0,0.0,1.0,1.0
940,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.6267167706417,0.6267167706417,0.6267167706417,0.0,0.0,0.0,1.0,1.0
941,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.6396201199571455,0.6396201199571455,0.6396201199571455,0.0,0.0,0.0,1.0,1.0
942,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.6471565660094576,0.6471565660094576,0.6471565660094576,0.0,0.0,0.0,1.0,1.0
943,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.6732338832629905,0.6732338832629905,0.6732338832629905,0.0,0.0,0.0,1.0,1.0
944,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.7020590988012385,0.7020590988012385,0.7020590988012385,0.021960140088594756,0.021960140088594756,0.021960140088594756,1.0,1.0
945,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.7143045610501061,0.7143045610501061,0.7143045610501061,0.17190803988746436,0.17190803988746436,0.17190803988746436,1.0,1.0
946,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.6951752615447655,0.6951752615447655,0.6951752615447655,0.292141509043577,0.292141509043577,0.292141509043577,1.0,1.0
947,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.6797082130003581,0.6797082130003581,0.6797082130003581,0.3758841324636455,0.3758841324636455,0.3758841324636455,1.0,1.0
948,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.6598625572716883,0.6598625572716883,0.6598625572716883,0.40928966258729654,0.40928966258729654,0.40928966258729654,1.0,1.0
949,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.6428375597662968,0.6428375597662968,0.6428375597662968,0.4089639902305867,0.4089639902305867,0.4089639902305867,1.0,1.0
950,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.6238325952584055,0.6238325952584055,0.6238325952584055,0.39319588664213395,0.39319588664213395,0.39319588664213395,1.0,1.0
951,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.6063782239279587,0.6063782239279587,0.6063782239279587,0.3519320855264565,0.3519320855264565,0.3519320855264565,1.0,1.0
952,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.5961020204210205,0.5961020204210205,0.5961020204210205,0.24109006600785382,0.24109006600785382,0.24109006600785382,1.0,1.0
953,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.585074155983094,0.585074155983094,0.585074155983094,0.08397363529949563,0.08397363529949563,0.08397363529949563,1.0,1.0
954,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.5529374980215102,0.5529374980215102,0.5529374980215102,0.001203144310863982,0.001203144310863982,0.001203144310863982,1.0,1.0
955,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.5511601838088851,0.5511601838088851,0.5511601838088851,0.0,0.0,0.0,1.0,1.0
956,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.5262623325516503,0.5262623325516503,0.5262623325516503,0.0,0.0,0.0,1.0,1.0
957,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.5276029957348956,0.5276029957348956,0.5276029957348956,0.0,0.0,0.0,1.0,1.0
958,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.5105582715486718,0.5105582715486718,0.5105582715486718,0.0,0.0,0.0,1.0,1.0
959,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.4723314499083871,0.4723314499083871,0.4723314499083871,0.0,0.0,0.0,1.0,1.0
960,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.42687723950553025,0.42687723950553025,0.42687723950553025,0.0,0.0,0.0,1.0,1.0
961,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.3840645960740538,0.3840645960740538,0.3840645960740538,0.0,0.0,0.0,1.0,1.0
962,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.33142018137762247,0.33142018137762247,0.33142018137762247,0.0,0.0,0.0,1.0,1.0
963,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.3062272775839412,0.3062272775839412,0.3062272775839412,0.0,0.0,0.0,1.0,1.0
964,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.28346279928964135,0.28346279928964135,0.28346279928964135,0.0,0.0,0.0,1.0,1.0
965,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.2533019183545426,0.2533019183545426,0.2533019183545426,0.0,0.0,0.0,1.0,1.0
966,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.24499806395414983,0.24499806395414983,0.24499806395414983,0.0,0.0,0.0,1.0,1.0
967,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.23030225705690688,0.23030225705690688,0.23030225705690688,0.0,0.0,0.0,1.0,1.0
968,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.22110530373451412,0.22110530373451412,0.22110530373451412,0.03314706915047322,0.03314706915047322,0.03314706915047322,1.0,1.0
969,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.22974120908024123,0.22974120908024123,0.22974120908024123,0.19334246379605427,0.19334246379605427,0.19334246379605427,1.0,1.0
970,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.19092360171021816,0.19092360171021816,0.19092360171021816,0.30817091479881625,0.30817091479881625,0.30817091479881625,1.0,1.0
971,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.16703260663496253,0.16703260663496253,0.16703260663496253,0.3705692789204548,0.3705692789204548,0.3705692789204548,1.0,1.0
972,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.17449953162353546,0.17449953162353546,0.17449953162353546,0.3962235472866421,0.3962235472866421,0.3962235472866421,1.0,1.0
973,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.20391257539808413,0.20391257539808413,0.20391257539808413,0.3739018766433929,0.3739018766433929,0.3739018766433929,1.0,1.0
974,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.22661265458848512,0.22661265458848512,0.22661265458848512,0.32296218328928766,0.32296218328928766,0.32296218328928766,1.0,1.0
975,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.21583042686732573,0.21583042686732573,0.21583042686732573,0.2764386836027388,0.2764386836027388,0.2764386836027388,1.0,1.0
976,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.18822076525088693,0.18822076525088693,0.18822076525088693,0.18980124831556297,0.18980124831556297,0.18980124831556297,1.0,1.0
977,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.13552331764041303,0.13552331764041303,0.13552331764041303,0.06635234883696534,0.06635234883696534,0.06635234883696534,1.0,1.0
978,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.10196034689679796,0.10196034689679796,0.10196034689679796,0.0011539558429623546,0.0011539558429623546,0.0011539558429623546,1.0,1.0
979,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.09457422949805074,0.09457422949805074,0.09457422949805074,0.0,0.0,0.0,1.0,1.0
980,0.941149243792405,0.941149243792405,0.9485108219674612,0.9485108219674612,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.085605802134262,0.085605802134262,0.085605802134262,0.0,0.0,0.0,1.0,1.0
981,0.941149243792405,0.941149243792405,0.796603693173283,0.796603693173283,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.08615823426384676,0.08615823426384676,0.08615823426384676,0.0,0.0,0.0,1.0,1.0
982,0.941149243792405,0.941149243792405,0.796603693173283,0.796603693173283,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.07661649526254079,0.07661649526254079,0.07661649526254079,0.0,0.0,0.0,1.0,1.0
983,0.941149243792405,0.941149243792405,0.796603693173283,0.796603693173283,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.059956804519420176,0.059956804519420176,0.059956804519420176,0.0,0.0,0.0,1.0,1.0
984,0.941149243792405,0.941149243792405,0.796603693173283,0.796603693173283,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.05582985724558169,0.05582985724558169,0.05582985724558169,0.0,0.0,0.0,1.0,1.0
985,0.941149243792405,0.941149243792405,0.796603693173283,0.796603693173283,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.055044725548398905,0.055044725548398905,0.055044725548398905,0.0,0.0,0.0,1.0,1.0
986,0.941149243792405,0.941149243792405,0.796603693173283,0.796603693173283,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.05210368431255857,0.05210368431255857,0.05210368431255857,0.0,0.0,0.0,1.0,1.0
987,0.941149243792405,0.941149243792405,0.796603693173283,0.796603693173283,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.05446624692828728,0.05446624692828728,0.05446624692828728,0.0,0.0,0.0,1.0,1.0
988,0.941149243792405,0.941149243792405,0.796603693173283,0.796603693173283,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.062817019427455,0.062817019427455,0.062817019427455,0.0,0.0,0.0,1.0,1.0
989,0.941149243792405,0.941149243792405,0.796603693173283,0.796603693173283,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.0700300301286033,0.0700300301286033,0.0700300301286033,0.0,0.0,0.0,1.0,1.0
990,0.941149243792405,0.941149243792405,0.796603693173283,0.796603693173283,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.0828720317045888,0.0828720317045888,0.0828720317045888,0.0,0.0,0.0,1.0,1.0
991,0.941149243792405,0.941149243792405,0.796603693173283,0.796603693173283,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.1079145273972373,0.1079145273972373,0.1079145273972373,0.0,0.0,0.0,1.0,1.0
992,0.941149243792405,0.941149243792405,0.796603693173283,0.796603693173283,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.15779369080036929,0.15779369080036929,0.15779369080036929,0.006920976537049455,0.006920976537049455,0.006920976537049455,1.0,1.0
993,0.941149243792405,0.941149243792405,0.796603693173283,0.796603693173283,0.9731142857142856,0.9731142857142856,0.6843813282956935,0.6843813282956935,0.9014748281215348,0.9014748281215348,0.0418165658081895,0.0418165658081895,0.854592005126076,0.854592005126076,0.19294605567581094,0.19294605567581094,0.19294605567581094,0.09031463049219045,0.09031463049219045,0.09031463049219045,1.0,1.0
