Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1
,,,,,,,4370,16898.4
,,,,,,,4371,16248.9
,,,,,,,4372,15830.1
,,,,,,,4373,15867.5
,,,,,,,4374,16267.8
,,,,,,,4375,17565.1
,,,,,,,4376,19097.4
,,,,,,,4377,20316.2
,,,,,,,4378,21310.7
,,,,,,,4379,22369.1
,,,,,,,4380,23187.199999999997
,,,,,,,4381,23620.7
,,,,,,,4382,23940.1
,,,,,,,4383,24205.100000000002
,,,,,,,4384,24505.6
,,,,,,,4385,25016.5
,,,,,,,4386,25350.100000000002
,,,,,,,4387,25124.7
,,,,,,,4388,24634.6
,,,,,,,4389,24130.9
,,,,,,,4390,23706.2
,,,,,,,4391,22312.1
,,,,,,,4392,20665.5
,,,,,,,4393,19279.7
,,,,,,,4394,18267.899999999998
,,,,,,,4395,17590.3
,,,,,,,4396,17151.1
,,,,,,,4397,17072.7
,,,,,,,4398,17512.7
,,,,,,,4399,18801.1
,,,,,,,4400,20526.6
,,,,,,,4401,21920.9
,,,,,,,4402,23002.3
,,,,,,,4403,24059.5
,,,,,,,4404,24818.2
,,,,,,,4405,25293.0
,,,,,,,4406,25829.9
,,,,,,,4407,26332.4
,,,,,,,4408,26758.0
,,,,,,,4409,26950.2
,,,,,,,4410,27054.2
,,,,,,,4411,26696.1
,,,,,,,4412,25865.0
,,,,,,,4413,24818.100000000002
,,,,,,,4414,24077.9
,,,,,,,4415,22676.899999999998
,,,,,,,4416,21104.8
,,,,,,,4417,19596.9
,,,,,,,4418,18444.3
,,,,,,,4419,17577.9
,,,,,,,4420,17006.4
,,,,,,,4421,16666.6
,,,,,,,4422,16547.4
,,,,,,,4423,16949.7
,,,,,,,4424,18039.4
,,,,,,,4425,19449.6
,,,,,,,4426,20952.2
,,,,,,,4427,22388.2
,,,,,,,4428,23506.6
,,,,,,,4429,24228.5
,,,,,,,4430,24610.6
,,,,,,,4431,24840.0
,,,,,,,4432,25007.7
,,,,,,,4433,25172.5
,,,,,,,4434,25222.9
,,,,,,,4435,24753.0
,,,,,,,4436,23963.7
,,,,,,,4437,23223.0
,,,,,,,4438,22668.6
,,,,,,,4439,21884.5
,,,,,,,4440,20868.5
,,,,,,,4441,19598.0
,,,,,,,4442,18629.3
,,,,,,,4443,17922.6
,,,,,,,4444,17479.3
,,,,,,,4445,17338.4
,,,,,,,4446,17609.5
,,,,,,,4447,18562.0
,,,,,,,4448,19923.0
,,,,,,,4449,21266.6
,,,,,,,4450,22529.4
,,,,,,,4451,23596.0
,,,,,,,4452,24533.6
,,,,,,,4453,25334.3
,,,,,,,4454,25948.5
,,,,,,,4455,26299.7
,,,,,,,4456,26657.0
,,,,,,,4457,26897.0
,,,,,,,4458,26845.2
,,,,,,,4459,26261.5
,,,,,,,4460,25482.5
,,,,,,,4461,24849.6
,,,,,,,4462,24397.399999999998
,,,,,,,4463,23336.3
,,,,,,,4464,21979.0
,,,,,,,4465,20644.7
,,,,,,,4466,19654.4
,,,,,,,4467,18942.8
,,,,,,,4468,18463.7
,,,,,,,4469,18212.8
,,,,,,,4470,18160.3
,,,,,,,4471,18537.8
,,,,,,,4472,19707.5
,,,,,,,4473,21298.1
,,,,,,,4474,22846.5
,,,,,,,4475,24112.5
,,,,,,,4476,25045.300000000003
,,,,,,,4477,25542.4
,,,,,,,4478,25659.4
,,,,,,,4479,25576.899999999998
,,,,,,,4480,25266.5
,,,,,,,4481,25033.300000000003
,,,,,,,4482,24935.5
,,,,,,,4483,24562.0
,,,,,,,4484,23943.1
,,,,,,,4485,23492.6
,,,,,,,4486,23098.600000000002
,,,,,,,4487,22101.0
,,,,,,,4488,20810.2
,,,,,,,4489,19587.9
,,,,,,,4490,18611.1
,,,,,,,4491,17864.4
,,,,,,,4492,17313.2
,,,,,,,4493,16968.5
,,,,,,,4494,16728.600000000002
,,,,,,,4495,16785.2
,,,,,,,4496,17353.7
,,,,,,,4497,18226.6
,,,,,,,4498,19224.1
,,,,,,,4499,20254.6
,,,,,,,4500,21079.9
,,,,,,,4501,21714.7
,,,,,,,4502,22084.9
,,,,,,,4503,22338.4
,,,,,,,4504,22561.8
,,,,,,,4505,22875.2
,,,,,,,4506,23114.4
,,,,,,,4507,22960.7
,,,,,,,4508,22337.9
,,,,,,,4509,21690.0
,,,,,,,4510,21345.2
,,,,,,,4511,20206.0
,,,,,,,4512,18760.5
,,,,,,,4513,17586.7
,,,,,,,4514,16791.2
,,,,,,,4515,16240.300000000001
,,,,,,,4516,15953.8
,,,,,,,4517,16018.699999999999
,,,,,,,4518,16567.1
,,,,,,,4519,17687.8
,,,,,,,4520,19170.5
,,,,,,,4521,20070.7
,,,,,,,4522,20587.0
,,,,,,,4523,21056.2
,,,,,,,4524,21426.8
,,,,,,,4525,21614.1
,,,,,,,4526,21996.0
,,,,,,,4527,22405.0
,,,,,,,4528,22941.0
,,,,,,,4529,23563.0
,,,,,,,4530,23944.7
,,,,,,,4531,23622.2
,,,,,,,4532,22888.1
,,,,,,,4533,22144.6
,,,,,,,4534,21580.1
,,,,,,,4535,20194.9
,,,,,,,4536,18569.7
,,,,,,,4537,17235.1
,,,,,,,4538,16392.5
,,,,,,,4539,15849.9
,,,,,,,4540,15547.7
,,,,,,,4541,15595.8
,,,,,,,4542,16078.4
,,,,,,,4543,17380.7
,,,,,,,4544,19022.6
,,,,,,,4545,20334.5
,,,,,,,4546,21317.2
,,,,,,,4547,22261.7
,,,,,,,4548,23026.6
,,,,,,,4549,23667.3
,,,,,,,4550,24352.6
,,,,,,,4551,25059.0
,,,,,,,4552,25738.0
,,,,,,,4553,26384.0
,,,,,,,4554,26710.5
,,,,,,,4555,26260.4
,,,,,,,4556,25411.3
,,,,,,,4557,24543.4
,,,,,,,4558,23841.6
,,,,,,,4559,22295.6
,,,,,,,4560,20486.6
,,,,,,,4561,18981.8
,,,,,,,4562,17980.6
,,,,,,,4563,17256.6
,,,,,,,4564,16821.2
,,,,,,,4565,16777.9
,,,,,,,4566,17228.3
,,,,,,,4567,18412.5
,,,,,,,4568,20058.2
,,,,,,,4569,21452.1
,,,,,,,4570,22691.0
,,,,,,,4571,23925.0
,,,,,,,4572,25005.800000000003
,,,,,,,4573,25873.2
,,,,,,,4574,26696.0
,,,,,,,4575,27339.800000000003
,,,,,,,4576,27848.7
,,,,,,,4577,28324.3
,,,,,,,4578,28593.199999999997
,,,,,,,4579,28127.3
,,,,,,,4580,27322.0
,,,,,,,4581,26531.399999999998
,,,,,,,4582,25930.3
,,,,,,,4583,24269.9
,,,,,,,4584,22386.5
,,,,,,,4585,20841.8
,,,,,,,4586,19673.8
,,,,,,,4587,18879.0
,,,,,,,4588,18408.1
,,,,,,,4589,18303.0
,,,,,,,4590,18742.7
,,,,,,,4591,19929.2
,,,,,,,4592,21617.4
,,,,,,,4593,22885.5
,,,,,,,4594,23932.8
,,,,,,,4595,24973.9
,,,,,,,4596,25846.5
,,,,,,,4597,26520.5
,,,,,,,4598,27025.3
,,,,,,,4599,27086.6
,,,,,,,4600,26951.5
,,,,,,,4601,26763.9
,,,,,,,4602,26428.899999999998
,,,,,,,4603,25840.6
,,,,,,,4604,25212.6
,,,,,,,4605,24772.0
,,,,,,,4606,23936.4
,,,,,,,4607,22481.7
,,,,,,,4608,20776.2
,,,,,,,4609,19459.1
,,,,,,,4610,18487.8
,,,,,,,4611,17838.7
,,,,,,,4612,17406.0
,,,,,,,4613,17363.3
,,,,,,,4614,17878.6
,,,,,,,4615,19043.5
,,,,,,,4616,20713.3
,,,,,,,4617,21989.2
,,,,,,,4618,23038.6
,,,,,,,4619,23902.899999999998
,,,,,,,4620,24547.3
,,,,,,,4621,24997.4
,,,,,,,4622,25454.5
,,,,,,,4623,25756.7
,,,,,,,4624,25874.9
,,,,,,,4625,25996.5
,,,,,,,4626,25885.2
,,,,,,,4627,25151.9
,,,,,,,4628,24226.4
,,,,,,,4629,23337.5
,,,,,,,4630,22781.3
,,,,,,,4631,21522.9
,,,,,,,4632,19978.699999999997
,,,,,,,4633,18616.2
,,,,,,,4634,17607.7
,,,,,,,4635,16862.600000000002
,,,,,,,4636,16332.1
,,,,,,,4637,16076.7
,,,,,,,4638,16036.7
,,,,,,,4639,16368.5
,,,,,,,4640,17454.9
,,,,,,,4641,18712.7
,,,,,,,4642,19917.3
,,,,,,,4643,20935.7
,,,,,,,4644,21697.0
,,,,,,,4645,22284.8
,,,,,,,4646,22771.6
,,,,,,,4647,23341.8
,,,,,,,4648,23955.8
,,,,,,,4649,24505.2
,,,,,,,4650,24811.4
,,,,,,,4651,24581.8
,,,,,,,4652,23599.5
,,,,,,,4653,23005.8
,,,,,,,4654,22674.0
,,,,,,,4655,21819.8
,,,,,,,4656,20623.9
,,,,,,,4657,19458.7
,,,,,,,4658,18474.6
,,,,,,,4659,17715.4
,,,,,,,4660,17114.2
,,,,,,,4661,16796.9
,,,,,,,4662,16586.6
,,,,,,,4663,16684.7
,,,,,,,4664,17670.6
,,,,,,,4665,19078.5
,,,,,,,4666,20547.8
,,,,,,,4667,21775.3
,,,,,,,4668,22844.6
,,,,,,,4669,23586.9
,,,,,,,4670,24004.2
,,,,,,,4671,24404.5
,,,,,,,4672,24782.399999999998
,,,,,,,4673,25174.9
,,,,,,,4674,25392.699999999997
,,,,,,,4675,25229.5
,,,,,,,4676,24569.6
,,,,,,,4677,23827.3
,,,,,,,4678,23378.8
,,,,,,,4679,22025.4
,,,,,,,4680,20344.2
,,,,,,,4681,18980.2
,,,,,,,4682,17950.0
,,,,,,,4683,17127.7
,,,,,,,4684,16692.4
,,,,,,,4685,16642.4
,,,,,,,4686,17017.5
,,,,,,,4687,18143.7
,,,,,,,4688,19807.3
,,,,,,,4689,21035.9
,,,,,,,4690,21941.2
,,,,,,,4691,22791.7
,,,,,,,4692,23452.3
,,,,,,,4693,24042.5
,,,,,,,4694,24771.9
,,,,,,,4695,25424.7
,,,,,,,4696,26095.2
,,,,,,,4697,26689.199999999997
,,,,,,,4698,26950.5
,,,,,,,4699,26430.5
,,,,,,,4700,25544.1
,,,,,,,4701,24727.6
,,,,,,,4702,24086.9
,,,,,,,4703,22547.5
,,,,,,,4704,20720.6
,,,,,,,4705,19234.6
,,,,,,,4706,18150.3
,,,,,,,4707,17326.6
,,,,,,,4708,17039.2
,,,,,,,4709,17026.1
,,,,,,,4710,17426.2
,,,,,,,4711,18663.1
,,,,,,,4712,20483.8
,,,,,,,4713,21951.6
,,,,,,,4714,23220.6
,,,,,,,4715,24431.0
,,,,,,,4716,25514.0
,,,,,,,4717,26494.5
,,,,,,,4718,27465.7
,,,,,,,4719,28214.6
,,,,,,,4720,28729.4
,,,,,,,4721,29240.3
,,,,,,,4722,29195.4
,,,,,,,4723,28713.9
,,,,,,,4724,27913.5
,,,,,,,4725,27250.3
,,,,,,,4726,26581.0
,,,,,,,4727,25048.3
,,,,,,,4728,23233.4
,,,,,,,4729,21714.8
,,,,,,,4730,20599.5
,,,,,,,4731,19833.5
,,,,,,,4732,19368.6
,,,,,,,4733,19294.1
,,,,,,,4734,19855.7
,,,,,,,4735,21242.6
,,,,,,,4736,22935.3
,,,,,,,4737,24338.6
,,,,,,,4738,25512.2
,,,,,,,4739,26750.8
,,,,,,,4740,27962.4
,,,,,,,4741,28677.5
,,,,,,,4742,29104.5
,,,,,,,4743,29270.899999999998
,,,,,,,4744,29248.800000000003
,,,,,,,4745,29319.7
,,,,,,,4746,29381.1
,,,,,,,4747,28962.6
,,,,,,,4748,28273.1
,,,,,,,4749,27078.4
,,,,,,,4750,25730.4
,,,,,,,4751,23948.3
,,,,,,,4752,22288.7
,,,,,,,4753,20872.3
,,,,,,,4754,19830.3
,,,,,,,4755,19169.1
,,,,,,,4756,18773.8
,,,,,,,4757,18746.7
,,,,,,,4758,19325.2
,,,,,,,4759,20637.5
,,,,,,,4760,22202.3
,,,,,,,4761,23216.7
,,,,,,,4762,23958.6
,,,,,,,4763,24609.2
,,,,,,,4764,25147.0
,,,,,,,4765,25540.8
,,,,,,,4766,25980.5
,,,,,,,4767,26457.5
,,,,,,,4768,26804.6
,,,,,,,4769,26963.0
,,,,,,,4770,26767.2
,,,,,,,4771,25994.699999999997
,,,,,,,4772,25156.699999999997
,,,,,,,4773,24476.600000000002
,,,,,,,4774,23831.5
,,,,,,,4775,22419.4
,,,,,,,4776,20835.1
,,,,,,,4777,19500.7
,,,,,,,4778,18576.3
,,,,,,,4779,17986.3
,,,,,,,4780,17661.4
,,,,,,,4781,17752.4
,,,,,,,4782,18333.4
,,,,,,,4783,19653.399999999998
,,,,,,,4784,21384.3
,,,,,,,4785,22922.1
,,,,,,,4786,24259.100000000002
,,,,,,,4787,25300.4
,,,,,,,4788,26301.4
,,,,,,,4789,27356.3
,,,,,,,4790,28261.6
,,,,,,,4791,28760.5
,,,,,,,4792,29144.399999999998
,,,,,,,4793,29247.3
,,,,,,,4794,29321.6
,,,,,,,4795,29047.3
,,,,,,,4796,28494.100000000002
,,,,,,,4797,28005.9
,,,,,,,4798,27492.2
,,,,,,,4799,26185.4
,,,,,,,4800,24646.1
,,,,,,,4801,23224.9
,,,,,,,4802,22078.2
,,,,,,,4803,21277.5
,,,,,,,4804,20686.1
,,,,,,,4805,20334.2
,,,,,,,4806,20234.4
,,,,,,,4807,20634.5
,,,,,,,4808,21972.4
,,,,,,,4809,23722.4
,,,,,,,4810,25503.9
,,,,,,,4811,27117.3
,,,,,,,4812,28277.2
,,,,,,,4813,29054.199999999997
,,,,,,,4814,29577.100000000002
,,,,,,,4815,29892.4
,,,,,,,4816,30130.4
,,,,,,,4817,30396.9
,,,,,,,4818,30396.3
,,,,,,,4819,30155.9
,,,,,,,4820,29446.4
,,,,,,,4821,28745.2
,,,,,,,4822,28207.6
,,,,,,,4823,26901.9
,,,,,,,4824,25380.0
,,,,,,,4825,23986.0
,,,,,,,4826,22819.100000000002
,,,,,,,4827,21905.5
,,,,,,,4828,21244.0
,,,,,,,4829,20825.7
,,,,,,,4830,20551.5
,,,,,,,4831,20749.9
,,,,,,,4832,21926.7
,,,,,,,4833,23433.5
,,,,,,,4834,25024.0
,,,,,,,4835,26464.1
,,,,,,,4836,27465.2
,,,,,,,4837,28320.0
,,,,,,,4838,29027.3
,,,,,,,4839,29548.0
,,,,,,,4840,29898.800000000003
,,,,,,,4841,30171.9
,,,,,,,4842,30339.4
,,,,,,,4843,29995.7
,,,,,,,4844,29229.4
,,,,,,,4845,28538.2
,,,,,,,4846,27734.9
,,,,,,,4847,26099.399999999998
,,,,,,,4848,24222.899999999998
,,,,,,,4849,22600.4
,,,,,,,4850,21521.5
,,,,,,,4851,20770.8
,,,,,,,4852,20279.0
,,,,,,,4853,20134.2
,,,,,,,4854,20537.7
,,,,,,,4855,21492.3
,,,,,,,4856,22973.6
,,,,,,,4857,23772.6
,,,,,,,4858,24582.7
,,,,,,,4859,25369.899999999998
,,,,,,,4860,26143.9
,,,,,,,4861,26725.3
,,,,,,,4862,27177.9
,,,,,,,4863,27397.5
,,,,,,,4864,27290.3
,,,,,,,4865,27051.3
,,,,,,,4866,26857.0
,,,,,,,4867,25754.8
,,,,,,,4868,24746.7
,,,,,,,4869,24221.7
,,,,,,,4870,23529.6
,,,,,,,4871,22138.7
,,,,,,,4872,20670.5
,,,,,,,4873,19464.8
,,,,,,,4874,18667.5
,,,,,,,4875,18100.7
,,,,,,,4876,17736.9
,,,,,,,4877,17623.5
,,,,,,,4878,18078.2
,,,,,,,4879,19007.2
,,,,,,,4880,20072.9
,,,,,,,4881,20905.4
,,,,,,,4882,21412.0
,,,,,,,4883,21707.7
,,,,,,,4884,22021.1
,,,,,,,4885,22189.0
,,,,,,,4886,22420.4
,,,,,,,4887,22623.3
,,,,,,,4888,22730.0
,,,,,,,4889,22856.5
,,,,,,,4890,22818.8
,,,,,,,4891,22457.0
,,,,,,,4892,22009.8
,,,,,,,4893,21614.3
,,,,,,,4894,20998.3
,,,,,,,4895,19724.4
,,,,,,,4896,18308.6
,,,,,,,4897,17144.3
,,,,,,,4898,16348.099999999999
,,,,,,,4899,15800.4
,,,,,,,4900,15519.1
,,,,,,,4901,15568.1
,,,,,,,4902,16143.8
,,,,,,,4903,17300.4
,,,,,,,4904,18878.5
,,,,,,,4905,20052.7
,,,,,,,4906,20831.2
,,,,,,,4907,21531.2
,,,,,,,4908,22122.899999999998
,,,,,,,4909,22655.0
,,,,,,,4910,23154.5
,,,,,,,4911,23618.0
,,,,,,,4912,23976.7
,,,,,,,4913,24363.3
,,,,,,,4914,24489.5
,,,,,,,4915,24115.2
,,,,,,,4916,23314.8
,,,,,,,4917,22687.3
,,,,,,,4918,22083.2
,,,,,,,4919,20663.0
,,,,,,,4920,19081.4
,,,,,,,4921,17763.9
,,,,,,,4922,16889.5
,,,,,,,4923,16210.5
,,,,,,,4924,15794.2
,,,,,,,4925,15765.6
,,,,,,,4926,16323.6
,,,,,,,4927,17504.6
,,,,,,,4928,18932.2
,,,,,,,4929,20107.100000000002
,,,,,,,4930,20993.4
,,,,,,,4931,21773.7
,,,,,,,4932,22464.4
,,,,,,,4933,23100.2
,,,,,,,4934,23780.3
,,,,,,,4935,24237.1
,,,,,,,4936,24621.3
,,,,,,,4937,24984.6
,,,,,,,4938,25020.8
,,,,,,,4939,24607.7
,,,,,,,4940,23812.3
,,,,,,,4941,23126.0
,,,,,,,4942,22529.6
,,,,,,,4943,21155.9
,,,,,,,4944,19569.2
,,,,,,,4945,18209.6
,,,,,,,4946,17230.4
,,,,,,,4947,16567.9
,,,,,,,4948,16122.4
,,,,,,,4949,16076.3
,,,,,,,4950,16591.7
,,,,,,,4951,17659.6
,,,,,,,4952,19285.6
,,,,,,,4953,20617.5
,,,,,,,4954,21741.4
,,,,,,,4955,22750.9
,,,,,,,4956,23651.9
,,,,,,,4957,24320.9
,,,,,,,4958,25005.100000000002
,,,,,,,4959,25565.7
,,,,,,,4960,25961.0
,,,,,,,4961,26288.2
,,,,,,,4962,26319.399999999998
,,,,,,,4963,25594.9
,,,,,,,4964,24525.6
,,,,,,,4965,23628.8
,,,,,,,4966,22832.5
,,,,,,,4967,21504.8
,,,,,,,4968,20027.6
,,,,,,,4969,18681.2
,,,,,,,4970,17652.7
,,,,,,,4971,16935.2
,,,,,,,4972,16437.8
,,,,,,,4973,16163.3
,,,,,,,4974,16144.4
,,,,,,,4975,16409.3
,,,,,,,4976,17464.9
,,,,,,,4977,18866.9
,,,,,,,4978,20306.5
,,,,,,,4979,21552.6
,,,,,,,4980,22561.0
,,,,,,,4981,23276.3
,,,,,,,4982,23723.8
,,,,,,,4983,24079.8
,,,,,,,4984,24381.7
,,,,,,,4985,24664.5
,,,,,,,4986,24770.5
,,,,,,,4987,24424.5
,,,,,,,4988,23675.9
,,,,,,,4989,23118.1
,,,,,,,4990,22679.0
,,,,,,,4991,21644.699999999997
,,,,,,,4992,20347.3
,,,,,,,4993,19103.4
,,,,,,,4994,18103.7
,,,,,,,4995,17410.6
,,,,,,,4996,16915.6
,,,,,,,4997,16654.7
,,,,,,,4998,16580.9
,,,,,,,4999,16679.7
,,,,,,,5000,17607.7
,,,,,,,5001,19026.2
,,,,,,,5002,20526.9
,,,,,,,5003,21892.5
,,,,,,,5004,23134.5
,,,,,,,5005,24093.2
,,,,,,,5006,24723.3
,,,,,,,5007,25158.6
,,,,,,,5008,25684.1
,,,,,,,5009,26256.6
,,,,,,,5010,26486.800000000003
,,,,,,,5011,26284.1
,,,,,,,5012,25750.1
,,,,,,,5013,25471.8
,,,,,,,5014,25072.8
,,,,,,,5015,23793.2
,,,,,,,5016,22063.0
,,,,,,,5017,20468.2
,,,,,,,5018,19425.3
,,,,,,,5019,18616.2
,,,,,,,5020,18199.100000000002
,,,,,,,5021,18122.4
,,,,,,,5022,18645.5
,,,,,,,5023,19810.0
,,,,,,,5024,21621.9
,,,,,,,5025,23270.6
,,,,,,,5026,24754.8
,,,,,,,5027,26149.9
,,,,,,,5028,27399.9
,,,,,,,5029,28371.5
,,,,,,,5030,29184.6
,,,,,,,5031,29705.9
,,,,,,,5032,30073.0
,,,,,,,5033,30383.399999999998
,,,,,,,5034,30338.7
,,,,,,,5035,29776.7
,,,,,,,5036,28946.7
,,,,,,,5037,28205.0
,,,,,,,5038,27212.199999999997
,,,,,,,5039,25388.399999999998
,,,,,,,5040,23459.0
,,,,,,,5041,21903.5
,,,,,,,5042,20786.1
,,,,,,,5043,20011.9
,,,,,,,5044,19530.8
,,,,,,,5045,19401.7
,,,,,,,5046,19920.2
,,,,,,,5047,21160.7
,,,,,,,5048,22971.8
,,,,,,,5049,24460.899999999998
,,,,,,,5050,25844.100000000002
,,,,,,,5051,27126.2
,,,,,,,5052,28302.8
,,,,,,,5053,29134.399999999998
,,,,,,,5054,29757.3
,,,,,,,5055,29971.0
,,,,,,,5056,29813.4
,,,,,,,5057,30051.6
,,,,,,,5058,30068.399999999998
,,,,,,,5059,29421.9
,,,,,,,5060,28445.3
,,,,,,,5061,27615.3
,,,,,,,5062,26629.1
,,,,,,,5063,24960.9
,,,,,,,5064,23067.9
,,,,,,,5065,21489.4
,,,,,,,5066,20376.3
,,,,,,,5067,19557.2
,,,,,,,5068,19039.6
,,,,,,,5069,18931.2
,,,,,,,5070,19471.8
,,,,,,,5071,20615.6
,,,,,,,5072,22155.7
,,,,,,,5073,23351.0
,,,,,,,5074,24432.5
,,,,,,,5075,25493.6
,,,,,,,5076,26352.300000000003
,,,,,,,5077,27027.4
,,,,,,,5078,27612.0
,,,,,,,5079,27713.5
,,,,,,,5080,27195.7
,,,,,,,5081,26778.0
,,,,,,,5082,26250.600000000002
,,,,,,,5083,25494.1
,,,,,,,5084,24725.9
,,,,,,,5085,24166.5
,,,,,,,5086,23435.5
,,,,,,,5087,21988.2
,,,,,,,5088,20351.9
,,,,,,,5089,19032.100000000002
,,,,,,,5090,18112.7
,,,,,,,5091,17491.5
,,,,,,,5092,17132.6
,,,,,,,5093,17114.7
,,,,,,,5094,17654.2
,,,,,,,5095,18786.9
,,,,,,,5096,20214.4
,,,,,,,5097,21371.6
,,,,,,,5098,22138.6
,,,,,,,5099,22959.0
,,,,,,,5100,23692.399999999998
,,,,,,,5101,24365.0
,,,,,,,5102,25082.100000000002
,,,,,,,5103,25695.800000000003
,,,,,,,5104,26293.6
,,,,,,,5105,26699.800000000003
,,,,,,,5106,26715.1
,,,,,,,5107,26100.199999999997
,,,,,,,5108,25268.4
,,,,,,,5109,24483.0
,,,,,,,5110,23578.3
,,,,,,,5111,21967.8
,,,,,,,5112,20226.3
,,,,,,,5113,18865.0
,,,,,,,5114,17908.4
,,,,,,,5115,17249.1
,,,,,,,5116,16833.1
,,,,,,,5117,16821.6
,,,,,,,5118,17305.2
,,,,,,,5119,18353.4
,,,,,,,5120,19793.5
,,,,,,,5121,20889.9
,,,,,,,5122,21738.2
,,,,,,,5123,22574.7
,,,,,,,5124,23279.3
,,,,,,,5125,23851.4
,,,,,,,5126,24540.3
,,,,,,,5127,25137.0
,,,,,,,5128,25483.5
,,,,,,,5129,25822.1
,,,,,,,5130,25839.3
,,,,,,,5131,25202.5
,,,,,,,5132,24262.5
,,,,,,,5133,23612.0
,,,,,,,5134,22960.0
,,,,,,,5135,21685.7
,,,,,,,5136,20248.8
,,,,,,,5137,18949.5
,,,,,,,5138,17976.3
,,,,,,,5139,17328.1
,,,,,,,5140,16895.0
,,,,,,,5141,16611.399999999998
,,,,,,,5142,16563.3
,,,,,,,5143,16875.9
,,,,,,,5144,17898.9
,,,,,,,5145,19273.9
,,,,,,,5146,20459.6
,,,,,,,5147,21544.3
,,,,,,,5148,22523.4
,,,,,,,5149,23268.4
,,,,,,,5150,23776.2
,,,,,,,5151,24175.9
,,,,,,,5152,24545.8
,,,,,,,5153,24854.0
,,,,,,,5154,24966.5
,,,,,,,5155,24645.7
,,,,,,,5156,23853.3
,,,,,,,5157,23252.3
,,,,,,,5158,22696.6
,,,,,,,5159,21638.3
,,,,,,,5160,20262.1
,,,,,,,5161,18800.1
,,,,,,,5162,17888.8
,,,,,,,5163,17140.5
,,,,,,,5164,16720.9
,,,,,,,5165,16418.2
,,,,,,,5166,16365.8
,,,,,,,5167,16372.2
,,,,,,,5168,17086.3
,,,,,,,5169,18241.9
,,,,,,,5170,19415.0
,,,,,,,5171,20527.899999999998
,,,,,,,5172,21365.6
,,,,,,,5173,22099.600000000002
,,,,,,,5174,22693.6
,,,,,,,5175,23268.0
,,,,,,,5176,23726.2
,,,,,,,5177,24095.9
,,,,,,,5178,24252.3
,,,,,,,5179,23934.7
,,,,,,,5180,23387.5
,,,,,,,5181,23019.5
,,,,,,,5182,22454.8
,,,,,,,5183,21162.3
,,,,,,,5184,19721.7
,,,,,,,5185,18534.0
,,,,,,,5186,17636.7
,,,,,,,5187,16948.8
,,,,,,,5188,16470.0
,,,,,,,5189,16390.8
,,,,,,,5190,16823.9
,,,,,,,5191,17682.4
,,,,,,,5192,19033.3
,,,,,,,5193,20102.3
,,,,,,,5194,20911.5
,,,,,,,5195,21653.0
,,,,,,,5196,22299.0
,,,,,,,5197,22849.399999999998
,,,,,,,5198,23440.4
,,,,,,,5199,23970.6
,,,,,,,5200,24490.0
,,,,,,,5201,25032.5
,,,,,,,5202,25327.8
,,,,,,,5203,24895.2
,,,,,,,5204,24236.1
,,,,,,,5205,23738.7
,,,,,,,5206,22960.4
,,,,,,,5207,21512.3
,,,,,,,5208,19964.0
,,,,,,,5209,18632.4
,,,,,,,5210,17713.5
,,,,,,,5211,17141.7
,,,,,,,5212,16827.3
,,,,,,,5213,16883.6
,,,,,,,5214,17541.4
,,,,,,,5215,18790.1
,,,,,,,5216,20205.7
,,,,,,,5217,21350.3
,,,,,,,5218,22242.4
,,,,,,,5219,23102.2
,,,,,,,5220,23760.0
,,,,,,,5221,24147.6
,,,,,,,5222,24402.0
,,,,,,,5223,24467.4
,,,,,,,5224,24674.1
,,,,,,,5225,25002.6
,,,,,,,5226,25097.5
,,,,,,,5227,24499.9
,,,,,,,5228,23777.0
,,,,,,,5229,23412.2
,,,,,,,5230,22715.4
,,,,,,,5231,21460.2
,,,,,,,5232,20027.7
,,,,,,,5233,18777.9
,,,,,,,5234,17924.8
,,,,,,,5235,17423.6
,,,,,,,5236,17114.1
,,,,,,,5237,17162.7
,,,,,,,5238,17851.0
,,,,,,,5239,19178.9
,,,,,,,5240,20643.8
,,,,,,,5241,21659.7
,,,,,,,5242,22592.1
,,,,,,,5243,23421.3
,,,,,,,5244,24207.2
,,,,,,,5245,24923.0
,,,,,,,5246,25602.7
,,,,,,,5247,25858.5
,,,,,,,5248,25544.4
,,,,,,,5249,25333.0
,,,,,,,5250,25225.0
,,,,,,,5251,24388.8
,,,,,,,5252,23632.1
,,,,,,,5253,22994.5
,,,,,,,5254,22117.5
,,,,,,,5255,20812.9
,,,,,,,5256,19376.5
,,,,,,,5257,18167.3
,,,,,,,5258,17322.2
,,,,,,,5259,16760.3
,,,,,,,5260,16395.2
,,,,,,,5261,16435.3
,,,,,,,5262,17047.5
,,,,,,,5263,18204.699999999997
,,,,,,,5264,19729.4
,,,,,,,5265,21006.2
,,,,,,,5266,21968.4
,,,,,,,5267,22933.7
,,,,,,,5268,23793.1
,,,,,,,5269,24445.7
,,,,,,,5270,25061.7
,,,,,,,5271,25517.3
,,,,,,,5272,25827.0
,,,,,,,5273,26085.100000000002
,,,,,,,5274,26088.4
,,,,,,,5275,25329.1
,,,,,,,5276,24412.1
,,,,,,,5277,23309.9
,,,,,,,5278,22298.3
,,,,,,,5279,20831.6
,,,,,,,5280,19329.7
,,,,,,,5281,18031.6
,,,,,,,5282,17173.3
